Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
56037,14.36,14.00,178,2242,74.90,30.50,10.04,19,0.00,10.59,14.51,43,0.83,0.00,0,0.0,-3.77,29.80,0.00,1.02
56112,14.59,14.00,178,2264,74.90,29.00,9.99,19,0.00,11.03,15.69,43,0.87,0.00,0,0.0,-3.19,31.02,0.00,1.06
56187,14.01,14.00,178,2230,74.90,28.50,11.12,19,0.00,11.61,16.47,43,0.90,0.00,0,0.0,-2.76,32.24,0.00,1.08
56262,14.13,14.08,178,2266,74.90,28.00,11.06,19,0.00,12.04,16.86,43,0.91,0.00,0,0.0,-2.32,34.54,0.00,1.10
56338,14.47,14.08,178,2254,74.90,28.00,11.06,19,0.00,12.62,17.25,43,0.93,0.00,0,0.0,-2.18,34.66,0.00,1.10
56413,14.70,14.00,178,2276,74.90,27.00,10.68,19,0.00,12.77,17.65,43,0.94,0.00,0,0.0,-2.03,34.78,0.00,1.12
56489,14.59,14.00,178,2262,74.90,26.50,11.10,19,0.00,13.06,17.65,43,0.94,0.00,0,0.0,-1.74,35.52,0.00,1.12
56564,14.81,14.00,178,2270,74.90,26.50,11.62,19,0.00,13.06,18.04,43,0.96,0.00,0,0.0,-1.60,36.12,0.00,1.12
56640,14.81,14.08,178,2289,74.90,26.00,11.55,19,0.00,13.20,18.04,43,0.96,0.00,0,0.0,-1.45,36.12,0.00,1.12
56714,14.93,14.00,178,2256,74.90,26.00,11.78,19,0.00,13.35,18.04,43,0.96,0.00,0,0.0,-1.31,36.85,0.00,1.12
56790,15.04,14.08,178,2301,74.90,26.00,11.70,19,0.00,13.49,18.04,43,0.96,0.00,0,0.0,-1.31,36.98,0.00,1.12
56865,15.04,14.08,178,2286,74.90,25.50,11.78,19,0.00,13.64,18.04,43,0.97,0.00,0,0.0,-1.16,37.59,0.00,1.12
56941,15.04,14.00,178,2291,74.90,26.00,12.22,19,0.00,13.64,18.43,43,0.99,0.00,0,0.0,-1.16,37.84,0.00,1.14
57017,14.93,14.00,178,2307,74.90,25.50,12.30,19,0.00,13.78,18.43,43,0.99,0.00,0,0.0,-1.02,37.96,0.00,1.14
57091,14.93,14.00,178,2308,74.90,25.50,12.31,19,0.00,13.78,18.43,43,0.99,0.00,0,0.0,-1.02,38.20,0.00,1.14
57167,15.04,14.00,178,2312,74.90,25.50,12.34,19,0.00,13.78,18.43,43,0.99,0.00,0,0.0,-0.87,38.34,0.00,1.14
57242,15.04,14.00,178,2314,74.90,25.50,12.38,19,0.00,13.93,18.43,43,1.00,0.00,0,0.0,-0.87,38.46,0.00,1.14
57317,14.93,14.00,178,2322,74.90,25.00,12.38,19,0.00,13.93,18.43,43,1.00,0.00,0,0.0,-0.87,38.87,0.00,1.14
57392,14.93,14.00,178,2339,74.90,25.00,12.48,19,0.00,14.07,18.43,43,1.02,0.00,0,2.9,-0.73,39.37,0.00,1.14
57468,14.93,14.00,178,2318,74.90,25.00,12.36,19,0.00,14.07,18.43,44,1.01,0.00,0,4.9,-0.73,39.09,0.00,1.14
57545,14.81,14.00,178,2350,74.90,25.00,12.53,19,0.00,14.07,18.43,44,1.02,0.00,0,7.8,-0.58,39.57,0.00,1.14
57619,14.93,13.92,178,2344,74.90,24.00,12.98,19,0.00,14.22,18.43,44,1.03,0.00,0,8.7,-0.58,40.14,0.00,1.14
57694,14.81,13.92,178,2340,74.90,24.00,13.12,19,0.00,14.22,18.43,44,1.03,0.00,0,13.6,-0.58,40.08,0.00,1.14
57769,14.93,14.00,178,2366,74.90,22.50,13.08,19,0.00,14.22,18.82,44,1.05,0.00,0,15.6,-0.44,41.44,0.00,1.14
57845,14.93,13.92,178,2359,74.90,23.50,13.16,19,0.00,14.36,18.82,44,1.05,0.00,0,20.4,-0.44,41.10,0.00,1.16
57921,14.70,14.00,178,2363,74.90,23.00,13.11,19,0.00,14.51,18.82,45,1.05,0.00,0,23.3,-0.29,41.36,0.00,1.16
57997,14.70,13.92,178,2374,74.90,22.50,13.67,19,0.00,14.51,19.22,45,1.06,0.00,0,27.2,-0.29,42.24,0.00,1.16
58072,14.59,14.08,178,2394,74.90,22.00,13.28,19,0.00,14.51,19.22,45,1.07,0.00,0,28.2,-0.15,42.24,0.00,1.16
58147,14.70,14.00,178,2370,74.90,22.00,14.35,19,0.00,14.65,19.22,45,1.08,0.00,0,29.2,-0.15,42.66,0.00,1.16
58222,14.70,14.00,178,2403,74.90,21.00,14.31,19,0.00,14.65,19.22,45,1.09,0.00,0,33.1,-0.15,43.10,0.00,1.16
58298,14.47,13.92,178,2395,74.90,21.00,13.85,19,0.00,14.65,19.22,45,1.10,0.00,0,35.0,-0.15,43.79,0.00,1.16
58373,14.13,14.00,178,2404,74.90,21.00,13.95,19,0.00,14.80,19.22,45,1.09,0.00,0,35.3,0.00,44.29,0.00,1.16
58449,14.24,14.00,178,2406,74.90,20.50,14.37,19,0.00,14.80,19.22,45,1.10,0.00,0,35.8,0.00,44.18,0.00,1.16
58523,14.36,13.84,178,2419,100.00,21.00,14.45,19,0.00,14.80,19.22,45,1.10,0.00,0,35.9,0.00,44.15,0.00,1.16
58598,14.36,13.92,178,2432,100.00,21.00,14.53,19,0.00,14.80,19.22,45,1.11,0.00,0,36.4,0.15,44.82,0.00,1.16
58674,14.13,13.92,178,2425,100.00,20.50,14.02,19,0.00,14.95,19.22,45,1.11,0.00,0,36.4,0.15,45.27,0.00,1.16
58750,14.13,13.84,178,2435,100.00,20.00,13.97,19,0.00,14.95,19.22,45,1.12,0.00,0,36.6,0.15,45.10,0.00,1.18
58824,14.01,13.92,178,2426,100.00,20.50,14.06,19,0.00,14.95,19.61,45,1.11,0.00,0,36.8,0.15,45.18,0.00,1.18
58900,14.36,13.92,178,2451,100.00,20.00,14.12,19,0.00,14.95,19.61,47,1.12,0.00,0,36.8,0.15,45.54,0.00,1.18
58976,14.47,13.84,178,2439,100.00,20.00,14.05,18,0.00,14.95,19.61,47,1.11,0.00,0,37.0,0.15,45.61,0.00,1.18
59051,14.47,13.92,178,2456,100.00,20.00,14.14,18,0.00,14.95,19.61,47,1.12,0.00,0,37.2,0.15,45.93,0.00,1.18
59127,14.47,13.92,178,2470,100.00,20.00,14.23,18,0.00,14.95,19.61,47,1.12,0.00,0,37.2,0.15,45.54,0.00,1.18
59201,14.59,13.92,178,2470,100.00,20.00,14.21,18,0.00,14.95,19.61,47,1.12,0.00,0,37.4,0.29,46.11,0.00,1.18
59277,14.47,13.92,178,2467,100.00,20.00,14.32,18,0.00,15.09,19.61,47,1.12,0.00,0,37.3,0.29,46.66,0.00,1.18
59352,14.59,13.92,178,2486,100.00,20.00,14.28,18,0.00,15.09,19.61,47,1.12,0.00,0,37.7,0.29,46.38,0.00,1.18
59428,14.59,14.00,178,2481,100.00,20.00,14.29,18,0.00,15.09,19.61,47,1.13,0.00,0,37.7,0.29,46.53,0.00,1.18
59503,14.59,13.92,178,2488,100.00,19.50,14.33,18,0.00,15.09,19.61,47,1.13,0.00,0,37.7,0.29,46.80,0.00,1.18
59579,14.70,13.92,178,2495,100.00,19.50,14.37,18,0.00,15.09,19.61,47,1.13,0.00,0,37.8,0.29,46.94,0.00,1.18
59654,14.47,13.92,178,2506,100.00,19.50,14.34,18,0.00,15.09,19.61,47,1.13,0.00,0,38.0,0.29,46.98,0.00,1.18
59729,14.59,13.92,178,2489,100.00,19.50,14.44,18,0.00,15.09,19.61,47,1.14,0.00,0,38.0,0.29,47.06,0.00,1.18
59805,14.70,14.00,178,2506,100.00,20.00,14.54,18,0.00,15.09,19.61,48,1.13,0.00,0,37.7,0.29,47.33,0.00,1.18
59880,14.70,13.92,178,2524,100.00,19.00,14.51,18,0.00,15.09,19.61,48,1.14,0.00,0,38.1,0.29,47.54,0.00,1.18
59955,14.70,14.00,178,2527,100.00,19.50,14.55,18,0.00,15.09,19.61,48,1.13,0.00,0,38.1,0.29,47.95,0.00,1.18
60030,14.70,13.92,178,2518,100.00,19.50,14.50,18,0.00,15.09,19.61,48,1.14,0.00,0,38.2,0.44,47.69,0.00,1.18
60105,14.59,14.00,178,2543,100.00,19.00,14.67,18,0.00,15.24,19.61,48,1.14,0.00,0,38.4,0.44,48.10,0.00,1.18
60181,14.70,13.92,178,2546,100.00,19.50,14.60,18,0.00,15.24,19.61,48,1.14,0.00,0,38.4,0.44,48.44,0.00,1.18
60257,14.59,13.92,178,2535,100.00,19.50,14.63,18,0.00,15.24,19.61,48,1.14,0.00,0,38.5,0.44,48.11,0.00,1.18
60332,14.59,13.92,178,2540,100.00,19.00,14.72,18,0.00,15.24,19.61,48,1.14,0.00,0,38.5,0.44,48.61,0.00,1.18
60407,14.70,13.92,178,2560,100.00,19.50,14.75,18,0.00,15.24,19.61,48,1.14,0.00,0,38.5,0.44,48.49,0.00,1.18
60483,14.70,13.92,178,2566,100.00,19.00,14.78,18,0.00,15.24,19.61,48,1.15,0.00,0,38.6,0.44,48.80,0.00,1.18
60558,14.70,13.92,178,2562,100.00,19.00,14.76,18,0.00,15.24,19.61,48,1.15,0.00,0,38.6,0.44,48.73,0.00,1.18
60633,14.70,13.92,178,2566,100.00,19.00,15.42,18,0.00,15.24,19.61,48,1.15,0.00,0,38.6,0.44,49.12,0.00,1.18
60709,14.70,14.00,178,2582,100.00,19.00,14.88,18,0.00,15.24,19.61,48,1.15,0.00,0,38.6,0.44,49.37,0.00,1.18
60785,14.59,13.92,178,2583,100.00,19.00,14.94,18,0.00,15.24,19.61,49,1.14,0.00,0,38.6,0.44,49.15,0.00,1.18
60860,14.59,13.92,178,2593,100.00,19.50,14.86,18,0.00,15.24,19.61,49,1.14,0.00,0,38.6,0.44,49.02,0.00,1.18
60935,14.81,13.92,178,2583,100.00,19.00,15.43,18,0.00,15.24,19.22,49,1.15,0.00,0,38.5,0.44,49.41,0.00,1.16
61010,14.70,13.92,178,2604,100.00,19.50,15.00,18,0.00,15.24,19.22,49,1.13,0.00,0,38.1,0.44,49.48,0.00,1.16
61086,14.59,13.84,178,2596,100.00,20.00,14.95,18,0.00,15.09,18.82,49,1.13,0.00,0,37.4,0.29,49.04,0.00,1.14
61161,14.47,13.92,178,2618,100.00,20.50,15.07,18,0.00,15.09,18.43,49,1.11,0.00,0,36.4,0.15,49.12,0.00,1.12
61237,14.59,13.92,178,2616,100.00,21.50,14.49,18,0.00,14.95,17.65,50,1.08,0.00,0,30.1,-0.15,47.41,0.00,1.10
61312,14.59,13.92,178,2613,100.00,23.50,13.94,18,0.00,14.51,16.86,50,1.04,0.00,0,17.5,-0.29,45.33,0.00,1.10
61387,14.59,13.92,178,2614,74.90,25.00,13.94,18,0.00,14.22,16.47,50,1.00,0.00,0,2.9,-0.58,44.23,0.00,1.06
61463,14.93,14.00,178,2622,74.90,26.00,13.43,18,0.00,13.93,16.08,50,0.98,0.00,0,0.0,-0.87,42.31,0.00,1.06
61537,14.81,14.00,178,2627,74.90,26.50,13.45,18,0.00,13.64,15.69,50,0.95,0.00,0,0.0,-1.45,42.31,0.00,1.04
61614,15.04,14.00,178,2642,74.90,28.00,12.96,18,0.00,13.35,15.29,50,0.93,0.00,0,0.0,-1.60,41.21,0.00,1.04
61688,15.16,13.92,178,2641,74.90,29.00,12.39,18,0.00,13.20,14.51,50,0.89,0.00,0,0.0,-2.03,39.84,0.00,1.02
61764,15.04,14.00,178,2640,74.90,30.50,11.80,18,0.00,12.77,14.12,50,0.85,0.00,0,0.0,-2.32,37.23,0.00,1.00
61839,14.93,14.00,178,2635,74.90,30.50,11.80,18,0.00,12.04,14.12,50,0.84,0.00,0,0.0,-2.76,36.85,0.00,1.00
61914,14.93,14.00,178,2648,74.90,32.00,11.30,18,0.00,11.90,13.73,50,0.82,0.00,0,0.0,-2.90,36.00,0.00,1.00
61990,14.93,14.00,180,2639,74.90,32.00,11.82,18,0.00,11.75,13.73,50,0.80,0.00,0,0.0,-3.05,35.63,0.00,0.98
62065,14.93,14.00,180,2665,74.90,32.00,11.37,18,0.00,11.46,13.33,50,0.79,0.00,0,0.0,-3.48,35.02,0.00,0.98
62141,14.93,13.92,180,2663,74.90,32.50,11.37,18,0.00,11.32,13.33,51,0.77,0.00,0,0.0,-3.63,34.42,0.00,0.98
62215,14.81,14.00,180,2664,74.90,33.00,10.81,18,0.00,11.17,13.33,51,0.76,0.00,0,0.0,-3.77,34.17,0.00,0.98
62291,14.70,14.00,180,2668,74.90,33.00,11.35,18,0.00,11.03,13.33,51,0.76,0.00,0,0.0,-3.92,33.19,0.00,0.98
62367,14.81,14.00,180,2661,74.90,33.00,10.82,18,0.00,10.88,12.94,51,0.75,0.00,0,0.0,-3.92,33.56,0.00,0.96
62441,14.81,14.00,180,2656,74.90,33.00,10.77,18,0.00,10.74,12.94,51,0.75,0.00,0,0.0,-4.06,33.19,0.00,0.96
62518,14.81,14.00,180,2663,74.90,33.50,10.23,18,0.00,10.74,12.94,51,0.74,0.00,0,0.0,-4.06,32.24,0.00,0.96
62592,14.81,14.00,180,2662,74.90,34.00,10.22,18,0.00,10.59,12.94,51,0.72,0.00,0,0.0,-4.35,32.24,0.00,0.96
62669,15.04,14.00,180,2663,74.90,33.50,10.84,18,0.00,10.45,12.94,52,0.73,0.00,0,0.0,-4.35,32.24,0.00,0.96
62744,15.16,14.00,180,2676,74.90,34.00,10.83,18,0.00,10.45,12.94,52,0.73,0.00,0,0.0,-4.50,32.24,0.00,0.96
62819,15.04,14.00,180,2672,74.90,34.00,10.30,18,0.00,10.30,12.55,52,0.72,0.00,0,0.0,-4.50,32.13,0.00,0.96
62894,14.93,14.00,180,2682,74.90,34.00,10.30,18,0.00,10.16,12.55,52,0.72,0.00,0,0.0,-4.64,31.69,0.00,0.96
62970,14.81,14.00,180,2684,74.90,34.00,10.31,18,0.00,10.16,12.55,52,0.71,0.00,0,0.0,-4.64,31.80,0.00,0.96
63044,14.93,14.08,180,2689,74.90,34.00,10.33,18,0.00,10.16,12.55,52,0.70,0.00,0,0.0,-4.64,31.58,0.00,0.96
63121,14.81,14.00,180,2681,74.90,34.00,10.33,18,0.00,10.16,12.55,52,0.71,0.00,0,0.0,-4.79,31.91,0.00,0.96
63196,14.93,14.00,180,2690,74.90,34.00,10.27,18,0.00,10.01,12.55,52,0.70,0.00,0,0.0,-4.79,31.58,0.00,0.94
63271,14.81,14.00,180,2676,74.90,34.00,10.29,18,0.00,10.01,12.55,52,0.70,0.00,0,0.0,-4.79,31.69,0.00,0.94
63347,14.81,14.00,180,2679,74.90,34.00,10.28,18,0.00,10.01,12.55,52,0.71,0.00,0,0.0,-4.79,31.24,0.00,0.94
63421,14.93,14.00,180,2681,74.90,34.00,10.30,18,0.00,9.87,12.55,52,0.69,0.00,0,0.0,-4.93,31.58,0.00,0.94
63497,14.93,14.00,180,2685,74.90,34.00,10.31,18,0.00,9.87,12.55,52,0.70,0.00,0,0.0,-4.93,31.13,0.00,0.94
63572,14.81,14.00,180,2686,74.90,34.50,9.74,18,0.00,9.87,12.55,52,0.68,0.00,0,0.0,-4.93,30.69,0.00,0.94
63648,15.04,14.00,180,2684,74.90,34.50,10.32,18,0.00,9.87,12.16,52,0.69,0.00,0,0.0,-4.93,30.58,0.00,0.94
63724,15.04,14.00,180,2687,74.90,34.00,10.94,18,0.00,9.87,12.55,52,0.69,0.00,0,0.0,-4.93,30.80,0.00,0.94
63798,15.27,14.00,180,2698,74.90,34.50,10.39,18,0.00,9.87,12.55,52,0.69,0.00,0,0.0,-4.93,31.13,0.00,0.94
63874,15.04,14.00,180,2706,74.90,34.00,10.35,18,0.00,9.72,12.55,52,0.70,0.00,0,0.0,-5.08,31.02,0.00,0.94
63949,14.81,14.00,180,2704,74.90,34.00,10.38,18,0.00,9.72,12.55,52,0.69,0.00,0,0.0,-5.08,31.24,0.00,0.94
64024,14.81,14.00,180,2698,74.90,34.50,9.78,18,0.00,9.72,12.16,52,0.69,0.00,0,0.0,-5.08,30.80,0.00,0.94
64100,14.81,14.00,180,2704,74.90,34.50,9.81,18,0.00,9.87,12.55,52,0.69,0.00,0,0.0,-5.08,30.69,0.00,0.94
64175,14.93,14.00,180,2708,74.90,34.50,9.79,18,0.00,9.72,12.16,52,0.68,0.00,0,0.0,-5.08,30.80,0.00,0.94
64250,14.81,14.00,180,2698,74.90,34.50,10.40,18,0.00,9.72,12.16,52,0.68,0.00,0,0.0,-5.08,30.80,0.00,0.94
64325,14.93,14.00,180,2708,74.90,34.50,10.35,18,0.00,9.72,12.16,52,0.68,0.00,0,0.0,-5.08,30.80,0.00,0.94
64401,15.04,13.92,180,2700,74.90,34.50,9.79,18,0.00,9.72,12.16,52,0.69,0.00,0,0.0,-5.08,31.02,0.00,0.94
64476,14.93,14.00,180,2702,74.90,34.50,9.80,18,0.00,9.72,12.16,52,0.68,0.00,0,0.0,-5.08,30.69,0.00,0.94
64552,14.81,13.92,180,2698,74.90,34.50,10.36,18,0.00,9.72,12.16,52,0.69,0.00,0,0.0,-5.08,30.69,0.00,0.94
64627,15.04,14.00,180,2705,74.90,34.50,10.38,18,0.00,9.72,12.16,52,0.69,0.00,0,0.0,-5.08,30.47,0.00,0.94
64702,15.04,14.00,180,2704,74.90,34.00,10.37,18,0.00,9.72,12.16,52,0.69,0.00,0,0.0,-5.08,31.02,0.00,0.94
64776,15.04,14.00,180,2702,74.90,34.00,10.39,18,0.00,9.72,12.55,52,0.70,0.00,0,0.0,-5.08,31.58,0.00,0.94
64853,15.04,14.00,180,2706,74.90,34.00,10.38,18,0.00,9.72,12.55,52,0.69,0.00,0,0.0,-5.08,31.47,0.00,0.94
64927,14.93,13.92,180,2707,74.90,34.50,10.40,18,0.00,9.72,12.55,52,0.70,0.00,0,0.0,-5.08,31.58,0.00,0.96
65004,15.04,14.00,180,2712,74.90,34.00,10.42,18,0.00,9.87,12.55,53,0.69,0.00,0,0.0,-4.93,31.47,0.00,0.96
65078,15.04,13.92,180,2711,74.90,34.00,10.41,18,0.00,9.87,12.94,53,0.71,0.00,0,0.0,-4.93,31.80,0.00,0.96
65154,15.16,14.00,180,2715,74.90,34.00,10.46,18,0.00,9.87,12.94,53,0.71,0.00,0,0.0,-4.79,31.91,0.00,0.96
65229,15.16,14.00,180,2724,74.90,34.00,10.51,18,0.00,10.01,12.94,53,0.71,0.00,0,0.0,-4.79,32.13,0.00,0.96
65305,15.16,13.92,180,2736,74.90,34.00,10.48,18,0.00,10.01,12.94,53,0.71,0.00,0,0.0,-4.64,32.24,0.00,0.96
65379,15.50,14.00,180,2734,74.90,34.00,10.50,18,0.00,10.16,12.94,53,0.71,0.00,0,0.0,-4.64,32.46,0.00,0.96
65455,15.27,13.92,180,2733,74.90,34.00,10.49,18,0.00,10.16,12.94,53,0.72,0.00,0,0.0,-4.64,32.95,0.00,0.98
65530,15.27,14.00,180,2740,74.90,34.00,10.52,18,0.00,10.16,13.33,53,0.73,0.00,0,0.0,-4.50,32.82,0.00,0.98
65605,15.16,14.00,180,2740,74.90,34.00,10.51,18,0.00,10.30,13.33,53,0.73,0.00,0,0.0,-4.50,32.95,0.00,0.98
65682,15.27,14.00,180,2738,74.90,33.50,11.13,18,0.00,10.30,13.33,53,0.74,0.00,0,0.0,-4.50,32.95,0.00,0.98
65756,15.39,14.00,180,2745,74.90,34.00,10.54,18,0.00,10.30,13.33,53,0.74,0.00,0,0.0,-4.35,33.44,0.00,0.98
65832,15.50,14.00,180,2745,74.90,33.50,10.53,18,0.00,10.45,13.33,53,0.74,0.00,0,0.0,-4.35,33.92,0.00,0.98
65907,15.39,14.08,180,2750,74.90,34.00,10.56,18,0.00,10.45,13.73,53,0.75,0.00,0,0.0,-4.35,33.69,0.00,0.98
65983,15.50,14.00,180,2747,74.90,33.50,10.55,18,0.00,10.45,13.73,53,0.75,0.00,0,0.0,-4.35,33.81,0.00,0.98
66058,15.50,14.08,180,2746,74.90,33.50,11.13,18,0.00,10.45,13.73,53,0.75,0.00,0,0.0,-4.21,34.05,0.00,0.98
66133,15.27,14.00,180,2749,74.90,33.50,11.16,18,0.00,10.59,13.73,53,0.75,0.00,0,0.0,-4.21,34.29,0.00,0.98
66209,15.39,14.00,180,2754,74.90,33.50,11.20,18,0.00,10.59,13.73,53,0.75,0.00,0,0.0,-4.21,34.17,0.00,0.98
66284,15.39,14.00,180,2763,74.90,33.50,11.15,18,0.00,10.59,13.73,53,0.75,0.00,0,0.0,-4.21,34.29,0.00,0.98
66360,15.39,14.00,180,2751,74.90,33.50,11.19,18,0.00,10.59,13.73,53,0.75,0.00,0,0.0,-4.21,34.29,0.00,0.98
66435,15.16,14.00,180,2760,74.90,33.00,11.78,18,0.00,10.59,13.73,53,0.76,0.00,0,0.0,-4.21,34.66,0.00,0.98
66510,15.16,14.08,180,2765,74.90,33.00,11.21,18,0.00,10.74,13.73,53,0.75,0.00,0,0.0,-4.06,34.90,0.00,0.98
66585,15.16,14.00,180,2768,74.90,33.50,11.22,18,0.00,10.74,13.73,53,0.76,0.00,0,0.0,-4.06,34.54,0.00,0.98
66660,15.04,14.00,180,2763,74.90,33.00,11.23,18,0.00,10.74,13.73,53,0.76,0.00,0,0.0,-4.06,34.54,0.00,0.98
66736,15.04,14.00,180,2770,74.90,33.50,11.23,18,0.00,10.74,13.73,53,0.76,0.00,0,0.0,-4.06,34.78,0.00,0.98
66811,15.16,14.08,180,2771,74.90,33.00,11.25,18,0.00,10.74,13.73,53,0.76,0.00,0,0.0,-4.06,34.78,0.00,1.00
66887,15.04,14.00,180,2774,74.90,33.50,11.25,18,0.00,10.88,13.73,53,0.76,0.00,0,0.0,-3.92,35.02,0.00,0.98
66962,15.16,14.00,180,2780,74.90,33.00,11.86,18,0.00,10.74,13.73,53,0.76,0.00,0,0.0,-4.06,35.27,0.00,1.00
67036,15.04,14.00,180,2761,74.90,33.00,11.78,18,0.00,10.74,13.73,53,0.77,0.00,0,0.0,-4.06,35.02,0.00,1.00
67113,15.16,14.08,180,2771,74.90,33.00,11.82,18,0.00,10.88,13.73,53,0.76,0.00,0,0.0,-3.92,35.27,0.00,1.00
67188,14.93,14.00,180,2770,74.90,33.00,11.83,18,0.00,10.88,13.73,53,0.76,0.00,0,0.0,-3.92,35.27,0.00,1.00
67264,14.81,14.08,180,2774,74.90,33.00,11.84,18,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,35.27,0.00,1.00
67339,14.81,14.00,181,2776,74.90,33.00,11.82,18,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,35.27,0.00,1.00
67413,14.81,14.00,181,2786,74.90,33.00,11.89,18,0.00,10.88,13.73,53,0.76,0.00,0,0.0,-3.92,35.75,0.00,1.00
67490,14.59,14.00,181,2776,74.90,33.00,11.84,18,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,35.39,0.00,1.00
67565,14.70,14.00,181,2789,74.90,33.00,11.90,18,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,35.75,0.00,1.00
67640,14.70,14.00,181,2780,74.90,33.00,11.89,18,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,35.75,0.00,1.00
67715,14.59,13.92,181,2787,74.90,33.00,11.90,17,0.00,10.88,13.73,53,0.76,0.00,0,0.0,-3.92,35.75,0.00,1.00
67790,14.59,14.00,181,2789,74.90,33.00,11.95,17,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,35.52,0.00,1.00
67865,14.59,14.00,181,2802,74.90,33.00,11.99,18,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,36.12,0.00,1.00
67941,14.59,14.00,181,2811,74.90,33.00,12.59,18,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,36.25,0.00,1.00
68017,14.47,14.08,181,2813,74.90,33.00,12.00,18,0.00,10.88,13.73,53,0.76,0.00,0,0.0,-3.92,35.88,0.00,1.00
68092,14.47,14.16,181,2812,74.90,33.00,12.00,17,0.00,10.88,13.73,53,0.76,0.00,0,0.0,-3.92,35.75,0.00,0.98
68167,14.47,14.00,181,2820,74.90,33.00,12.04,17,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,35.64,0.00,1.00
68243,14.59,13.92,181,2821,74.90,33.00,12.04,17,0.00,10.88,13.73,53,0.77,0.00,0,0.0,-3.92,36.12,0.00,1.00
68319,14.47,14.08,181,2822,74.90,33.00,11.99,17,0.00,10.88,13.73,54,0.76,0.00,0,0.0,-3.92,36.00,0.00,1.00
68393,14.47,13.92,181,2811,74.90,33.00,12.00,17,0.00,10.88,13.73,54,0.78,0.00,0,0.0,-3.92,36.37,0.00,1.00
68468,14.36,14.00,181,2815,74.90,33.00,12.01,17,0.00,10.88,13.73,54,0.77,0.00,0,0.0,-3.92,36.36,0.00,1.00
68545,14.36,13.92,181,2815,74.90,33.00,12.01,17,0.00,10.88,13.73,54,0.77,0.00,0,0.0,-3.92,36.00,0.00,1.00
68620,14.24,14.00,181,2821,74.90,33.00,12.01,17,0.00,10.88,13.73,54,0.77,0.00,0,0.0,-3.92,35.77,0.00,1.00
68694,14.36,13.92,181,2816,74.90,33.00,12.09,17,0.00,10.88,13.73,54,0.76,0.00,0,0.0,-3.92,36.00,0.00,1.00
68771,14.24,13.92,181,2834,74.90,33.50,12.08,17,0.00,10.88,13.73,55,0.76,0.00,0,0.0,-3.92,36.12,0.00,1.00
68845,14.59,14.00,181,2832,74.90,33.50,12.10,17,0.00,10.88,13.73,55,0.76,0.00,0,0.0,-3.92,35.75,0.00,1.00
68920,14.36,13.92,181,2840,74.90,33.50,12.12,17,0.00,10.88,13.73,55,0.76,0.00,0,0.0,-3.92,35.88,0.00,1.00
68996,14.24,14.00,181,2836,74.90,33.50,12.10,17,0.00,10.88,13.73,55,0.76,0.00,0,0.0,-3.92,35.88,0.00,1.00
69071,14.47,14.00,181,2830,74.90,33.50,12.07,17,0.00,10.88,13.73,55,0.75,0.00,0,0.0,-3.92,35.64,0.00,0.98
69146,14.36,14.00,181,2830,74.90,34.00,11.49,17,0.00,10.88,13.73,55,0.76,0.00,0,0.0,-4.06,35.52,0.00,0.98
69222,14.36,14.00,181,2834,74.90,34.00,11.49,17,0.00,10.74,13.73,55,0.75,0.00,0,0.0,-4.06,35.15,0.00,0.98
69297,14.36,14.00,181,2835,74.90,34.00,12.10,17,0.00,10.74,13.73,55,0.75,0.00,0,0.0,-4.06,35.02,0.00,0.98
69372,14.47,14.00,181,2836,74.90,34.00,12.17,17,0.00,10.59,13.73,55,0.74,0.00,0,0.0,-4.21,35.15,0.00,0.98
69447,14.36,14.00,181,2850,74.90,34.00,11.55,17,0.00,10.59,13.73,55,0.75,0.00,0,0.0,-4.21,35.02,0.00,0.98
69522,14.36,14.08,181,2859,74.90,34.00,11.59,17,0.00,10.59,13.73,55,0.74,0.00,0,0.0,-4.21,34.91,0.00,0.98
69598,14.36,14.00,181,2855,74.90,34.00,11.57,17,0.00,10.59,13.33,55,0.74,0.00,0,0.0,-4.21,34.91,0.00,0.98
69674,14.36,14.00,181,2860,74.90,34.00,11.54,17,0.00,10.59,13.33,55,0.74,0.00,0,0.0,-4.21,35.15,0.00,0.98
69748,14.36,14.00,181,2846,74.90,34.00,11.54,17,0.00,10.59,13.33,55,0.72,0.00,0,0.0,-4.35,34.91,0.00,0.98
