Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
0,14.47,13.84,178,2714,74.90,36.00,5.79,25,0.00,5.66,5.88,53,0.34,0.00,0.0,-9.29,15.56,0.00
70,14.59,13.84,178,2710,74.90,36.00,5.81,25,0.00,5.66,5.88,53,0.34,0.00,0.0,-9.29,15.30,0.00
142,14.59,13.84,178,2714,74.90,36.00,5.78,25,0.00,5.66,5.88,53,0.34,0.00,0.0,-9.29,15.57,0.00
211,14.59,13.84,178,2704,74.90,36.00,5.79,25,0.00,5.66,5.88,53,0.34,0.00,0.0,-9.29,15.43,0.00
283,14.59,13.84,178,2718,74.90,36.00,6.38,25,0.00,5.66,5.88,53,0.34,0.00,0.0,-9.29,15.78,0.00
353,14.59,13.84,178,2712,74.90,36.00,5.79,25,0.00,5.66,5.88,53,0.34,0.00,0.0,-9.29,15.57,0.00
425,14.59,13.84,178,2709,74.90,36.00,5.78,25,0.00,5.66,5.88,53,0.34,0.00,0.0,-9.29,15.50,0.00
495,14.59,13.84,178,2704,74.90,36.00,6.35,25,0.00,5.66,5.88,53,0.35,0.00,0.0,-9.29,15.78,0.00
566,14.59,13.84,178,2706,74.90,36.00,6.35,25,0.00,5.80,6.27,53,0.36,0.00,0.0,-9.14,16.12,0.00
637,14.70,13.84,178,2702,74.90,36.00,6.34,25,0.00,5.95,6.67,53,0.37,0.00,0.0,-9.00,16.46,0.00
707,14.47,13.76,178,2709,74.90,36.00,6.36,25,0.00,5.95,6.67,53,0.37,0.00,0.0,-9.00,16.79,0.00
778,14.47,13.84,178,2702,74.90,35.50,6.34,25,0.00,6.09,7.06,53,0.38,0.00,0.0,-8.85,17.22,0.00
849,14.47,13.76,178,2710,74.90,35.50,6.36,25,0.00,6.09,7.45,53,0.39,0.00,0.0,-8.85,17.59,0.00
918,14.36,13.76,178,2710,74.90,35.50,6.37,25,0.00,6.24,7.45,53,0.40,0.00,0.0,-8.71,18.13,0.00
990,14.47,13.76,178,2711,74.90,35.50,6.94,25,0.00,6.38,7.45,53,0.40,0.00,0.0,-8.56,18.59,0.00
1061,14.47,13.84,178,2705,74.90,35.50,6.94,25,0.00,6.53,7.84,53,0.42,0.00,0.0,-8.42,18.81,0.00
1133,14.59,13.76,178,2702,74.90,35.50,6.93,25,0.00,6.67,8.24,53,0.42,0.00,0.0,-8.27,19.18,0.00
1202,14.59,13.84,178,2708,74.90,35.50,7.51,25,0.00,6.82,8.24,53,0.43,0.00,0.0,-8.13,19.66,0.00
1274,14.47,13.76,178,2704,74.90,35.50,7.50,25,0.00,6.82,8.63,53,0.45,0.00,0.0,-8.13,20.16,0.00
1344,14.47,13.76,178,2700,74.90,35.50,7.49,25,0.00,6.96,8.63,53,0.45,0.00,0.0,-7.98,20.16,0.00
1416,14.59,13.84,178,2700,74.90,35.00,7.49,25,0.00,7.11,8.63,52,0.46,0.00,0.0,-7.84,20.43,0.00
1486,14.70,13.76,178,2691,74.90,35.00,7.46,25,0.00,7.11,8.63,52,0.46,0.00,0.0,-7.84,20.61,0.00
1557,14.47,13.76,178,2702,74.90,35.00,7.49,25,0.00,7.25,9.02,52,0.46,0.00,0.0,-7.69,20.86,0.00
1627,14.59,13.76,178,2688,74.90,35.00,7.45,25,0.00,7.40,9.41,52,0.48,0.00,0.0,-7.55,21.11,0.00
1699,14.59,13.84,178,2700,74.90,35.00,7.49,25,0.00,7.40,9.41,52,0.48,0.00,0.0,-7.55,21.98,0.00
1768,14.81,13.76,178,2690,74.90,35.00,8.03,25,0.00,7.55,9.80,52,0.49,0.00,0.0,-7.40,23.08,0.00
1839,14.81,13.84,178,2696,74.90,34.50,8.07,25,0.00,7.69,10.20,52,0.52,0.00,0.0,-7.25,23.36,0.00
1910,14.93,13.76,178,2695,74.90,34.50,8.63,25,0.00,7.84,10.20,52,0.53,0.00,0.0,-7.11,23.74,0.00
1981,14.59,13.84,178,2687,74.90,34.50,8.62,25,0.00,8.13,10.20,52,0.54,0.00,0.0,-6.82,23.94,0.00
2052,14.59,13.84,178,2696,74.90,34.00,8.63,25,0.00,8.13,10.59,52,0.54,0.00,0.0,-6.82,24.60,0.00
2123,14.59,13.84,178,2707,74.90,34.00,8.66,25,0.00,8.27,10.59,52,0.55,0.00,0.0,-6.67,24.51,0.00
2193,14.59,13.76,178,2708,74.90,34.00,8.67,25,0.00,8.27,10.59,52,0.55,0.00,0.0,-6.67,24.79,0.00
2263,14.70,13.84,178,2704,74.90,34.00,8.65,25,0.00,8.42,10.98,52,0.55,0.00,0.0,-6.53,24.89,0.00
2336,14.70,13.84,178,2707,74.90,34.00,9.24,25,0.00,8.56,10.98,52,0.56,0.00,0.0,-6.38,25.08,0.00
2406,14.81,13.84,178,2713,74.90,34.00,9.26,25,0.00,8.56,10.98,52,0.56,0.00,0.0,-6.38,24.99,0.00
2477,14.70,13.84,178,2706,74.90,34.00,9.24,25,0.00,8.56,10.98,52,0.57,0.00,0.0,-6.38,25.78,0.00
2547,14.70,13.84,178,2708,74.90,34.00,9.24,25,0.00,8.71,10.98,52,0.56,0.00,0.0,-6.24,25.47,0.00
2618,14.59,13.76,178,2706,74.90,34.00,9.24,25,0.00,8.71,10.98,52,0.57,0.00,0.0,-6.24,25.78,0.00
2689,14.70,13.84,178,2720,74.90,34.00,9.24,25,0.00,8.71,10.98,52,0.57,0.00,0.0,-6.24,26.20,0.00
2759,14.70,13.84,178,2711,74.90,33.50,9.29,25,0.00,8.85,10.98,52,0.58,0.00,0.0,-6.09,26.41,0.00
2830,14.81,13.84,178,2702,74.90,33.50,9.25,25,0.00,8.85,11.37,52,0.58,0.00,0.0,-6.09,26.09,0.00
2900,14.70,13.76,178,2698,74.90,33.50,9.22,25,0.00,8.85,11.37,52,0.57,0.00,0.0,-6.09,26.20,0.00
2972,14.70,13.84,178,2713,74.90,33.50,9.26,25,0.00,9.00,11.37,52,0.58,0.00,0.0,-5.95,26.62,0.00
3043,14.81,13.84,178,2708,74.90,33.00,9.24,25,0.00,9.00,11.37,52,0.59,0.00,0.0,-5.95,26.72,0.00
3114,14.93,13.84,178,2706,74.90,33.00,9.81,25,0.00,9.00,11.37,52,0.59,0.00,0.0,-5.95,26.82,0.00
3185,14.81,13.84,178,2709,74.90,33.00,9.83,25,0.00,9.14,11.37,52,0.61,0.00,0.0,-5.80,27.33,0.00
3255,14.81,13.84,178,2711,74.90,33.00,9.25,25,0.00,9.14,11.37,52,0.60,0.00,0.0,-5.80,27.02,0.00
3327,14.70,13.84,178,2713,74.90,33.00,9.84,25,0.00,9.14,11.37,52,0.60,0.00,0.0,-5.80,27.33,0.00
3397,14.81,13.84,178,2704,74.90,33.00,9.80,25,0.00,9.14,11.37,52,0.60,0.00,0.0,-5.80,27.13,0.00
3467,14.70,13.84,178,2718,74.90,33.00,9.86,25,0.00,9.29,11.37,52,0.60,0.00,0.0,-5.66,26.92,0.00
3539,14.81,13.84,178,2702,74.90,33.00,9.80,25,0.00,9.14,10.59,52,0.59,0.00,0.0,-5.80,25.37,0.00
3610,14.70,13.84,178,2718,74.90,33.50,9.27,25,0.00,9.00,8.63,52,0.57,0.00,0.0,-5.95,21.89,0.00
3679,14.47,13.84,178,2712,74.90,34.00,8.70,25,0.00,7.84,7.45,52,0.52,0.00,0.0,-7.11,19.99,0.00
3750,13.90,13.84,178,2715,74.90,34.50,7.52,25,0.00,7.11,5.88,52,0.46,0.00,0.0,-7.84,16.80,0.00
3822,13.90,13.84,178,2722,74.90,35.50,6.39,25,0.00,6.53,5.49,52,0.40,0.00,0.0,-8.42,15.05,0.00
3892,13.67,13.84,178,2730,74.90,35.50,5.82,25,0.00,6.09,5.10,52,0.36,0.00,0.0,-8.85,14.42,0.00
3962,14.36,13.84,178,2721,74.90,36.00,5.81,25,0.00,5.80,5.10,52,0.33,0.00,0.0,-9.14,14.48,0.00
4034,14.70,13.84,178,2720,74.90,36.00,5.22,25,0.00,5.66,5.10,52,0.31,0.00,0.0,-9.29,14.18,0.00
4104,14.93,13.84,178,2711,74.90,36.00,5.78,25,0.00,5.51,5.10,52,0.32,0.00,0.0,-9.43,14.13,0.00
4176,15.16,13.84,178,2727,74.90,36.00,5.82,25,0.00,5.51,4.71,52,0.31,0.00,0.0,-9.43,13.95,0.00
4246,15.39,13.84,178,2707,74.90,36.00,5.78,25,0.00,5.51,4.71,53,0.30,0.00,0.0,-9.43,13.72,0.00
4317,15.39,13.76,178,2725,74.90,36.00,5.81,25,0.00,5.37,4.71,53,0.30,0.00,0.0,-9.58,13.31,0.00
4387,15.27,13.84,178,2698,74.90,36.00,5.75,25,0.00,5.22,3.53,53,0.29,0.00,0.0,-9.72,12.26,0.00
4458,15.16,13.76,178,2702,74.90,36.50,5.21,25,0.00,5.08,3.14,53,0.26,0.00,0.0,-9.87,11.88,0.00
4529,15.04,13.84,178,2709,74.90,36.50,5.19,25,0.00,4.93,3.14,53,0.25,0.00,0.0,-10.01,11.09,0.00
4600,15.04,13.76,178,2693,74.90,36.50,4.62,25,0.00,4.64,2.75,53,0.25,0.00,0.0,-10.30,11.04,0.00
4671,15.04,13.84,178,2689,74.90,36.50,4.59,25,0.00,4.50,2.75,53,0.24,0.00,0.0,-10.45,10.94,0.00
4741,15.27,13.76,178,2683,74.90,36.50,4.58,25,0.00,4.35,0.00,53,0.23,0.00,0.0,-10.59,10.03,0.00
4814,15.04,13.84,178,2683,74.90,34.00,0.00,25,0.00,3.92,0.00,53,0.21,0.00,0.0,-11.03,8.14,0.00
4882,14.81,13.84,178,2656,74.90,32.00,0.00,25,0.00,3.77,0.00,53,0.17,0.00,0.0,-11.17,7.49,0.00
4953,15.04,13.84,178,2684,74.90,30.00,0.00,25,0.00,3.63,0.00,53,0.17,0.00,0.0,-11.32,7.66,0.00
5024,15.73,13.84,178,2660,74.90,28.50,0.00,25,0.00,3.63,0.00,53,0.17,0.00,0.0,-11.32,7.37,0.00
5095,18.26,13.76,178,2669,74.90,26.00,0.00,25,0.00,3.63,0.00,53,0.17,0.00,0.0,-11.32,7.62,0.00
5166,21.71,13.84,178,2679,74.90,23.50,0.00,25,0.00,3.63,0.00,53,0.17,0.00,0.0,-11.32,7.62,0.00
5236,24.58,13.84,178,2662,74.90,21.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.50,0.00
5307,25.38,13.84,178,2660,74.90,19.00,0.00,25,0.00,3.77,0.00,52,0.17,0.00,0.0,-11.17,7.49,0.00
5378,25.38,13.84,178,2651,74.90,19.00,0.00,25,0.00,3.77,0.00,52,0.17,0.00,0.0,-11.17,7.62,0.00
5449,24.35,13.84,178,2630,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.50,0.00
5519,23.54,13.92,178,2624,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.50,0.00
5592,23.54,13.84,178,2621,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.18,0.00,0.0,-11.32,7.46,0.00
5661,23.54,13.84,178,2628,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.50,0.00
5731,23.89,13.84,178,2617,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.41,0.00
5803,23.89,13.84,178,2616,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.41,0.00
5873,24.00,13.84,178,2615,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.41,0.00
5945,24.00,13.84,178,2605,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.41,0.00
6014,23.66,13.92,178,2597,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.41,0.00
6086,23.66,13.84,178,2591,74.90,19.00,0.00,25,0.00,3.63,0.00,52,0.17,0.00,0.0,-11.32,7.17,0.00
6157,23.66,13.84,178,2602,74.90,19.00,0.00,25,0.00,3.63,0.00,51,0.17,0.00,0.0,-11.32,7.24,0.00
6227,23.89,13.84,178,2591,74.90,19.00,0.00,25,0.00,3.63,0.00,51,0.17,0.00,0.0,-11.32,7.24,0.00
6299,23.54,13.84,178,2574,74.90,19.00,0.00,25,0.00,3.63,0.00,51,0.17,0.00,0.0,-11.32,7.17,0.00
6369,23.66,13.84,178,2576,74.90,19.00,0.00,25,0.00,3.48,0.00,51,0.17,0.00,0.0,-11.46,7.24,0.00
6441,23.89,13.84,178,2574,74.90,19.00,0.00,25,0.00,3.63,0.00,51,0.17,0.00,0.0,-11.32,7.24,0.00
6510,23.89,13.84,178,2574,74.90,19.00,0.00,25,0.00,3.63,0.00,51,0.17,0.00,0.0,-11.32,7.21,0.00
6582,23.89,13.84,178,2570,74.90,18.50,0.00,25,0.00,3.63,0.00,51,0.17,0.00,0.0,-11.32,7.17,0.00
6652,23.66,13.84,178,2561,74.90,18.50,0.00,25,0.00,3.48,0.00,51,0.17,0.00,0.0,-11.46,7.21,0.00
6724,23.54,13.84,178,2558,74.90,18.50,0.00,25,0.00,3.48,0.00,51,0.17,0.00,0.0,-11.46,7.10,0.00
6794,23.89,13.84,178,2551,74.90,18.50,0.00,25,0.00,3.48,0.00,51,0.17,0.00,0.0,-11.46,7.10,0.00
6865,23.66,13.84,178,2559,74.90,18.50,0.00,25,0.00,3.48,0.00,51,0.17,0.00,0.0,-11.46,7.17,0.00
6935,23.66,13.84,178,2559,74.90,18.50,0.00,25,0.00,3.48,0.00,51,0.17,0.00,0.0,-11.46,7.10,0.00
7006,23.89,13.84,178,2540,74.90,18.50,0.00,25,0.00,3.48,0.00,51,0.17,0.00,0.0,-11.46,7.03,0.00
7076,23.66,13.84,178,2545,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,7.03,0.00
7147,23.89,13.84,178,2543,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,7.06,0.00
7220,23.89,13.84,178,2539,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,6.99,0.00
7289,23.54,13.84,178,2518,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,7.10,0.00
7360,23.89,13.84,178,2520,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,7.03,0.00
7430,23.54,13.84,178,2530,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,7.03,0.00
7502,23.54,13.84,178,2522,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,6.95,0.00
7572,23.77,13.84,178,2512,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,6.95,0.00
7643,23.54,13.76,178,2510,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,6.99,0.00
7714,23.77,13.84,178,2521,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,6.95,0.00
7784,23.77,13.76,178,2512,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,6.95,0.00
7855,23.77,13.84,178,2503,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,6.95,0.00
7926,23.77,13.76,178,2504,74.90,18.50,0.00,25,0.00,3.48,0.00,50,0.17,0.00,0.0,-11.46,6.99,0.00
7998,23.54,13.84,178,2488,74.90,18.50,0.00,25,0.00,3.48,0.00,48,0.17,0.00,0.0,-11.46,7.03,0.00
8069,23.43,13.76,178,2488,74.90,18.00,0.00,25,0.00,3.63,1.18,48,0.18,0.00,0.0,-11.32,7.78,0.00
8138,23.89,13.84,178,2495,74.90,18.00,3.72,25,0.00,3.92,3.92,48,0.22,0.00,0.0,-11.03,9.48,0.00
8209,23.43,13.76,178,2523,74.90,20.50,5.92,25,0.00,4.64,5.88,48,0.28,0.00,0.0,-10.30,13.18,0.00
8281,23.54,13.84,178,2531,74.90,25.50,5.94,25,0.00,5.08,6.67,48,0.34,0.00,0.0,-9.87,14.84,0.00
8351,23.31,13.84,178,2448,74.90,35.00,6.79,25,0.00,5.51,7.06,48,0.38,0.00,0.0,-9.43,15.98,0.00
8422,17.46,13.76,178,2504,74.90,35.00,6.41,25,0.00,5.80,7.45,48,0.39,0.00,0.0,-9.14,16.46,0.00
8493,13.55,13.84,178,2476,74.90,34.50,7.39,25,0.00,6.24,8.63,48,0.43,0.00,0.0,-8.71,17.90,0.00
8563,13.44,13.84,178,2496,74.90,34.50,6.92,25,0.00,6.53,8.63,48,0.45,0.00,0.0,-8.42,18.88,0.00
8634,13.67,13.84,178,2485,74.90,34.00,7.42,25,0.00,6.82,9.41,48,0.48,0.00,0.0,-8.13,19.74,0.00
8705,13.55,13.84,178,2516,74.90,34.00,7.51,25,0.00,7.25,10.20,48,0.50,0.00,0.0,-7.69,22.06,0.00
8776,14.01,13.84,178,2468,74.90,34.00,8.42,25,0.00,7.55,10.98,48,0.55,0.00,0.0,-7.40,23.27,0.00
8846,14.47,13.84,178,2494,74.90,33.50,8.52,25,0.00,7.98,10.98,48,0.58,0.00,0.0,-6.96,24.04,0.00
8917,14.13,13.84,178,2492,74.90,33.00,8.51,25,0.00,8.27,11.37,48,0.58,0.00,0.0,-6.67,24.50,0.00
8988,14.36,13.84,178,2496,74.90,33.00,9.04,25,0.00,8.71,11.37,48,0.60,0.00,0.0,-6.24,24.69,0.00
9058,14.36,13.84,178,2488,74.90,33.00,8.52,25,0.00,8.85,11.37,48,0.60,0.00,0.0,-6.09,24.88,0.00
9130,14.70,13.84,178,2509,74.90,33.00,8.56,25,0.00,9.00,11.37,48,0.61,0.00,0.0,-5.95,25.27,0.00
9201,14.81,13.84,178,2496,74.90,32.50,8.52,25,0.00,9.14,11.76,48,0.61,0.00,0.0,-5.80,25.08,0.00
9271,14.93,13.84,178,2506,74.90,32.50,9.09,25,0.00,9.14,11.76,48,0.60,0.00,0.0,-5.80,25.18,0.00
9342,15.04,13.84,178,2506,74.90,32.50,9.09,25,0.00,9.14,11.76,48,0.61,0.00,0.0,-5.80,25.48,0.00
9412,15.04,13.84,178,2503,74.90,32.00,9.08,25,0.00,9.29,11.76,48,0.62,0.00,0.0,-5.66,25.87,0.00
9483,14.93,13.76,178,2503,74.90,32.00,9.08,25,0.00,9.29,11.76,48,0.62,0.00,0.0,-5.66,25.78,0.00
9555,15.16,13.84,178,2507,74.90,32.00,9.09,25,0.00,9.29,11.76,48,0.63,0.00,0.0,-5.66,26.40,0.00
9624,14.93,13.84,178,2505,74.90,32.00,9.08,25,0.00,9.43,11.76,48,0.63,0.00,0.0,-5.51,26.40,0.00
9695,14.93,13.84,178,2506,74.90,32.00,9.12,25,0.00,9.43,11.76,48,0.63,0.00,0.0,-5.51,26.62,0.00
9766,14.93,13.84,178,2512,74.90,32.00,9.09,25,0.00,9.43,11.76,48,0.64,0.00,0.0,-5.51,26.92,0.00
9837,14.81,13.84,178,2522,74.90,32.00,9.64,25,0.00,9.58,12.16,48,0.64,0.00,0.0,-5.37,27.02,0.00
9908,14.93,13.84,178,2516,74.90,32.00,9.68,25,0.00,9.58,12.16,48,0.64,0.00,0.0,-5.37,27.02,0.00
9977,14.81,13.84,178,2520,74.90,32.00,9.14,25,0.00,9.72,12.16,48,0.64,0.00,0.0,-5.22,27.13,0.00
10049,14.81,13.84,178,2504,74.90,32.00,9.62,25,0.00,9.72,12.16,48,0.65,0.00,0.0,-5.22,27.02,0.00
10120,15.04,13.84,178,2528,74.90,32.00,9.71,25,0.00,9.87,12.16,48,0.65,0.00,0.0,-5.08,27.44,0.00
10191,15.39,13.84,178,2533,74.90,32.00,9.73,25,0.00,9.87,12.16,48,0.65,0.00,0.0,-5.08,27.33,0.00
10262,15.16,13.76,178,2522,74.90,31.50,9.69,25,0.00,9.87,12.16,48,0.66,0.00,0.0,-5.08,27.75,0.00
10333,14.93,13.84,178,2524,74.90,31.50,9.69,25,0.00,10.01,12.55,48,0.67,0.00,0.0,-4.93,28.27,0.00
10404,15.04,13.84,178,2534,74.90,31.50,9.73,25,0.00,10.01,12.55,49,0.67,0.00,0.0,-4.93,28.38,0.00
10475,14.81,13.84,178,2538,74.90,31.50,9.74,25,0.00,10.01,12.55,49,0.67,0.00,0.0,-4.93,28.38,0.00
10545,14.93,13.84,178,2528,74.90,31.00,9.71,25,0.00,10.16,12.94,49,0.67,0.00,0.0,-4.79,28.38,0.00
10616,15.04,13.84,178,2534,74.90,31.00,10.23,25,0.00,10.16,12.94,49,0.68,0.00,0.0,-4.79,29.03,0.00
10685,14.93,13.84,178,2545,74.90,31.00,10.27,25,0.00,10.30,12.94,49,0.68,0.00,0.0,-4.64,29.46,0.00
10756,15.04,13.84,178,2550,74.90,30.50,10.86,25,0.00,10.45,12.94,49,0.70,0.00,0.0,-4.50,29.46,0.00
10828,14.81,13.84,178,2534,74.90,30.50,10.27,25,0.00,10.45,12.94,49,0.70,0.00,0.0,-4.50,29.68,0.00
10899,14.70,13.76,178,2540,74.90,30.50,10.30,25,0.00,10.59,12.94,49,0.70,0.00,0.0,-4.35,30.13,0.00
10969,14.81,13.76,178,2560,74.90,30.50,10.38,25,0.00,10.59,13.33,49,0.71,0.00,0.0,-4.35,30.00,0.00
11039,14.81,13.84,178,2558,74.90,30.50,10.91,25,0.00,10.59,13.33,49,0.71,0.00,0.0,-4.35,30.12,0.00
11111,14.81,13.76,178,2549,74.90,30.50,10.88,25,0.00,10.74,13.33,49,0.71,0.00,0.0,-4.21,30.33,0.00
11182,14.81,13.84,178,2557,74.90,30.00,10.91,25,0.00,10.74,13.33,49,0.72,0.00,0.0,-4.21,30.66,0.00
11252,14.81,13.76,178,2557,74.90,30.00,10.91,25,0.00,10.74,13.33,49,0.72,0.00,0.0,-4.21,30.88,0.00
11323,14.70,13.76,178,2568,74.90,30.50,10.95,25,0.00,10.88,13.73,49,0.72,0.00,0.0,-4.06,30.77,0.00
11395,14.81,13.76,178,2564,74.90,30.00,10.94,25,0.00,10.88,13.73,49,0.73,0.00,0.0,-4.06,31.34,0.00
11464,14.81,13.76,178,2566,74.90,30.00,10.98,25,0.00,10.88,13.73,49,0.73,0.00,0.0,-4.06,31.23,0.00
11535,14.70,13.76,178,2565,74.90,30.00,10.95,25,0.00,10.88,13.73,49,0.73,0.00,0.0,-4.06,31.23,0.00
11606,14.70,13.84,178,2582,74.90,30.00,10.94,25,0.00,11.03,13.73,49,0.73,0.00,0.0,-3.92,31.21,0.00
11676,14.70,13.76,178,2594,74.90,30.00,11.02,25,0.00,11.03,13.73,49,0.73,0.00,0.0,-3.92,31.43,0.00
11747,14.70,13.76,178,2590,74.90,30.00,11.05,25,0.00,11.03,13.73,49,0.73,0.00,0.0,-3.92,31.23,0.00
11818,14.70,13.76,178,2582,74.90,29.50,11.01,25,0.00,11.03,13.73,49,0.73,0.00,0.0,-3.92,31.54,0.00
11890,14.70,13.76,178,2578,74.90,29.50,11.00,25,0.00,11.03,13.73,49,0.74,0.00,0.0,-3.92,31.65,0.00
11959,14.59,13.84,178,2590,74.90,30.00,11.60,25,0.00,11.03,13.73,49,0.74,0.00,0.0,-3.92,32.09,0.00
12031,14.59,13.76,178,2602,74.90,30.00,11.10,25,0.00,11.03,13.33,49,0.72,0.00,0.0,-3.92,31.65,0.00
12102,14.36,13.84,178,2597,74.90,30.50,11.08,25,0.00,11.03,12.94,49,0.72,0.00,0.0,-3.92,31.22,0.00
12173,14.70,13.76,178,2603,74.90,30.50,10.55,25,0.00,10.74,12.55,49,0.69,0.00,0.0,-4.21,30.22,0.00
12243,14.59,13.76,178,2601,74.90,31.00,10.54,25,0.00,10.59,11.76,50,0.68,0.00,0.0,-4.35,28.28,0.00
12315,14.70,13.76,178,2598,74.90,31.50,9.98,25,0.00,10.30,11.37,50,0.66,0.00,0.0,-4.64,27.75,0.00
12385,14.81,13.84,178,2608,74.90,32.00,9.98,25,0.00,10.01,11.37,50,0.64,0.00,0.0,-4.93,26.62,0.00
12456,14.70,13.76,178,2615,74.90,32.00,9.46,25,0.00,9.58,10.98,50,0.61,0.00,0.0,-5.37,25.99,0.00
12527,14.81,13.84,178,2620,74.90,33.00,9.48,25,0.00,9.29,10.20,50,0.59,0.00,0.0,-5.66,24.60,0.00
12598,14.81,13.84,178,2602,74.90,33.00,8.88,25,0.00,9.00,9.80,50,0.57,0.00,0.0,-5.95,23.93,0.00
12669,14.70,13.76,178,2601,74.90,33.50,8.88,25,0.00,8.71,9.41,50,0.56,0.00,0.0,-6.24,22.89,0.00
12740,14.70,13.84,178,2614,74.90,34.00,8.36,25,0.00,8.42,8.63,50,0.53,0.00,0.0,-6.53,21.89,0.00
12810,14.59,13.84,178,2608,74.90,34.00,7.79,25,0.00,8.13,8.63,50,0.51,0.00,0.0,-6.82,20.86,0.00
12881,14.36,13.84,178,2618,74.90,34.50,7.82,25,0.00,7.84,7.84,50,0.49,0.00,0.0,-7.11,20.43,0.00
12952,14.47,13.84,178,2620,74.90,35.00,7.27,25,0.00,7.55,7.45,50,0.46,0.00,0.0,-7.40,19.20,0.00
13021,14.36,13.84,178,2618,74.90,35.00,7.26,25,0.00,7.25,7.06,50,0.42,0.00,0.0,-7.69,18.05,0.00
13093,14.36,13.84,178,2613,74.90,35.50,6.69,25,0.00,6.96,6.67,50,0.41,0.00,0.0,-7.98,16.87,0.00
13163,14.59,13.84,178,2608,74.90,35.50,6.68,25,0.00,6.82,6.67,50,0.40,0.00,0.0,-8.13,16.66,0.00
13234,14.81,13.84,178,2611,74.90,35.50,6.67,25,0.00,6.53,6.67,50,0.37,0.00,0.0,-8.42,16.05,0.00
13305,15.04,13.84,178,2618,74.90,35.50,6.13,25,0.00,6.38,6.67,50,0.37,0.00,0.0,-8.56,16.12,0.00
13376,14.93,13.84,178,2626,74.90,35.50,6.14,25,0.00,6.24,6.27,50,0.37,0.00,0.0,-8.71,15.70,0.00
13447,15.04,13.84,178,2612,74.90,35.50,6.16,25,0.00,6.09,6.27,50,0.36,0.00,0.0,-8.85,15.84,0.00
13517,15.04,13.84,178,2618,74.90,35.50,6.14,25,0.00,6.09,6.27,50,0.36,0.00,0.0,-8.85,15.70,0.00
13589,14.93,13.84,178,2604,74.90,35.50,6.11,25,0.00,5.95,6.27,50,0.36,0.00,0.0,-9.00,15.64,0.00
13659,14.81,13.84,178,2605,74.90,35.50,6.11,25,0.00,5.95,6.27,50,0.36,0.00,0.0,-9.00,15.43,0.00
13730,14.70,13.84,178,2604,74.90,35.50,6.11,25,0.00,5.95,5.88,50,0.35,0.00,0.0,-9.00,15.37,0.00
13801,14.59,13.84,178,2618,74.90,35.50,6.14,25,0.00,5.95,5.88,50,0.35,0.00,0.0,-9.00,15.23,0.00
13870,14.59,13.84,178,2620,74.90,35.50,6.15,25,0.00,5.80,5.88,50,0.35,0.00,0.0,-9.14,15.23,0.00
13942,14.70,13.84,178,2616,74.90,35.50,6.14,25,0.00,5.80,5.49,50,0.34,0.00,0.0,-9.14,14.37,0.00
14012,14.59,13.84,178,2602,74.90,35.50,5.55,25,0.00,5.66,5.10,50,0.33,0.00,0.0,-9.29,13.78,0.00
