Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
0,13.67,14.24,55,1522,74.90,21.50,3.57,18,0.00,5.08,0.00,0,0.34,0.00,0.0,-9.87,8.52,0.00
71,13.67,14.32,57,1523,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.65,0.00
142,13.67,14.24,57,1526,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.60,0.00
212,13.67,14.32,57,1531,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
283,13.67,14.32,57,1524,74.90,21.50,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.65,0.00
354,13.67,14.24,57,1526,74.90,22.50,3.58,18,0.00,5.08,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
424,13.67,14.32,57,1538,74.90,21.00,3.61,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
495,13.67,14.24,57,1522,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
566,13.67,14.32,57,1523,74.90,22.50,3.57,18,0.00,5.08,0.00,0,0.34,0.00,0.0,-9.87,8.60,0.00
637,13.55,14.24,57,1532,74.90,21.00,3.60,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
707,13.55,14.32,57,1526,74.90,22.00,3.58,18,0.00,5.08,0.00,0,0.33,0.00,0.0,-9.87,8.65,0.00
778,13.55,14.24,57,1474,74.90,22.00,3.59,18,0.00,5.08,0.00,0,0.34,0.00,0.0,-9.87,8.56,0.00
850,13.55,14.24,57,1590,74.90,21.00,3.61,18,0.00,5.08,0.00,0,0.34,0.00,0.0,-9.87,8.60,0.00
919,13.55,14.24,57,1520,74.90,22.50,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.65,0.00
990,13.44,14.32,57,1533,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
1062,13.44,14.24,57,1525,74.90,21.00,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.65,0.00
1132,13.44,14.32,57,1524,74.90,22.50,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.60,0.00
1202,13.44,14.32,57,1532,74.90,22.50,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
1273,13.44,14.24,57,1530,74.90,21.50,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.56,0.00
1345,13.32,14.32,57,1530,74.90,22.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.56,0.00
1415,13.32,14.24,57,1544,74.90,20.00,3.62,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
1484,13.32,14.24,57,1533,74.90,21.50,3.60,18,0.00,5.08,0.00,0,0.33,0.00,0.0,-9.87,8.47,0.00
1556,13.32,14.32,57,1532,74.90,22.00,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
1627,13.21,14.24,57,1540,74.90,21.00,3.61,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
1699,13.21,14.32,57,1521,74.90,23.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
1769,13.21,14.24,57,1529,74.90,23.00,3.57,18,0.00,5.08,0.00,0,0.34,0.00,0.0,-9.87,8.56,0.00
1840,13.21,14.32,57,1530,74.90,22.00,3.59,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
1909,13.21,14.24,57,1518,74.90,22.50,3.56,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
1980,13.09,14.32,57,1526,74.90,23.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
2051,13.09,14.32,57,1524,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
2122,13.09,14.24,57,1520,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
2192,13.09,14.32,57,1531,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
2265,13.09,14.24,57,1525,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
2334,13.09,14.32,57,1524,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
2405,13.09,14.24,57,1526,74.90,21.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
2475,12.98,14.24,57,1527,74.90,22.50,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
2545,12.98,14.24,57,1524,74.90,23.00,3.56,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
2617,13.09,14.32,57,1517,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
2687,13.09,14.24,57,1518,74.90,22.50,3.56,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
2758,13.09,14.32,57,1529,74.90,22.50,3.56,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
2829,13.09,14.24,57,1521,74.90,21.00,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
2900,13.09,14.24,57,1518,74.90,22.00,3.56,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
2971,13.09,14.32,57,1530,74.90,22.50,3.59,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
3043,12.98,14.24,57,1521,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
3112,12.98,14.32,57,1523,74.90,22.00,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
3183,12.98,14.24,57,1536,74.90,20.50,3.60,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
3254,13.09,14.24,57,1525,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
3324,13.09,14.24,57,1523,74.90,22.00,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.56,0.00
3395,13.09,14.24,57,1532,74.90,21.00,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
3466,13.09,14.24,57,1522,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.56,0.00
3536,13.09,14.32,57,1524,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
3607,13.09,14.24,57,1519,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
3678,13.09,14.24,57,1521,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
3751,13.09,14.24,57,1530,74.90,22.50,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
3821,13.09,14.24,57,1521,74.90,21.00,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
3891,13.21,14.32,57,1522,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
3960,13.21,14.24,57,1532,74.90,21.00,3.60,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.60,0.00
4032,13.21,14.24,57,1529,74.90,21.50,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.56,0.00
4103,13.21,14.24,57,1524,74.90,22.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
4173,13.21,14.24,57,1534,74.90,21.00,3.60,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
4244,13.09,14.24,57,1527,74.90,22.50,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
4320,13.09,14.32,57,1531,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
4386,13.21,14.24,57,1534,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.65,0.00
4457,13.21,14.24,57,1528,74.90,22.00,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
4527,13.21,14.24,57,1538,74.90,22.00,3.59,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
4599,13.21,14.24,57,1537,74.90,21.00,3.61,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
4669,13.21,14.32,57,1530,74.90,21.50,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
4740,13.21,14.32,57,1536,74.90,22.00,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
4810,13.09,14.24,57,1544,74.90,21.00,3.62,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
4881,13.21,14.32,57,1534,74.90,21.50,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.56,0.00
4951,13.21,14.24,57,1540,74.90,21.00,3.61,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
5023,13.21,14.32,57,1536,74.90,21.50,3.60,18,0.00,5.08,0.00,0,0.34,0.00,0.0,-9.87,8.47,0.00
5093,13.21,14.24,57,1525,74.90,22.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
5163,13.21,14.32,57,1531,74.90,22.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
5234,13.21,14.24,57,1521,74.90,22.00,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
5305,13.21,14.32,57,1532,74.90,23.00,3.25,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
5376,13.21,14.24,57,1534,74.90,21.50,3.59,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
5449,13.21,14.32,57,1515,74.90,21.50,3.55,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
5518,13.21,14.24,57,1519,74.90,23.50,3.56,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
5588,13.21,14.24,57,1523,74.90,23.00,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
5659,13.21,14.32,57,1517,74.90,22.50,3.56,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
5729,13.21,14.24,57,1524,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
5800,13.21,14.32,57,1523,74.90,22.00,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
5871,13.21,14.24,57,1523,74.90,22.00,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
5941,13.21,14.32,57,1528,74.90,21.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
6013,13.21,14.24,57,1530,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
6084,13.32,14.32,57,1533,74.90,22.00,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.56,0.00
6155,13.32,14.24,57,1535,74.90,21.00,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
6226,13.32,14.32,57,1527,74.90,21.00,3.60,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
6295,13.21,14.24,57,1529,74.90,21.50,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
6366,13.21,14.32,57,1528,74.90,21.50,3.59,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
6437,13.21,14.24,57,1516,74.90,21.50,3.56,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
6508,13.21,14.24,57,1529,74.90,23.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
6580,13.21,14.32,57,1524,74.90,21.50,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.56,0.00
6649,13.09,14.24,57,1512,74.90,23.00,3.55,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.60,0.00
6721,13.09,14.24,57,1524,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
6791,13.09,14.24,57,1521,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.44,0.00
6862,13.21,14.32,57,1513,74.90,22.50,3.55,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
6933,13.21,14.24,57,1526,74.90,21.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7003,13.32,14.32,57,1525,74.90,21.50,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7075,13.21,14.24,57,1534,74.90,21.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7146,13.21,14.24,57,1530,74.90,20.50,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7216,13.21,14.24,57,1527,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7286,13.21,14.32,57,1536,74.90,21.50,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7357,13.21,14.32,57,1536,74.90,21.00,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7429,13.21,14.24,57,1525,74.90,21.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7498,13.21,14.24,57,1528,74.90,22.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7569,13.32,14.24,57,1529,74.90,21.50,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
7641,13.32,14.32,57,1516,74.90,23.00,3.56,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
7711,13.32,14.24,57,1524,74.90,22.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
7782,13.32,14.32,57,1522,74.90,22.50,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
7852,13.32,14.24,57,1526,74.90,22.50,3.56,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
7923,13.32,14.24,57,1528,74.90,21.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
7993,13.32,14.32,57,1517,74.90,22.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
8064,13.32,14.32,57,1529,74.90,22.50,3.56,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
8135,13.32,14.32,57,1528,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
8205,13.44,14.32,57,1519,74.90,22.00,3.56,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
8276,13.32,14.24,57,1526,74.90,22.50,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
8347,13.32,14.32,57,1525,74.90,22.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
8419,13.44,14.24,57,1518,74.90,22.50,3.56,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
8490,13.44,14.32,57,1528,74.90,21.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
8559,13.44,14.24,57,1532,74.90,22.00,3.60,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.44,0.00
8630,13.44,14.32,57,1526,74.90,21.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
8701,13.44,14.24,57,1540,74.90,20.00,3.61,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
8772,13.44,14.32,59,1593,74.90,21.50,3.28,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
8844,13.44,14.24,59,1538,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
8913,13.44,14.24,59,1532,74.90,20.50,3.28,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
8984,13.44,14.24,59,1524,74.90,21.00,3.25,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
9055,13.44,14.32,59,1533,74.90,22.00,3.60,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
9125,13.44,14.32,59,1516,74.90,21.00,3.56,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.52,0.00
9197,13.55,14.24,59,1510,74.90,23.50,3.54,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
9267,13.55,14.32,59,1516,74.90,22.50,3.56,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
9338,13.55,14.24,59,1518,74.90,22.50,3.56,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.44,0.00
9408,13.55,14.32,59,1512,74.90,22.50,3.55,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
9480,13.44,14.24,59,1526,74.90,21.00,3.58,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.44,0.00
9549,13.44,14.24,59,1519,74.90,21.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
9621,13.55,14.24,59,1532,74.90,21.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
9691,13.55,14.24,59,1523,74.90,20.50,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.36,0.00
9762,13.55,14.24,59,1520,74.90,21.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
9834,13.55,14.32,59,1530,74.90,22.00,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
9903,13.44,14.24,59,1523,74.90,20.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
9974,13.44,14.24,59,1520,74.90,21.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
10045,13.44,14.24,59,1530,74.90,22.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
10116,13.44,14.24,59,1522,74.90,21.50,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
10186,13.55,14.32,59,1520,74.90,22.00,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
10257,13.44,14.24,59,1522,74.90,21.50,3.57,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
10327,13.55,14.24,59,1514,74.90,22.50,3.55,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
10399,13.55,14.24,59,1514,74.90,22.50,3.55,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
10469,13.55,14.24,59,1528,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
10539,13.44,14.24,59,1524,74.90,21.00,3.26,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
10610,13.55,14.32,59,1530,74.90,21.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
10681,13.55,14.24,59,1522,74.90,21.00,3.26,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
10753,13.55,14.24,59,1516,74.90,21.50,3.56,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
10822,13.55,14.24,59,1532,74.90,22.50,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
10893,13.55,14.24,59,1533,74.90,20.50,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
10964,13.55,14.32,59,1531,74.90,20.50,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
11035,13.55,14.24,59,1537,74.90,20.50,3.28,18,0.00,5.22,0.00,0,0.34,0.00,0.0,-9.72,8.47,0.00
11106,13.67,14.24,59,1530,74.90,21.50,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
11176,13.67,14.32,59,1526,74.90,21.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
11246,13.78,14.24,59,1530,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
11318,13.67,14.32,59,1534,74.90,21.50,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
11388,13.67,14.32,59,1476,74.90,21.00,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
11459,13.55,14.32,59,1598,74.90,20.00,3.29,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
11531,13.55,14.24,59,1528,74.90,22.00,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
11601,13.55,14.32,59,1536,74.90,21.50,3.26,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
11671,13.55,14.24,59,1538,74.90,21.00,3.28,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
11742,13.67,14.24,59,1524,74.90,20.50,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
11813,13.67,14.32,59,1526,74.90,22.50,3.25,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
11884,13.67,14.24,59,1536,74.90,22.00,3.28,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
11955,13.67,14.24,59,1532,74.90,21.00,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
12026,13.67,14.24,59,1536,74.90,21.00,3.28,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
12096,13.67,14.32,59,1539,74.90,20.50,3.28,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
12167,13.67,14.24,59,1535,74.90,21.00,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
12239,13.67,14.32,59,1540,74.90,20.50,3.29,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
12309,13.67,14.24,59,1592,74.90,21.00,3.28,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
12379,13.67,14.24,59,1533,74.90,22.00,3.26,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
12450,13.78,14.24,59,1533,74.90,21.50,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
12521,13.78,14.32,59,1530,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
12591,13.78,14.24,59,1531,74.90,21.50,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
12662,13.78,14.24,59,1528,74.90,21.50,3.26,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
12733,13.78,14.24,59,1514,74.90,22.00,3.55,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
12805,13.78,14.24,59,1522,74.90,22.50,3.25,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
12875,13.78,14.32,59,1525,74.90,21.50,3.25,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
12945,13.78,14.24,59,1521,74.90,22.00,3.25,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
13016,13.78,14.24,59,1526,74.90,21.50,3.25,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
13087,13.78,14.24,59,1523,74.90,21.50,3.25,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.36,0.00
13157,13.78,14.24,59,1531,74.90,22.00,3.24,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
13228,13.78,14.24,59,1526,74.90,21.00,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.31,0.00
13299,13.78,14.32,59,1521,74.90,21.00,3.26,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.52,0.00
13370,13.78,14.24,59,1528,74.90,22.00,3.57,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
13441,13.78,14.24,59,1531,74.90,21.00,3.59,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
13511,13.90,14.24,59,1521,74.90,21.00,3.24,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
13581,13.90,14.24,59,1533,74.90,22.00,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.47,0.00
13652,13.90,14.32,59,1529,74.90,21.00,3.26,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
13724,13.67,14.24,59,1527,74.90,21.00,3.58,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.56,0.00
13794,13.67,14.24,59,1532,74.90,21.00,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
13864,13.78,14.24,59,1531,74.90,21.00,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.44,0.00
13935,13.78,14.32,59,1527,74.90,21.50,3.26,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
14005,13.78,14.24,59,1531,74.90,21.00,3.27,18,0.00,5.22,0.00,0,0.33,0.00,0.0,-9.72,8.39,0.00
