Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
13569,11.14,13.60,178,4502,100.00,12.50,82.99,21,0.00,30.04,100.00,57,2.52,0.00,0,100.0,15.38,189.87,49.02,3.94
13646,11.14,13.52,178,4587,100.00,12.50,83.18,21,0.00,30.33,100.00,58,2.51,0.00,0,100.0,15.67,191.42,49.02,3.94
13721,11.14,13.52,178,4564,100.00,12.50,83.74,21,0.00,30.62,100.00,58,2.49,0.00,0,100.0,15.96,191.91,48.24,3.94
13797,11.14,13.52,178,4646,100.00,12.50,83.90,21,0.00,30.62,100.00,58,2.50,0.00,0,100.0,15.96,192.42,48.24,3.94
13872,11.14,13.60,178,4627,100.00,12.50,83.15,21,0.00,30.62,100.00,58,2.47,0.00,0,100.0,15.96,192.55,48.24,3.94
13946,11.14,13.52,178,4696,100.00,12.50,83.84,20,0.00,30.62,100.00,58,2.46,0.00,0,100.0,15.82,192.18,48.63,3.94
14022,11.02,13.52,178,4678,100.00,12.50,83.73,20,0.00,30.33,100.00,58,2.43,0.00,0,100.0,15.67,191.95,48.63,3.94
14096,11.14,13.52,178,4744,100.00,12.50,84.00,20,0.00,30.18,100.00,62,2.42,0.00,0,100.0,15.53,191.89,49.41,3.94
14173,11.14,13.52,178,4795,100.00,12.50,83.88,20,0.00,30.18,100.00,62,2.39,0.00,0,100.0,15.53,192.03,49.41,3.94
14248,11.14,13.60,178,4826,100.00,12.50,84.42,20,0.00,30.18,100.00,62,2.39,0.00,0,100.0,15.53,191.97,50.59,3.94
14323,11.14,13.52,178,4817,100.00,13.00,83.55,20,0.00,30.18,100.00,62,2.37,0.00,0,100.0,15.67,192.04,50.59,3.94
14399,11.14,13.52,178,4896,100.00,13.00,84.48,20,0.00,30.33,100.00,62,2.35,0.00,0,100.0,15.67,191.88,50.59,3.94
14475,11.14,13.60,178,4889,100.00,13.00,83.76,20,0.00,30.33,100.00,62,2.31,0.00,0,100.0,15.67,191.63,50.59,3.94
14551,11.14,13.60,178,4970,100.00,13.00,83.48,20,0.00,30.33,100.00,64,2.31,0.00,0,100.0,15.82,191.78,50.59,3.94
14626,11.14,13.60,178,4954,100.00,13.00,84.43,20,0.00,30.47,100.00,64,2.30,0.00,0,100.0,15.82,191.49,50.59,3.94
14701,11.14,13.60,178,5006,100.00,13.00,84.38,20,0.00,30.62,100.00,64,2.30,0.00,0,100.0,15.96,191.52,50.59,3.94
14776,11.14,13.52,178,5074,100.00,13.00,83.35,20,0.00,30.62,100.00,64,2.25,0.00,0,100.0,15.96,191.11,50.59,3.94
14852,11.14,13.60,178,5057,100.00,13.00,84.15,20,0.00,30.62,100.00,64,2.23,0.00,0,100.0,15.96,191.23,50.59,3.94
14927,11.25,13.52,178,5140,100.00,13.00,83.86,20,0.00,30.62,100.00,64,2.23,0.00,0,100.0,15.96,190.64,50.59,3.94
15003,11.25,13.60,178,5105,100.00,13.00,83.92,20,0.00,30.62,100.00,67,2.19,0.00,0,100.0,15.96,190.91,50.59,3.94
15078,11.37,13.60,178,5176,100.00,13.00,82.93,20,0.00,30.62,100.00,67,2.19,0.00,0,100.0,15.82,190.33,50.59,3.94
15154,11.37,13.60,176,5183,100.00,13.00,83.56,20,0.00,30.47,100.00,67,2.18,0.00,0,100.0,15.82,190.28,50.20,3.94
15229,11.37,13.60,176,5222,100.00,13.00,83.97,20,0.00,30.47,100.00,67,2.16,0.00,0,100.0,15.82,190.47,50.20,3.94
15305,11.60,13.52,176,5248,100.00,13.00,83.73,20,0.00,30.47,100.00,67,2.16,0.00,0,100.0,15.82,190.82,49.02,3.94
15380,11.60,13.52,176,5304,100.00,13.00,84.15,20,0.00,30.47,100.00,67,2.15,0.00,0,100.0,15.82,191.00,49.02,3.94
15456,11.60,13.52,176,5338,100.00,13.00,84.27,20,0.00,30.33,100.00,67,2.14,0.00,0,100.0,15.67,191.03,46.27,3.94
15532,11.71,13.52,176,5388,100.00,13.00,83.91,20,0.00,30.18,100.00,70,2.12,0.00,0,100.0,15.53,191.28,46.27,3.94
15606,11.83,13.60,176,5384,100.00,13.00,83.84,20,0.00,30.04,100.00,70,2.11,0.00,0,100.0,15.38,191.17,45.88,3.94
15683,11.60,13.52,176,5438,100.00,13.00,83.54,20,0.00,29.75,100.00,70,2.11,0.00,0,100.0,15.09,191.27,45.88,3.94
15759,11.71,13.60,176,5482,100.00,13.00,84.21,20,0.00,29.75,100.00,70,2.09,0.00,0,100.0,15.09,191.36,44.71,3.94
15834,11.60,13.60,176,5506,100.00,13.50,84.58,20,0.00,29.45,100.00,70,2.08,0.00,0,100.0,14.80,191.30,44.71,3.94
15909,11.48,13.60,176,5551,100.00,14.00,84.08,20,0.00,29.31,100.00,70,2.07,0.00,0,100.0,14.65,191.30,42.35,3.94
15986,11.48,13.60,176,5572,100.00,14.00,84.39,20,0.00,29.16,100.00,73,2.05,0.00,0,100.0,14.51,191.21,42.35,2.72
16060,11.48,13.52,176,5572,100.00,14.00,77.26,20,0.00,23.94,0.00,73,0.95,0.00,0,0.0,9.29,189.59,33.73,0.54
16137,11.37,13.76,176,5296,74.90,38.00,0.00,20,0.00,9.87,0.00,73,0.73,0.00,0,0.0,-4.79,58.07,33.73,0.54
16212,11.94,13.92,176,5588,74.90,36.50,0.00,20,0.00,6.38,0.00,73,0.51,0.00,0,0.0,-8.27,65.74,0.00,0.54
16288,11.94,13.84,176,5588,74.90,33.50,0.00,20,0.00,5.37,0.00,73,0.38,0.00,0,0.0,-9.29,44.87,0.00,0.54
16363,14.01,13.84,176,5622,74.90,31.00,0.00,20,0.00,5.37,0.00,73,0.31,0.00,0,0.0,-9.72,44.87,0.00,0.54
16439,17.23,13.92,176,5486,74.90,28.50,0.00,20,0.00,4.93,0.39,75,0.52,0.00,0,0.0,-9.72,23.80,0.00,0.56
16515,23.66,13.92,176,5274,74.90,25.50,0.00,20,0.00,4.93,0.39,75,0.32,0.00,0,0.0,-9.72,45.91,0.00,0.56
16591,24.23,13.84,176,5060,74.90,22.50,0.00,20,0.00,4.93,0.39,75,0.23,0.00,0,0.0,-9.87,21.37,0.00,0.56
16666,23.77,13.92,176,4864,74.90,19.50,0.00,20,0.00,4.79,0.39,75,0.28,0.00,0,0.0,-10.01,18.94,0.00,0.58
16742,23.89,13.92,176,4714,74.90,18.50,15.55,20,0.00,4.64,1.18,75,0.32,0.00,0,0.0,-10.01,29.39,0.00,0.60
16816,24.35,13.92,176,4494,74.90,21.00,16.30,20,0.00,4.50,1.96,75,0.27,0.00,0,0.0,-10.16,31.54,0.00,0.62
16892,21.94,13.84,176,4448,74.90,23.50,7.59,20,0.00,4.50,2.75,76,0.39,0.00,0,0.0,-10.16,20.94,0.00,0.64
16967,14.24,13.92,176,4376,74.90,26.50,4.67,20,0.00,4.50,2.75,76,0.23,0.00,0,0.0,-10.16,12.26,0.00,0.64
17043,13.55,13.92,176,3945,74.90,32.00,7.41,20,0.00,4.50,2.75,76,0.27,0.00,0,0.0,-10.16,13.26,0.00,0.64
17118,13.32,13.84,176,3858,74.90,35.50,6.89,20,0.00,4.50,2.75,76,0.19,0.00,0,0.0,-10.59,22.13,0.00,0.64
17193,12.86,13.84,176,4034,74.90,38.00,4.05,20,0.00,4.06,2.75,76,0.19,0.00,0,0.0,-10.59,10.44,0.00,0.62
17269,11.48,13.84,176,3796,74.90,39.00,5.12,20,0.00,3.92,2.35,76,0.17,0.00,0,0.0,-10.74,17.99,0.00,0.60
17344,12.06,13.84,176,3908,74.90,38.00,0.00,20,0.00,3.77,0.00,76,0.25,0.00,0,0.0,-10.88,11.28,0.00,0.54
17420,13.44,13.84,176,3774,74.90,35.50,0.00,20,0.00,3.48,0.00,75,0.14,0.00,0,0.0,-11.17,9.82,0.00,0.54
17494,16.31,13.92,176,3964,74.90,33.00,0.00,20,0.00,3.34,0.00,75,0.16,0.00,0,0.0,-11.32,13.49,0.00,0.54
17571,21.25,13.92,176,3854,74.90,27.50,0.00,20,0.00,3.34,0.00,75,0.19,0.00,0,0.0,-11.32,7.95,0.00,0.54
17645,24.00,13.92,176,3886,74.90,25.00,0.00,20,0.00,3.34,0.00,75,0.12,0.00,0,0.0,-11.32,13.83,0.00,0.54
17721,24.00,13.92,176,3850,74.90,22.50,0.00,20,0.00,3.34,0.00,75,0.17,0.00,0,0.0,-11.32,12.15,0.00,0.54
17797,23.89,13.92,176,3882,74.90,20.00,0.00,20,0.00,3.34,0.00,75,0.20,0.00,0,0.0,-11.32,10.99,0.00,0.54
17872,24.35,13.92,176,3852,74.90,18.50,0.00,20,0.00,3.34,0.00,76,0.14,0.00,0,0.0,-11.32,8.58,0.00,0.54
17947,24.23,13.92,176,3807,74.90,18.50,0.00,20,0.00,3.19,0.00,76,0.19,0.00,0,0.0,-11.46,12.36,0.00,0.54
18022,23.89,13.92,176,3824,74.90,18.50,0.00,20,0.00,3.19,0.00,76,0.16,0.00,0,0.0,-11.46,7.57,0.00,0.54
18098,24.12,13.92,176,3803,74.90,18.50,0.00,20,0.00,3.19,0.00,76,0.15,0.00,0,0.0,-11.46,11.57,0.00,0.54
18174,23.89,13.92,176,3828,74.90,18.50,0.00,20,0.00,3.19,0.00,76,0.15,0.00,0,0.0,-11.46,10.03,0.00,0.54
18248,24.12,13.92,176,3813,74.90,18.50,0.00,20,0.00,3.19,0.00,76,0.15,0.00,0,0.0,-11.46,8.99,0.00,0.54
18325,23.89,13.92,176,3794,74.90,18.50,0.00,20,0.00,3.19,0.00,75,0.13,0.00,0,0.0,-11.46,9.26,0.00,0.54
18401,24.35,13.92,176,3786,74.90,18.50,0.00,20,0.00,2.90,0.00,75,0.22,0.00,0,0.0,-11.75,9.63,0.00,0.54
18476,24.12,13.92,176,3774,74.90,18.50,0.00,20,0.00,3.63,0.00,75,0.15,0.00,0,0.0,-11.32,11.50,0.00,0.54
18551,23.89,13.92,174,3782,74.90,18.50,0.00,20,0.00,3.34,0.00,75,0.14,0.00,0,0.0,-11.32,9.35,0.00,0.54
18627,24.35,13.92,174,3780,74.90,18.50,0.00,20,0.00,3.34,0.00,75,0.14,0.00,0,0.0,-11.46,9.26,0.00,0.54
18702,24.23,13.92,174,3772,74.90,18.50,0.00,20,0.00,3.19,0.00,75,0.14,0.00,0,0.0,-11.46,8.74,0.00,0.54
18777,24.00,13.92,174,3763,74.90,18.50,0.00,20,0.00,3.19,0.00,74,0.14,0.00,0,0.0,-11.46,8.91,0.00,0.54
18851,24.23,13.92,174,3738,74.90,18.50,0.00,20,0.00,3.19,0.00,74,0.14,0.00,0,0.0,-11.46,8.69,0.00,0.54
18927,24.23,13.92,174,3731,74.90,18.50,0.00,20,0.00,3.19,0.00,74,0.14,0.00,0,0.0,-11.46,8.82,0.00,0.54
19003,23.89,13.92,174,3729,74.90,18.50,0.00,20,0.00,3.19,0.00,74,0.14,0.00,0,0.0,-11.46,8.65,0.00,0.54
19078,23.89,13.92,174,3722,74.90,18.50,0.00,20,0.00,3.19,0.00,74,0.14,0.00,0,0.0,-11.46,8.73,0.00,0.54
19153,23.89,13.92,174,3718,74.90,18.50,0.00,20,0.00,3.19,0.00,74,0.14,0.00,0,0.0,-11.46,8.56,0.00,0.54
19229,23.89,13.92,174,3712,74.90,18.50,0.00,20,0.00,3.19,0.00,74,0.14,0.00,0,0.0,-11.46,8.47,0.00,0.54
19305,23.89,13.92,174,3712,74.90,18.50,0.00,20,0.00,3.19,0.00,73,0.13,0.00,0,0.0,-11.46,8.39,0.00,0.54
19380,23.89,13.92,174,3705,74.90,18.50,0.00,20,0.00,3.05,0.00,73,0.13,0.00,0,0.0,-11.61,8.10,0.00,0.54
19455,23.89,13.92,174,3702,74.90,18.50,0.00,20,0.00,3.05,0.00,73,0.13,0.00,0,0.0,-11.61,8.14,0.00,0.54
19531,24.35,13.92,174,3698,74.90,18.50,0.00,20,0.00,3.05,0.00,73,0.13,0.00,0,0.0,-11.61,8.03,0.00,0.54
19607,24.23,13.92,174,3689,74.90,18.50,0.00,20,0.00,3.05,0.00,73,0.13,0.00,0,0.0,-11.61,7.70,0.00,0.54
19682,24.00,13.92,174,3685,74.90,18.50,0.00,20,0.00,3.05,0.00,73,0.13,0.00,0,0.0,-11.61,7.82,0.00,0.54
19758,24.12,13.84,174,3680,74.90,18.50,0.00,20,0.00,3.05,0.00,72,0.13,0.00,0,0.0,-11.61,7.70,0.00,0.54
19832,23.77,13.92,174,3666,74.90,18.50,0.00,20,0.00,3.05,0.00,72,0.12,0.00,0,0.0,-11.61,7.57,0.00,0.54
19909,23.77,13.92,174,3658,74.90,18.50,0.00,20,0.00,3.05,0.00,72,0.13,0.00,0,0.0,-11.61,7.57,0.00,0.54
19984,24.35,13.92,174,3651,74.90,18.50,0.00,20,0.00,3.05,0.00,72,0.13,0.00,0,0.0,-11.61,7.57,0.00,0.54
20059,24.00,13.92,174,3640,74.90,18.50,0.00,20,0.00,3.05,0.00,72,0.12,0.00,0,0.0,-11.61,7.50,0.00,0.54
20134,23.77,13.92,174,3621,74.90,18.50,0.00,20,0.00,3.05,0.00,72,0.12,0.00,0,0.0,-11.61,7.62,0.00,0.54
20209,23.77,13.92,174,3604,74.90,18.50,0.00,20,0.00,3.05,0.00,71,0.12,0.00,0,0.0,-11.61,7.41,0.00,0.54
20286,24.35,13.92,174,3583,74.90,18.50,0.00,20,0.00,3.05,0.00,71,0.13,0.00,0,0.0,-11.61,7.41,0.00,0.54
20360,23.89,13.92,174,3571,74.90,18.50,0.00,20,0.00,3.05,0.00,71,0.13,0.00,0,0.0,-11.61,7.54,0.00,0.54
20436,24.00,13.92,174,3556,74.90,18.50,0.00,20,0.00,3.05,0.00,71,0.13,0.00,0,0.0,-11.61,7.50,0.00,0.54
20511,24.00,13.92,174,3548,74.90,18.50,0.00,20,0.00,3.05,0.00,71,0.13,0.00,0,0.0,-11.61,7.33,0.00,0.54
20586,23.89,13.92,174,3532,74.90,18.50,0.00,20,0.00,3.05,0.00,71,0.13,0.00,0,0.0,-11.61,7.50,0.00,0.54
20662,23.89,13.92,174,3532,74.90,18.50,0.00,20,0.00,3.05,0.00,70,0.13,0.00,0,0.0,-11.61,7.50,0.00,0.54
20737,24.46,13.92,174,3512,74.90,18.50,0.00,20,0.00,3.19,0.00,70,0.13,0.00,0,0.0,-11.46,7.45,0.00,0.54
20813,24.12,13.92,174,3478,74.90,18.50,0.00,20,0.00,3.19,0.00,70,0.13,0.00,0,0.0,-11.46,7.46,0.00,0.54
20889,23.77,13.92,174,3469,74.90,18.50,0.00,20,0.00,3.19,0.00,70,0.13,0.00,0,0.0,-11.46,7.53,0.00,0.54
20963,23.89,13.92,174,3466,74.90,18.50,0.00,20,0.00,3.19,0.00,70,0.13,0.00,0,0.0,-11.46,7.49,0.00,0.54
21039,23.89,13.92,174,3453,74.90,18.50,0.00,20,0.00,3.19,0.00,70,0.13,0.00,0,0.0,-11.46,7.46,0.00,0.54
21114,24.35,13.92,174,3421,74.90,18.50,0.00,20,0.00,3.19,0.00,70,0.13,0.00,0,0.0,-11.46,7.50,0.00,0.54
21190,24.46,13.84,174,3407,74.90,18.50,0.00,20,0.00,3.19,0.00,69,0.13,0.00,0,0.0,-11.46,7.54,0.00,0.54
21265,23.77,13.92,174,3414,74.90,18.50,0.00,20,0.00,3.19,0.00,69,0.13,0.00,0,0.0,-11.46,7.49,0.00,0.54
21341,24.00,13.92,174,3363,74.90,18.50,0.00,20,0.00,3.19,0.00,69,0.13,0.00,0,0.0,-11.46,7.49,0.00,0.54
21416,24.12,13.92,174,3363,74.90,18.50,0.00,20,0.00,3.34,0.00,69,0.13,0.00,0,0.0,-11.32,7.49,0.00,0.54
21493,24.00,13.92,174,3352,74.90,18.50,0.00,20,0.00,3.34,0.00,69,0.14,0.00,0,0.0,-11.32,7.65,0.00,0.54
21568,23.66,13.92,174,3328,74.90,18.50,0.00,20,0.00,3.34,0.00,69,0.13,0.00,0,0.0,-11.32,7.53,0.00,0.54
21643,24.46,13.92,174,3328,74.90,18.50,0.00,20,0.00,3.34,0.00,67,0.14,0.00,0,0.0,-11.32,7.45,0.00,0.54
21718,24.23,13.92,174,3310,74.90,18.50,0.00,20,0.00,3.34,0.00,67,0.14,0.00,0,0.0,-11.32,7.57,0.00,0.54
21794,24.35,13.92,174,3286,74.90,18.50,0.00,20,0.00,3.34,0.00,67,0.14,0.00,0,0.0,-11.32,7.70,0.00,0.54
21870,23.89,13.92,174,3259,74.90,18.50,0.00,20,0.00,3.34,0.00,67,0.14,0.00,0,0.0,-11.32,7.57,0.00,0.54
21945,24.12,13.92,174,3259,74.90,18.50,0.00,20,0.00,3.34,0.00,67,0.14,0.00,0,0.0,-11.32,7.49,0.00,0.54
22021,24.12,13.92,174,3228,74.90,18.50,0.00,20,0.00,3.34,0.00,67,0.14,0.00,0,0.0,-11.17,7.54,0.00,0.54
22095,23.66,13.92,174,3231,74.90,18.50,0.00,20,0.00,3.48,0.00,65,0.14,0.00,0,0.0,-11.17,7.49,0.00,0.54
22172,24.12,13.92,176,3205,74.90,18.50,0.00,20,0.00,3.48,0.00,65,0.14,0.00,0,0.0,-11.17,7.46,0.00,0.54
22248,23.77,13.92,176,3208,74.90,18.50,0.00,20,0.00,3.48,0.00,65,0.14,0.00,0,0.0,-11.17,7.62,0.00,0.54
22323,23.66,13.92,176,3174,74.90,18.50,0.00,20,0.00,3.48,0.00,65,0.14,0.00,0,0.0,-11.17,7.57,0.00,0.54
22397,24.00,13.92,176,3155,74.90,18.50,0.00,20,0.00,3.48,0.00,65,0.15,0.00,0,0.0,-11.17,7.62,0.00,0.54
22473,23.66,13.92,176,3154,74.90,18.50,0.00,20,0.00,3.48,0.00,65,0.15,0.00,0,0.0,-11.17,7.57,0.00,0.54
22549,24.12,13.92,176,3131,74.90,18.50,0.00,20,0.00,3.48,0.00,63,0.15,0.00,0,0.0,-11.17,7.62,0.00,0.54
22623,23.89,13.84,176,3131,74.90,18.50,0.00,20,0.00,3.48,0.00,63,0.15,0.00,0,0.0,-11.17,7.65,0.00,0.54
22699,24.12,13.92,176,3096,74.90,18.50,0.00,20,0.00,3.48,0.00,63,0.15,0.00,0,0.0,-11.17,7.66,0.00,0.54
22775,23.77,13.92,176,3088,74.90,18.50,0.00,20,0.00,3.48,0.00,63,0.15,0.00,0,0.0,-11.17,7.57,0.00,0.54
22851,24.12,13.92,176,3058,74.90,18.50,0.00,20,0.00,3.48,0.00,63,0.15,0.00,0,0.0,-11.17,7.57,0.00,0.54
22926,24.12,13.92,176,3051,74.90,18.50,0.00,20,0.00,3.48,0.00,63,0.15,0.00,0,0.0,-11.17,7.78,0.00,0.54
23002,24.00,13.92,176,3048,74.90,18.50,0.00,20,0.00,3.48,0.00,63,0.15,0.00,0,0.0,-11.17,7.66,0.00,0.54
23076,24.00,13.92,176,3030,74.90,18.50,0.00,20,0.00,3.48,0.00,61,0.15,0.00,0,0.0,-11.17,7.65,0.00,0.54
23152,23.66,13.92,176,3010,74.90,18.50,0.00,20,0.00,3.48,0.00,61,0.15,0.00,0,0.0,-11.17,7.78,0.00,0.54
23227,24.00,13.92,176,3016,74.90,18.00,0.00,20,0.00,3.48,0.00,61,0.15,0.00,0,0.0,-11.17,7.57,0.00,0.54
23302,23.89,13.92,176,2978,74.90,18.00,0.00,20,0.00,3.48,0.00,61,0.15,0.00,0,0.0,-11.17,7.70,0.00,0.54
23378,23.66,13.84,176,2966,74.90,18.00,0.00,20,0.00,3.48,0.00,61,0.15,0.00,0,0.0,-11.17,7.65,0.00,0.54
23453,23.89,13.92,176,2965,74.90,18.00,0.00,20,0.00,3.48,0.00,61,0.16,0.00,0,0.0,-11.17,7.57,0.00,0.54
23529,24.00,13.92,176,2956,74.90,17.50,0.00,20,0.00,3.48,0.00,60,0.15,0.00,0,0.0,-11.17,7.70,0.00,0.54
23604,24.00,13.92,176,2924,74.90,17.50,0.00,20,0.00,3.48,0.00,60,0.16,0.00,0,0.0,-11.17,7.57,0.00,0.54
23679,23.77,13.92,176,2915,74.90,17.50,0.00,20,0.00,3.48,0.00,60,0.16,0.00,0,0.0,-11.17,7.65,0.00,0.54
23755,24.00,13.92,176,2914,74.90,17.50,0.00,20,0.00,3.48,0.00,60,0.16,0.00,0,0.0,-11.17,7.65,0.00,0.54
23831,23.89,13.92,176,2894,74.90,17.50,0.00,20,0.00,3.48,0.00,60,0.16,0.00,0,0.0,-11.17,7.74,0.00,0.54
23906,23.89,13.92,176,2857,74.90,17.50,0.00,20,0.00,3.48,0.00,60,0.16,0.00,0,0.0,-11.17,7.82,0.00,0.54
23981,23.89,13.92,176,2845,74.90,17.50,0.00,20,0.00,3.48,0.00,58,0.16,0.00,0,0.0,-11.17,7.70,0.00,0.54
24056,23.77,13.92,176,2838,74.90,17.50,0.00,20,0.00,3.48,0.00,58,0.16,0.00,0,0.0,-11.17,7.74,0.00,0.54
24132,24.12,13.92,176,2833,74.90,17.50,0.00,20,0.00,3.48,0.00,58,0.16,0.00,0,0.0,-11.17,7.78,0.00,0.54
24208,23.66,13.92,176,2820,74.90,17.50,0.00,20,0.00,3.48,0.00,58,0.17,0.00,0,0.0,-11.17,7.79,0.00,0.54
24283,23.89,13.92,176,2806,74.90,17.50,0.00,20,0.00,3.48,0.00,58,0.17,0.00,0,0.0,-11.17,7.78,0.00,0.54
24358,23.77,13.92,176,2790,74.90,17.50,0.00,20,0.00,3.48,0.00,58,0.17,0.00,0,0.0,-11.17,7.70,0.00,0.54
24433,24.00,13.92,176,2776,74.90,17.00,0.00,20,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,7.74,0.00,0.54
24509,23.54,13.92,176,2770,74.90,17.00,0.00,20,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,7.66,0.00,0.54
24584,23.77,13.92,176,2757,74.90,17.00,0.00,20,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,7.66,0.00,0.54
24659,24.00,13.84,176,2743,74.90,17.00,0.00,20,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,7.57,0.00,0.54
24734,24.00,13.92,176,2730,74.90,17.00,0.00,20,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,7.57,0.00,0.54
24809,23.77,13.92,176,2713,74.90,16.50,0.00,20,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,7.57,0.00,0.54
24886,23.54,13.92,176,2706,74.90,16.50,0.00,20,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,7.49,0.00,0.54
24960,23.89,13.84,176,2680,74.90,16.50,0.00,20,0.00,3.48,0.00,54,0.17,0.00,0,0.0,-11.17,7.57,0.00,0.54
25036,23.77,13.92,176,2674,74.90,16.50,0.00,20,0.00,3.48,0.00,54,0.17,0.00,0,0.0,-11.17,7.50,0.00,0.54
25112,23.89,13.92,176,2658,74.90,16.50,0.00,20,0.00,3.48,0.00,54,0.17,0.00,0,0.0,-11.17,7.50,0.00,0.54
25186,23.77,13.92,176,2654,74.90,16.50,0.00,20,0.00,3.48,0.00,54,0.17,0.00,0,0.0,-11.17,7.54,0.00,0.54
25263,23.66,13.92,176,2639,74.90,16.50,0.00,20,0.00,3.48,0.00,54,0.17,0.00,0,0.0,-11.17,7.46,0.00,0.54
25337,23.66,13.92,176,2636,74.90,16.50,0.00,20,0.00,3.48,0.00,54,0.17,0.00,0,0.0,-11.17,7.46,0.00,0.54
25413,23.66,13.92,176,2628,74.90,16.50,0.00,20,0.00,3.48,0.00,53,0.17,0.00,0,0.0,-11.17,7.45,0.00,0.54
25489,23.54,13.92,176,2613,74.90,16.50,0.00,20,0.00,3.48,0.00,53,0.18,0.00,0,0.0,-11.17,7.50,0.00,0.54
25565,23.89,13.92,176,2597,74.90,16.50,0.00,20,0.00,3.48,0.00,53,0.17,0.00,0,0.0,-11.17,7.57,0.00,0.54
25640,23.43,13.92,176,2590,74.90,16.50,0.00,20,0.00,3.48,0.00,53,0.17,0.00,0,0.0,-11.17,7.33,0.00,0.54
25716,24.00,13.92,176,2584,74.90,16.50,0.00,20,0.00,3.48,0.00,53,0.17,0.00,0,0.0,-11.17,7.29,0.00,0.54
25792,23.89,13.92,176,2574,74.90,16.50,0.00,20,0.00,3.48,0.00,53,0.17,0.00,0,0.0,-11.17,7.41,0.00,0.54
25867,23.66,13.92,176,2571,74.90,16.00,0.00,20,0.00,3.48,0.00,52,0.17,0.00,0,0.0,-11.17,7.41,0.00,0.54
25943,23.54,13.92,176,2560,74.90,16.00,0.00,20,0.00,3.48,0.00,52,0.17,0.00,0,0.0,-11.17,7.37,0.00,0.54
26017,23.77,13.92,176,2555,74.90,16.00,0.00,20,0.00,3.48,0.00,52,0.17,0.00,0,0.0,-11.17,7.41,0.00,0.54
26092,23.77,13.92,176,2562,74.90,16.00,0.00,20,0.00,3.48,0.00,52,0.17,0.00,0,0.0,-11.17,7.41,0.00,0.54
26168,23.54,13.92,176,2557,74.90,16.00,0.00,20,0.00,3.48,0.00,52,0.18,0.00,0,0.0,-11.17,7.41,0.00,0.54
26243,23.66,13.92,176,2554,74.90,16.00,0.00,20,0.00,3.48,0.00,52,0.18,0.00,0,0.0,-11.17,7.32,0.00,0.54
26318,23.54,13.92,176,2528,74.90,16.00,0.00,20,0.00,3.48,0.00,50,0.17,0.00,0,0.0,-11.17,7.41,0.00,0.54
26394,23.89,13.92,178,2547,74.90,16.00,0.00,20,0.00,3.48,0.00,50,0.18,0.00,0,0.0,-11.17,7.41,0.00,0.54
26470,23.77,13.92,178,2538,74.90,16.00,0.00,20,0.00,3.48,0.00,50,0.17,0.00,0,0.0,-11.17,7.41,0.00,0.54
26545,23.77,13.92,178,2523,74.90,16.00,0.00,20,0.00,3.48,0.00,50,0.17,0.00,0,0.0,-11.17,7.33,0.00,0.54
26620,23.77,13.92,178,2518,74.90,16.00,0.00,20,0.00,3.48,0.00,50,0.17,0.00,0,0.0,-11.17,7.24,0.00,0.54
26696,23.54,13.92,178,2527,74.90,16.00,0.00,20,0.00,3.48,0.00,50,0.17,0.00,0,0.0,-11.17,7.24,0.00,0.54
26770,23.54,13.92,178,2505,74.90,16.00,0.00,20,0.00,3.48,0.00,49,0.17,0.00,0,0.0,-11.17,7.21,0.00,0.54
26847,23.89,13.92,178,2505,74.90,16.00,0.00,20,0.00,3.48,0.00,49,0.17,0.00,0,0.0,-11.17,7.24,0.00,0.54
26922,23.77,13.92,178,2512,74.90,16.00,0.00,20,0.00,3.48,0.00,49,0.17,0.00,0,0.0,-11.17,7.24,0.00,0.54
26997,23.66,13.92,178,2507,74.90,15.50,0.00,20,0.00,3.48,0.00,49,0.17,0.00,0,0.0,-11.17,7.24,0.00,0.54
27073,23.43,13.92,178,2490,74.90,16.00,0.00,20,0.00,3.48,0.00,49,0.17,0.00,0,0.0,-11.17,7.21,0.00,0.54
27147,23.54,13.92,178,2491,74.90,15.50,0.00,20,0.00,3.48,0.00,49,0.17,0.00,0,0.0,-11.17,7.17,0.00,0.54
27222,23.43,13.92,178,2497,74.90,15.50,0.00,20,0.00,3.48,0.00,49,0.17,0.00,0,0.0,-11.17,7.24,0.00,0.54
27298,23.31,13.92,178,2479,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.17,0.00,0,0.0,-11.17,7.17,0.00,0.54
