Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
0,14.59,14.08,131,1046,74.90,17.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
70,14.59,14.16,131,1036,74.90,17.50,1.99,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.63,0.00
140,14.70,14.08,131,1049,74.90,16.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.57,0.00
212,14.47,14.08,131,1047,74.90,16.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.57,0.00
283,14.70,14.08,131,1052,74.90,15.50,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.59,0.00
354,14.70,14.08,131,1040,74.90,16.50,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.59,0.00
424,14.70,14.08,131,1036,74.90,17.00,1.99,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.59,0.00
495,14.59,14.08,131,1042,74.90,16.50,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.63,0.00
566,14.70,14.08,131,1063,74.90,16.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.57,0.00
636,14.70,14.08,131,1064,74.90,14.50,2.04,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
707,14.70,14.08,131,1068,74.90,14.50,2.04,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
778,14.59,14.08,131,1052,74.90,14.00,2.05,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
848,14.59,14.08,131,1045,74.90,16.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.57,0.00
920,14.59,14.08,131,1049,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
990,14.47,14.08,131,1040,74.90,17.50,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.59,0.00
1061,14.70,14.08,131,1052,74.90,16.00,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.59,0.00
1130,14.47,14.08,131,1041,74.90,17.00,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
1202,14.70,14.08,131,1052,74.90,16.00,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
1273,14.59,14.08,131,1051,74.90,16.00,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
1345,14.70,14.08,131,1048,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
1416,14.70,14.08,131,1058,74.90,15.50,2.03,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
1486,14.59,14.08,131,1055,74.90,17.00,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
1557,14.59,14.16,131,1048,74.90,16.00,2.03,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
1628,14.70,14.08,131,1047,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
1698,14.70,14.08,131,1043,74.90,16.50,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
1770,14.70,14.08,131,1040,74.90,17.00,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
1840,14.70,14.08,131,1049,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
1910,14.59,14.08,131,1056,74.90,16.50,2.03,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
1981,14.70,14.08,131,1056,74.90,16.00,2.03,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
2053,14.47,14.08,133,1054,74.90,16.00,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
2122,14.70,14.08,133,1062,74.90,15.50,2.04,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.57,0.00
2193,14.59,14.08,133,1049,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
2264,14.70,14.08,133,1041,74.90,17.50,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
2345,14.59,14.08,133,1046,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
2405,14.47,14.08,133,1054,74.90,17.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
2476,14.47,14.08,133,1050,74.90,16.00,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
2546,14.70,14.08,133,1056,74.90,16.50,2.03,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
2617,14.59,14.08,133,1052,74.90,15.50,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
2688,14.59,14.08,133,1043,74.90,17.50,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
2759,14.59,14.08,133,1044,74.90,17.00,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
2830,14.47,14.08,133,1041,74.90,17.50,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
2901,14.70,14.08,133,1048,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
2971,14.59,14.08,133,1055,74.90,15.50,2.03,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
3042,14.70,14.08,133,1046,74.90,15.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
3112,14.59,14.08,133,1049,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
3182,14.70,14.08,133,1034,74.90,19.00,1.97,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
3254,14.70,14.08,133,1038,74.90,17.50,1.99,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.50,0.00
3324,14.70,14.08,133,1049,74.90,17.50,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
3395,14.47,14.08,133,1048,74.90,16.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
3466,14.70,14.08,133,1053,74.90,16.50,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
3539,14.59,14.08,133,1046,74.90,15.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
3607,14.70,14.08,133,1055,74.90,15.50,2.03,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
3678,14.59,14.08,133,1065,74.90,14.50,2.04,25,0.00,4.93,0.00,0,0.25,0.00,0.0,-9.87,4.50,0.00
3748,14.47,14.08,133,1048,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
3820,14.81,14.08,133,1052,74.90,16.50,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
3890,14.59,14.08,133,1047,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
3962,14.70,14.08,133,1047,74.90,15.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.44,0.00
4032,14.70,14.08,133,1052,74.90,16.50,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
4103,14.70,14.16,133,1049,74.90,17.00,2.00,25,0.00,4.93,0.00,0,0.25,0.00,0.0,-9.87,4.44,0.00
4173,14.70,14.08,133,1044,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
4244,14.70,14.08,133,1057,74.90,17.00,2.00,25,0.00,4.93,0.00,0,0.25,0.00,0.0,-9.87,4.47,0.00
4316,14.47,14.08,133,1046,74.90,15.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
4389,14.59,14.08,133,1029,74.90,16.50,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
4456,14.59,14.08,133,1035,74.90,17.50,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
4527,14.70,14.16,133,1038,74.90,17.50,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
4597,14.59,14.08,133,1041,74.90,17.00,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
4668,14.47,14.16,133,1033,74.90,17.50,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
4739,14.81,14.08,133,1045,74.90,16.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
4810,14.59,14.16,133,1049,74.90,16.00,2.01,25,0.00,4.93,0.00,0,0.25,0.00,0.0,-9.87,4.47,0.00
4880,14.70,14.08,133,1046,74.90,15.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
4952,14.59,14.08,133,1039,74.90,17.00,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
5022,14.70,14.08,133,1049,74.90,17.50,1.99,25,0.00,4.93,0.00,0,0.25,0.00,0.0,-9.87,4.44,0.00
5093,14.47,14.08,133,1042,74.90,16.00,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
5166,14.70,14.08,133,1050,74.90,17.00,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
5235,14.47,14.08,133,1036,74.90,16.00,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
5306,14.70,14.08,133,1038,74.90,17.50,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
5376,14.70,14.08,133,1032,74.90,17.50,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
5446,14.70,14.08,133,1023,74.90,18.50,1.96,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.44,0.00
5517,14.70,14.08,133,1028,74.90,17.50,1.97,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.44,0.00
5589,14.70,14.08,133,1016,74.90,19.00,1.95,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.47,0.00
5659,14.81,14.00,133,1036,74.90,16.50,1.99,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.47,0.00
5729,14.70,14.08,133,1029,74.90,17.50,1.98,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.47,0.00
5801,14.81,14.08,133,1037,74.90,16.50,1.99,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.51,0.00
5871,14.81,14.08,133,1018,74.90,18.50,1.96,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.53,0.00
5942,14.93,14.08,133,1034,74.90,18.00,1.96,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.53,0.00
6015,15.04,14.08,133,1031,74.90,16.50,1.99,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.50,0.00
6084,15.16,14.08,133,1038,74.90,17.00,1.99,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.47,0.00
6155,15.16,14.08,133,1034,74.90,16.00,1.98,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.47,0.00
6225,15.27,14.08,133,1049,74.90,15.00,2.01,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.53,0.00
6296,15.04,14.08,133,1049,74.90,15.00,2.01,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.47,0.00
6367,15.04,14.08,133,1041,74.90,14.50,2.00,25,0.00,4.93,0.00,0,0.25,0.00,0.0,-9.87,4.44,0.00
6437,14.81,14.08,133,1047,74.90,15.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.44,0.00
6508,14.93,14.08,133,1032,74.90,17.00,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
6578,14.93,14.08,133,1035,74.90,17.00,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
6649,14.70,14.08,133,1042,74.90,16.00,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.44,0.00
6720,14.81,14.08,133,1034,74.90,15.50,2.01,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.44,0.00
6790,14.59,14.00,133,1044,74.90,17.00,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
6861,14.70,14.08,133,1034,74.90,16.00,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
6932,14.59,14.00,133,1026,74.90,17.00,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7002,14.59,14.08,133,1030,74.90,17.50,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7074,14.59,14.00,133,1033,74.90,17.50,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
7144,14.59,14.08,133,1050,74.90,15.50,2.02,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7215,14.36,14.08,133,1036,74.90,16.50,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7285,14.70,14.08,133,1039,74.90,16.50,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7355,14.47,14.08,133,1032,74.90,16.50,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7426,14.47,14.08,133,1018,74.90,18.50,1.95,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7497,14.59,14.08,133,1025,74.90,17.50,1.97,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
7569,14.59,14.08,133,1022,74.90,17.50,1.96,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7638,14.59,14.08,133,1028,74.90,17.00,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7710,14.36,14.08,133,1038,74.90,17.00,1.97,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7782,14.36,14.08,133,1028,74.90,16.00,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7852,14.47,14.08,133,1030,74.90,17.00,1.97,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7922,14.47,14.08,133,1038,74.90,15.50,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
7993,14.36,14.08,133,1034,74.90,16.50,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
8064,14.36,14.08,133,1035,74.90,16.50,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.42,0.00
8134,14.13,14.08,133,1030,74.90,17.00,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
8205,14.47,14.08,133,1036,74.90,16.50,1.99,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
8276,14.24,14.08,133,1022,74.90,17.50,1.96,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
8347,14.59,14.08,133,1033,74.90,16.50,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.51,0.00
8418,14.47,14.08,133,1028,74.90,16.50,1.97,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
8488,14.59,14.08,133,1023,74.90,17.50,1.96,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
8559,14.59,14.08,133,1016,74.90,17.50,1.96,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.50,0.00
8629,14.47,14.08,133,1020,74.90,18.00,1.95,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
8701,14.36,14.00,133,1022,74.90,17.50,1.96,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.44,0.00
8771,14.59,14.08,133,1026,74.90,17.00,1.85,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.51,0.00
8842,14.36,14.00,133,1016,74.90,16.50,2.07,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.51,0.00
8912,14.59,14.08,133,1020,74.90,16.50,1.96,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.53,0.00
8982,14.47,14.00,133,1017,74.90,17.00,1.95,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
9054,14.47,14.08,133,1007,74.90,18.00,1.93,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.53,0.00
9124,14.47,14.08,133,1019,74.90,16.50,1.96,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.53,0.00
9195,14.47,14.08,133,1016,74.90,17.00,1.95,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
9265,14.47,14.00,133,1039,74.90,15.50,2.00,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
9337,14.24,14.08,133,1022,74.90,16.50,1.96,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
9407,14.59,14.08,133,1022,74.90,15.50,1.98,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.53,0.00
9477,14.36,14.00,133,1030,74.90,16.50,1.96,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
9548,14.47,14.08,133,1026,74.90,15.50,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.47,0.00
9620,14.59,14.00,133,1020,74.90,16.00,2.08,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
9689,14.59,14.08,133,1016,74.90,16.50,1.95,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.47,0.00
9760,14.59,14.00,133,1008,74.90,17.50,1.94,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.53,0.00
9831,14.70,14.08,133,1032,74.90,15.00,1.98,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.53,0.00
9902,14.59,14.00,133,1023,74.90,16.00,1.96,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,4.50,0.00
9973,14.70,14.08,133,1023,74.90,16.00,1.96,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.53,0.00
10043,14.59,14.08,133,1012,74.90,17.00,1.94,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.53,0.00
10114,14.59,14.08,133,1014,74.90,16.50,1.95,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.57,0.00
10185,14.59,14.00,133,1017,74.90,16.50,1.95,25,0.00,5.08,0.00,0,0.26,0.00,0.0,-9.72,4.47,0.00
10255,14.70,14.08,133,1009,74.90,17.50,1.94,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,4.53,0.00
10326,14.59,14.08,133,1008,74.90,16.50,1.95,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.59,0.00
10396,14.59,14.08,133,1024,74.90,17.50,1.94,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.53,0.00
10467,14.36,14.08,133,1022,74.90,15.50,1.97,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.59,0.00
10538,14.70,14.08,133,1022,74.90,15.50,1.96,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.53,0.00
10609,14.47,14.08,133,1012,74.90,15.50,1.94,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.59,0.00
10680,14.70,14.08,133,1013,74.90,16.50,1.95,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.59,0.00
10750,14.59,14.08,133,1017,74.90,16.00,1.95,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.59,0.00
10821,14.59,14.08,133,1005,74.90,17.50,1.93,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.59,0.00
10892,14.59,14.08,133,1013,74.90,16.50,1.94,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.59,0.00
10962,14.70,14.08,133,1012,74.90,16.50,1.94,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.69,0.00
11034,14.70,14.00,133,1037,74.90,14.00,1.99,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.59,0.00
11104,14.59,14.08,133,1034,74.90,14.50,1.98,25,0.00,5.22,0.00,0,0.26,0.00,0.0,-9.58,4.53,0.00
11175,14.70,14.08,133,1020,74.90,14.00,1.99,25,0.00,5.22,0.00,0,0.27,0.00,0.0,-9.58,4.53,0.00
11245,14.47,14.08,133,1016,74.90,16.00,1.96,25,0.00,5.22,0.00,0,0.27,0.00,0.0,-9.58,4.59,0.00
11316,14.70,14.08,133,1028,74.90,16.50,1.95,25,0.00,5.22,0.00,0,0.27,0.00,0.0,-9.58,4.59,0.00
11387,14.70,14.08,133,1025,74.90,15.50,1.97,25,0.00,5.22,0.00,0,0.27,0.00,0.0,-9.58,4.59,0.00
11459,14.81,14.08,133,1033,74.90,15.50,1.98,25,0.00,5.22,0.00,0,0.27,0.00,0.0,-9.58,4.59,0.00
11529,14.93,14.08,133,1044,74.90,15.00,2.00,25,0.00,5.22,0.00,0,0.27,0.00,0.0,-9.58,4.66,0.00
11600,15.16,14.08,133,1050,74.90,13.50,2.02,25,0.00,5.22,0.00,0,0.27,0.00,0.0,-9.58,4.63,0.00
11670,15.16,14.08,133,1039,74.90,15.00,2.00,25,0.00,5.22,0.00,0,0.27,0.00,0.0,-9.58,4.66,0.00
11741,15.50,14.08,133,1056,74.90,13.00,2.03,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.72,0.00
11812,15.39,14.08,133,1044,74.90,14.50,2.01,25,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.72,4.72,0.00
11883,15.39,14.08,133,1048,74.90,14.00,2.01,25,0.00,5.08,0.39,0,0.28,0.00,0.0,-9.58,4.85,0.00
11953,15.27,14.00,133,1056,74.90,13.50,2.03,25,0.00,5.22,0.39,0,0.29,0.00,0.0,-9.58,5.04,0.00
12024,15.04,14.08,133,1059,74.90,13.50,2.26,25,0.00,5.22,0.39,0,0.29,0.00,0.0,-9.58,2.60,0.00
12094,15.27,14.08,133,1068,74.90,12.00,2.29,25,0.00,5.22,0.78,0,0.29,0.00,0.0,-9.58,5.22,0.00
12166,14.93,14.00,133,1070,74.90,13.00,2.28,25,0.00,5.37,1.18,0,0.30,0.00,0.0,-9.43,5.35,0.00
12236,14.81,14.08,133,1070,74.90,13.00,2.28,25,0.00,5.37,1.18,0,0.31,0.00,0.0,-9.43,5.48,0.00
12307,14.70,14.00,133,1069,74.90,16.50,3.19,25,0.00,5.51,1.96,0,0.37,0.00,0.0,-9.29,6.22,0.00
12378,14.70,14.08,133,1088,74.90,17.00,3.71,25,0.00,5.95,2.75,0,0.42,0.00,0.0,-8.85,7.70,0.00
12449,14.36,14.08,133,1113,74.90,19.00,3.56,25,0.00,6.24,2.75,0,0.45,0.00,0.0,-8.56,8.31,8.63
12520,13.67,14.08,133,1160,74.90,20.50,3.22,25,0.00,6.67,3.14,0,0.44,0.00,0.0,-8.13,8.69,8.63
12591,13.90,14.08,133,1205,74.90,22.00,3.34,25,0.00,6.82,3.53,0,0.44,0.00,0.0,-7.98,8.87,8.63
12661,12.63,14.08,133,1287,74.90,24.50,3.57,25,0.00,6.96,3.53,0,0.43,0.00,0.0,-7.69,9.39,9.02
12732,12.52,14.00,133,1356,74.90,27.00,3.47,25,0.00,7.11,3.92,0,0.42,0.00,0.0,-7.69,9.66,9.02
12803,12.75,14.08,133,1425,74.90,28.00,3.65,25,0.00,6.96,3.92,0,0.41,0.00,0.0,-7.84,10.08,9.02
12872,13.90,14.00,133,1465,74.90,28.50,3.75,25,0.00,6.96,3.92,0,0.40,0.00,0.0,-7.84,10.17,9.02
12943,14.70,14.08,133,1544,74.90,29.50,3.86,25,0.00,6.82,3.92,0,0.40,0.00,0.0,-7.98,10.13,9.02
13014,15.39,14.08,135,1559,74.90,30.00,3.95,25,0.00,6.82,3.92,0,0.40,0.00,0.0,-7.98,10.28,9.02
13085,15.85,14.08,135,1590,74.90,30.00,4.32,25,0.00,6.67,3.92,0,0.39,0.00,0.0,-8.13,10.38,9.41
13156,15.73,14.08,135,1615,74.90,30.50,3.97,25,0.00,6.53,3.92,0,0.39,0.00,0.0,-8.27,10.23,9.41
13227,15.39,14.08,135,1628,74.90,30.50,4.17,25,0.00,6.38,3.92,0,0.38,0.00,0.0,-8.42,10.23,9.41
13297,15.04,14.08,135,1623,74.90,30.50,4.15,25,0.00,6.24,1.96,0,0.38,0.00,0.0,-8.56,10.23,9.41
13368,14.81,14.08,135,1627,74.90,31.00,4.16,25,0.00,6.09,0.00,0,0.36,0.00,0.0,-8.71,8.87,9.41
13439,14.70,14.08,135,1602,74.90,21.00,3.42,25,0.00,5.37,0.00,0,0.31,0.00,0.0,-9.43,6.40,0.00
13509,14.47,14.08,135,1554,74.90,18.50,2.98,25,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.72,6.07,0.00
13581,14.13,14.08,135,1476,74.90,22.50,2.83,25,0.00,4.93,0.00,0,0.25,0.00,0.0,-9.87,6.04,0.00
13651,13.44,14.08,135,1424,74.90,26.00,2.43,25,0.00,4.93,0.00,0,0.27,0.00,0.0,-9.87,6.15,0.00
13722,12.86,14.08,135,1419,74.90,24.50,2.72,25,0.00,4.93,0.00,0,0.26,0.00,0.0,-9.87,6.04,0.00
13793,12.63,14.08,135,1445,74.90,20.00,2.47,25,0.00,4.79,0.00,0,0.25,0.00,0.0,-10.01,5.94,0.00
13864,12.86,14.16,135,1416,74.90,18.00,2.47,25,0.00,4.79,0.00,0,0.25,0.00,0.0,-10.01,5.87,0.00
13936,13.67,14.08,135,1414,74.90,20.00,2.42,25,0.00,4.79,0.00,1,0.25,0.00,0.0,-10.01,5.87,0.00
14006,14.13,14.16,135,1403,74.90,19.50,2.41,25,0.00,4.64,0.00,1,0.25,0.00,0.0,-10.16,5.83,0.00
