Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
0,14.24,14.24,82,1405,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
72,14.13,14.24,82,1397,74.90,21.00,2.98,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
141,14.24,14.24,82,1401,74.90,20.50,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
213,14.24,14.24,82,1408,74.90,20.00,2.99,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
284,14.13,14.24,82,1402,74.90,20.50,2.70,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-9.87,6.66,0.00
354,14.01,14.24,82,1408,74.90,20.00,3.00,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
424,14.01,14.24,82,1404,74.90,20.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
495,14.24,14.24,82,1399,74.90,19.50,2.71,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
566,14.24,14.32,82,1411,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
635,14.13,14.24,82,1409,74.90,19.50,2.71,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
707,14.13,14.32,82,1412,74.90,20.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
778,14.36,14.32,82,1407,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
849,14.24,14.24,82,1400,74.90,20.50,2.99,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.62,0.00
920,14.13,14.32,82,1408,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
991,14.24,14.24,82,1399,74.90,20.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
1061,14.36,14.32,82,1410,74.90,19.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
1131,14.13,14.24,82,1399,74.90,20.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
1203,14.13,14.32,82,1403,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
1274,14.24,14.24,82,1394,74.90,21.00,2.98,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
1344,14.24,14.32,82,1397,74.90,21.00,2.99,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.62,0.00
1414,14.36,14.24,82,1400,74.90,20.50,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
1485,14.24,14.32,82,1398,74.90,19.50,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
1555,14.13,14.32,82,1406,74.90,20.50,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
1627,14.24,14.24,82,1397,74.90,19.50,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
1699,14.13,14.32,82,1400,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
1769,14.01,14.24,84,1406,74.90,19.50,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
1840,14.24,14.24,84,1396,74.90,20.50,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
1910,14.36,14.24,84,1404,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
1980,14.13,14.24,84,1403,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
2052,14.13,14.24,84,1404,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
2122,14.24,14.24,84,1397,74.90,20.50,2.71,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
2193,14.24,14.24,84,1412,74.90,20.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
2263,14.13,14.24,84,1399,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
2334,14.13,14.24,84,1403,74.90,21.00,2.69,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.62,0.00
2404,14.13,14.24,84,1402,74.90,20.00,2.98,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
2476,14.24,14.24,84,1397,74.90,19.00,2.71,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
2546,14.13,14.24,84,1405,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
2617,14.24,14.24,84,1406,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
2688,14.24,14.24,84,1399,74.90,20.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
2759,14.13,14.32,84,1405,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
2830,14.13,14.24,84,1395,74.90,21.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
2901,14.01,14.24,84,1396,74.90,20.50,2.97,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
2970,14.13,14.24,84,1392,74.90,21.00,2.98,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.59,0.00
3042,14.24,14.24,84,1398,74.90,21.00,2.97,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
3112,14.24,14.24,84,1392,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
3184,14.13,14.24,84,1398,74.90,21.00,2.67,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
3254,14.24,14.24,84,1392,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
3328,14.36,14.24,84,1398,74.90,20.50,2.67,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
3397,14.24,14.24,84,1393,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
3466,14.13,14.24,84,1385,74.90,21.00,2.95,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.59,0.00
3537,14.24,14.24,84,1389,74.90,21.00,2.96,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.59,0.00
3607,14.13,14.24,84,1385,74.90,21.00,2.95,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.66,0.00
3680,14.24,14.24,84,1388,74.90,20.00,2.96,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
3750,14.01,14.32,84,1397,74.90,20.50,2.66,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
3821,14.24,14.24,84,1384,74.90,21.00,2.97,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
3892,14.36,14.32,84,1393,74.90,20.00,2.96,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.62,0.00
3962,14.24,14.24,84,1387,74.90,20.00,2.68,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
4032,14.24,14.32,84,1396,74.90,20.50,2.96,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
4103,14.36,14.24,84,1387,74.90,20.00,2.68,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
4174,14.36,14.24,84,1394,74.90,20.50,2.96,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
4245,14.24,14.32,84,1388,74.90,20.00,2.96,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
4317,14.24,14.24,84,1383,74.90,21.00,2.95,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
4386,14.36,14.32,84,1385,74.90,20.50,2.95,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
4458,14.13,14.24,84,1386,74.90,20.50,2.96,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
4529,14.13,14.32,84,1392,74.90,20.00,2.67,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
4598,14.24,14.24,84,1384,74.90,21.00,2.97,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
4668,14.36,14.24,84,1392,74.90,20.00,2.97,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
4739,14.24,14.24,84,1392,74.90,20.00,2.69,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.70,0.00
4809,14.13,14.24,84,1401,74.90,20.00,2.97,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
4880,14.36,14.24,84,1390,74.90,19.50,2.97,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
4952,14.36,14.24,84,1394,74.90,20.00,2.67,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
5022,14.24,14.24,84,1392,74.90,19.00,2.69,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.62,0.00
5093,14.13,14.24,84,1400,74.90,20.00,2.97,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
5164,14.36,14.24,84,1392,74.90,19.50,2.68,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
5235,14.36,14.24,84,1396,74.90,20.50,2.98,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.62,0.00
5305,14.13,14.24,84,1389,74.90,20.00,2.96,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.66,0.00
5377,14.13,14.24,84,1394,74.90,20.50,2.97,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.66,0.00
5447,14.13,14.24,84,1390,74.90,20.00,2.97,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.62,0.00
5517,14.24,14.24,84,1401,74.90,19.00,2.97,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
5588,14.13,14.24,84,1391,74.90,20.00,2.69,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.66,0.00
5659,14.13,14.24,84,1403,74.90,19.00,2.98,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.62,0.00
5729,14.24,14.24,84,1397,74.90,19.00,2.70,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
5801,14.24,14.24,84,1406,74.90,20.00,2.68,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
5871,14.13,14.24,84,1397,74.90,19.50,2.69,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
5941,14.24,14.24,84,1403,74.90,21.50,2.95,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
6012,14.13,14.24,84,1384,74.90,20.00,2.98,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.62,0.00
6084,14.24,14.24,84,1392,74.90,20.50,2.97,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.66,0.00
6153,14.24,14.24,84,1402,74.90,19.00,2.69,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
6225,14.36,14.32,84,1398,74.90,20.00,2.68,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
6297,14.36,14.24,84,1414,74.90,18.50,2.71,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
6365,14.24,14.24,84,1402,74.90,19.50,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
6436,14.24,14.16,84,1406,74.90,19.50,2.99,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
6506,14.13,14.24,84,1401,74.90,21.00,2.68,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.62,0.00
6581,14.24,14.24,84,1398,74.90,19.50,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
6649,14.36,14.24,84,1408,74.90,20.00,2.69,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
6719,14.24,14.24,84,1400,74.90,19.00,2.71,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
6790,14.13,14.24,84,1409,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
6860,14.13,14.32,84,1401,74.90,19.00,2.71,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
6932,14.24,14.24,84,1413,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
7001,14.13,14.24,84,1410,74.90,19.00,2.71,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
7073,14.24,14.24,84,1402,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
7143,14.36,14.24,84,1404,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.55,0.00
7214,14.13,14.32,84,1384,74.90,22.00,2.95,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.62,0.00
7286,14.01,14.24,84,1394,74.90,20.50,2.67,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
7356,14.13,14.32,84,1390,74.90,21.00,2.70,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
7427,14.24,14.24,84,1405,74.90,19.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
7497,14.13,14.24,84,1402,74.90,20.50,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
7568,14.13,14.24,84,1394,74.90,21.00,2.98,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.66,0.00
7638,14.13,14.24,84,1396,74.90,20.00,2.96,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.59,0.00
7709,14.36,14.32,84,1389,74.90,19.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
7781,14.36,14.32,84,1404,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
7851,14.13,14.24,84,1396,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
7921,14.24,14.32,86,1386,74.90,21.00,2.66,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
7992,14.13,14.32,86,1398,74.90,19.50,2.69,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
8063,14.13,14.24,86,1396,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
8135,14.13,14.24,86,1388,74.90,20.50,2.95,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.62,0.00
8204,14.36,14.24,86,1382,74.90,21.00,2.97,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
8275,14.36,14.32,86,1392,74.90,20.00,2.67,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
8346,14.24,14.24,86,1388,74.90,20.00,2.68,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
8417,14.24,14.24,86,1396,74.90,20.50,2.96,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.70,0.00
8488,14.36,14.24,86,1386,74.90,20.00,2.97,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-10.01,6.62,0.00
8559,14.47,14.24,86,1391,74.90,21.00,2.65,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.59,0.00
8629,14.24,14.24,86,1381,74.90,20.00,2.67,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
8699,14.24,14.24,86,1390,74.90,20.00,2.67,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
8769,14.24,14.24,86,1402,74.90,18.50,2.69,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
8841,14.24,14.24,86,1392,74.90,19.50,2.67,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.62,0.00
8912,14.13,14.24,86,1398,74.90,19.00,2.68,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
8986,14.36,14.24,86,1392,74.90,20.00,2.67,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
9053,14.36,14.24,86,1400,74.90,19.00,2.95,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
9124,14.36,14.16,86,1384,74.90,20.50,2.66,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
9196,14.24,14.24,86,1386,74.90,20.00,2.96,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
9265,14.13,14.24,86,1389,74.90,20.00,2.94,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
9337,14.36,14.24,86,1376,74.90,20.00,2.66,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
9407,14.24,14.24,86,1388,74.90,20.00,2.65,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
9477,14.13,14.24,86,1382,74.90,20.50,2.94,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
9549,14.13,14.32,86,1380,74.90,21.00,2.93,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
9619,14.36,14.24,86,1376,74.90,19.50,2.96,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
9690,14.24,14.24,86,1388,74.90,19.50,2.96,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
9760,14.13,14.24,86,1383,74.90,20.00,2.95,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
9833,14.36,14.24,86,1377,74.90,20.50,2.94,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
9902,14.36,14.24,86,1394,74.90,19.00,2.95,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
9973,14.13,14.24,86,1383,74.90,20.00,2.97,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
10043,14.13,14.24,86,1391,74.90,19.00,2.96,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.66,0.00
10114,14.36,14.24,86,1389,74.90,19.00,2.68,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
10185,14.36,14.24,86,1398,74.90,19.00,2.68,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.62,0.00
10256,14.24,14.24,86,1394,74.90,19.00,2.68,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
10327,14.13,14.32,86,1394,74.90,20.00,2.95,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
10398,14.24,14.24,86,1385,74.90,19.50,2.67,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
10468,14.24,14.24,86,1390,74.90,19.50,2.67,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
10539,14.13,14.32,86,1394,74.90,19.00,2.68,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.59,0.00
10609,14.36,14.32,86,1390,74.90,20.00,2.67,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.59,0.00
10680,14.36,14.32,86,1402,74.90,18.50,2.69,13,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
10751,14.13,14.32,86,1393,74.90,19.50,2.97,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.66,0.00
10822,14.13,14.32,86,1404,74.90,18.50,2.67,13,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,6.55,0.00
10891,14.24,14.24,86,1392,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
10963,14.24,14.32,86,1398,74.90,19.00,2.69,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.62,0.00
11033,14.36,14.24,86,1400,74.90,19.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
11104,14.24,14.32,86,1394,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.59,0.00
11175,14.24,14.24,86,1398,74.90,20.00,2.67,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
11248,14.36,14.32,86,1392,74.90,18.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
11317,14.36,14.32,86,1408,74.90,19.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
11386,14.13,14.24,86,1401,74.90,19.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
11458,14.24,14.32,86,1396,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
11528,14.36,14.24,86,1409,74.90,18.50,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
11599,14.24,14.24,86,1394,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
11671,14.24,14.24,86,1401,74.90,19.00,2.96,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
11742,14.36,14.24,86,1389,74.90,20.50,2.99,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
11812,14.36,14.24,86,1400,74.90,19.50,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
11883,14.24,14.24,86,1397,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
11954,14.13,14.24,86,1402,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
12024,14.24,14.24,86,1393,74.90,19.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
12094,14.24,14.24,86,1402,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.59,0.00
12165,14.13,14.24,86,1398,74.90,19.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.62,0.00
12237,14.13,14.24,86,1399,74.90,20.00,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
12308,14.24,14.24,86,1390,74.90,20.50,2.67,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.51,0.00
12378,14.24,14.24,86,1402,74.90,19.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
12449,14.24,14.24,86,1393,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.51,0.00
12519,14.13,14.24,86,1401,74.90,19.50,2.69,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
12590,14.24,14.24,86,1392,74.90,20.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
12660,14.36,14.24,86,1404,74.90,19.00,2.70,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
12731,14.13,14.24,86,1404,74.90,19.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
12802,14.13,14.24,86,1395,74.90,20.50,2.67,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
12872,14.36,14.24,86,1392,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
12944,14.36,14.24,86,1394,74.90,21.00,2.95,13,0.00,4.93,0.00,0,0.29,0.00,0.0,-10.01,6.59,0.00
13014,14.24,14.24,86,1385,74.90,20.00,2.67,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.51,0.00
13087,14.24,14.24,86,1389,74.90,21.00,2.65,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.55,0.00
13155,14.36,14.24,86,1384,74.90,20.50,2.66,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
13227,14.24,14.24,86,1388,74.90,20.00,2.67,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
13296,14.13,14.24,86,1394,74.90,19.50,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.44,0.00
13367,14.24,14.24,86,1386,74.90,20.00,2.66,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
13439,14.24,14.24,86,1388,74.90,20.00,2.66,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
13509,14.13,14.24,88,1388,74.90,20.00,2.67,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
13580,14.13,14.24,88,1389,74.90,20.00,2.66,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
13651,14.24,14.24,88,1384,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.51,0.00
13722,14.24,14.24,88,1395,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.51,0.00
13792,14.24,14.24,88,1394,74.90,20.00,2.66,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
13862,14.13,14.24,88,1383,74.90,20.00,2.68,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
13935,14.13,14.24,88,1396,74.90,20.00,2.66,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.44,0.00
14005,14.24,14.32,88,1386,74.90,20.00,2.67,13,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,6.48,0.00
