Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
34450,0.00,0.00,24.00,13.68,190,0.21,2044,0.00,0.00,33.33,16,13.00,0.00,72,0.00,-10.59,1.44,0.00,0.00
34706,0.00,0.00,24.12,13.60,189,0.21,1708,0.00,0.00,33.33,16,13.00,0.00,72,0.00,-10.30,1.36,0.00,0.00
34964,0.00,0.00,24.35,13.60,189,0.15,1363,0.00,0.00,33.33,16,21.00,0.00,72,0.00,-9.58,1.32,0.00,0.00
35221,0.00,0.00,24.46,13.76,189,0.23,1402,0.00,0.00,33.33,16,7.00,1.39,72,0.00,-9.00,1.38,0.00,0.00
35478,-0.78,0.00,13.21,13.68,187,0.12,1374,0.00,0.00,33.33,16,13.00,1.45,72,0.00,-9.43,1.24,0.00,0.00
35734,1.56,0.00,16.42,13.76,187,0.17,1322,0.00,0.00,33.33,16,17.50,1.40,72,0.00,-9.43,1.30,0.00,0.00
35991,7.03,0.00,17.92,13.76,187,0.12,1312,0.00,0.00,33.33,16,14.50,1.40,72,0.00,-9.43,1.22,0.00,0.00
36248,10.16,0.00,18.15,13.76,187,0.12,1291,0.00,0.00,33.33,16,17.00,1.38,72,0.00,-9.43,1.18,0.00,0.00
36505,14.84,0.00,18.26,13.84,185,0.14,1283,0.00,0.00,33.33,16,16.50,1.37,72,0.00,-9.43,1.28,0.00,0.00
36761,18.75,0.00,18.26,13.76,185,0.13,1283,0.00,0.00,33.33,16,15.50,1.37,72,0.00,-9.58,1.20,0.00,0.00
37018,22.66,0.00,18.26,13.84,185,0.11,1297,0.00,0.00,33.33,16,13.00,1.38,72,0.00,-9.87,1.16,0.00,0.00
37275,25.00,0.00,17.57,13.84,185,0.09,1299,0.00,0.00,33.33,16,13.00,1.39,72,0.00,-10.01,1.12,0.00,0.00
37533,25.00,0.00,16.77,13.76,185,0.09,1304,0.00,0.00,33.33,16,11.50,1.39,72,0.00,-10.16,1.12,0.00,0.00
37789,25.00,0.00,16.31,13.68,183,0.09,1328,0.00,0.00,33.33,16,10.00,1.42,72,0.00,-10.30,1.22,0.00,0.00
38046,24.22,0.00,15.50,13.60,183,0.09,1338,0.00,0.00,33.33,16,11.00,1.42,72,0.00,-10.45,1.12,0.00,0.00
38303,25.00,0.00,14.70,13.68,183,0.10,1320,0.00,0.00,33.33,16,12.50,1.42,72,0.00,-10.45,1.16,0.00,0.00
38560,24.22,0.00,14.24,13.68,183,0.09,1324,0.00,0.00,33.33,16,11.00,1.43,72,0.00,-10.45,1.14,0.00,0.00
38817,24.22,0.00,13.78,13.68,183,0.08,1338,0.00,0.00,33.33,16,13.00,1.43,72,0.00,-10.45,1.14,0.00,0.00
39074,23.44,0.00,13.55,13.76,183,0.12,1338,0.00,0.00,33.33,16,12.00,1.43,72,0.00,-10.59,1.22,0.00,0.00
39331,21.88,0.00,13.55,13.76,183,0.14,1336,0.00,0.00,33.33,16,12.50,1.43,72,0.00,-10.45,1.24,0.00,0.00
39588,21.09,0.00,13.67,13.76,183,0.10,1340,0.00,0.00,33.33,16,12.50,1.43,72,0.00,-10.45,1.14,0.00,0.00
39845,20.31,0.00,13.78,13.76,183,0.08,1350,0.00,0.00,33.33,16,11.50,1.44,72,0.00,-10.45,1.04,0.00,0.00
40102,19.53,0.00,13.90,13.76,183,0.13,1350,0.00,0.00,33.33,16,12.00,1.44,72,0.00,-10.59,1.26,0.00,0.00
40359,18.75,0.00,13.78,13.76,183,0.14,1344,0.00,0.00,33.33,16,12.50,1.43,72,0.00,-10.59,1.26,0.00,0.00
40616,17.97,0.00,13.67,13.92,183,0.11,1350,0.00,0.00,33.33,16,11.50,1.44,72,0.00,-10.59,1.16,0.00,0.00
40873,16.41,0.00,13.67,13.84,183,0.13,1334,0.00,0.00,33.33,16,14.00,1.42,70,0.00,-10.59,1.22,0.00,0.00
41130,15.62,0.00,13.55,13.76,183,0.12,1348,0.00,0.00,33.33,16,12.50,1.44,70,0.00,-10.59,1.18,0.00,0.00
41386,14.06,0.00,13.44,13.76,183,0.12,1348,0.00,0.00,33.33,16,13.00,1.45,70,0.00,-10.59,1.22,0.00,0.00
41643,12.50,0.00,13.32,13.68,183,0.13,1340,0.00,0.00,33.33,16,13.50,1.44,70,0.00,-10.59,1.24,0.00,0.00
41900,10.94,0.00,13.21,13.76,183,0.15,1351,0.00,0.00,33.33,16,11.50,1.45,70,0.00,-10.59,1.26,0.00,0.00
42157,10.16,0.00,13.09,13.76,183,0.10,1354,0.00,0.00,33.33,16,13.00,1.44,70,0.00,-10.59,1.16,0.00,0.00
42413,7.81,0.00,13.21,13.84,183,0.10,1354,0.00,0.00,33.33,16,12.50,1.44,70,0.00,-10.59,1.14,0.00,0.00
42670,7.03,0.00,13.21,13.84,183,0.09,1349,0.00,0.00,33.33,16,13.00,1.44,70,0.00,-10.59,1.14,0.00,0.00
42926,5.47,0.00,13.32,13.84,183,0.11,1352,0.00,0.00,33.33,16,13.00,1.44,70,0.00,-10.59,1.20,0.00,0.00
43184,4.69,0.00,13.44,13.84,183,0.13,1353,0.00,0.00,33.33,16,13.00,1.44,70,0.00,-10.59,1.24,0.00,0.00
43441,3.12,0.00,13.32,13.84,185,0.11,1347,0.00,0.00,33.33,16,13.50,1.44,70,0.00,-10.59,1.20,0.00,0.00
43698,1.56,0.00,13.32,13.92,185,0.10,1336,0.00,0.00,33.33,16,14.00,1.42,70,0.00,-10.59,1.14,0.00,0.00
43955,0.78,0.00,13.44,13.92,185,0.12,1338,0.00,0.00,33.33,16,14.00,1.43,70,0.00,-10.59,1.10,0.00,0.00
44212,0.00,0.00,13.44,14.08,185,0.08,1835,0.00,0.00,33.33,16,15.50,1.96,70,0.00,-11.03,1.24,0.00,0.00
44469,0.00,0.00,13.09,13.84,185,0.09,2240,0.00,0.00,33.33,16,15.50,2.49,70,0.00,-11.90,1.30,0.00,0.00
44726,0.00,0.00,12.63,13.76,185,0.06,2266,0.00,0.00,33.33,16,15.50,0.00,70,0.00,-11.75,1.10,0.00,0.00
44983,0.00,0.00,15.85,13.68,185,0.06,2062,0.00,0.00,33.33,16,13.00,0.00,70,0.00,-11.61,1.14,0.00,0.00
45239,0.00,0.00,25.27,13.68,185,0.09,1674,0.00,0.00,33.33,16,13.00,0.00,70,0.00,-11.46,1.20,0.00,0.00
45496,0.00,0.00,23.43,13.60,185,0.13,1391,0.00,0.00,33.33,16,21.00,0.00,70,0.00,-11.17,1.26,0.00,0.00
45753,0.00,0.00,23.54,13.68,185,0.13,1175,0.00,0.00,33.33,16,21.00,1.25,70,0.00,-10.45,1.20,0.00,0.00
46010,0.00,0.00,20.10,13.84,185,0.10,1566,0.00,0.00,33.33,16,15.00,1.67,70,0.00,-10.74,1.22,0.00,0.00
46267,0.00,0.00,12.06,13.92,185,0.07,2126,0.00,0.00,33.33,16,15.50,2.27,70,0.00,-11.46,1.16,0.00,0.00
46524,0.00,0.00,12.63,13.84,185,0.07,2696,0.00,0.00,33.33,16,15.50,0.00,70,0.00,-12.19,1.24,0.00,0.00
