Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
10029,-17.19,-1.56,14.36,13.52,185,0.70,2796,0.00,0.00,33.33,16,33.50,4.77,84,3.00,-7.84,2.14,0.00,11.37
10286,-17.19,-1.56,14.36,13.44,185,0.70,2870,0.00,0.00,66.67,16,9.00,4.90,84,2.50,-7.98,2.14,0.00,11.76
10543,-17.19,-1.56,14.59,13.52,185,0.72,2969,0.00,0.00,66.67,16,32.00,5.07,84,3.00,-7.55,2.20,0.00,12.55
10800,-14.06,-1.56,15.04,13.52,187,0.70,3112,0.00,0.00,66.67,16,32.50,5.31,84,3.00,-7.40,2.22,0.39,12.94
11058,-11.72,-1.56,14.81,13.52,187,0.70,3143,0.00,0.00,66.67,16,41.00,5.36,84,3.00,-7.25,2.24,0.78,13.33
11315,-8.59,-1.56,14.81,13.60,187,0.69,3240,0.00,0.00,66.67,16,41.50,5.51,84,2.50,-7.25,2.26,0.78,13.33
11572,-9.38,-1.56,14.59,13.60,187,0.68,3370,0.00,0.00,66.67,16,41.50,5.72,84,2.00,-7.25,2.26,1.18,13.73
11830,-8.59,-1.56,14.70,13.60,187,0.68,3440,0.00,0.00,66.67,16,41.50,5.96,84,2.50,-7.40,2.30,1.18,13.73
12087,-7.81,-1.56,14.59,13.60,187,0.66,3548,0.00,0.00,66.67,16,40.00,6.06,84,2.00,-7.55,2.28,1.18,13.73
12344,-8.59,-1.56,13.90,13.68,187,0.19,3625,0.00,0.00,66.67,16,30.50,3.87,84,0.00,-10.16,1.44,0.00,0.00
12601,0.00,-0.78,12.40,13.52,187,0.15,3131,0.00,0.00,66.67,16,22.50,0.00,84,0.00,-12.19,1.50,0.00,0.00
12858,0.00,-1.56,13.44,13.52,187,0.30,2806,0.00,0.00,66.67,16,20.00,2.99,84,0.00,-11.32,1.86,2.35,15.69
13115,-3.91,-1.56,15.16,13.52,187,1.19,2034,0.00,0.00,33.33,16,23.50,6.08,84,4.50,-3.63,2.30,5.49,19.22
13372,-14.06,-1.56,12.52,13.52,187,1.18,2272,0.00,0.00,33.33,16,29.00,6.30,84,4.50,-2.18,2.38,6.67,20.78
13629,-15.62,-1.56,13.44,13.52,187,1.27,2277,0.00,0.00,33.33,16,44.00,6.31,84,4.50,-1.89,2.42,7.84,22.35
13886,-14.84,-0.78,13.78,13.60,187,1.24,2432,0.00,0.00,33.33,16,35.50,6.74,84,4.50,-1.45,2.50,9.41,24.31
14143,-16.41,-0.78,13.90,13.60,187,1.28,2519,0.00,0.00,33.33,16,43.00,6.99,84,4.50,-1.16,2.54,10.20,25.49
14400,-16.41,-0.78,14.47,13.60,187,1.26,2642,0.00,0.00,33.33,16,36.00,7.14,84,4.50,-0.73,2.60,10.20,26.67
14657,-14.84,-0.78,14.70,13.68,187,1.27,2744,0.00,0.00,33.33,16,43.50,7.61,84,4.50,-0.58,2.66,10.20,27.45
14915,-10.94,-0.78,15.04,13.52,187,1.25,2886,0.00,0.00,66.67,16,35.50,7.82,84,4.50,-0.44,2.70,10.20,27.45
15171,-10.94,-0.78,14.70,13.60,187,1.25,2969,0.00,0.00,66.67,16,43.50,8.16,84,4.50,-0.15,2.74,10.20,28.24
15428,-11.72,-0.78,14.59,13.60,187,1.23,3096,0.00,0.00,66.67,16,36.50,8.54,82,4.50,0.15,2.78,10.20,28.24
15686,-9.38,-0.78,14.93,13.60,187,1.24,3231,0.00,0.00,66.67,16,29.00,8.74,82,4.50,0.44,2.82,10.20,28.24
15944,-8.59,-0.78,14.81,13.52,187,1.22,3316,0.00,0.00,66.67,16,29.00,9.12,82,4.50,0.58,2.86,10.20,28.63
16201,-8.59,-0.78,14.59,13.44,187,1.22,3400,0.00,0.00,66.67,16,29.00,10.15,82,4.50,0.87,2.88,10.20,29.02
16462,-9.38,-0.78,14.59,13.36,187,1.25,3568,0.00,0.00,66.67,16,29.00,10.66,82,4.50,1.16,2.94,10.20,29.02
16720,-10.16,-0.78,14.47,13.36,187,1.31,3687,0.00,0.00,66.67,16,29.00,11.01,82,4.50,1.60,3.02,10.20,29.41
16977,-9.38,-0.78,14.81,13.36,187,1.34,3796,0.00,0.00,66.67,16,32.00,12.15,82,4.50,2.03,3.12,10.20,29.41
17234,-9.38,-0.78,14.70,13.60,187,1.36,3983,0.00,0.00,66.67,16,43.50,12.47,82,4.50,2.61,3.20,10.20,29.41
17491,-10.16,-0.78,14.47,13.44,187,1.43,4067,0.00,0.00,66.67,16,29.00,13.06,82,4.50,3.34,3.28,8.24,29.41
17748,-7.81,-0.78,14.47,13.52,187,1.48,4286,0.00,0.00,66.67,16,43.50,14.37,82,4.50,3.63,3.36,1.18,29.02
18005,0.00,-0.78,13.32,13.44,187,1.50,4378,0.00,0.00,66.67,16,29.00,19.60,82,4.50,3.48,3.38,0.00,26.67
18263,0.00,-0.78,11.83,13.36,187,1.34,4529,0.00,0.00,66.67,16,32.00,18.36,82,4.50,2.18,3.32,0.00,23.53
18519,0.00,-0.78,11.83,13.52,187,1.25,4658,0.00,0.00,66.67,16,36.00,17.84,81,4.50,0.44,3.26,0.00,22.35
18777,0.00,-0.78,11.83,13.60,187,1.16,4744,0.00,0.00,66.67,16,35.50,17.36,81,4.50,-0.58,3.00,0.00,6.27
19035,0.00,-0.78,12.40,13.52,187,0.85,4249,0.00,0.00,66.67,16,10.50,0.00,81,0.00,-8.85,2.68,0.00,0.00
19292,0.00,-1.56,13.67,13.44,187,0.62,3788,0.00,0.00,66.67,16,10.50,0.00,81,0.00,-10.45,2.28,0.00,0.00
19550,0.00,-1.56,21.94,13.36,187,0.75,3377,0.00,0.00,66.67,16,18.50,6.48,81,3.00,-8.13,2.38,1.96,21.96
19807,0.78,-0.78,14.47,13.44,187,1.13,3345,0.00,0.00,66.67,16,29.00,9.99,81,4.50,-1.31,2.78,10.20,27.45
20064,-3.12,-0.78,13.67,13.44,187,1.15,3400,0.00,0.00,66.67,16,42.50,10.15,81,4.50,-0.58,2.82,10.20,27.84
20321,-3.12,-0.78,14.01,13.44,187,1.18,3443,0.00,0.00,66.67,16,43.50,10.28,81,4.50,0.00,2.86,10.20,28.24
20578,-5.47,-0.78,13.55,13.52,187,1.26,3493,0.00,0.00,66.67,16,29.00,10.41,81,4.50,0.73,2.94,10.20,30.98
20835,-9.38,-0.78,13.67,13.52,187,1.44,3597,0.00,0.00,66.67,16,33.00,11.42,79,4.50,3.05,3.14,10.98,41.57
21092,-5.47,-0.78,15.04,13.52,187,1.55,3678,0.00,0.00,66.67,16,29.00,12.43,79,4.50,4.50,3.26,12.55,44.71
21348,-8.59,-0.78,14.36,13.52,187,1.70,3748,0.00,0.00,66.67,16,42.50,14.32,79,4.50,6.24,3.36,12.94,45.49
21606,-8.59,-0.78,14.36,13.60,187,1.81,3807,-4.22,0.00,66.67,16,27.00,14.58,79,0.50,7.84,3.46,8.24,45.49
21864,-7.03,-0.78,14.81,13.44,187,1.85,3920,-6.33,0.00,66.67,16,26.00,15.78,79,-1.50,8.85,3.52,0.00,45.49
22121,-6.25,-0.78,14.70,13.44,189,1.87,4017,-10.55,0.00,66.67,16,35.00,16.10,79,-6.00,9.29,3.54,0.00,45.10
22378,-4.69,-0.78,14.70,13.44,189,1.86,4118,-11.95,0.00,66.67,16,31.50,17.57,79,-7.50,9.43,3.58,0.00,42.35
22636,-3.91,-0.78,14.81,13.36,189,1.80,4150,-11.95,0.00,66.67,16,21.00,17.71,79,-7.50,8.27,3.54,0.00,33.33
22893,-11.72,-0.78,13.55,13.36,189,1.51,4240,-11.95,0.00,66.67,16,17.00,14.47,79,-7.50,4.35,3.36,0.00,24.71
23150,0.00,-0.78,12.17,13.44,189,1.32,4305,0.00,0.00,66.67,16,33.00,17.45,79,4.50,2.61,3.22,0.00,15.29
23408,0.00,-0.78,11.60,13.60,189,0.93,4074,0.00,0.00,66.67,16,13.50,11.73,79,0.00,-7.11,2.76,0.00,0.00
23664,0.00,-0.78,18.03,13.60,189,0.58,3726,0.00,0.00,66.67,16,10.50,0.00,79,0.00,-8.71,2.22,0.00,0.00
23921,0.00,-1.56,22.28,13.60,189,0.46,3256,0.00,0.00,66.67,16,13.00,0.00,79,0.00,-8.85,1.94,0.00,0.00
24178,0.00,-1.56,22.28,13.68,189,0.35,2828,0.00,0.00,66.67,16,13.00,0.00,79,0.00,-9.14,1.82,0.00,0.00
24436,0.00,-1.56,22.51,13.68,189,0.32,2398,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-9.87,1.64,0.00,0.00
24692,0.00,-1.56,22.39,13.60,189,0.25,2046,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-9.72,1.48,0.00,0.00
24950,0.00,-1.56,22.62,13.60,189,0.33,1746,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-9.43,1.58,0.00,0.00
25207,0.00,-0.78,22.28,13.52,189,0.34,1428,0.00,0.00,33.33,16,21.00,0.00,79,0.00,-9.00,1.48,0.00,0.00
25464,0.00,-0.78,22.39,13.68,189,0.40,1357,0.00,0.00,33.33,16,13.50,2.03,79,0.00,-8.56,1.52,0.00,0.00
25722,-1.56,-1.56,12.17,13.60,189,0.16,1520,0.00,0.00,33.33,16,13.00,1.62,79,0.00,-9.58,1.28,0.00,0.00
25978,-2.34,-1.56,12.86,13.60,189,0.18,1438,0.00,0.00,33.33,16,9.50,1.53,79,0.00,-10.01,1.32,0.00,0.00
26236,0.00,-0.78,15.27,13.68,189,0.24,1402,0.00,0.00,33.33,16,11.50,1.49,79,0.00,-9.87,1.40,0.00,0.00
26493,1.56,-1.56,15.73,13.68,189,0.14,1396,0.00,0.00,33.33,16,15.50,1.48,79,0.00,-10.30,1.26,0.00,0.00
26750,3.12,-1.56,15.62,13.68,187,0.17,1394,0.00,0.00,33.33,16,14.50,1.48,79,0.00,-10.45,1.30,0.00,0.00
27007,3.12,-1.56,15.16,13.76,187,0.19,1385,0.00,0.00,33.33,16,15.50,1.47,79,0.00,-10.59,1.36,0.00,0.00
27265,2.34,-1.56,14.36,13.76,187,0.20,1383,0.00,0.00,33.33,16,15.50,1.46,79,0.00,-10.59,1.36,0.00,0.00
27523,1.56,-1.56,13.67,13.76,187,0.12,1365,0.00,0.00,33.33,16,15.50,1.45,79,0.00,-10.74,1.14,0.00,0.00
27780,0.00,-1.56,13.32,13.68,187,0.09,1375,0.00,0.00,33.33,16,14.00,1.45,79,0.00,-10.74,1.04,0.00,0.00
28037,-1.56,-1.56,13.21,13.60,187,0.10,1369,0.00,0.00,33.33,16,14.00,1.45,79,0.00,-10.74,1.28,0.00,0.00
28293,-3.91,-1.56,12.98,13.60,187,0.13,1360,0.00,0.00,33.33,16,14.00,1.45,79,0.00,-10.74,1.22,0.00,0.00
28551,-5.47,-1.56,12.98,13.60,187,0.10,1352,0.00,0.00,33.33,16,14.00,1.44,79,0.00,-10.74,1.12,0.00,0.00
28808,-7.03,-1.56,12.86,13.52,187,0.09,1350,0.00,0.00,33.33,16,14.00,1.44,79,0.00,-10.59,1.08,0.00,0.00
29065,-8.59,-1.56,12.86,13.52,185,0.10,1360,0.00,0.00,33.33,16,12.50,1.45,79,0.00,-10.59,1.12,0.00,0.00
29322,-10.16,-1.56,12.98,13.60,185,0.10,1354,0.00,0.00,33.33,16,13.00,1.44,79,0.00,-10.74,1.16,0.00,0.00
29579,-12.50,-1.56,12.98,13.68,185,0.11,1352,0.00,0.00,33.33,16,13.00,1.44,79,0.00,-10.74,1.16,0.00,0.00
29836,-14.06,-1.56,12.98,13.68,185,0.14,1354,0.00,0.00,33.33,16,14.00,1.43,79,0.00,-10.74,1.24,0.00,0.00
30094,-15.62,-1.56,12.98,13.68,185,0.13,1350,0.00,0.00,33.33,16,13.50,1.43,79,0.00,-10.74,1.20,0.00,0.00
30351,-17.19,-1.56,13.09,13.92,185,0.07,1757,0.00,0.00,33.33,16,14.50,1.64,79,0.00,-10.74,1.12,0.00,0.00
30608,0.00,-1.56,12.98,13.76,185,0.12,2267,0.00,0.00,33.33,16,15.50,2.50,79,0.00,-11.46,1.34,0.00,0.00
30865,0.00,-1.56,11.83,13.76,185,0.08,2174,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.75,1.30,0.00,0.00
31123,0.00,-1.56,12.17,13.76,185,0.11,2184,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.46,1.30,0.00,0.00
31380,0.00,-0.78,15.50,13.52,185,0.17,2105,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.32,1.40,0.00,0.00
31637,0.00,-1.56,22.85,13.44,183,0.14,1806,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-10.88,1.32,0.00,0.00
31894,0.00,-1.56,22.97,13.36,183,0.19,1402,0.00,0.00,33.33,16,21.00,0.00,79,0.00,-10.59,1.36,0.00,0.00
32151,0.00,-1.56,23.31,13.60,183,0.19,1312,0.00,0.00,33.33,16,15.50,1.40,79,0.00,-10.16,1.30,0.00,0.00
32408,-0.78,-1.56,14.93,13.60,183,0.12,1546,0.00,0.00,33.33,16,14.50,1.65,79,0.00,-10.74,1.22,0.00,0.00
32665,0.00,-1.56,12.63,13.60,183,0.08,2092,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-11.46,1.20,0.00,0.00
32923,0.00,-1.56,13.55,13.60,183,0.07,2461,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-11.90,1.20,0.00,0.00
33180,0.00,-1.56,19.75,13.60,183,0.08,2658,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.19,1.26,0.00,0.00
33437,0.00,-1.56,22.97,13.60,183,0.08,2639,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.33,1.28,0.00,0.00
33694,0.00,-1.56,23.08,13.68,183,0.09,2598,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.33,1.32,0.00,0.00
33952,0.00,-1.56,22.97,13.68,183,0.11,2534,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.33,1.36,0.00,0.00
34209,0.00,-1.56,23.20,13.68,183,0.11,2498,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.33,1.36,0.00,0.00
34466,0.00,-0.78,23.31,13.68,183,0.14,2485,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.19,1.42,0.00,0.39
34724,0.00,-1.56,22.85,13.60,183,0.14,2444,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.04,1.42,0.00,0.39
34981,0.00,-0.78,23.31,13.60,183,0.14,2389,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.04,1.38,0.00,0.00
35238,0.00,-1.56,23.31,13.60,183,0.12,2368,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.19,1.36,0.00,0.00
35495,0.00,-1.56,22.97,13.60,183,0.13,2329,0.00,0.00,33.33,16,13.00,0.00,79,0.00,-12.19,1.36,0.00,0.00
35752,0.00,-1.56,23.31,13.52,183,0.12,2157,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-12.04,1.34,0.00,0.00
36009,0.00,-1.56,23.08,13.52,183,0.15,1754,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.17,1.36,0.00,0.00
36266,0.00,-1.56,23.31,13.52,181,0.21,1357,0.00,0.00,33.33,16,21.00,0.00,79,0.00,-11.03,1.34,0.00,0.00
36524,0.00,-1.56,22.97,13.68,181,0.23,1251,0.00,0.00,33.33,16,20.00,1.33,79,0.00,-10.45,1.36,0.00,0.00
36781,0.00,-1.56,19.41,13.68,181,0.18,1315,0.00,0.00,33.33,16,13.50,1.39,79,0.00,-10.59,1.30,0.00,0.00
37038,-2.34,-1.56,12.06,13.68,181,0.15,1296,0.00,0.00,33.33,16,13.50,1.39,79,0.00,-10.74,1.24,0.00,0.00
37295,-1.56,-1.56,13.78,13.68,181,0.16,1285,0.00,0.00,33.33,16,15.50,1.37,79,0.00,-10.74,1.30,0.00,0.00
37552,-1.56,-1.56,14.36,13.68,181,0.18,1295,0.00,0.00,33.33,16,14.00,1.37,79,0.00,-10.74,1.34,0.00,0.00
37809,-0.78,-1.56,14.47,13.76,181,0.20,1304,0.00,0.00,33.33,16,13.00,1.38,79,0.00,-10.74,1.24,0.00,0.00
38066,-1.56,-1.56,14.36,13.76,181,0.13,1628,0.00,0.00,33.33,16,14.00,1.60,79,0.00,-10.88,1.22,0.00,0.00
38323,0.00,-1.56,13.67,13.68,181,0.12,2073,0.00,0.00,33.33,16,15.50,2.07,79,0.00,-11.46,1.38,0.00,0.00
38581,0.00,-0.78,12.17,13.60,181,0.15,2354,0.00,0.00,33.33,16,15.50,2.51,79,0.00,-11.90,1.40,0.00,0.00
38838,0.00,-0.78,11.60,13.60,181,0.15,2618,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-12.04,1.44,0.00,0.00
39095,0.00,-0.78,14.24,13.60,181,0.16,2712,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-12.04,1.46,0.00,0.00
39352,0.00,-0.78,22.85,13.60,181,0.17,2628,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-12.04,1.46,0.00,0.00
39609,0.00,-0.78,23.20,13.60,181,0.17,2587,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-12.04,1.46,0.00,0.00
39867,0.00,-0.78,23.08,13.68,181,0.16,2496,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.90,1.46,0.00,0.00
40124,0.00,-0.78,23.08,13.68,181,0.18,2370,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.75,1.46,0.00,0.00
40381,0.00,-0.78,23.08,13.68,181,0.19,2271,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.75,1.46,0.00,0.00
40638,0.00,-0.78,23.31,13.76,181,0.20,2158,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.46,1.46,0.00,0.00
40896,0.00,-0.78,23.08,13.76,181,0.20,2048,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.17,1.46,0.00,0.00
41152,0.00,-0.78,23.08,13.76,181,0.21,1928,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.03,1.44,0.00,0.00
41410,0.00,-0.78,23.08,13.76,180,0.22,1826,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.03,1.44,0.00,0.00
41667,0.00,-0.78,22.97,13.60,180,0.20,1658,0.00,0.00,33.33,16,15.50,0.00,79,0.00,-11.17,1.40,0.00,0.00
41925,0.00,-1.56,23.20,13.52,180,0.22,1351,0.00,0.00,33.33,16,21.00,0.00,79,0.00,-11.03,1.38,0.00,0.00
42182,0.00,-1.56,22.97,13.60,180,0.25,1207,0.00,0.00,33.33,16,21.00,1.29,79,0.00,-10.45,1.38,0.00,0.00
42439,0.00,-1.56,22.62,13.52,180,0.22,1306,0.00,0.00,33.33,16,11.00,1.39,79,0.00,-10.59,1.36,0.00,0.00
42695,-3.12,-1.56,11.83,13.60,180,0.24,1272,0.00,0.00,33.33,16,14.50,1.36,79,0.00,-10.74,1.38,0.00,0.00
42953,-2.34,-1.56,13.44,13.60,180,0.24,1271,0.00,0.00,33.33,16,14.00,1.36,79,0.00,-10.74,1.38,0.00,0.00
43211,-2.34,-1.56,14.24,13.60,180,0.24,1252,0.00,0.00,33.33,16,15.50,1.34,79,0.00,-10.74,1.38,0.00,0.00
43468,-1.56,-1.56,14.36,13.68,180,0.23,1252,0.00,0.00,33.33,16,15.00,1.34,79,0.00,-10.74,1.38,0.00,0.00
43725,-2.34,-1.56,14.36,13.68,180,0.25,1227,0.00,0.00,33.33,16,13.00,1.34,79,0.00,-10.74,1.38,0.00,0.00
43982,-2.34,-1.56,14.47,13.68,180,0.25,1215,0.00,0.00,33.33,16,17.50,1.29,79,0.00,-10.59,1.38,0.00,0.00
44239,-2.34,-1.56,14.59,13.68,180,0.25,1182,0.00,0.00,33.33,16,19.00,1.26,79,0.00,-10.45,1.38,0.00,0.00
44496,-2.34,-1.56,14.70,13.76,180,0.26,1174,0.00,0.00,33.33,16,17.50,1.25,79,0.00,-10.30,1.38,0.00,0.00
44753,-2.34,-1.56,14.70,13.76,180,0.24,1154,0.00,0.00,33.33,16,17.50,1.24,79,0.00,-10.30,1.36,0.00,0.00
45009,-2.34,-1.56,14.70,13.52,180,0.22,1141,0.00,0.00,33.33,16,17.50,1.22,79,0.00,-10.30,1.34,0.00,0.00
45267,-2.34,-1.56,14.81,13.52,180,0.22,1098,0.00,0.00,33.33,16,19.50,1.18,81,0.00,-10.30,1.32,0.00,0.00
45524,-2.34,-1.56,14.70,13.52,180,0.22,1099,0.00,0.00,33.33,16,18.50,1.17,81,0.00,-10.30,1.32,0.00,0.00
45781,-3.12,-1.56,14.47,13.52,180,0.22,1109,0.00,0.00,33.33,16,15.50,1.18,81,0.00,-10.45,1.30,0.00,0.00
46038,-3.12,-1.56,14.24,13.44,180,0.22,1102,0.00,0.00,33.33,16,15.50,1.18,81,0.00,-10.45,1.30,0.00,0.00
