Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
14664,-1.56,-0.78,15.27,13.36,167,0.28,928,0.00,0.00,100.00,16,8.50,1.19,81,0.00,-9.87,1.32,0.00,0.00
14922,-0.78,-0.78,14.93,13.36,167,0.27,927,0.00,0.00,100.00,16,9.50,1.19,81,0.00,-9.87,1.32,0.00,0.00
15179,-1.56,-0.78,14.81,13.36,167,0.26,931,0.00,0.00,100.00,16,10.00,1.19,81,0.00,-10.01,1.32,0.00,0.00
15437,-2.34,-0.78,14.59,13.68,167,0.27,914,0.00,0.00,33.33,16,12.00,1.17,81,0.00,-10.16,1.32,0.00,0.00
15694,-3.91,-0.78,14.36,13.68,167,0.26,919,0.00,0.00,33.33,16,11.50,1.17,81,0.00,-10.16,1.30,0.00,0.00
15951,-5.47,-0.78,14.24,13.68,167,0.24,909,0.00,0.00,33.33,16,13.00,1.16,81,0.00,-10.30,1.28,0.00,0.00
16208,-6.25,-0.78,14.24,13.68,167,0.24,910,0.00,0.00,33.33,16,12.50,1.15,81,0.00,-10.30,1.26,0.00,0.00
16465,-7.81,-0.78,14.24,13.68,167,0.23,900,0.00,0.00,33.33,16,13.00,1.15,81,0.00,-10.45,1.24,0.00,0.00
16722,-9.38,-0.78,14.01,13.60,167,0.24,893,0.00,0.00,33.33,16,13.50,1.14,81,0.00,-10.45,1.24,0.00,0.00
16979,-11.72,-0.78,13.67,13.68,167,0.24,888,0.00,0.00,33.33,16,14.00,1.14,81,0.00,-10.45,1.26,0.00,0.00
17236,-14.84,-0.78,13.32,13.60,167,0.24,877,0.00,0.00,33.33,16,14.50,1.12,81,0.00,-10.45,1.26,0.00,0.00
17493,-17.97,-0.78,12.98,13.60,167,0.24,881,0.00,0.00,33.33,16,14.00,1.13,81,0.00,-10.45,1.24,0.00,0.00
17751,-21.09,-0.78,12.86,13.60,167,0.25,874,0.00,0.00,33.33,16,14.00,1.12,81,0.00,-10.45,1.24,0.00,0.00
18007,-24.22,-0.78,12.86,13.52,167,0.24,884,0.00,0.00,33.33,16,13.00,1.13,81,0.00,-10.45,1.26,0.00,0.00
18266,-25.00,-0.78,12.98,13.52,167,0.25,869,0.00,0.00,33.33,16,14.00,1.11,81,0.00,-10.45,1.24,0.00,0.00
18523,-25.00,-0.78,13.09,13.52,167,0.25,864,0.00,0.00,33.33,16,14.00,1.11,81,0.00,-10.45,1.26,0.00,0.00
18781,-25.00,-0.78,13.32,13.60,167,0.25,864,0.00,0.00,33.33,16,14.00,1.11,81,0.00,-10.45,1.26,0.00,0.00
19038,-25.00,-0.78,13.44,13.60,167,0.25,860,0.00,0.00,33.33,16,14.00,1.10,81,0.00,-10.45,1.24,0.00,0.00
19296,-25.00,-0.78,13.67,13.68,167,0.24,866,0.00,0.00,33.33,16,12.50,1.12,81,0.00,-10.45,1.26,0.00,0.00
19553,-25.00,-0.78,13.67,13.68,167,0.24,868,0.00,0.00,33.33,16,13.00,1.11,81,0.00,-10.45,1.24,0.00,0.00
19811,-25.00,-0.78,13.55,13.60,167,0.24,856,0.00,0.00,33.33,16,14.00,1.09,81,0.00,-10.45,1.24,0.00,0.00
20068,-25.00,-0.78,13.44,13.36,167,0.25,856,0.00,0.00,33.33,16,14.00,1.10,81,0.00,-10.45,1.24,0.00,0.00
20326,-25.00,-0.78,13.32,13.28,167,0.24,874,0.00,0.00,33.33,16,11.50,1.11,81,0.00,-10.45,1.24,0.00,0.00
20583,-25.00,-0.78,13.32,13.28,167,0.24,872,0.00,0.00,33.33,16,12.00,1.12,81,0.00,-10.45,1.26,0.00,0.00
20840,-25.00,-0.78,13.32,13.36,167,0.24,866,0.00,0.00,33.33,16,13.00,1.11,81,0.00,-10.45,1.24,0.00,0.00
21097,-25.00,-0.78,13.32,13.52,167,0.24,857,0.00,0.00,33.33,16,13.50,1.10,81,0.00,-10.45,1.26,0.00,0.00
21354,-25.00,-0.78,13.21,13.52,167,0.24,860,0.00,0.00,33.33,16,13.00,1.10,81,0.00,-10.45,1.24,0.00,0.00
21611,-25.00,-0.78,13.21,13.52,167,0.24,867,0.00,0.00,33.33,16,12.00,1.11,81,0.00,-10.45,1.26,0.00,0.00
21868,-25.00,-0.78,13.09,13.44,167,0.24,862,0.00,0.00,33.33,16,12.50,1.10,81,0.00,-10.45,1.24,0.00,0.00
22125,-25.00,-0.78,13.09,13.44,167,0.25,844,0.00,0.00,33.33,16,14.50,1.08,81,0.00,-10.45,1.26,0.00,0.00
22382,-25.00,-0.78,13.21,13.52,167,0.25,858,0.00,0.00,33.33,16,13.00,1.10,81,0.00,-10.30,1.24,0.00,0.00
22639,-25.00,-0.78,13.32,13.52,167,0.25,859,0.00,0.00,33.33,16,12.00,1.11,81,0.00,-10.30,1.26,0.00,0.00
22896,-25.00,-0.78,13.55,13.60,167,0.25,861,0.00,0.00,33.33,16,13.50,1.09,81,0.00,-10.30,1.24,0.00,0.00
23153,-25.00,-0.78,13.55,13.68,167,0.24,862,0.00,0.00,33.33,16,12.50,1.10,81,0.00,-10.45,1.26,0.00,0.00
23410,-25.00,-0.78,13.44,13.52,167,0.25,861,0.00,0.00,33.33,16,12.50,1.10,81,0.00,-10.45,1.24,0.00,0.00
23667,-25.00,-0.78,13.44,13.36,167,0.25,871,0.00,0.00,33.33,16,11.50,1.10,81,0.00,-10.45,1.26,0.00,0.00
23924,-25.00,-0.78,13.44,13.28,169,0.24,874,0.00,0.00,33.33,16,11.00,1.12,81,0.00,-10.45,1.24,0.00,0.00
24181,-25.00,-0.78,13.55,13.28,169,0.25,854,0.00,0.00,33.33,16,13.50,1.10,81,0.00,-10.45,1.24,0.00,0.00
24438,-25.00,-0.78,13.44,13.44,169,0.24,856,0.00,0.00,33.33,16,13.00,1.10,81,0.00,-10.45,1.24,0.00,0.00
24695,-25.00,-0.78,13.32,13.44,169,0.24,866,0.00,0.00,33.33,16,11.50,1.11,81,0.00,-10.45,1.24,0.00,0.00
24952,-25.00,-0.78,13.09,13.44,169,0.24,867,0.00,0.00,33.33,16,11.50,1.11,81,0.00,-10.45,1.24,0.00,0.00
25209,-25.00,-0.78,13.09,13.28,169,0.24,848,0.00,0.00,33.33,16,14.00,1.08,81,0.00,-10.45,1.24,0.00,0.00
25466,-25.00,-0.78,13.09,13.28,169,0.24,853,0.00,0.00,33.33,16,13.00,1.09,81,0.00,-10.45,1.24,0.00,0.00
25723,-25.00,-0.78,13.21,13.28,169,0.24,868,0.00,0.00,33.33,16,11.50,1.11,81,0.00,-10.45,1.24,0.00,0.00
25980,-25.00,-0.78,13.32,13.28,169,0.24,865,0.00,0.00,33.33,16,12.50,1.10,81,0.00,-10.45,1.24,0.00,0.00
26238,-25.00,-0.78,13.21,13.44,169,0.24,865,0.00,0.00,33.33,16,13.00,1.10,81,0.00,-10.45,1.24,0.00,0.00
26495,-25.00,-0.78,13.09,13.52,169,0.24,853,0.00,0.00,33.33,16,13.00,1.09,81,0.00,-10.45,1.24,0.00,0.00
26752,-25.00,-0.78,12.98,13.52,169,0.24,855,0.00,0.00,33.33,16,12.00,1.11,81,0.00,-10.45,1.24,0.00,0.00
27009,-25.00,-0.78,12.98,13.52,169,0.24,853,0.00,0.00,33.33,16,13.00,1.08,81,0.00,-10.45,1.24,0.00,0.00
27267,-25.00,-0.78,13.09,13.60,169,0.24,840,0.00,0.00,33.33,16,14.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
27524,-25.00,-0.78,13.09,13.44,169,0.24,840,0.00,0.00,33.33,16,14.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
27781,-25.00,-0.78,13.09,13.44,169,0.24,844,0.00,0.00,33.33,16,13.00,1.08,81,0.00,-10.45,1.24,0.00,0.00
28038,-25.00,-0.78,12.98,13.44,169,0.24,846,0.00,0.00,33.33,16,12.50,1.08,81,0.00,-10.45,1.24,0.00,0.00
28295,-25.00,-0.78,12.98,13.36,169,0.24,831,0.00,0.00,33.33,16,14.00,1.06,81,0.00,-10.45,1.22,0.00,0.00
28552,-25.00,-0.78,13.09,13.52,169,0.24,844,0.00,0.00,33.33,16,12.50,1.08,81,0.00,-10.45,1.24,0.00,0.00
28810,-25.00,-0.78,13.09,13.60,169,0.24,840,0.00,0.00,33.33,16,13.00,1.08,81,0.00,-10.45,1.24,0.00,0.00
29066,-25.00,-0.78,13.21,13.52,169,0.24,833,0.00,0.00,33.33,16,13.50,1.07,81,0.00,-10.45,1.22,0.00,0.00
29323,-25.00,-0.78,12.98,13.52,169,0.24,842,0.00,0.00,33.33,16,12.00,1.08,81,0.00,-10.45,1.24,0.00,0.00
29581,-25.00,-0.78,12.98,13.52,169,0.24,849,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.22,0.00,0.00
29838,-25.00,-0.78,13.09,13.52,169,0.24,839,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
30095,-25.00,-0.78,13.21,13.52,169,0.24,840,0.00,0.00,33.33,16,13.00,1.08,81,0.00,-10.45,1.24,0.00,0.00
30352,-25.00,-0.78,13.09,13.28,169,0.24,840,0.00,0.00,33.33,16,12.50,1.08,81,0.00,-10.45,1.22,0.00,0.00
30620,-25.00,-0.78,12.98,13.28,169,0.24,832,0.00,0.00,33.33,16,13.50,1.08,81,0.00,-10.45,1.24,0.00,0.00
30877,-25.00,-0.78,12.98,13.28,169,0.24,846,0.00,0.00,33.33,16,12.00,1.09,81,0.00,-10.45,1.24,0.00,0.00
31135,-25.00,-0.78,13.09,13.28,169,0.24,844,0.00,0.00,33.33,16,12.50,1.09,81,0.00,-10.45,1.22,0.00,0.00
31392,-25.00,-0.78,13.21,13.36,169,0.24,832,0.00,0.00,33.33,16,14.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
31649,-25.00,-0.78,12.98,13.44,169,0.24,840,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
31906,-25.00,-0.78,12.86,13.44,169,0.24,840,0.00,0.00,33.33,16,13.00,1.08,81,0.00,-10.45,1.22,0.00,0.00
32163,-25.00,-0.78,12.86,13.44,169,0.24,839,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
32421,-25.00,-0.78,12.98,13.44,169,0.24,836,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
32677,-25.00,-0.78,13.09,13.52,169,0.24,848,0.00,0.00,33.33,16,11.50,1.09,81,0.00,-10.45,1.22,0.00,0.00
32935,-25.00,-0.78,13.09,13.52,169,0.24,850,0.00,0.00,33.33,16,11.50,1.09,81,0.00,-10.45,1.24,0.00,0.00
33192,-25.00,-0.78,13.09,13.44,169,0.24,847,0.00,0.00,33.33,16,12.00,1.08,81,0.00,-10.45,1.24,0.00,0.00
33450,-25.00,-0.78,12.98,13.44,169,0.24,840,0.00,0.00,33.33,16,12.00,1.08,81,0.00,-10.45,1.24,0.00,0.00
33707,-25.00,-0.78,12.98,13.52,169,0.24,839,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
33964,-25.00,-0.78,13.09,13.60,169,0.24,840,0.00,0.00,33.33,16,13.00,1.09,81,0.00,-10.45,1.22,0.00,0.00
34221,-25.00,-0.78,12.98,13.36,169,0.24,841,0.00,0.00,33.33,16,12.50,1.07,81,0.00,-10.45,1.24,0.00,0.00
34478,-25.00,-0.78,12.86,13.44,169,0.24,836,0.00,0.00,33.33,16,13.00,1.08,81,0.00,-10.45,1.24,0.00,0.00
34735,-25.00,-0.78,12.86,13.36,169,0.24,838,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.22,0.00,0.00
34993,-25.00,-0.78,12.86,13.44,169,0.24,838,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
35250,-25.00,-0.78,12.98,13.52,169,0.24,831,0.00,0.00,33.33,16,13.50,1.06,81,0.00,-10.45,1.24,0.00,0.00
35507,-25.00,-0.78,12.98,13.60,169,0.24,840,0.00,0.00,33.33,16,12.50,1.07,81,0.00,-10.45,1.22,0.00,0.00
35764,-25.00,-0.78,12.98,13.44,169,0.24,836,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
36021,-25.00,-0.78,12.98,13.44,169,0.24,826,0.00,0.00,33.33,16,14.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
36279,-25.00,-0.78,12.98,13.44,169,0.24,831,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.22,0.00,0.00
36536,-25.00,-0.78,12.98,13.52,169,0.24,836,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.22,0.00,0.00
36793,-25.00,-0.78,12.98,13.44,169,0.24,833,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
37050,-25.00,-0.78,12.86,13.36,169,0.24,828,0.00,0.00,33.33,16,12.50,1.07,81,0.00,-10.45,1.22,0.00,0.00
37308,-25.00,-0.78,12.86,13.44,169,0.24,839,0.00,0.00,33.33,16,12.00,1.07,81,0.00,-10.45,1.22,0.00,0.00
37565,-25.00,-0.78,13.09,13.44,169,0.25,830,0.00,0.00,33.33,16,13.00,1.05,81,0.00,-10.45,1.24,0.00,0.00
37823,-25.00,-0.78,13.09,13.36,169,0.24,833,0.00,0.00,33.33,16,12.50,1.06,81,0.00,-10.45,1.24,0.00,0.00
38080,-25.00,-0.78,12.98,13.36,169,0.24,840,0.00,0.00,33.33,16,11.50,1.07,81,0.00,-10.45,1.22,0.00,0.00
38336,-25.00,-0.78,12.86,13.28,169,0.24,829,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.22,0.00,0.00
38593,-25.00,-0.78,12.98,13.28,169,0.24,839,0.00,0.00,33.33,16,12.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
38851,-25.00,-0.78,13.09,13.36,169,0.24,830,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
39108,-25.00,-0.78,13.09,13.36,169,0.24,828,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.22,0.00,0.00
39365,-25.00,-0.78,12.98,13.36,169,0.24,829,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
39622,-25.00,-0.78,12.98,13.44,169,0.24,828,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
39880,-25.00,-0.78,12.98,13.44,169,0.24,830,0.00,0.00,33.33,16,12.00,1.06,81,0.00,-10.45,1.22,0.00,0.00
40137,-25.00,-0.78,12.98,13.44,169,0.24,837,0.00,0.00,33.33,16,12.50,1.07,81,0.00,-10.45,1.24,0.00,0.00
40394,-25.00,-0.78,12.98,13.44,169,0.24,822,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
40652,-25.00,-0.78,12.86,13.44,169,0.24,830,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.22,0.00,0.00
40909,-25.00,-0.78,12.86,13.52,169,0.23,847,0.00,0.00,33.33,16,11.50,1.09,81,0.00,-10.45,1.24,0.00,0.00
41166,-25.00,-0.78,12.86,13.52,169,0.24,829,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
41424,-25.00,-0.78,12.86,13.52,169,0.24,834,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.22,0.00,0.00
41681,-25.00,-0.78,12.86,13.52,169,0.23,828,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.22,0.00,0.00
41938,-25.00,-0.78,12.75,13.44,169,0.24,828,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.22,0.00,0.00
42196,-25.00,-0.78,12.86,13.52,169,0.24,833,0.00,0.00,33.33,16,12.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
42453,-25.00,-0.78,12.86,13.60,169,0.24,833,0.00,0.00,33.33,16,12.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
42711,-25.00,-0.78,12.98,13.52,169,0.23,836,0.00,0.00,33.33,16,12.00,1.07,81,0.00,-10.45,1.22,0.00,0.00
42968,-25.00,-0.78,12.86,13.44,171,0.23,840,0.00,0.00,33.33,16,11.50,1.08,81,0.00,-10.45,1.22,0.00,0.00
43225,-25.00,-0.78,12.86,13.52,171,0.23,831,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
43483,-25.00,-0.78,12.98,13.52,171,0.23,833,0.00,0.00,33.33,16,11.50,1.07,81,0.00,-10.45,1.22,0.00,0.00
43740,-25.00,-0.78,12.86,13.52,171,0.24,832,0.00,0.00,33.33,16,11.50,1.07,81,0.00,-10.45,1.24,0.00,0.00
43997,-25.00,-0.78,12.75,13.44,171,0.23,821,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
44255,-25.00,-0.78,12.63,13.44,171,0.24,823,0.00,0.00,33.33,16,13.00,1.07,81,0.00,-10.45,1.22,0.00,0.00
44511,-25.00,-0.78,12.75,13.44,171,0.23,837,0.00,0.00,33.33,16,12.00,1.07,81,0.00,-10.45,1.22,0.00,0.00
44769,-25.00,-0.78,12.86,13.36,171,0.24,826,0.00,0.00,33.33,16,13.00,1.05,81,0.00,-10.45,1.24,0.00,0.00
45027,-25.00,-0.78,12.86,13.44,171,0.24,826,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.24,0.00,0.00
45284,-25.00,-0.78,12.75,13.44,171,0.23,838,0.00,0.00,33.33,16,13.00,1.06,81,0.00,-10.45,1.22,0.00,0.00
45540,-25.00,-0.78,12.75,13.44,171,0.24,822,0.00,0.00,33.33,16,13.50,1.05,81,0.00,-10.45,1.22,0.00,0.00
45797,-25.00,-0.78,12.86,13.52,171,0.24,838,0.00,0.00,33.33,16,11.50,1.07,81,0.00,-10.45,1.24,0.00,0.00
46054,-25.00,-0.78,12.86,13.52,171,0.24,836,0.00,0.00,33.33,16,12.00,1.07,81,0.00,-10.45,1.24,0.00,0.00
46311,-25.00,-0.78,12.86,13.52,171,0.23,840,0.00,0.00,33.33,16,11.50,1.08,81,0.00,-10.45,1.22,0.00,0.00
46569,-25.00,-0.78,12.75,13.52,171,0.23,837,0.00,0.00,33.33,16,12.50,1.07,81,0.00,-10.45,1.24,0.00,0.00
