Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
10034,-21.88,0.00,12.86,13.28,198,0.16,990,0.00,0.00,100.00,16,12.00,1.27,100,0.00,-10.88,1.26,0.00,0.00
10291,-21.88,0.00,12.86,13.20,198,0.16,990,0.00,0.00,100.00,16,13.00,1.28,100,0.00,-10.88,1.28,0.00,0.00
10548,-21.88,0.00,12.86,13.28,198,0.16,989,0.00,0.00,100.00,16,12.00,1.27,100,0.00,-10.88,1.26,0.00,0.00
10806,-21.88,0.00,12.75,13.20,198,0.16,983,0.00,0.00,100.00,16,13.00,1.26,100,0.00,-10.88,1.26,0.00,0.00
11063,-21.88,0.00,12.75,13.20,198,0.16,988,0.00,0.00,100.00,16,13.00,1.27,100,0.00,-10.88,1.28,0.00,0.00
11319,-22.66,0.00,12.63,13.36,198,0.15,1005,0.00,0.00,100.00,16,11.00,1.28,100,0.00,-10.88,1.26,0.00,0.00
11577,-22.66,0.00,12.63,13.36,198,0.16,996,0.00,0.00,100.00,16,12.00,1.26,100,0.00,-10.88,1.26,0.00,0.00
11835,-23.44,0.00,12.63,13.36,198,0.16,986,0.00,0.00,100.00,16,13.00,1.28,100,0.00,-10.88,1.28,0.00,0.00
12093,-23.44,0.00,12.63,13.36,198,0.16,1002,0.00,0.00,100.00,16,11.50,1.28,100,0.00,-10.88,1.26,0.00,0.00
12350,-23.44,0.00,12.52,13.36,198,0.15,984,0.00,0.00,100.00,16,14.00,1.26,100,0.00,-11.03,1.26,0.00,0.00
12607,-23.44,0.00,12.52,13.36,198,0.16,989,0.00,0.00,100.00,16,13.00,1.27,100,0.00,-10.88,1.28,0.00,0.00
12864,-23.44,0.00,12.40,13.44,198,0.16,1000,0.00,0.00,100.00,16,12.00,1.28,100,0.00,-10.88,1.26,0.00,0.00
13121,-24.22,0.00,12.40,13.36,198,0.16,988,0.00,0.00,100.00,16,13.50,1.26,100,0.00,-10.88,1.26,0.00,0.00
13378,-24.22,0.00,12.40,13.28,198,0.16,993,0.00,0.00,100.00,16,13.00,1.27,100,0.00,-10.88,1.28,0.00,0.00
13635,-24.22,0.00,12.63,13.28,198,0.15,1004,0.00,0.00,100.00,16,12.00,1.28,99,0.00,-10.88,1.26,0.00,0.00
13892,-24.22,0.00,12.63,13.28,198,0.16,994,0.00,0.00,100.00,16,13.00,1.27,99,0.00,-10.88,1.26,0.00,0.00
14150,-24.22,0.00,12.63,13.20,198,0.16,986,0.00,0.00,100.00,16,13.50,1.28,99,0.00,-10.88,1.28,0.00,0.00
14407,-24.22,0.00,12.52,13.20,198,0.15,1009,0.00,0.00,100.00,16,11.50,1.28,99,0.00,-11.03,1.26,0.00,0.00
14664,-24.22,0.00,12.52,13.36,198,0.16,996,0.00,0.00,100.00,16,13.00,1.28,99,0.00,-10.88,1.26,0.00,0.00
14921,-24.22,0.00,12.52,13.28,198,0.15,1006,0.00,0.00,100.00,16,11.50,1.27,99,0.00,-11.03,1.26,0.00,0.00
15179,-25.00,0.00,12.40,13.36,198,0.16,1003,0.00,0.00,100.00,16,12.00,1.27,99,0.00,-10.88,1.28,0.00,0.00
15436,-25.00,0.00,12.40,13.36,198,0.16,992,0.00,0.00,100.00,16,13.00,1.26,99,0.00,-10.88,1.26,0.00,0.00
15693,-25.00,0.00,12.40,13.36,198,0.16,1000,0.00,0.00,100.00,16,12.50,1.28,99,0.00,-10.88,1.26,0.00,0.00
15950,-25.00,0.00,12.40,13.36,198,0.16,998,0.00,0.00,100.00,16,12.50,1.28,99,0.00,-10.88,1.28,0.00,0.00
16207,-25.00,0.00,12.52,13.36,198,0.16,996,0.00,0.00,100.00,16,13.00,1.27,99,0.00,-10.88,1.26,0.00,0.00
16464,-25.00,0.00,12.40,13.28,198,0.15,1004,0.00,0.00,100.00,16,12.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
16722,-25.00,0.00,12.40,13.28,198,0.16,990,0.00,0.00,100.00,16,13.50,1.27,99,0.00,-10.88,1.28,0.00,0.00
16978,-25.00,0.00,12.40,13.28,199,0.16,992,0.00,0.00,100.00,16,13.00,1.27,99,0.00,-10.88,1.28,0.00,0.00
17235,-25.00,0.00,12.52,13.28,199,0.15,1004,0.00,0.00,100.00,16,12.00,1.28,99,0.00,-10.88,1.26,0.00,0.00
17492,-25.00,0.00,12.52,13.20,199,0.15,1002,0.00,0.00,100.00,16,12.00,1.28,99,0.00,-10.88,1.26,0.00,0.00
17749,-25.00,0.00,12.40,13.20,199,0.15,992,0.00,0.00,100.00,16,13.00,1.29,99,0.00,-11.03,1.26,0.00,0.00
18006,-25.00,0.00,12.52,13.28,199,0.15,1002,0.00,0.00,100.00,16,12.00,1.28,99,0.00,-10.88,1.26,0.00,0.00
18263,-25.00,0.00,12.40,13.28,199,0.16,982,0.00,0.00,100.00,16,14.00,1.27,99,0.00,-10.88,1.26,0.00,0.00
18521,-25.00,0.00,12.29,13.28,199,0.16,990,0.00,0.00,100.00,16,13.00,1.28,99,0.00,-10.88,1.28,0.00,0.00
18778,-25.00,0.00,12.29,13.28,199,0.16,1001,0.00,0.00,100.00,16,12.00,1.28,99,0.00,-10.88,1.28,0.00,0.00
19035,-25.00,0.00,12.29,13.28,199,0.15,1000,0.00,0.00,100.00,16,12.50,1.28,99,0.00,-10.88,1.26,0.00,0.00
19292,-25.00,0.00,12.40,13.28,199,0.16,1006,0.00,0.00,100.00,16,11.50,1.29,99,0.00,-10.88,1.26,0.00,0.00
19550,-25.00,0.00,12.40,13.60,199,0.15,1001,0.00,0.00,33.33,16,12.50,1.28,99,0.00,-11.03,1.28,0.00,0.00
19807,-25.00,0.00,12.52,13.44,199,0.15,999,0.00,0.00,33.33,16,12.50,1.28,99,0.00,-11.03,1.26,0.00,0.00
20064,-25.00,0.00,12.40,13.36,199,0.15,1008,0.00,0.00,33.33,16,12.00,1.29,99,0.00,-11.03,1.24,0.00,0.00
20320,-25.00,0.00,12.29,13.36,199,0.15,1004,0.00,0.00,33.33,16,12.50,1.28,99,0.00,-11.03,1.24,0.00,0.00
20578,-25.00,0.00,12.17,13.36,199,0.15,998,0.00,0.00,33.33,16,13.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
20835,-25.00,0.00,12.29,13.28,199,0.15,1002,0.00,0.00,33.33,16,13.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
21092,-25.00,0.00,12.17,13.28,199,0.15,999,0.00,0.00,33.33,16,13.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
21349,-25.00,0.00,12.06,13.52,199,0.15,1012,0.00,0.00,33.33,16,12.00,1.29,99,0.00,-11.03,1.26,0.00,0.00
21606,-25.00,0.00,12.17,13.52,199,0.15,1015,0.00,0.00,33.33,16,11.50,1.28,99,0.00,-11.03,1.26,0.00,0.00
21863,-25.00,0.00,12.17,13.60,199,0.15,1001,0.00,0.00,33.33,16,13.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
22120,-25.00,0.00,12.06,13.52,199,0.15,1005,0.00,0.00,33.33,16,12.50,1.29,99,0.00,-11.03,1.26,0.00,0.00
22377,-25.00,0.00,11.94,13.52,199,0.15,1001,0.00,0.00,33.33,16,13.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
22634,-25.00,0.00,11.94,13.60,199,0.15,1000,0.00,0.00,33.33,16,13.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
22891,-25.00,0.00,12.06,13.60,199,0.15,1015,0.00,0.00,33.33,16,11.50,1.30,99,0.00,-11.03,1.26,0.00,0.00
23148,-25.00,0.00,12.17,13.52,199,0.15,998,0.00,0.00,33.33,16,13.50,1.28,99,0.00,-11.03,1.26,0.00,0.00
23406,-25.00,0.00,12.17,13.44,199,0.15,1002,0.00,0.00,33.33,16,13.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
23663,-25.00,0.00,12.06,13.44,199,0.15,1005,0.00,0.00,33.33,16,12.50,1.29,99,0.00,-11.03,1.26,0.00,0.00
23920,-25.00,0.00,12.06,13.44,199,0.15,1002,0.00,0.00,33.33,16,13.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
24178,-25.00,0.00,12.06,13.44,199,0.15,1008,0.00,0.00,33.33,16,11.50,1.29,99,0.00,-11.03,1.26,0.00,0.00
24448,-25.00,0.00,12.06,13.36,199,0.15,1007,0.00,0.00,33.33,16,12.50,1.29,99,0.00,-11.03,1.24,0.00,0.00
24706,-25.00,0.00,12.06,13.36,199,0.15,1008,0.00,0.00,33.33,16,12.50,1.29,99,0.00,-11.03,1.26,0.00,0.00
24963,-25.00,0.00,12.06,13.36,199,0.15,1004,0.00,0.00,33.33,16,13.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
25221,-25.00,0.00,12.06,13.36,199,0.15,992,0.00,0.00,33.33,16,14.00,1.28,99,0.00,-11.03,1.26,0.00,0.00
25478,-25.00,0.00,12.06,13.60,199,0.15,1011,0.00,0.00,33.33,16,11.50,1.29,99,0.00,-11.03,1.26,0.00,0.00
25735,-25.00,0.00,11.94,13.60,199,0.15,1006,0.00,0.00,33.33,16,11.50,1.30,99,0.00,-11.03,1.26,0.00,0.00
25992,-25.00,0.00,12.06,13.60,199,0.15,1005,0.00,0.00,33.33,16,13.00,1.29,99,0.00,-11.03,1.26,0.00,0.00
26248,-25.00,0.00,12.06,13.60,199,0.15,1010,0.00,0.00,33.33,16,12.00,1.30,99,0.00,-11.03,1.26,0.00,0.00
26506,-25.00,0.00,12.06,13.52,199,0.15,994,0.00,0.00,33.33,16,14.00,1.27,99,0.00,-11.03,1.24,0.00,0.00
26763,-25.00,0.00,12.06,13.44,199,0.15,1004,0.00,0.00,33.33,16,12.50,1.29,99,0.00,-11.03,1.26,0.00,0.00
27020,-25.00,0.00,12.06,13.44,199,0.15,1018,0.00,0.00,33.33,16,11.00,1.30,99,0.00,-11.03,1.26,0.00,0.00
27277,-25.00,0.00,12.06,13.44,199,0.15,1001,0.00,0.00,33.33,16,13.00,1.28,100,0.00,-11.03,1.26,0.00,0.00
27534,-25.00,0.00,12.06,13.44,199,0.15,1008,0.00,0.00,33.33,16,12.50,1.29,100,0.00,-11.03,1.26,0.00,0.00
27791,-25.00,0.00,12.06,13.44,199,0.15,998,0.00,0.00,33.33,16,13.00,1.28,100,0.00,-11.03,1.26,0.00,0.00
28049,-25.00,0.00,12.06,13.36,199,0.15,1000,0.00,0.00,33.33,16,13.50,1.29,100,0.00,-11.03,1.26,0.00,0.00
28306,-25.00,0.00,12.06,13.36,199,0.15,1003,0.00,0.00,33.33,16,12.50,1.29,100,0.00,-11.03,1.26,0.00,0.00
28563,-25.00,0.00,12.06,13.36,199,0.15,1004,0.00,0.00,33.33,16,12.50,1.29,100,0.00,-11.03,1.26,0.00,0.00
28819,-25.00,0.00,12.06,13.28,199,0.15,1012,0.00,0.00,33.33,16,11.50,1.29,100,0.00,-11.03,1.26,0.00,0.00
29077,-25.00,0.00,12.06,13.60,199,0.15,1004,0.00,0.00,33.33,16,13.00,1.28,100,0.00,-11.03,1.26,0.00,0.00
29333,-25.00,0.00,11.94,13.60,199,0.15,1010,0.00,0.00,33.33,16,12.00,1.31,100,0.00,-11.03,1.26,0.00,0.00
29592,-25.00,0.00,12.06,13.52,199,0.15,1013,0.00,0.00,33.33,16,12.00,1.29,100,0.00,-11.03,1.26,0.00,0.00
29849,-25.00,0.00,12.06,13.44,199,0.15,996,0.00,0.00,33.33,16,14.00,1.27,100,0.00,-11.03,1.24,0.00,0.00
30106,-25.00,0.00,12.06,13.44,199,0.16,997,0.00,0.00,33.33,16,13.00,1.28,100,0.00,-10.88,1.26,0.00,0.00
30363,-25.00,0.00,12.06,13.44,199,0.15,1004,0.00,0.00,33.33,16,12.50,1.29,100,0.00,-10.88,1.28,0.00,0.00
30620,-25.00,0.00,11.94,13.36,199,0.15,1005,0.00,0.00,33.33,16,12.50,1.29,100,0.00,-11.03,1.26,0.00,0.00
30877,-25.00,0.00,12.06,13.36,199,0.15,1007,0.00,0.00,33.33,16,12.50,1.29,100,0.00,-11.03,1.24,0.00,0.00
31135,-25.00,0.00,12.17,13.36,199,0.15,1014,0.00,0.00,33.33,16,11.50,1.30,100,0.00,-11.03,1.26,0.00,0.00
31392,-25.00,0.00,12.17,13.36,199,0.14,1016,0.00,0.00,33.33,16,10.50,1.31,100,0.00,-11.03,1.26,0.00,0.00
31649,-25.00,0.00,12.17,13.36,199,0.15,1004,0.00,0.00,33.33,16,13.00,1.29,100,0.00,-11.03,1.26,0.00,0.00
31907,-25.00,0.00,12.06,13.36,199,0.15,1007,0.00,0.00,33.33,16,13.00,1.30,100,0.00,-11.03,1.26,0.00,0.00
32164,-25.00,0.00,11.94,13.28,201,0.15,1026,0.00,0.00,33.33,16,11.00,1.31,100,0.00,-11.03,1.26,0.00,0.00
32421,-25.00,0.00,11.94,13.52,201,0.15,1008,0.00,0.00,33.33,16,13.00,1.29,100,0.00,-11.03,1.26,0.00,0.00
32679,-25.00,0.00,11.94,13.44,201,0.15,1016,0.00,0.00,33.33,16,12.50,1.31,100,0.00,-11.03,1.26,0.00,0.00
32936,-25.00,0.00,12.06,13.44,201,0.15,1006,0.00,0.00,33.33,16,12.50,1.29,100,0.00,-11.03,1.26,0.00,0.00
33192,-25.00,0.00,11.94,13.44,201,0.15,1010,0.00,0.00,33.33,16,13.00,1.29,100,0.00,-11.03,1.26,0.00,0.00
33450,-25.00,0.00,12.06,13.36,201,0.15,1018,0.00,0.00,33.33,16,12.50,1.30,100,0.00,-11.03,1.26,0.00,0.00
33707,-25.00,0.00,11.94,13.36,201,0.15,1012,0.00,0.00,33.33,16,13.00,1.30,100,0.00,-11.17,1.26,0.00,0.00
33964,-25.00,0.00,11.94,13.28,201,0.15,1018,0.00,0.00,33.33,16,12.50,1.30,100,0.00,-11.03,1.26,0.00,0.00
34221,-25.00,0.00,11.94,13.28,201,0.15,1018,0.00,0.00,33.33,16,12.50,1.30,100,0.00,-11.03,1.24,0.00,0.00
34479,-25.00,0.00,11.94,13.28,201,0.15,1028,0.00,0.00,33.33,16,11.50,1.32,100,0.00,-11.03,1.26,0.00,0.00
34736,-25.00,0.00,11.94,13.28,201,0.15,1020,0.00,0.00,33.33,16,12.50,1.31,100,0.00,-11.17,1.26,0.00,0.00
34993,-25.00,0.00,11.94,13.28,201,0.15,1010,0.00,0.00,33.33,16,12.50,1.31,100,0.00,-11.17,1.26,0.00,0.00
35250,-25.00,0.00,11.94,13.36,201,0.15,1019,0.00,0.00,33.33,16,13.00,1.30,100,0.00,-11.17,1.26,0.00,0.00
35507,-25.00,0.00,11.83,13.36,201,0.15,1010,0.00,0.00,33.33,16,13.50,1.29,100,0.00,-11.03,1.26,0.00,0.00
35765,-25.00,0.00,11.83,13.60,201,0.15,1020,0.00,0.00,33.33,16,12.50,1.31,100,0.00,-11.03,1.26,0.00,0.00
36022,-25.00,0.00,11.94,13.60,201,0.15,1007,0.00,0.00,33.33,16,13.50,1.30,100,0.00,-11.03,1.26,0.00,0.00
36279,-25.00,0.00,11.94,13.52,201,0.15,1018,0.00,0.00,33.33,16,12.50,1.31,100,0.00,-11.03,1.26,0.00,0.00
36536,-25.00,0.00,11.94,13.44,201,0.15,1010,0.00,0.00,33.33,16,13.00,1.30,100,0.00,-11.03,1.26,0.00,0.00
36793,-25.00,0.00,11.94,13.36,201,0.15,1026,0.00,0.00,33.33,16,11.50,1.31,100,0.00,-11.17,1.26,0.00,0.00
37051,-25.00,0.00,11.94,13.36,201,0.15,1014,0.00,0.00,33.33,16,13.00,1.30,100,0.00,-11.03,1.26,0.00,0.00
37308,-25.00,0.00,12.06,13.36,201,0.14,1026,0.00,0.00,33.33,16,13.00,1.31,100,0.00,-11.17,1.26,0.00,0.00
37565,-25.00,0.00,12.06,13.36,201,0.15,1020,0.00,0.00,33.33,16,12.50,1.31,100,0.00,-11.17,1.26,0.00,0.00
37823,-25.00,0.00,11.94,13.36,201,0.15,1020,0.00,0.00,33.33,16,13.00,1.31,100,0.00,-11.17,1.26,0.00,0.00
38080,-25.00,0.00,11.94,13.36,201,0.15,1013,0.00,0.00,33.33,16,13.00,1.30,100,0.00,-11.03,1.26,0.00,0.00
38337,-25.00,0.00,11.94,13.36,201,0.15,1005,0.00,0.00,33.33,16,14.00,1.28,100,0.00,-11.03,1.26,0.00,0.00
38594,-25.00,0.00,11.94,13.36,201,0.15,1018,0.00,0.00,33.33,16,11.50,1.32,100,0.00,-11.03,1.26,0.00,0.00
38851,-25.00,0.00,11.94,13.44,201,0.15,1018,0.00,0.00,33.33,16,12.50,1.30,100,0.00,-11.03,1.26,0.00,0.00
39108,-25.00,0.00,12.06,13.44,201,0.15,1026,0.00,0.00,33.33,16,13.00,1.31,100,0.00,-11.17,1.26,0.00,0.00
39365,-25.00,0.00,12.06,13.60,201,0.15,1020,0.00,0.00,33.33,16,12.50,1.29,100,0.00,-11.17,1.26,0.00,0.00
39621,-25.00,0.00,11.94,13.52,201,0.15,1015,0.00,0.00,33.33,16,13.00,1.30,100,0.00,-11.03,1.26,0.00,0.00
39879,-25.00,0.00,11.94,13.52,201,0.15,1018,0.00,0.00,33.33,16,12.50,1.30,100,0.00,-11.03,1.26,0.00,0.00
40136,-25.00,0.00,12.06,13.44,201,0.15,1020,0.00,0.00,33.33,16,12.50,1.30,100,0.00,-11.03,1.26,0.00,0.00
40393,-25.00,0.00,12.06,13.44,201,0.15,1025,0.00,0.00,33.33,16,12.00,1.31,100,0.00,-11.03,1.26,0.00,0.00
40651,-25.00,0.00,12.06,13.36,201,0.15,1020,0.00,0.00,33.33,16,12.50,1.31,100,0.00,-11.03,1.26,0.00,0.00
40908,-25.00,0.00,12.06,13.36,201,0.15,1018,0.00,0.00,33.33,16,13.00,1.30,100,0.00,-11.03,1.26,0.00,0.00
41167,-25.00,0.00,11.94,13.36,201,0.15,1022,0.00,0.00,33.33,16,12.00,1.31,100,0.00,-11.03,1.26,0.00,0.00
41424,-25.00,0.00,11.94,13.28,201,0.15,1028,0.00,0.00,33.33,16,11.50,1.32,100,0.00,-11.03,1.26,0.00,0.00
41681,-25.00,0.00,11.94,13.36,201,0.15,1018,0.00,0.00,33.33,16,12.50,1.30,100,0.00,-11.03,1.26,0.00,0.00
41938,-25.00,0.00,12.06,13.44,201,0.15,1019,0.00,0.00,33.33,16,12.50,1.31,100,0.00,-11.03,1.26,0.00,0.00
42195,-25.00,0.00,12.06,13.44,201,0.15,1036,0.00,0.00,33.33,16,11.00,1.32,100,0.00,-11.03,1.26,0.00,0.00
42452,-25.00,0.00,11.94,13.44,201,0.15,1023,0.00,0.00,33.33,16,13.00,1.30,100,0.00,-11.17,1.26,0.00,0.00
42710,-25.00,0.00,11.94,13.60,201,0.15,1028,0.00,0.00,33.33,16,12.00,1.32,100,0.00,-11.03,1.26,0.00,0.00
42966,-25.00,0.00,12.06,13.52,201,0.15,1025,0.00,0.00,33.33,16,13.00,1.32,100,0.00,-11.03,1.26,0.00,0.00
43224,-25.00,0.00,12.06,13.44,201,0.15,1040,0.00,0.00,33.33,16,11.50,1.34,100,0.00,-11.17,1.26,0.00,0.00
43480,-25.00,0.00,12.06,13.44,201,0.15,1033,0.00,0.00,33.33,16,12.50,1.33,100,0.00,-11.17,1.26,0.00,0.00
43738,-25.00,0.00,11.94,13.36,201,0.15,1036,0.00,0.00,33.33,16,12.00,1.33,100,0.00,-11.17,1.26,0.00,0.00
43995,-25.00,0.00,11.94,13.36,201,0.15,1038,0.00,0.00,33.33,16,12.00,1.33,100,0.00,-11.17,1.26,0.00,0.00
44251,-25.00,0.00,12.06,13.36,201,0.14,1040,0.00,0.00,33.33,16,12.00,1.33,100,0.00,-11.17,1.26,0.00,0.00
44509,-25.00,0.00,11.94,13.36,201,0.15,1030,0.00,0.00,33.33,16,13.00,1.32,100,0.00,-11.17,1.26,0.00,0.00
44766,-25.00,0.00,11.94,13.28,201,0.15,1026,0.00,0.00,33.33,16,12.50,1.31,100,0.00,-11.17,1.26,0.00,0.00
45024,-25.00,0.00,11.94,13.36,201,0.15,1035,0.00,0.00,33.33,16,11.50,1.34,100,0.00,-11.17,1.26,0.00,0.00
45281,-25.00,0.00,11.94,13.44,201,0.15,1039,0.00,0.00,33.33,16,13.00,1.32,100,0.00,-11.17,1.26,0.00,0.00
45538,-25.00,0.00,11.94,13.44,201,0.15,1021,0.00,0.00,33.33,16,14.00,1.32,100,0.00,-11.17,1.26,0.00,0.00
45795,-25.00,0.00,11.94,13.44,201,0.15,1038,0.00,0.00,33.33,16,12.00,1.31,100,0.00,-11.17,1.26,0.00,0.00
46052,-25.00,0.00,11.94,13.52,201,0.15,1022,0.00,0.00,33.33,16,14.00,1.32,100,0.00,-11.17,1.26,0.00,0.00
46310,-25.00,0.00,11.94,13.44,201,0.15,1033,0.00,0.00,33.33,16,12.50,1.32,100,0.00,-11.03,1.26,0.00,0.00
46567,-25.00,0.00,12.06,13.36,201,0.15,1026,0.00,0.00,33.33,16,13.00,1.33,100,0.00,-11.17,1.26,0.00,0.00
46824,-25.00,0.00,12.06,13.36,201,0.15,1030,0.00,0.00,33.33,16,13.00,1.32,100,0.00,-11.17,1.26,0.00,0.00
