Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
2573,-10.94,-0.78,14.24,13.60,199,0.25,1533,0.00,0.00,33.33,16,39.50,1.62,108,0.00,-11.03,1.44,0.00,1.96
2830,0.00,-0.78,14.01,13.60,199,0.25,1574,0.00,0.00,33.33,16,39.50,2.01,108,0.00,-11.03,1.44,0.00,2.35
3089,0.00,-0.78,13.55,13.60,199,0.25,1626,0.00,0.00,33.33,16,25.50,2.08,108,0.00,-11.17,1.44,0.00,2.35
3347,0.00,-0.78,13.09,13.60,199,0.26,1616,0.00,0.00,33.33,16,40.00,2.07,108,0.00,-11.32,1.44,0.00,2.35
3603,0.00,-0.78,12.52,13.36,199,0.26,1636,0.00,0.00,33.33,16,30.50,2.09,108,0.00,-11.32,1.46,0.00,2.35
3861,0.00,-0.78,12.29,13.44,199,0.28,1589,0.00,0.00,33.33,16,33.00,2.03,109,0.00,-11.17,1.48,0.00,2.75
4118,0.00,-0.78,12.29,13.44,199,0.30,1552,0.00,0.00,33.33,16,30.00,1.99,109,0.00,-10.88,1.48,0.00,3.14
4375,-13.28,-0.78,12.17,13.52,199,0.35,1553,0.00,0.00,33.33,16,25.50,1.99,109,0.00,-10.45,1.56,0.00,4.31
4632,-22.66,-0.78,12.86,13.52,199,0.42,1621,0.00,0.00,33.33,16,25.50,2.08,109,0.00,-9.72,1.66,0.00,5.49
4889,-22.66,-0.78,14.47,13.52,199,0.46,1624,0.00,0.00,33.33,16,28.00,2.08,109,0.00,-9.29,1.72,0.00,5.88
5146,-17.97,-0.78,15.27,13.52,199,0.52,1525,0.00,0.00,33.33,16,41.00,2.28,109,0.00,-8.71,1.76,0.00,6.67
5403,-17.19,-0.78,15.27,13.52,199,0.55,1536,0.00,0.00,33.33,16,24.50,2.29,109,0.50,-7.98,1.78,0.00,7.06
5660,-18.75,-0.78,14.59,13.44,199,0.65,1438,0.00,0.00,33.33,16,39.00,2.56,109,0.50,-7.40,1.82,0.00,7.45
5918,-18.75,-0.78,14.70,13.52,199,0.77,1313,0.00,0.00,33.33,16,39.00,2.53,109,0.50,-6.53,1.86,0.00,7.45
6175,-22.66,-0.78,14.13,13.60,199,0.79,1336,0.00,0.00,33.33,16,28.50,2.55,109,0.50,-5.66,1.86,0.00,7.84
6432,-24.22,-0.78,14.13,13.52,199,0.78,1354,0.00,0.00,33.33,16,38.00,2.65,109,1.00,-5.51,1.86,0.00,7.84
6689,-24.22,-0.78,14.70,13.52,199,0.86,1302,0.00,0.00,33.33,16,38.50,2.78,109,0.50,-5.37,1.86,0.00,7.84
6946,-24.22,-0.78,14.70,13.44,199,0.92,1170,0.00,0.00,33.33,16,28.50,2.50,109,0.00,-4.50,1.86,0.00,7.84
7203,-25.00,-0.78,14.47,13.44,199,0.91,1113,0.00,0.00,33.33,16,23.50,2.37,109,0.00,-3.77,1.84,0.00,7.84
7460,-24.22,-0.78,14.70,13.44,199,0.82,1259,0.00,0.00,33.33,16,23.50,2.42,109,0.00,-4.21,1.86,0.00,7.84
7717,-21.09,-0.78,15.27,13.52,199,0.80,1404,0.00,0.00,33.33,16,25.00,2.70,109,1.00,-4.79,1.88,0.00,7.84
7974,-21.88,-0.78,14.81,13.36,199,0.63,1505,0.00,0.00,33.33,16,40.00,2.57,109,2.00,-5.80,1.82,0.00,7.84
8231,-23.44,-0.78,14.59,13.44,199,0.60,1617,0.00,0.00,33.33,16,40.00,2.76,109,1.50,-6.82,1.84,0.00,7.84
8488,-18.75,-0.78,15.16,13.44,199,0.59,1727,0.00,0.00,33.33,16,32.50,2.95,111,1.50,-7.25,1.84,0.00,7.84
8745,-17.97,-0.78,15.16,13.44,199,0.58,1782,0.00,0.00,33.33,16,39.00,3.04,111,1.50,-7.69,1.84,0.00,7.84
9002,-20.31,-0.78,14.36,13.44,199,0.58,1868,0.00,0.00,33.33,16,38.50,3.08,111,1.00,-7.84,1.86,0.00,8.24
9259,-22.66,-0.78,14.24,13.44,199,0.58,1981,0.00,0.00,33.33,16,31.50,2.96,111,1.00,-7.84,1.88,0.00,8.24
9516,-23.44,-0.78,14.47,13.52,201,0.58,1994,0.00,0.00,33.33,16,25.00,3.45,111,1.00,-7.98,1.90,0.00,8.24
9774,-25.00,-0.78,14.36,13.44,201,0.58,2079,0.00,0.00,33.33,16,29.50,3.14,111,1.00,-8.13,1.94,0.00,9.02
10031,-25.00,-0.78,14.59,13.44,201,0.66,2226,0.00,0.00,33.33,16,38.50,3.80,111,1.50,-7.98,1.98,0.00,10.20
10288,-25.00,-0.78,14.47,13.44,201,0.69,2338,0.00,0.00,33.33,16,39.00,3.99,111,2.00,-7.69,2.04,0.00,10.59
10545,-25.00,-0.78,14.24,13.36,201,0.70,2426,0.00,0.00,33.33,16,26.00,4.14,111,2.00,-7.69,2.06,0.00,11.37
10801,-25.00,-0.78,14.01,13.44,201,0.76,2546,0.00,0.00,33.33,16,26.50,4.35,111,3.00,-7.69,2.14,0.00,12.55
11058,-25.00,-0.78,13.90,13.44,201,0.76,2652,0.00,0.00,33.33,16,27.00,5.09,111,3.50,-7.40,2.16,0.39,12.94
11316,-25.00,-0.78,14.01,13.44,201,0.77,2772,0.00,0.00,33.33,16,41.00,5.32,111,3.50,-7.25,2.20,0.78,13.33
11573,-25.00,-0.78,14.13,13.36,201,0.75,2925,0.00,0.00,66.67,16,26.50,4.99,111,3.00,-7.11,2.26,1.18,13.73
11830,-25.00,-1.56,14.36,13.44,201,0.79,3038,0.00,0.00,66.67,16,27.00,5.83,111,3.50,-6.82,2.30,2.35,15.29
12088,-21.88,-1.56,14.81,13.44,201,0.91,3182,0.00,0.00,66.67,16,28.50,6.79,109,4.50,-5.37,2.44,4.31,17.65
12346,-22.66,-1.56,14.59,13.44,201,0.88,3358,0.00,0.00,66.67,16,36.00,7.03,109,4.50,-4.93,2.46,4.31,18.04
12603,-21.88,0.00,14.70,13.44,201,0.88,3394,0.00,0.00,66.67,16,28.50,7.34,109,4.50,-4.79,2.52,5.10,18.43
12860,-19.53,-0.78,14.93,13.44,201,0.89,3614,0.00,0.00,66.67,16,28.50,7.71,109,4.50,-4.50,2.58,5.88,19.22
13117,-17.19,-0.78,14.70,13.20,201,0.89,3811,0.00,0.00,66.67,16,28.50,8.13,109,4.50,-4.50,2.62,6.27,20.00
13374,-13.28,-0.78,14.93,13.28,201,0.90,4045,0.00,0.00,66.67,16,42.00,9.49,109,4.50,-4.06,2.72,7.06,21.18
13632,0.00,-0.78,12.40,13.28,201,0.89,4261,0.00,0.00,66.67,16,28.50,10.91,109,4.50,-3.77,2.78,7.45,21.57
13889,0.00,-0.78,12.06,13.36,201,0.91,4459,0.00,0.00,66.67,16,28.50,12.37,109,4.50,-3.92,2.88,7.84,21.96
14146,0.00,-0.78,11.83,13.36,201,0.97,4618,0.00,0.00,66.67,16,36.50,13.90,108,4.50,-3.48,2.98,8.24,22.35
14403,0.00,-0.78,11.37,13.20,201,1.00,4918,0.00,0.00,66.67,16,28.50,15.74,108,4.50,-3.34,3.08,6.67,22.75
14661,0.00,-0.78,11.48,13.36,201,1.08,5201,0.00,0.00,66.67,16,30.50,17.75,108,4.50,-2.76,3.20,5.10,24.31
14918,0.00,-0.78,11.48,13.20,201,1.21,5506,0.00,0.00,66.67,16,42.50,21.14,108,4.50,-0.87,3.42,5.10,29.41
15175,0.00,-0.78,11.60,13.20,201,1.51,5882,0.00,0.00,66.67,16,43.00,27.61,108,4.50,2.47,3.76,4.71,32.94
15434,0.00,-0.78,11.48,13.20,201,1.48,6229,0.00,0.00,66.67,16,30.50,29.23,108,4.50,2.90,3.80,0.00,33.73
15691,0.00,-0.78,11.48,13.36,201,1.42,6672,0.00,0.00,66.67,16,45.00,31.32,108,4.50,3.19,3.84,0.00,32.94
15949,0.00,-0.78,12.17,13.52,201,0.73,6038,0.00,0.00,66.67,16,10.50,15.46,108,0.00,-8.27,2.94,0.00,0.00
16206,0.00,-0.78,12.06,13.28,201,0.60,5304,0.00,0.00,66.67,16,13.50,0.00,106,0.00,-10.59,2.52,0.00,1.96
16463,0.00,-0.78,12.40,13.36,201,1.31,4504,0.00,0.00,66.67,16,39.50,16.32,106,4.50,-1.02,3.18,4.31,32.55
16721,0.00,-0.78,11.71,13.36,201,1.35,4092,0.00,0.00,66.67,16,11.50,15.71,106,4.50,2.03,3.20,9.80,32.94
16978,0.00,-0.78,11.60,13.12,201,1.41,4141,0.00,0.00,66.67,16,35.50,16.78,106,4.50,3.48,3.28,10.20,32.94
17235,0.00,-0.78,11.71,13.20,201,1.54,4310,0.00,0.00,66.67,16,36.50,19.31,106,2.50,4.64,3.42,5.10,32.94
17492,0.00,-0.78,11.60,13.28,201,1.63,4480,-4.22,0.00,66.67,16,38.00,21.98,104,0.50,5.66,3.54,0.00,34.12
17750,0.00,-0.78,11.71,13.28,201,1.72,4696,-4.22,0.00,66.67,16,24.00,24.04,104,0.50,6.53,3.64,0.00,39.22
18007,0.00,-0.78,11.60,13.28,201,1.79,4783,-6.33,0.00,66.67,16,22.00,25.51,104,-1.50,7.55,3.70,0.00,43.92
18265,0.00,-0.78,11.60,13.12,201,1.87,4996,-8.44,0.00,66.67,16,20.00,27.71,104,-4.00,8.13,3.82,0.00,47.45
18531,0.00,-0.78,11.60,13.36,201,1.88,5204,-10.55,0.00,66.67,16,32.00,29.98,102,-6.00,8.13,3.88,0.00,46.67
18790,0.00,-0.78,11.71,13.28,201,1.87,5430,-10.55,0.00,66.67,16,32.00,31.28,102,-6.00,7.84,3.92,0.00,45.10
19048,0.00,-0.78,11.60,13.28,201,1.79,5560,-11.95,0.00,66.67,16,21.00,30.84,102,-7.50,6.96,3.88,0.00,39.22
19305,0.00,-0.78,11.71,13.36,201,1.60,5673,-11.95,0.00,66.67,16,16.50,27.84,102,-7.50,4.50,3.78,0.00,34.51
19563,0.00,-0.78,11.71,13.12,201,1.66,5878,-11.95,0.00,66.67,16,23.50,30.09,102,-7.50,4.50,3.86,0.00,38.04
19821,0.00,-0.78,11.71,13.36,201,1.75,6000,-11.95,0.00,66.67,16,16.50,32.00,100,-7.50,5.22,3.94,0.00,38.82
20078,0.00,-0.78,11.71,13.12,201,1.70,6172,-11.95,0.00,66.67,16,20.00,32.92,100,-7.50,5.37,3.96,0.00,39.22
20336,0.00,-0.78,11.71,13.28,201,1.71,6266,-11.95,0.00,66.67,16,18.50,33.42,100,-7.50,5.37,3.98,0.00,38.82
20594,0.00,-0.78,11.71,13.44,201,0.91,6335,0.00,0.00,66.67,16,10.50,31.05,99,0.00,2.03,3.20,0.00,0.00
20852,0.00,-0.78,12.06,13.36,201,0.72,5482,0.00,0.00,66.67,16,10.50,0.00,99,0.00,-10.30,2.82,0.00,0.00
21109,0.00,-0.78,20.90,13.36,201,1.30,4332,0.00,0.00,66.67,16,30.50,15.30,99,4.50,-6.67,3.24,6.27,36.86
21367,0.00,-0.78,12.29,13.36,201,1.56,4496,0.00,0.00,66.67,16,32.50,19.18,97,4.50,2.47,3.40,11.37,41.18
21624,0.00,-0.78,11.60,13.12,201,1.78,4564,0.00,0.00,66.67,16,35.00,24.34,97,4.50,6.67,3.66,9.02,41.18
21882,0.00,-0.78,11.60,13.28,201,1.73,4693,-2.11,0.00,66.67,16,26.00,25.03,97,2.50,7.98,3.66,0.00,41.18
22139,0.00,-0.78,11.60,13.36,201,1.79,4777,-6.33,0.00,66.67,16,36.00,25.27,97,-1.50,7.69,3.72,0.00,43.14
22397,0.00,-0.78,11.71,13.12,201,1.80,4870,-6.33,0.00,66.67,16,22.00,27.01,95,-1.50,8.13,3.74,0.00,45.10
22655,0.00,-0.78,11.60,13.20,201,1.90,4896,-6.33,0.00,66.67,16,27.50,28.20,95,-1.50,8.56,3.80,0.00,48.63
22912,0.00,-0.78,11.71,13.28,201,1.89,4993,-6.33,0.00,66.67,16,27.00,28.76,95,-1.50,8.56,3.82,0.00,49.02
23169,0.00,-0.78,11.71,13.20,201,1.88,5105,-8.44,0.00,66.67,16,20.00,29.41,95,-4.00,8.27,3.82,0.00,47.45
23426,0.00,-0.78,11.71,13.36,201,1.90,5172,-8.44,0.00,66.67,16,35.00,29.79,93,-4.00,8.56,3.88,0.00,48.24
23684,0.00,-0.78,11.71,13.28,199,1.90,5296,-10.55,0.00,66.67,16,21.00,30.14,93,-6.00,8.42,3.90,0.00,47.84
23941,0.00,-0.78,11.71,13.36,199,1.91,5334,-11.95,0.00,66.67,16,29.50,30.72,93,-7.50,8.42,3.92,0.00,48.24
24199,0.00,-0.78,11.71,13.36,199,1.94,5372,-11.95,0.00,66.67,16,21.00,30.94,93,-7.50,8.56,3.94,0.00,48.24
24457,0.00,-0.78,11.71,13.28,199,1.94,5474,-11.95,0.00,66.67,16,16.50,31.53,93,-7.50,8.42,3.98,0.00,48.24
24715,0.00,-0.78,11.71,13.12,199,1.95,5555,-11.95,0.00,66.67,16,16.50,32.00,93,-7.50,8.56,4.00,0.00,48.24
24972,0.00,-0.78,11.71,13.28,199,1.94,5669,-11.95,0.00,66.67,16,16.50,33.86,93,-7.50,8.71,4.02,0.00,48.24
25229,0.00,-0.78,11.71,13.36,199,1.94,5778,-11.95,0.00,66.67,16,21.00,33.28,91,-7.50,8.56,4.02,0.00,47.84
25487,0.00,-0.78,11.71,13.20,199,1.94,5818,-11.95,0.00,66.67,16,30.00,33.51,91,-7.50,8.27,4.04,0.00,47.45
25744,0.00,-0.78,11.71,13.28,199,1.91,5887,-11.95,0.00,66.67,16,30.50,34.28,91,-7.50,7.98,4.04,0.00,44.71
26001,0.00,-0.78,11.71,13.20,199,1.89,5971,-11.95,0.00,66.67,16,30.50,34.39,91,-7.50,7.69,4.04,0.00,44.71
26258,0.00,-0.78,11.71,13.36,199,1.30,5995,-11.95,0.00,66.67,16,16.50,33.17,91,-7.50,6.96,3.52,0.00,18.82
26516,0.00,-0.78,12.29,13.36,199,0.87,5462,0.00,0.00,66.67,16,10.50,0.00,91,0.00,-9.00,3.00,0.00,0.00
26773,0.00,-0.78,13.09,13.36,199,0.67,4699,0.00,0.00,66.67,16,10.50,0.00,91,0.00,-10.30,2.50,0.00,0.00
27030,0.00,-1.56,23.77,13.44,199,0.39,4272,0.00,0.00,66.67,16,13.00,0.00,90,0.00,-9.87,2.00,0.00,0.00
27287,0.00,-1.56,23.66,13.44,199,0.35,3718,0.00,0.00,66.67,16,13.00,0.00,90,0.00,-9.72,1.92,0.00,0.00
27545,0.00,-1.56,23.77,13.44,199,0.18,3238,0.00,0.00,66.67,16,13.00,0.00,90,0.00,-9.72,1.80,0.00,0.00
27802,0.00,-1.56,23.31,13.44,199,0.24,2802,0.00,0.00,66.67,16,13.00,0.00,90,0.00,-9.87,1.78,0.00,0.00
28059,0.00,-0.78,23.77,13.36,199,0.21,2366,0.00,0.00,33.33,16,13.00,0.00,90,0.00,-10.16,1.52,0.00,0.00
28317,0.00,-0.78,23.66,13.36,199,0.18,2011,0.00,0.00,33.33,16,13.00,0.00,90,0.00,-9.43,1.42,0.00,0.00
28573,0.00,0.00,23.89,13.28,199,0.12,1642,0.00,0.00,33.33,16,13.00,0.00,90,0.00,-10.01,1.28,0.00,0.00
28831,0.00,0.00,23.66,13.28,199,0.15,1309,0.00,0.00,33.33,16,21.00,0.00,90,0.00,-9.58,1.22,0.00,0.00
29088,0.00,0.00,23.89,13.60,199,0.11,1426,0.00,0.00,33.33,16,4.50,1.52,90,0.00,-9.58,1.18,0.00,0.00
29344,-1.56,0.00,11.83,13.52,199,0.11,1314,0.00,0.00,33.33,16,15.50,1.40,90,0.00,-9.87,1.16,0.00,0.00
29601,0.78,0.00,14.93,13.52,199,0.11,1308,0.00,0.00,33.33,16,15.50,1.40,88,0.00,-10.01,1.14,0.00,0.00
29858,5.47,0.00,17.46,13.52,199,0.14,1312,0.00,0.00,33.33,16,14.00,1.40,88,0.00,-10.01,1.22,0.00,0.00
30115,8.59,0.00,17.23,13.68,199,0.11,1416,0.00,0.00,33.33,16,4.50,1.37,88,0.00,-10.01,1.16,0.00,0.00
30372,12.50,0.00,17.23,13.68,199,0.10,2073,0.00,0.00,33.33,16,15.50,2.24,88,0.00,-10.74,1.28,0.00,0.00
30630,0.00,0.00,14.59,13.44,199,0.07,3189,0.00,0.00,66.67,16,15.50,4.02,88,0.00,-12.19,1.28,0.00,0.00
30886,0.00,0.00,13.44,13.52,199,0.12,3034,0.00,0.00,66.67,16,15.50,0.00,88,0.00,-12.19,1.36,0.00,0.00
31144,0.00,0.00,16.42,13.52,199,0.07,2975,0.00,0.00,66.67,16,15.50,0.00,88,0.00,-12.19,1.26,0.00,0.00
31401,0.00,0.00,25.27,13.28,199,0.04,2904,0.00,0.00,66.67,16,15.50,0.00,88,0.00,-12.19,1.12,0.00,0.00
31659,0.00,0.00,23.77,13.28,199,0.07,2674,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-12.19,1.22,0.00,0.00
31916,0.00,0.00,23.54,13.36,199,0.15,2240,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-11.90,1.44,0.00,0.00
32173,0.00,-0.78,23.54,13.36,199,0.23,1846,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-11.32,1.46,0.00,0.00
32430,0.00,0.00,23.66,13.52,199,0.17,1710,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-11.17,1.34,0.00,0.00
32687,0.00,0.00,23.89,13.60,199,0.09,1984,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-11.17,1.20,0.00,0.00
32944,0.00,0.00,24.00,13.52,198,0.08,2333,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-11.32,1.22,0.00,0.00
33201,0.00,0.00,23.89,13.52,198,0.10,2739,0.00,0.00,33.33,16,15.50,0.00,88,0.00,-12.04,1.38,0.00,0.00
33458,0.00,-0.78,24.00,13.44,198,0.10,3064,0.00,0.00,66.67,16,15.50,0.00,88,0.00,-12.33,1.50,0.00,0.00
33715,0.00,-0.78,23.31,13.44,198,0.18,3024,0.00,0.00,66.67,16,15.50,0.00,88,0.00,-11.75,1.56,0.00,0.00
33972,0.00,-0.78,23.54,13.52,198,0.20,2927,0.00,0.00,66.67,16,15.50,0.00,88,0.00,-11.75,1.58,0.00,0.00
34229,0.00,-0.78,24.00,13.52,198,0.21,2848,0.00,0.00,66.67,16,15.50,0.00,88,0.00,-11.75,1.56,0.00,0.00
34486,0.00,-0.78,23.77,13.52,198,0.21,2731,0.00,0.00,66.67,16,15.50,0.00,88,0.00,-11.75,1.58,0.00,0.00
34744,0.00,-0.78,24.00,13.36,198,0.22,2674,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-11.75,1.58,0.00,0.00
35001,0.00,-0.78,24.00,13.36,198,0.23,2596,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-11.75,1.58,0.00,0.00
35257,0.00,-0.78,23.66,13.36,196,0.22,2556,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-11.61,1.58,0.00,0.00
35514,0.00,-0.78,23.89,13.28,196,0.23,2501,0.00,0.00,33.33,16,15.50,0.00,88,0.00,-11.61,1.58,0.00,0.00
35771,0.00,-0.78,24.12,13.36,196,0.27,2122,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-11.03,1.56,0.00,0.00
36028,0.00,-0.78,23.66,13.36,196,0.32,1719,0.00,0.00,33.33,16,13.00,0.00,88,0.00,-10.59,1.56,0.00,0.00
36286,0.00,-0.78,24.00,13.36,196,0.39,1380,0.00,0.00,33.33,16,21.00,0.00,88,0.00,-10.16,1.56,0.00,0.00
36542,0.00,-0.78,23.89,13.52,196,0.42,1320,0.00,0.00,33.33,16,13.50,1.97,88,0.00,-9.14,1.56,0.00,0.00
36800,-0.78,-0.78,11.60,13.60,196,0.34,1674,0.00,0.00,33.33,16,15.50,2.31,88,0.00,-9.43,1.56,0.00,0.00
37057,0.00,-0.78,11.48,13.52,194,0.24,2360,0.00,0.00,33.33,16,15.50,0.00,88,0.00,-10.59,1.54,0.00,0.00
37314,0.00,-0.78,12.29,13.52,194,0.22,2523,0.00,0.00,33.33,16,15.50,0.00,88,0.00,-11.32,1.56,0.00,0.00
37571,0.00,-0.78,23.54,13.52,194,0.21,2728,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-11.75,1.58,0.00,0.00
37828,0.00,-0.78,24.00,13.44,194,0.20,2772,0.00,0.00,66.67,16,15.50,0.00,90,0.00,-11.75,1.58,0.00,0.00
38085,0.00,-0.78,23.66,13.44,194,0.21,2704,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-11.75,1.58,0.00,0.00
38341,0.00,-0.78,24.23,13.28,194,0.22,2607,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-11.75,1.58,0.00,0.00
38599,0.00,-0.78,23.66,13.36,194,0.22,2563,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-11.75,1.58,0.00,0.00
38856,0.00,-0.78,23.66,13.36,194,0.23,2492,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-11.61,1.58,0.00,0.00
39113,0.00,-0.78,23.43,13.44,194,0.24,2407,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-11.46,1.58,0.00,0.00
39370,0.00,-0.78,24.23,13.44,194,0.24,2350,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-11.32,1.58,0.00,0.00
39627,0.00,-0.78,24.00,13.44,194,0.25,2284,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-11.17,1.56,0.00,0.00
39885,0.00,-0.78,23.66,13.44,192,0.26,2196,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-11.03,1.58,0.00,0.00
40142,0.00,-0.78,24.00,13.52,192,0.26,2143,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-10.74,1.58,0.00,0.00
40399,0.00,-0.78,23.43,13.52,192,0.27,2076,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-10.59,1.56,0.00,0.00
40657,0.00,-0.78,23.77,13.52,192,0.28,2042,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-10.59,1.56,0.00,0.00
40914,0.00,-0.78,23.89,13.52,192,0.29,1991,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-10.45,1.56,0.00,0.00
41171,0.00,-0.78,23.66,13.36,192,0.30,1911,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-10.45,1.56,0.00,0.00
41428,0.00,-0.78,23.77,13.36,192,0.31,1840,0.00,0.00,33.33,16,15.50,0.00,90,0.00,-10.45,1.56,0.00,0.00
41685,0.00,-0.78,23.43,13.28,192,0.36,1570,0.00,0.00,33.33,16,15.00,0.00,90,0.00,-10.30,1.56,0.00,0.00
41943,0.00,-0.78,23.66,13.28,192,0.46,1215,0.00,0.00,33.33,16,21.00,2.07,90,0.00,-9.43,1.56,0.00,0.00
42200,0.00,-0.78,23.43,13.52,192,0.38,1455,0.00,0.00,33.33,16,13.50,2.17,90,0.00,-9.43,1.56,0.00,0.00
42457,-2.34,-0.78,11.37,13.60,192,0.32,1730,0.00,0.00,33.33,16,15.50,2.21,90,0.00,-10.16,1.56,0.00,0.00
42714,-4.69,-0.78,11.83,13.52,192,0.30,1886,0.00,0.00,33.33,16,15.50,2.41,90,0.00,-10.59,1.56,0.00,0.00
42971,0.00,-0.78,11.94,13.44,192,0.35,1626,0.00,0.00,33.33,16,13.00,0.00,90,0.00,-10.74,1.58,0.00,0.00
43228,0.00,-0.78,15.04,13.36,192,0.44,1259,0.00,0.00,33.33,16,21.00,1.98,91,0.00,-9.87,1.56,0.00,0.00
43485,0.00,-0.78,25.27,13.60,190,0.39,1428,0.00,0.00,33.33,16,4.50,2.04,91,0.00,-9.29,1.56,0.00,0.00
43742,-3.91,-0.78,11.37,13.68,190,0.34,1581,0.00,0.00,33.33,16,13.00,2.36,91,0.00,-9.72,1.56,0.00,0.00
44000,-6.25,-0.78,11.71,13.60,190,0.31,1751,0.00,0.00,33.33,16,13.00,2.29,91,0.00,-10.45,1.56,0.00,0.00
44257,0.00,-0.78,12.17,13.52,190,0.32,1855,0.00,0.00,33.33,16,13.00,0.00,91,0.00,-10.74,1.58,0.00,0.00
44514,0.00,-0.78,12.86,13.44,190,0.41,1494,0.00,0.00,33.33,16,13.00,0.00,91,0.00,-10.30,1.58,0.00,0.00
44771,0.00,-0.78,23.43,13.44,190,0.45,1273,0.00,0.00,33.33,16,19.00,1.90,91,0.00,-9.29,1.56,0.00,0.00
45028,0.00,-0.78,11.94,13.44,190,0.36,1485,0.00,0.00,33.33,16,13.00,2.22,91,0.00,-9.43,1.56,0.00,0.00
45286,-3.91,-0.78,11.48,13.44,190,0.32,1724,0.00,0.00,33.33,16,13.00,2.21,91,0.00,-10.16,1.56,0.00,0.00
45543,-6.25,-0.78,12.06,13.44,190,0.30,1857,0.00,0.00,33.33,16,13.00,0.00,91,0.00,-10.59,1.58,0.00,0.00
45800,0.00,-0.78,12.40,13.36,190,0.37,1536,0.00,0.00,33.33,16,13.00,0.00,91,0.00,-10.45,1.58,0.00,0.00
46058,0.00,-0.78,19.87,13.44,190,0.45,1236,0.00,0.00,33.33,16,21.00,2.11,91,0.00,-9.43,1.56,0.00,0.00
46315,0.00,-0.78,23.43,13.52,190,0.38,1460,0.00,0.00,33.33,16,13.50,2.18,91,0.00,-9.29,1.56,0.00,0.00
