Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
8738,-16.41,0.00,15.27,13.04,201,0.23,985,0.00,0.00,100.00,16,11.00,1.26,151,0.00,-10.59,1.30,0.00,0.00
8996,-16.41,0.00,15.16,12.96,201,0.23,982,0.00,0.00,100.00,16,11.50,1.26,151,0.00,-10.59,1.28,0.00,0.00
9253,-16.41,0.00,15.27,12.96,201,0.23,982,0.00,0.00,100.00,16,12.50,1.26,151,0.00,-10.74,1.30,0.00,0.00
9510,-16.41,0.00,15.04,12.96,201,0.23,1012,0.00,0.00,100.00,16,9.50,1.30,151,0.00,-10.74,1.30,0.00,0.00
9767,-16.41,0.00,14.93,12.96,201,0.23,995,0.00,0.00,100.00,16,11.50,1.28,151,0.00,-10.74,1.28,0.00,0.00
10024,-17.19,0.00,14.47,13.28,201,0.22,1014,0.00,0.00,33.33,16,10.00,1.09,151,0.00,-10.74,1.30,0.00,0.00
10282,-18.75,0.00,14.36,13.36,201,0.23,988,0.00,0.00,33.33,16,14.00,1.05,151,0.00,-10.74,1.30,0.00,0.00
10538,-18.75,0.00,14.47,13.36,201,0.23,990,0.00,0.00,33.33,16,13.50,1.05,151,0.00,-10.74,1.28,0.00,0.00
10796,-18.75,0.00,14.70,13.28,201,0.23,988,0.00,0.00,33.33,16,11.00,1.07,151,0.00,-10.59,1.30,0.00,0.00
11053,-17.97,0.00,15.16,13.28,201,0.23,998,0.00,0.00,33.33,16,12.00,1.28,151,0.00,-10.74,1.30,0.00,0.00
11310,-17.19,0.00,15.39,13.28,201,0.23,996,0.00,0.00,33.33,16,12.00,1.06,151,0.00,-10.59,1.30,0.00,0.00
11566,-16.41,0.00,15.27,13.20,201,0.23,1016,0.00,0.00,33.33,16,10.50,1.30,151,0.00,-10.74,1.30,0.00,0.00
11823,-16.41,0.00,15.16,13.20,201,0.23,1003,0.00,0.00,33.33,16,11.50,1.07,151,0.00,-10.74,1.30,0.00,0.00
12081,-16.41,0.00,14.93,13.20,201,0.23,1009,0.00,0.00,33.33,16,12.00,1.08,151,0.00,-10.74,1.30,0.00,0.00
12338,-16.41,0.00,14.81,13.20,201,0.22,1018,0.00,0.00,33.33,16,11.50,1.09,151,0.00,-10.74,1.30,0.00,0.00
12595,-17.19,0.00,14.70,13.20,201,0.23,996,0.00,0.00,33.33,16,14.00,1.06,151,0.00,-10.74,1.30,0.00,0.00
12853,-17.19,0.00,14.81,13.20,201,0.23,1001,0.00,0.00,33.33,16,13.00,1.28,151,0.00,-10.74,1.30,0.00,0.00
13110,-17.19,0.00,15.04,13.36,201,0.23,1012,0.00,0.00,33.33,16,12.00,1.08,151,0.00,-10.74,1.30,0.00,0.00
13367,-16.41,0.00,15.16,13.28,203,0.23,1018,0.00,0.00,33.33,16,12.00,1.08,151,0.00,-10.74,1.30,0.00,0.00
13625,-16.41,0.00,14.93,13.36,203,0.23,1022,0.00,0.00,33.33,16,11.50,1.09,151,0.00,-10.74,1.30,0.00,0.00
13882,-15.62,0.00,15.04,13.28,203,0.23,1009,0.00,0.00,33.33,16,13.00,1.08,151,0.00,-10.74,1.30,0.00,0.00
14139,-15.62,0.00,15.16,13.28,203,0.23,1016,0.00,0.00,33.33,16,11.50,1.09,151,0.00,-10.74,1.30,0.00,0.00
14396,-15.62,0.00,15.16,13.28,203,0.23,992,0.00,0.00,33.33,16,13.00,1.08,151,0.00,-10.74,1.30,0.00,0.00
14653,-14.84,0.00,15.27,13.20,203,0.23,1022,0.00,0.00,33.33,16,11.50,1.09,151,0.00,-10.74,1.30,0.00,0.00
14910,-14.84,0.00,15.16,13.20,203,0.23,1012,0.00,0.00,33.33,16,12.50,1.08,151,0.00,-10.74,1.30,0.00,0.00
15167,-14.84,0.00,14.93,13.28,203,0.23,1026,0.00,0.00,33.33,16,11.50,1.31,151,0.00,-10.74,1.30,0.00,0.00
15424,-15.62,0.00,14.70,13.20,203,0.23,1026,0.00,0.00,33.33,16,11.00,1.31,151,0.00,-10.88,1.30,0.00,0.00
15681,-16.41,0.00,14.59,13.20,203,0.24,1013,0.00,0.00,33.33,16,14.00,1.30,151,0.00,-10.88,1.32,0.00,0.00
15938,-16.41,0.00,14.70,13.28,203,0.23,1039,0.00,0.00,33.33,16,11.00,1.11,151,0.00,-10.74,1.30,0.00,0.00
16196,-15.62,0.00,14.93,13.28,203,0.23,1025,0.00,0.00,33.33,16,13.00,1.09,151,0.00,-10.88,1.30,0.00,0.00
16453,-16.41,0.00,14.70,13.36,203,0.23,1029,0.00,0.00,33.33,16,12.50,1.10,151,0.00,-10.74,1.32,0.00,0.00
16709,-17.19,0.00,14.70,13.36,203,0.23,1024,0.00,0.00,33.33,16,14.00,1.08,151,0.00,-10.74,1.32,0.00,0.00
16966,-16.41,0.00,14.93,13.36,203,0.23,1020,0.00,0.00,33.33,16,13.00,1.09,151,0.00,-10.74,1.30,0.00,0.00
17223,-15.62,0.00,15.16,13.28,203,0.23,1031,0.00,0.00,33.33,16,12.50,1.10,151,0.00,-10.74,1.30,0.00,0.00
17480,-14.84,0.00,15.16,13.28,203,0.23,1038,0.00,0.00,33.33,16,11.00,1.11,151,0.00,-10.74,1.30,0.00,0.00
17737,-14.84,0.00,15.04,13.28,203,0.23,1040,0.00,0.00,33.33,16,11.50,1.11,151,0.00,-10.88,1.32,0.00,0.00
17995,-15.62,0.00,15.04,13.20,203,0.23,1046,0.00,0.00,33.33,16,11.50,1.12,151,0.00,-10.88,1.32,0.00,0.00
18252,-15.62,0.00,14.93,13.20,203,0.24,1017,0.00,0.00,33.33,16,14.50,1.30,151,0.00,-10.74,1.32,0.00,0.00
18508,-14.84,0.00,15.04,13.28,203,0.23,1046,0.00,0.00,33.33,16,11.50,1.34,151,0.00,-10.74,1.32,0.00,0.00
18766,-14.06,0.00,15.16,13.20,203,0.23,1048,0.00,0.00,33.33,16,12.00,1.34,151,0.00,-10.88,1.30,0.00,0.00
19023,-14.84,0.00,15.04,13.20,203,0.23,1032,0.00,0.00,33.33,16,13.50,1.32,151,0.00,-10.88,1.30,0.00,0.00
19280,-14.84,0.00,14.81,13.28,203,0.23,1042,0.00,0.00,33.33,16,12.50,1.11,151,0.00,-10.88,1.30,0.00,0.00
19537,-14.84,0.00,14.93,13.28,203,0.23,1036,0.00,0.00,33.33,16,13.00,1.11,151,0.00,-10.74,1.30,0.00,0.00
19794,-14.84,0.00,14.93,13.28,203,0.23,1049,0.00,0.00,33.33,16,12.00,1.12,151,0.00,-10.88,1.30,0.00,0.00
20051,-14.84,0.00,14.81,13.36,203,0.23,1036,0.00,0.00,33.33,16,13.50,1.10,151,0.00,-10.74,1.30,0.00,0.00
20308,-14.84,0.00,14.81,13.28,203,0.23,1052,0.00,0.00,33.33,16,11.50,1.12,151,0.00,-10.74,1.30,0.00,0.00
20566,-14.84,0.00,15.04,13.20,203,0.23,1018,0.00,0.00,33.33,16,14.00,1.09,151,0.00,-10.74,1.30,0.00,0.00
20822,-14.06,0.00,15.27,13.20,203,0.23,1030,0.00,0.00,33.33,16,12.50,1.11,151,0.00,-10.74,1.30,0.00,0.00
21079,-13.28,0.00,15.39,13.20,203,0.23,1050,0.00,0.00,33.33,16,12.00,1.11,151,0.00,-10.74,1.30,0.00,0.00
21336,-13.28,0.00,15.16,13.20,203,0.23,1062,0.00,0.00,33.33,16,10.50,1.13,151,0.00,-10.88,1.32,0.00,0.00
21593,-14.06,0.00,14.81,13.12,203,0.23,1044,0.00,0.00,33.33,16,13.00,1.11,151,0.00,-10.88,1.32,0.00,0.00
21850,-14.06,0.00,14.81,13.12,203,0.23,1044,0.00,0.00,33.33,16,12.00,1.34,151,0.00,-10.88,1.30,0.00,0.00
22107,-14.06,0.00,15.04,13.12,203,0.23,1052,0.00,0.00,33.33,16,12.00,1.35,151,0.00,-10.74,1.30,0.00,0.00
22364,-14.06,0.00,14.81,13.20,203,0.23,1044,0.00,0.00,33.33,16,13.00,1.34,151,0.00,-10.88,1.30,0.00,0.00
22621,-14.84,0.00,14.81,13.28,203,0.23,1062,0.00,0.00,33.33,16,11.00,1.13,151,0.00,-10.88,1.32,0.00,0.00
22878,-13.28,0.00,15.04,13.20,203,0.23,1047,0.00,0.00,33.33,16,13.00,1.34,151,0.00,-10.88,1.32,0.00,0.00
23135,-13.28,0.00,15.16,13.28,203,0.23,1055,0.00,0.00,33.33,16,12.50,1.11,151,0.00,-10.88,1.32,0.00,0.00
23392,-14.06,0.00,14.81,13.28,203,0.23,1041,0.00,0.00,33.33,16,11.50,1.13,151,0.00,-10.88,1.32,0.00,0.00
23649,-13.28,0.00,15.04,13.28,203,0.23,1052,0.00,0.00,33.33,16,13.00,1.34,151,0.00,-10.88,1.30,0.00,0.00
23906,-12.50,0.00,15.39,13.28,205,0.23,1049,0.00,0.00,33.33,16,13.00,1.34,151,0.00,-10.88,1.30,0.00,0.00
24163,-12.50,0.00,15.16,13.28,205,0.23,1066,0.00,0.00,33.33,16,11.50,1.14,151,0.00,-10.88,1.32,0.00,0.00
24421,-12.50,0.00,14.93,13.28,205,0.22,1081,0.00,0.00,33.33,16,11.50,1.14,151,0.00,-10.88,1.32,0.00,0.00
24676,-13.28,0.00,14.70,13.20,205,0.22,1072,0.00,0.00,33.33,16,11.50,1.14,151,0.00,-10.88,1.32,0.00,0.00
24934,-13.28,0.00,14.70,13.20,205,0.23,1058,0.00,0.00,33.33,16,13.50,1.13,151,0.00,-10.88,1.32,0.00,0.00
25190,-13.28,0.00,14.81,13.20,205,0.23,1055,0.00,0.00,33.33,16,13.50,1.13,151,0.00,-10.88,1.32,0.00,0.00
25447,-14.06,0.00,14.70,13.20,205,0.22,1079,0.00,0.00,33.33,16,11.00,1.15,151,0.00,-10.88,1.32,0.00,0.00
25705,-13.28,0.00,15.04,13.28,205,0.23,1064,0.00,0.00,33.33,16,13.00,1.13,151,0.00,-10.88,1.32,0.00,0.00
25961,-13.28,0.00,15.16,13.28,205,0.23,1062,0.00,0.00,33.33,16,13.00,1.13,151,0.00,-10.88,1.32,0.00,0.00
26219,-13.28,0.00,14.93,13.28,205,0.23,1060,0.00,0.00,33.33,16,13.00,1.13,151,0.00,-10.88,1.32,0.00,0.00
26475,-13.28,0.00,14.93,13.36,205,0.23,1044,0.00,0.00,33.33,16,14.00,1.12,151,0.00,-10.88,1.32,0.00,0.00
26733,-11.72,0.00,15.27,13.36,205,0.23,1068,0.00,0.00,33.33,16,12.00,1.14,151,0.00,-10.88,1.32,0.00,0.00
26990,-11.72,0.00,15.16,13.36,205,0.23,1070,0.00,0.00,33.33,16,12.50,1.14,151,0.00,-10.88,1.32,0.00,0.00
27247,-11.72,0.00,15.16,13.28,205,0.23,1072,0.00,0.00,33.33,16,11.50,1.14,151,0.00,-10.88,1.32,0.00,0.00
27504,-11.72,0.00,14.93,13.28,205,0.24,1086,0.00,0.00,33.33,16,10.50,1.16,151,0.00,-10.88,1.32,0.00,0.00
27761,-11.72,0.00,14.93,13.28,205,0.23,1070,0.00,0.00,33.33,16,13.00,1.14,151,0.00,-10.88,1.32,0.00,0.00
28018,-12.50,0.00,14.70,13.20,205,0.23,1043,0.00,0.00,33.33,16,15.50,1.11,151,0.00,-10.88,1.32,0.00,0.00
28274,-13.28,0.00,14.70,13.20,205,0.23,1058,0.00,0.00,33.33,16,13.50,1.35,151,0.00,-10.88,1.32,0.00,0.00
28530,-12.50,0.00,15.16,12.64,205,0.23,1066,0.00,0.00,33.33,16,13.00,1.36,151,0.00,-10.88,1.32,0.00,0.00
28788,-11.72,0.00,15.16,13.04,205,0.24,1039,0.00,0.00,33.33,16,15.50,1.33,151,0.00,-10.74,1.32,0.00,0.00
29045,-12.50,0.00,14.81,13.28,205,0.24,1038,0.00,0.00,33.33,16,14.50,1.33,151,0.00,-10.74,1.32,0.00,0.00
29302,-12.50,0.00,14.70,12.56,205,0.25,1015,0.00,0.00,33.33,16,16.00,1.30,151,0.00,-10.59,1.32,0.00,0.00
29559,-12.50,0.00,14.93,12.64,205,0.24,1062,0.00,0.00,33.33,16,11.00,1.36,151,0.00,-10.59,1.34,0.00,0.00
29815,-12.50,0.00,14.81,12.72,205,0.24,1056,0.00,0.00,33.33,16,13.00,1.34,151,0.00,-10.59,1.34,0.00,0.00
30073,-13.28,0.00,14.70,12.96,205,0.24,1057,0.00,0.00,33.33,16,12.50,1.35,151,0.00,-10.59,1.32,0.00,0.00
30329,-14.06,0.00,14.70,13.04,205,0.25,1035,0.00,0.00,33.33,16,14.50,1.32,151,0.00,-10.59,1.32,0.00,0.00
30586,-14.06,0.00,14.70,13.20,205,0.25,1032,0.00,0.00,33.33,16,13.00,1.33,151,0.00,-10.45,1.32,0.00,0.00
30843,-14.06,0.00,14.81,13.20,205,0.25,1035,0.00,0.00,33.33,16,14.00,1.32,151,0.00,-10.45,1.32,0.00,0.00
31100,-14.06,0.00,14.93,13.20,205,0.25,1037,0.00,0.00,33.33,16,13.00,1.33,151,0.00,-10.45,1.34,0.00,0.00
31357,-14.06,0.00,15.04,13.12,205,0.25,1032,0.00,0.00,33.33,16,13.50,1.32,151,0.00,-10.45,1.34,0.00,0.00
31614,-13.28,0.00,15.39,13.12,205,0.25,1039,0.00,0.00,33.33,16,13.00,1.33,151,0.00,-10.45,1.34,0.00,0.00
31871,-11.72,0.00,15.50,13.12,205,0.25,1042,0.00,0.00,33.33,16,12.50,1.33,151,0.00,-10.45,1.34,0.00,0.00
32128,-11.72,0.00,15.27,13.12,205,0.25,1046,0.00,0.00,33.33,16,12.00,1.34,151,0.00,-10.45,1.34,0.00,0.00
32384,-11.72,0.00,14.93,13.20,205,0.24,1063,0.00,0.00,33.33,16,11.00,1.36,151,0.00,-10.59,1.34,0.00,0.00
32642,-11.72,0.00,14.93,13.20,205,0.25,1052,0.00,0.00,33.33,16,12.50,1.35,151,0.00,-10.59,1.34,0.00,0.00
32898,-11.72,0.00,14.93,13.20,205,0.24,1068,0.00,0.00,33.33,16,11.50,1.36,151,0.00,-10.59,1.32,0.00,0.00
33156,-11.72,0.00,14.81,13.20,205,0.24,1061,0.00,0.00,33.33,16,13.00,1.36,151,0.00,-10.59,1.34,0.00,0.00
33412,-12.50,0.00,14.81,13.20,205,0.24,1065,0.00,0.00,33.33,16,13.00,1.35,151,0.00,-10.59,1.34,0.00,0.00
33669,-11.72,0.00,15.04,13.12,205,0.24,1056,0.00,0.00,33.33,16,13.00,1.35,151,0.00,-10.59,1.34,0.00,0.00
33926,-10.94,0.00,15.16,13.12,205,0.24,1049,0.00,0.00,33.33,16,13.00,1.34,151,0.00,-10.59,1.32,0.00,0.00
34183,-10.94,0.00,15.16,13.04,205,0.24,1052,0.00,0.00,33.33,16,12.50,1.35,151,0.00,-10.59,1.34,0.00,0.00
34440,-10.94,0.00,14.93,13.04,205,0.25,1060,0.00,0.00,33.33,16,12.00,1.36,151,0.00,-10.45,1.34,0.00,0.00
34697,-10.94,0.00,15.04,13.04,205,0.24,1072,0.00,0.00,33.33,16,11.50,1.37,151,0.00,-10.59,1.34,0.00,0.00
34954,-10.94,0.00,15.04,13.04,205,0.24,1074,0.00,0.00,33.33,16,11.50,1.38,151,0.00,-10.59,1.34,0.00,0.00
35210,-11.72,0.00,14.81,13.04,205,0.24,1073,0.00,0.00,33.33,16,12.00,1.37,151,0.00,-10.59,1.34,0.00,0.00
35468,-11.72,0.00,14.70,12.96,207,0.24,1088,0.00,0.00,33.33,16,11.00,1.39,151,0.00,-10.59,1.34,0.00,0.00
35724,-11.72,0.00,14.81,13.04,207,0.24,1083,0.00,0.00,33.33,16,12.00,1.39,151,0.00,-10.59,1.34,0.00,0.00
35981,-12.50,0.00,14.70,12.96,207,0.24,1052,0.00,0.00,33.33,16,15.00,1.35,151,0.00,-10.59,1.34,0.00,0.00
36238,-12.50,0.00,14.81,13.04,207,0.24,1055,0.00,0.00,33.33,16,13.50,1.36,151,0.00,-10.59,1.34,0.00,0.00
36495,-10.94,0.00,15.27,13.12,207,0.25,1050,0.00,0.00,33.33,16,14.00,1.35,151,0.00,-10.59,1.34,0.00,0.00
36752,-10.94,0.00,15.27,13.20,207,0.24,1058,0.00,0.00,33.33,16,13.00,1.36,151,0.00,-10.45,1.34,0.00,0.00
37009,-10.16,0.00,15.27,13.12,207,0.24,1078,0.00,0.00,33.33,16,11.50,1.38,151,0.00,-10.59,1.34,0.00,0.00
37267,-9.38,0.00,15.16,13.04,207,0.24,1090,0.00,0.00,33.33,16,9.50,1.40,151,0.00,-10.59,1.34,0.00,0.00
37524,-10.16,0.00,15.04,13.12,207,0.24,1085,0.00,0.00,33.33,16,11.50,1.39,151,0.00,-10.59,1.34,0.00,0.00
37781,-10.16,0.00,14.81,13.04,207,0.25,1074,0.00,0.00,33.33,16,13.00,1.37,151,0.00,-10.59,1.34,0.00,0.00
38038,-10.94,0.00,14.70,13.04,207,0.24,1084,0.00,0.00,33.33,16,12.00,1.39,151,0.00,-10.59,1.34,0.00,0.00
38295,-10.94,0.00,14.81,13.04,207,0.24,1082,0.00,0.00,33.33,16,12.50,1.38,151,0.00,-10.59,1.34,0.00,0.00
38552,-10.94,0.00,14.93,13.04,207,0.24,1068,0.00,0.00,33.33,16,14.00,1.37,151,0.00,-10.59,1.34,0.00,0.00
38809,-11.72,0.00,14.81,13.12,207,0.24,1078,0.00,0.00,33.33,16,13.00,1.38,151,0.00,-10.59,1.34,0.00,0.00
39065,-10.94,0.00,15.04,13.20,207,0.24,1095,0.00,0.00,33.33,16,11.50,1.40,151,0.00,-10.59,1.34,0.00,0.00
39323,-10.94,0.00,14.93,13.20,207,0.25,1066,0.00,0.00,33.33,16,14.00,1.37,151,0.00,-10.59,1.34,0.00,0.00
39580,-10.94,0.00,14.93,13.28,207,0.24,1072,0.00,0.00,33.33,16,13.00,1.38,151,0.00,-10.59,1.34,0.00,0.00
39837,-9.38,0.00,15.27,13.20,207,0.25,1089,0.00,0.00,33.33,16,11.50,1.39,153,0.00,-10.59,1.34,0.00,0.00
40095,-9.38,0.00,15.27,13.20,207,0.24,1077,0.00,0.00,33.33,16,11.50,1.39,153,0.00,-10.59,1.34,0.00,0.00
40351,-9.38,0.00,15.16,13.12,207,0.24,1085,0.00,0.00,33.33,16,11.00,1.40,153,0.00,-10.59,1.34,0.00,0.00
40609,-8.59,0.00,15.16,13.12,207,0.25,1086,0.00,0.00,33.33,16,13.00,1.39,153,0.00,-10.59,1.34,0.00,0.00
40866,-9.38,0.00,14.93,13.12,205,0.24,1096,0.00,0.00,33.33,16,11.50,1.40,153,0.00,-10.59,1.34,0.00,0.00
41124,-10.16,0.00,14.70,13.04,205,0.24,1084,0.00,0.00,33.33,16,13.00,1.39,153,0.00,-10.59,1.34,0.00,0.00
41380,-10.16,0.00,14.70,13.12,205,0.24,1089,0.00,0.00,33.33,16,13.00,1.39,153,0.00,-10.59,1.34,0.00,0.00
41638,-10.16,0.00,14.93,13.04,205,0.25,1079,0.00,0.00,33.33,16,14.00,1.38,153,0.00,-10.59,1.34,0.00,0.00
41895,-10.16,0.00,14.93,13.04,205,0.24,1084,0.00,0.00,33.33,16,13.00,1.39,153,0.00,-10.59,1.34,0.00,0.00
42151,-9.38,0.00,15.16,13.04,205,0.24,1097,0.00,0.00,33.33,16,11.50,1.40,153,0.00,-10.59,1.34,0.00,0.00
42409,-9.38,0.00,15.04,13.12,205,0.25,1081,0.00,0.00,33.33,16,14.00,1.38,153,0.00,-10.59,1.34,0.00,0.00
42666,-10.16,0.00,14.81,13.12,205,0.24,1101,0.00,0.00,33.33,16,12.00,1.41,153,0.00,-10.59,1.34,0.00,0.00
42923,-9.38,0.00,14.93,13.12,205,0.25,1098,0.00,0.00,33.33,16,13.00,1.38,153,0.00,-10.59,1.34,0.00,0.00
43180,-10.16,0.00,14.93,13.12,205,0.24,1084,0.00,0.00,33.33,16,13.00,1.39,153,0.00,-10.59,1.34,0.00,0.00
43438,-9.38,0.00,14.93,13.12,205,0.24,1084,0.00,0.00,33.33,16,12.50,1.40,153,0.00,-10.59,1.34,0.00,0.00
43695,-8.59,0.00,15.39,13.04,205,0.24,1088,0.00,0.00,33.33,16,12.00,1.40,153,0.00,-10.59,1.34,0.00,0.00
43952,-8.59,0.00,15.16,13.04,205,0.24,1106,0.00,0.00,33.33,16,12.50,1.40,153,0.00,-10.59,1.34,0.00,0.00
44209,-8.59,0.00,14.81,13.04,205,0.24,1106,0.00,0.00,33.33,16,11.50,1.42,153,0.00,-10.59,1.34,0.00,0.00
44466,-8.59,0.00,14.93,13.04,205,0.24,1112,0.00,0.00,33.33,16,12.00,1.42,153,0.00,-10.59,1.34,0.00,0.00
44723,-8.59,0.00,14.81,13.04,205,0.24,1098,0.00,0.00,33.33,16,13.00,1.40,153,0.00,-10.59,1.34,0.00,0.00
44980,-9.38,0.00,14.70,13.04,205,0.24,1098,0.00,0.00,33.33,16,13.00,1.40,153,0.00,-10.59,1.34,0.00,0.00
45236,-9.38,0.00,14.93,13.04,205,0.25,1090,0.00,0.00,33.33,16,14.00,1.39,153,0.00,-10.59,1.36,0.00,0.00
45494,-10.16,0.00,14.81,13.12,205,0.24,1104,0.00,0.00,33.33,16,11.50,1.41,153,0.00,-10.59,1.34,0.00,0.00
45751,-8.59,0.00,15.04,13.12,205,0.24,1096,0.00,0.00,33.33,16,13.50,1.40,153,0.00,-10.59,1.34,0.00,0.00
46008,-8.59,0.00,15.27,13.20,205,0.25,1089,0.00,0.00,33.33,16,13.50,1.39,153,0.00,-10.59,1.36,0.00,0.00
46265,-8.59,0.00,15.04,13.20,205,0.25,1100,0.00,0.00,33.33,16,13.50,1.39,153,0.00,-10.59,1.34,0.00,0.00
46523,-7.81,0.00,15.04,13.20,205,0.24,1104,0.00,0.00,33.33,16,12.50,1.40,153,0.00,-10.59,1.34,0.00,0.00
