Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
16980,0.00,0.00,12.06,13.44,185,1.33,3844,0.00,0.00,66.67,16,14.50,14.76,93,4.50,2.03,3.12,23.14,30.20
17237,0.00,0.00,12.06,13.44,185,1.39,4060,0.00,0.00,66.67,16,31.50,16.46,93,4.50,3.34,3.24,23.53,30.98
17495,0.00,0.00,12.06,13.44,185,1.51,4160,0.00,0.00,66.67,16,30.50,17.75,93,4.50,4.35,3.36,17.25,31.37
17752,0.00,0.00,12.06,13.44,185,1.57,4376,0.00,0.00,66.67,16,29.00,19.60,91,4.50,5.51,3.44,6.67,31.37
18009,0.00,0.00,12.06,13.44,185,1.59,4534,0.00,0.00,66.67,16,35.00,21.28,91,4.50,5.80,3.52,0.00,31.37
18267,0.00,0.00,12.06,13.28,185,1.65,4537,0.00,0.00,66.67,16,15.00,22.26,91,4.50,5.95,3.56,0.00,31.37
18525,0.00,0.00,12.06,13.44,185,1.56,4924,0.00,0.00,66.67,16,8.00,23.11,91,4.50,5.51,3.62,0.00,31.37
18782,0.00,0.00,12.06,13.44,185,1.60,4921,0.00,0.00,66.67,16,32.00,24.15,91,4.50,5.22,3.64,0.00,30.98
19040,0.00,0.00,12.06,13.44,185,1.56,5144,0.00,0.00,66.67,16,8.50,23.69,91,4.50,4.35,3.64,0.00,29.41
19297,0.00,0.00,12.06,13.44,185,1.53,5215,0.00,0.00,66.67,16,29.50,23.36,91,4.50,3.19,3.60,0.00,27.45
19555,0.00,0.00,12.06,13.44,185,1.42,5215,0.00,0.00,66.67,16,8.00,22.25,90,4.50,2.32,3.56,0.00,25.88
19812,0.00,0.00,12.29,13.52,185,1.01,4931,0.00,0.00,66.67,16,10.50,14.73,90,0.00,-8.27,3.08,0.00,0.00
20069,0.00,0.00,13.09,13.52,187,0.76,4350,0.00,0.00,66.67,16,10.50,0.00,90,0.00,-9.43,2.48,0.00,0.00
20327,0.00,0.00,21.94,13.52,187,0.59,3922,0.00,0.00,66.67,16,-7.00,9.27,90,3.50,-5.80,2.74,0.00,24.71
20585,0.00,0.00,13.09,13.52,187,1.12,3752,0.00,0.00,66.67,16,8.50,12.01,90,4.50,-0.58,2.90,8.63,28.63
20842,0.00,0.00,12.06,13.52,187,1.21,3840,0.00,0.00,66.67,16,29.00,13.11,90,4.50,0.44,3.00,16.47,29.02
21100,0.00,0.00,11.94,13.44,187,1.26,3902,0.00,0.00,66.67,16,32.50,14.15,90,4.50,1.45,3.08,20.39,29.80
21357,0.00,0.00,11.94,13.44,187,1.41,3876,0.00,0.00,66.67,16,29.00,15.71,88,4.50,3.48,3.22,21.57,33.33
21614,0.00,0.00,11.94,13.44,187,1.59,3962,0.00,0.00,66.67,16,36.00,18.59,88,4.50,5.66,3.36,16.08,35.69
21872,0.00,0.00,11.83,13.44,187,1.71,4065,0.00,0.00,66.67,16,8.50,20.81,88,4.50,7.55,3.48,4.71,39.22
22130,0.00,0.00,11.83,13.44,187,1.77,4157,0.00,0.00,66.67,16,36.00,22.17,88,4.50,8.85,3.54,0.00,41.18
22388,0.00,0.00,11.94,13.44,187,1.80,4237,0.00,0.00,66.67,14,7.50,22.60,88,4.00,9.14,3.56,0.00,41.57
22644,0.00,0.00,11.94,13.44,187,1.80,4340,0.00,0.00,66.67,14,32.00,23.15,88,4.00,8.71,3.60,0.00,40.39
22902,0.00,0.00,11.94,13.44,187,1.81,4332,-2.11,0.00,66.67,14,6.00,23.38,88,2.00,8.13,3.62,0.00,38.04
23158,0.00,0.00,11.94,13.44,187,1.69,4432,-2.11,0.00,66.67,14,6.00,22.69,88,2.00,7.25,3.56,0.00,33.73
23415,0.00,0.00,11.94,13.36,187,1.62,4638,-2.11,0.00,66.67,14,6.00,22.76,88,2.00,6.53,3.56,0.00,32.16
23673,0.00,0.00,11.94,13.44,187,1.69,4598,-2.11,0.00,66.67,14,26.00,22.56,88,2.00,6.53,3.58,0.00,32.94
23930,0.00,0.00,11.83,13.44,187,1.65,4728,-2.11,0.00,66.67,14,11.50,24.21,88,2.00,6.67,3.62,0.00,33.33
24188,0.00,0.00,11.83,13.28,187,1.65,4792,-2.11,0.00,66.67,14,6.00,24.54,88,2.00,6.38,3.62,0.00,32.94
24445,0.00,0.00,11.83,13.44,185,1.64,4792,-2.11,0.00,66.67,14,5.50,23.51,88,2.00,5.66,3.62,0.00,31.76
24702,0.00,0.00,11.83,13.60,185,1.30,4845,-2.11,0.00,66.67,14,12.00,20.67,88,2.00,2.76,3.32,0.00,0.00
24959,0.00,0.00,12.75,13.44,185,0.86,4456,0.00,0.00,66.67,14,13.50,11.41,88,0.00,-8.56,2.76,0.00,0.00
25216,0.00,0.00,12.40,13.44,185,0.55,3924,0.00,0.00,66.67,14,10.50,0.00,88,0.00,-8.85,2.20,0.00,0.00
25473,0.00,0.00,19.75,13.52,183,0.43,3429,0.00,0.00,66.67,14,13.00,0.00,88,0.00,-8.71,1.98,0.00,0.00
25730,0.00,0.00,22.74,13.44,183,0.39,2934,0.00,0.00,66.67,14,13.00,0.00,88,0.00,-9.00,1.80,0.00,0.00
25987,0.00,0.00,22.51,13.60,183,0.32,2473,0.00,0.00,33.33,14,13.00,0.00,88,0.00,-9.29,1.76,0.00,0.00
26243,0.00,0.00,22.62,13.52,183,0.34,2184,0.00,0.00,33.33,14,13.00,0.00,88,0.00,-8.71,1.66,0.00,0.00
26501,0.00,0.00,22.97,13.52,183,0.39,1776,0.00,0.00,33.33,14,13.00,0.00,88,0.00,-8.27,1.62,0.00,0.00
26758,0.00,0.00,22.74,13.36,183,0.37,1384,0.00,0.00,33.33,14,21.00,0.00,88,0.00,-7.84,1.52,0.00,0.00
27015,0.00,0.00,22.62,13.68,181,0.17,1482,0.00,0.00,33.33,14,13.00,1.58,88,0.00,-8.56,1.34,0.00,0.00
27272,-0.78,0.78,14.24,13.60,181,0.15,1336,0.00,0.00,33.33,14,17.50,1.43,88,0.00,-9.14,1.24,0.00,0.00
27530,4.69,1.56,18.26,13.52,181,0.25,1280,0.00,0.00,33.33,14,21.00,1.37,88,0.00,-9.43,1.40,0.00,0.00
27787,8.59,0.00,18.26,13.60,181,0.12,1312,0.00,0.00,33.33,14,14.50,1.40,88,0.00,-9.58,1.20,0.00,0.00
28044,10.94,0.78,16.88,13.52,181,0.17,1228,0.00,0.00,33.33,14,21.00,1.31,88,0.00,-9.72,1.32,0.00,0.00
28300,13.28,1.56,16.54,13.60,180,0.18,1196,0.00,0.00,33.33,14,21.00,1.28,88,0.00,-9.72,1.22,0.00,0.00
28558,15.62,1.56,16.54,13.44,180,0.16,1172,0.00,0.00,33.33,14,21.00,1.25,88,0.00,-9.72,1.22,0.00,0.00
28815,17.97,2.34,16.77,13.36,180,0.17,1162,0.00,0.00,33.33,14,20.00,1.24,88,0.00,-9.58,1.22,0.00,0.00
29072,20.31,4.69,16.42,13.36,180,0.10,1150,0.00,0.00,33.33,14,19.00,1.23,88,0.00,-9.87,1.10,0.00,0.00
29330,21.88,4.69,16.42,13.28,180,0.10,1137,0.00,0.00,33.33,14,18.50,1.21,88,0.00,-10.45,1.06,0.00,0.00
29587,22.66,4.69,15.50,13.28,180,0.12,1048,0.00,0.00,33.33,14,21.00,1.12,88,0.00,-10.74,1.10,0.00,0.00
29844,21.88,4.69,13.67,13.20,178,0.11,991,0.00,0.00,33.33,14,21.00,1.23,88,0.00,-10.30,1.24,0.00,0.00
30101,20.31,4.69,12.52,13.68,178,0.25,982,0.00,0.00,33.33,14,17.50,1.26,88,0.00,-9.43,1.30,0.00,0.00
30358,18.75,4.69,12.40,13.84,178,0.06,1284,0.00,0.00,33.33,14,4.50,1.37,88,0.00,-10.88,0.94,0.00,0.00
30615,0.00,4.69,13.55,13.76,178,0.06,1812,0.00,0.00,33.33,14,15.50,1.93,88,0.00,-11.75,1.04,0.00,0.00
30873,0.00,4.69,13.44,13.68,178,0.05,2159,0.00,0.00,33.33,14,15.50,2.30,88,0.00,-12.04,1.04,0.00,0.00
31129,0.00,4.69,13.44,13.52,178,0.12,2109,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.61,1.34,0.00,0.00
31386,0.00,4.69,14.24,13.60,178,0.10,2080,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.32,1.26,0.00,0.00
31643,0.00,4.69,17.57,13.52,178,0.11,1759,0.00,0.00,33.33,14,13.00,0.00,88,0.00,-11.17,1.24,0.00,0.00
31900,0.00,4.69,22.97,13.52,178,0.15,1340,0.00,0.00,33.33,14,21.00,0.00,88,0.00,-10.74,1.26,0.00,0.00
32157,0.00,4.69,23.20,13.60,178,0.22,1144,0.00,0.00,33.33,14,21.00,1.22,88,0.00,-10.16,1.32,0.00,0.00
32414,0.00,4.69,15.27,13.76,178,0.09,1416,0.00,0.00,33.33,14,4.50,1.51,88,0.00,-10.88,1.12,0.00,0.00
32671,0.00,4.69,11.83,13.68,178,0.08,1860,0.00,0.00,33.33,14,15.50,1.98,88,0.00,-11.90,1.10,0.00,0.00
32929,0.00,4.69,12.06,13.68,178,0.06,2241,0.00,0.00,33.33,14,15.50,2.56,88,0.00,-11.75,1.26,0.00,0.00
33185,0.00,4.69,13.32,13.68,176,0.12,2522,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-12.04,1.36,0.00,0.00
33443,0.00,4.69,14.24,13.68,176,0.09,2540,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-12.04,1.30,0.00,0.00
33700,0.00,4.69,23.20,13.68,176,0.12,2480,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.90,1.38,0.00,0.00
33958,0.00,4.69,23.20,13.68,176,0.12,2442,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.90,1.36,0.00,0.00
34214,0.00,4.69,23.54,13.76,176,0.13,2435,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.90,1.38,0.00,0.00
34472,0.00,4.69,23.31,13.52,176,0.14,2381,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.75,1.40,0.00,0.00
34729,0.00,4.69,23.08,13.60,176,0.13,2367,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.75,1.38,0.00,0.00
34985,0.00,3.91,23.43,13.52,176,0.24,2345,0.00,0.00,33.33,14,21.50,2.50,88,0.00,-11.17,1.60,0.00,5.10
35243,0.00,3.12,22.74,13.52,176,0.48,2320,0.00,0.00,33.33,14,26.00,3.46,88,0.00,-9.58,1.88,0.00,8.24
35500,-10.94,2.34,12.75,13.60,176,0.64,2343,0.00,0.00,33.33,14,10.50,4.50,88,1.00,-7.84,2.00,0.00,9.80
35756,-24.22,2.34,11.94,13.60,176,0.66,2234,0.00,0.00,33.33,14,27.50,3.81,88,2.00,-7.25,2.04,0.00,10.20
36013,-25.00,1.56,13.09,13.60,176,0.67,2314,0.00,0.00,33.33,14,11.50,3.95,88,2.00,-7.11,1.98,0.00,10.20
36270,-21.88,0.00,14.13,13.60,176,0.68,2300,0.00,0.00,33.33,14,28.50,3.90,88,2.00,-7.11,2.00,0.00,3.92
36527,-23.44,0.00,12.75,13.68,176,0.16,2287,0.00,0.00,33.33,14,5.50,2.41,88,0.00,-11.03,1.42,0.00,0.00
36785,0.00,0.00,11.71,13.68,176,0.15,2264,0.00,0.00,33.33,14,11.50,2.41,88,0.00,-11.61,1.40,0.00,0.00
37043,0.00,0.00,12.17,13.68,178,0.12,2236,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.61,1.36,0.00,0.00
37299,0.00,0.00,15.73,13.60,178,0.13,2190,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.46,1.36,0.00,0.00
37556,0.00,0.78,22.97,13.68,178,0.13,2177,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.32,1.36,0.00,0.00
37814,0.00,1.56,22.97,13.36,178,0.14,2145,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.32,1.34,0.00,0.00
38071,0.00,1.56,23.31,13.44,178,0.12,2068,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.17,1.30,0.00,0.00
38328,0.00,2.34,23.20,13.44,178,0.16,2016,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.17,1.40,0.00,0.00
38585,0.00,4.69,23.54,13.52,178,0.12,1975,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.17,1.32,0.00,0.00
38842,0.00,4.69,23.54,13.52,178,0.16,1864,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.17,1.40,0.00,0.00
39099,0.00,4.69,23.31,13.52,178,0.16,1803,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.17,1.36,0.00,0.00
39357,0.00,4.69,23.43,13.52,178,0.19,1714,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.17,1.40,0.00,0.00
39614,0.00,4.69,23.54,13.52,178,0.20,1625,0.00,0.00,33.33,14,15.50,0.00,88,0.00,-11.17,1.38,0.00,0.00
39871,0.00,4.69,23.54,13.44,178,0.25,1254,0.00,0.00,33.33,14,21.00,1.29,88,0.00,-10.59,1.40,0.00,0.00
40129,0.00,4.69,23.54,13.60,178,0.25,1178,0.00,0.00,33.33,14,19.00,1.51,88,0.00,-10.16,1.36,0.00,0.00
40386,0.00,4.69,14.47,13.44,178,0.13,1208,0.00,0.00,33.33,14,21.00,1.29,88,0.00,-11.17,1.16,0.00,0.00
40643,0.00,4.69,11.94,13.20,178,0.16,1031,0.00,0.00,33.33,14,21.00,1.32,88,0.00,-11.17,1.20,0.00,0.00
40901,-1.56,3.91,11.71,13.52,178,0.37,934,0.00,0.00,33.33,14,21.00,1.20,88,0.00,-10.01,1.40,0.00,0.00
41158,-3.12,4.69,11.71,13.60,178,0.26,1058,0.00,0.00,33.33,14,10.50,1.35,88,0.00,-9.43,1.28,0.00,0.00
41415,-5.47,4.69,12.06,13.60,178,0.13,1156,0.00,0.00,33.33,14,4.50,1.23,88,0.00,-10.74,1.16,0.00,0.00
41671,0.00,4.69,12.17,13.52,178,0.14,1127,0.00,0.00,33.33,14,8.50,1.20,88,0.00,-11.17,1.16,0.00,0.00
41928,0.00,4.69,12.29,13.28,178,0.15,1053,0.00,0.00,33.33,14,16.50,1.12,88,0.00,-11.17,1.18,0.00,0.00
42185,0.00,4.69,12.17,13.36,178,0.16,1025,0.00,0.00,33.33,14,18.50,1.09,88,0.00,-11.03,1.18,0.00,0.00
42442,-2.34,4.69,11.71,13.28,178,0.32,883,0.00,0.00,33.33,14,21.00,1.13,88,0.00,-10.45,1.40,0.00,0.00
42699,-4.69,3.91,11.48,13.68,178,0.43,897,0.00,0.00,33.33,14,21.00,1.34,88,0.00,-9.14,1.40,0.00,0.00
42956,-6.25,4.69,11.71,13.68,178,0.30,996,0.00,0.00,33.33,14,8.00,1.27,88,0.00,-9.14,1.36,0.00,0.00
43213,-7.81,4.69,12.29,13.60,178,0.19,1007,0.00,0.00,33.33,14,12.00,1.04,88,0.00,-10.01,1.24,0.00,0.00
43470,-9.38,4.69,12.86,13.60,178,0.35,913,0.00,0.00,33.33,14,19.00,1.15,88,0.00,-9.29,1.38,0.00,0.00
43727,-9.38,4.69,13.55,13.68,178,0.30,946,0.00,0.00,33.33,14,13.00,1.21,88,0.00,-9.14,1.34,0.00,0.00
43985,-10.16,4.69,14.01,13.76,178,0.30,938,0.00,0.00,33.33,14,12.50,1.20,88,0.00,-9.14,1.36,0.00,0.00
44241,-10.16,4.69,14.36,13.68,178,0.29,954,0.00,0.00,33.33,14,13.00,1.22,88,0.00,-9.29,1.34,0.00,0.00
44499,-10.16,4.69,14.81,13.52,178,0.29,958,0.00,0.00,33.33,14,12.00,1.23,88,0.00,-9.14,1.36,0.00,0.00
44756,-9.38,4.69,15.16,13.52,178,0.30,948,0.00,0.00,33.33,14,13.00,1.21,88,0.00,-9.14,1.38,0.00,0.00
45014,-9.38,4.69,15.27,13.60,178,0.31,946,0.00,0.00,33.33,14,13.00,1.21,88,0.00,-9.14,1.38,0.00,0.00
45271,-9.38,4.69,15.04,13.60,178,0.29,956,0.00,0.00,33.33,14,12.00,1.22,88,0.00,-9.29,1.36,0.00,0.00
45528,-9.38,4.69,15.04,13.60,178,0.30,936,0.00,0.00,33.33,14,14.50,1.20,88,0.00,-9.29,1.38,0.00,0.00
45785,-9.38,4.69,15.04,13.60,178,0.29,965,0.00,0.00,33.33,14,13.00,1.23,88,0.00,-9.29,1.36,0.00,0.00
46042,-8.59,4.69,15.04,13.60,178,0.29,955,0.00,0.00,33.33,14,12.50,1.22,88,0.00,-9.29,1.36,0.00,0.00
46300,-8.59,4.69,15.04,13.68,178,0.28,966,0.00,0.00,33.33,14,11.50,1.24,88,0.00,-9.29,1.36,0.00,0.00
46557,-8.59,4.69,15.04,13.68,178,0.29,957,0.00,0.00,33.33,14,12.00,1.22,88,0.00,-9.29,1.36,0.00,0.00
46814,-8.59,4.69,15.04,13.60,178,0.30,940,0.00,0.00,33.33,14,14.00,1.20,88,0.00,-9.29,1.36,0.00,0.00
47072,-8.59,4.69,15.04,13.68,178,0.28,961,0.00,0.00,33.33,14,12.00,1.23,88,0.00,-9.43,1.36,0.00,0.00
