Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
15957,0.00,0.00,11.48,13.28,190,1.81,4542,-8.44,0.00,66.67,14,21.50,24.23,100,-4.50,9.43,3.72,0.00,46.27
16215,0.00,0.00,11.48,13.12,190,1.83,4682,-8.44,0.00,66.67,14,22.00,25.97,100,-4.50,9.29,3.74,0.00,46.67
16471,0.00,0.00,11.48,13.20,190,1.81,4820,-8.44,0.00,66.67,14,2.50,26.73,100,-4.50,9.00,3.74,0.00,46.67
16728,0.00,0.00,11.48,13.28,190,1.83,4789,-8.44,0.00,66.67,14,21.50,27.01,99,-4.50,9.00,3.76,0.00,46.67
16986,0.00,0.00,11.48,13.28,190,1.79,5027,-8.44,0.00,66.67,14,-1.00,26.81,99,-4.50,9.14,3.78,0.00,46.67
17244,0.00,0.00,11.48,13.20,190,1.80,5102,-7.38,0.00,66.67,14,27.00,28.30,99,-3.50,9.14,3.80,0.00,46.67
17502,0.00,0.00,11.60,13.28,190,1.86,5003,-7.38,0.00,66.67,14,23.50,27.75,99,-3.50,9.14,3.84,0.00,46.67
17759,0.00,0.00,11.60,13.20,190,1.85,5137,-7.38,0.00,66.67,14,22.50,28.49,99,-3.50,9.14,3.84,0.00,46.27
18015,0.00,0.00,11.48,13.12,190,1.92,5084,-7.38,0.00,66.67,14,0.50,29.29,99,-3.50,9.29,3.86,0.00,45.49
18273,0.00,0.00,11.60,13.28,190,1.83,5315,-7.38,0.00,66.67,14,0.50,29.48,99,-3.50,8.71,3.86,0.00,42.75
18531,0.00,0.00,11.60,13.28,190,1.75,5357,-7.38,0.00,66.67,14,22.50,28.57,99,-3.50,7.84,3.86,0.00,41.18
18788,0.00,0.00,11.60,13.28,190,1.87,5415,-7.38,0.00,66.67,14,24.00,30.04,99,-3.50,8.42,3.92,0.00,43.53
19044,0.00,0.00,11.60,13.28,190,1.81,5547,-7.38,0.00,66.67,14,25.50,30.77,97,-3.50,8.42,3.90,0.00,42.35
19301,0.00,0.00,12.17,13.36,190,0.94,5423,0.00,0.00,66.67,14,10.50,15.04,97,0.00,-8.13,3.14,0.00,0.00
19559,0.00,0.00,11.71,13.36,190,0.76,4845,0.00,0.00,66.67,14,10.50,0.00,97,0.00,-10.16,2.58,0.00,0.00
19815,0.00,-0.78,23.20,13.36,190,0.55,4290,0.00,0.00,66.67,14,10.50,0.00,97,0.00,-9.72,2.26,0.00,0.00
20073,0.00,-0.78,23.89,13.36,190,0.38,3737,0.00,0.00,66.67,14,13.00,0.00,97,0.00,-9.58,2.00,0.00,0.00
20330,0.00,-0.78,23.89,13.36,190,0.33,3298,0.00,0.00,66.67,14,13.00,0.00,97,0.00,-9.43,1.88,0.00,0.00
20588,0.00,-0.78,23.77,13.36,190,0.34,2886,0.00,0.00,66.67,14,13.00,0.00,97,0.00,-9.72,1.80,0.00,0.00
20845,0.00,-0.78,23.89,13.52,190,0.29,2583,0.00,0.00,33.33,14,13.00,0.00,97,0.00,-9.87,1.70,0.00,0.00
21102,0.00,0.00,24.00,13.52,190,0.26,2186,0.00,0.00,33.33,14,13.00,0.00,97,0.00,-9.29,1.54,0.00,0.00
21358,0.00,0.00,24.00,13.44,190,0.27,1860,0.00,0.00,33.33,14,13.00,0.00,97,0.00,-9.29,1.50,0.00,0.00
21616,0.00,0.00,24.00,13.36,190,0.19,1489,0.00,0.00,33.33,14,13.00,0.00,97,0.00,-9.00,1.34,0.00,0.00
21873,0.00,-0.78,23.54,13.44,190,0.12,1240,0.00,0.00,33.33,14,21.00,1.32,97,0.00,-8.56,1.24,0.00,0.00
22130,0.00,-0.78,18.26,13.36,190,0.14,1367,0.00,0.00,33.33,14,10.50,1.46,97,0.00,-9.72,1.20,0.00,0.00
22387,0.00,-0.78,14.70,13.44,190,0.13,1308,0.00,0.00,33.33,14,16.50,1.39,97,0.00,-10.01,1.24,0.00,0.00
22644,2.34,-0.78,16.31,13.44,190,0.13,1290,0.00,0.00,33.33,14,16.50,1.38,97,0.00,-10.01,1.14,0.00,0.00
22901,4.69,-0.78,16.08,13.36,190,0.10,1288,0.00,0.00,33.33,14,14.50,1.37,97,0.00,-10.16,1.08,0.00,0.00
23158,6.25,-0.78,15.96,13.36,192,0.10,1283,0.00,0.00,33.33,14,15.00,1.37,97,0.00,-10.30,1.12,0.00,0.00
23415,6.25,-0.78,15.27,13.36,192,0.12,1260,0.00,0.00,33.33,14,16.50,1.34,97,0.00,-10.30,1.18,0.00,0.00
23672,6.25,-0.78,14.81,13.44,192,0.10,1253,0.00,0.00,33.33,14,15.50,1.34,97,0.00,-10.30,1.10,0.00,0.00
23929,6.25,-0.78,14.70,13.36,192,0.14,1219,0.00,0.00,33.33,14,18.00,1.30,97,0.00,-10.30,1.20,0.00,0.00
24187,6.25,-0.78,14.59,13.36,192,0.15,1225,0.00,0.00,33.33,14,16.50,1.31,97,0.00,-10.30,1.16,0.00,0.00
24444,5.47,-0.78,14.47,13.28,192,0.10,1225,0.00,0.00,33.33,14,15.50,1.31,97,0.00,-10.16,1.10,0.00,0.00
24701,5.47,-0.78,14.59,13.44,192,0.13,1209,0.00,0.00,33.33,14,15.50,1.28,97,0.00,-10.16,1.16,0.00,0.00
24958,5.47,-0.78,14.59,13.44,192,0.10,1203,0.00,0.00,33.33,14,15.50,1.27,97,0.00,-10.30,1.06,0.00,0.00
25214,5.47,-0.78,14.59,13.44,192,0.12,1185,0.00,0.00,33.33,14,16.00,1.26,97,0.00,-10.30,1.12,0.00,0.00
25472,4.69,-0.78,14.01,13.44,192,0.10,1167,0.00,0.00,33.33,14,17.00,1.24,97,0.00,-10.45,1.04,0.00,0.00
25729,3.12,-0.78,13.32,13.52,192,0.13,1162,0.00,0.00,33.33,14,16.00,1.24,97,0.00,-10.45,1.12,0.00,0.00
25985,2.34,-0.78,13.32,13.52,192,0.11,1144,0.00,0.00,33.33,14,17.00,1.22,97,0.00,-10.30,1.14,0.00,0.00
26243,0.78,-0.78,13.21,13.44,192,0.11,1134,0.00,0.00,33.33,14,16.50,1.21,97,0.00,-10.30,1.06,0.00,0.00
26499,0.00,-0.78,13.21,13.36,192,0.11,1134,0.00,0.00,33.33,14,15.50,1.21,97,0.00,-10.30,1.08,0.00,0.00
26757,-1.56,-0.78,13.44,13.28,192,0.10,1110,0.00,0.00,33.33,14,17.50,1.18,97,0.00,-10.30,1.04,0.00,0.00
27015,-2.34,-0.78,13.55,13.28,192,0.11,1096,0.00,0.00,33.33,14,17.50,1.17,97,0.00,-10.30,1.04,0.00,0.00
27272,-3.12,-0.78,13.78,13.36,192,0.11,1109,0.00,0.00,33.33,14,15.50,1.18,97,0.00,-10.30,1.10,0.00,0.00
27528,-3.91,-0.78,13.90,13.36,192,0.12,1093,0.00,0.00,33.33,14,16.00,1.17,97,0.00,-10.30,1.08,0.00,0.00
27786,-4.69,-0.78,13.90,13.44,192,0.11,1093,0.00,0.00,33.33,14,15.50,1.17,97,0.00,-10.30,1.08,0.00,0.00
28044,-4.69,-0.78,14.01,13.52,192,0.13,1080,0.00,0.00,33.33,14,15.50,1.15,97,0.00,-10.30,1.14,0.00,0.00
28299,-5.47,-0.78,13.90,13.52,192,0.13,1086,0.00,0.00,33.33,14,14.00,1.15,97,0.00,-10.30,1.14,0.00,0.00
28557,-6.25,-0.78,14.01,13.52,192,0.16,1076,0.00,0.00,33.33,14,14.50,1.15,97,0.00,-10.30,1.22,0.00,0.00
28815,-6.25,-0.78,14.13,13.44,192,0.18,1053,0.00,0.00,33.33,14,16.50,1.12,97,0.00,-10.30,1.26,0.00,0.00
29071,-7.03,-0.78,14.13,13.44,192,0.17,1055,0.00,0.00,33.33,14,15.50,1.13,97,0.00,-10.16,1.16,0.00,0.00
29329,-7.03,-0.78,14.36,13.44,192,0.15,1038,0.00,0.00,33.33,14,16.00,1.11,97,0.00,-10.30,1.12,0.00,0.00
29587,-7.03,-0.78,14.47,13.44,192,0.17,1028,0.00,0.00,33.33,14,16.00,1.10,97,0.00,-10.16,1.22,0.00,0.00
29844,-7.81,-0.78,14.36,13.44,192,0.16,1013,0.00,0.00,33.33,14,16.50,1.08,97,0.00,-10.16,1.16,0.00,0.00
30101,-7.81,-0.78,14.36,13.36,192,0.19,1007,0.00,0.00,33.33,14,16.00,1.07,97,0.00,-10.16,1.24,0.00,0.00
30358,-7.81,-0.78,14.36,13.36,192,0.22,982,0.00,0.00,33.33,14,17.50,1.05,97,0.00,-10.16,1.28,0.00,0.00
30615,-8.59,-0.78,14.36,13.36,192,0.21,982,0.00,0.00,33.33,14,16.50,1.05,97,0.00,-10.01,1.30,0.00,0.00
30873,-8.59,-0.78,14.47,13.68,192,0.14,1217,0.00,0.00,33.33,14,4.50,1.46,97,0.00,-10.45,1.24,0.00,0.00
31129,0.00,-0.78,14.24,13.44,192,0.09,1746,0.00,0.00,33.33,14,15.50,1.81,97,0.00,-11.61,1.20,0.00,0.00
31386,0.00,-0.78,12.98,13.60,192,0.11,1666,0.00,0.00,33.33,14,15.50,1.76,97,0.00,-11.90,1.24,0.00,0.00
31643,0.00,-0.78,11.94,13.52,192,0.14,1669,0.00,0.00,33.33,14,15.50,1.73,97,0.00,-11.90,1.30,0.00,0.00
31900,0.00,-0.78,11.71,13.52,192,0.15,1629,0.00,0.00,33.33,14,15.50,1.74,97,0.00,-11.90,1.30,0.00,0.00
32157,0.00,-0.78,11.60,13.60,192,0.15,1580,0.00,0.00,33.33,14,15.50,1.69,97,0.00,-11.75,1.30,0.00,0.00
