Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
2571,-18.75,-0.78,13.67,13.44,183,0.75,1800,-2.11,0.00,33.33,16,8.00,3.48,102,0.50,-7.40,1.92,0.00,9.02
2829,-18.75,-0.78,13.67,13.28,183,0.96,1384,-2.11,0.00,33.33,16,6.00,2.95,102,-1.50,-5.66,1.92,0.00,9.02
3088,-18.75,-0.78,12.86,13.52,183,1.08,1285,-2.11,0.00,33.33,16,6.00,3.02,102,-1.50,-3.63,1.98,0.00,11.37
3347,-19.53,-0.78,12.86,13.52,183,1.00,1540,-2.11,0.00,33.33,16,28.00,3.61,102,1.00,-3.34,2.04,0.00,12.16
3603,-18.75,-0.78,13.21,13.36,183,1.04,1840,-2.11,0.00,33.33,16,9.00,4.32,102,1.50,-4.21,2.10,0.00,12.55
3860,-18.75,-0.78,12.98,13.36,183,1.04,1833,-2.11,0.00,33.33,16,9.50,4.30,102,1.50,-4.21,2.12,0.00,12.55
4118,-18.75,-0.78,12.86,13.28,183,1.11,1704,-1.05,0.00,33.33,16,10.50,4.00,102,2.00,-3.92,2.10,0.00,12.55
4376,-18.75,-0.78,12.75,13.28,183,1.12,1611,-1.05,0.00,33.33,16,32.00,3.78,102,2.00,-3.48,2.10,0.00,12.55
4633,-18.75,-0.78,12.75,13.28,183,1.11,1562,-1.05,0.00,33.33,16,30.00,3.67,102,1.50,-3.34,2.08,0.00,12.55
4890,-18.75,-0.78,12.98,13.60,183,1.05,1669,-1.05,0.00,33.33,16,9.50,3.92,102,2.00,-3.63,2.08,0.00,12.55
5147,-18.75,-0.78,13.09,13.60,183,1.06,1811,-1.05,0.00,33.33,16,32.00,4.25,102,2.50,-4.21,2.12,0.00,12.55
5404,-18.75,-0.78,13.09,13.60,183,0.95,1998,-1.05,0.00,33.33,16,27.50,4.26,104,3.50,-4.64,2.12,0.00,12.55
5661,-18.75,-0.78,13.09,13.60,183,0.91,2174,0.00,0.00,33.33,16,29.00,4.64,104,4.50,-5.08,2.14,0.00,12.55
5919,-18.75,-0.78,13.09,13.60,183,0.88,2240,0.00,0.00,33.33,16,35.50,4.37,104,4.50,-5.37,2.16,0.00,12.55
6176,-17.97,-0.78,13.32,13.52,183,0.87,2322,0.00,0.00,33.33,16,12.50,4.46,104,4.50,-5.80,2.16,0.00,12.55
6433,-17.97,-0.78,13.55,13.44,183,0.86,2486,0.00,0.00,33.33,16,15.50,4.77,104,4.50,-6.09,2.20,0.78,12.94
6690,-17.19,-0.78,13.67,13.36,183,0.84,2640,0.00,0.00,33.33,16,11.50,5.07,104,4.00,-6.24,2.22,1.57,13.73
6948,-17.19,-0.78,14.47,13.44,183,0.93,2719,0.00,0.00,33.33,16,-7.00,5.22,104,4.50,-5.51,2.30,4.71,16.47
7206,-15.62,-0.78,14.81,13.20,183,0.96,2884,0.00,0.00,66.67,16,13.50,6.15,104,4.50,-4.93,2.40,5.49,16.86
7463,-17.19,-0.78,14.47,13.28,183,0.96,2988,0.00,0.00,66.67,16,-6.00,6.37,104,4.50,-4.64,2.42,5.88,17.25
7721,-15.62,-0.78,14.70,13.28,183,0.96,3129,0.00,0.00,66.67,16,29.00,6.67,104,4.50,-4.50,2.48,6.67,18.04
7978,-14.84,0.00,14.70,13.44,183,0.96,3260,0.00,0.00,66.67,16,12.50,6.96,104,4.50,-4.21,2.50,7.45,18.82
8236,-10.94,0.00,14.93,13.44,183,0.98,3342,0.00,0.00,66.67,16,33.00,7.13,104,4.50,-3.77,2.56,9.02,20.00
8493,-8.59,0.00,14.70,13.52,183,0.94,3551,0.00,0.00,66.67,16,13.00,7.57,104,4.50,-3.77,2.60,9.02,20.00
8751,-5.47,0.00,14.81,13.44,183,0.95,3767,0.00,0.00,66.67,16,12.50,8.03,104,4.50,-3.48,2.66,10.20,21.18
9008,0.00,0.00,15.16,13.28,183,0.95,3848,0.00,0.00,66.67,16,33.50,9.03,104,4.50,-3.34,2.72,11.37,21.96
9266,0.00,0.00,14.01,13.28,183,0.94,4076,0.00,0.00,66.67,16,29.00,10.43,104,4.50,-2.76,2.80,12.55,23.14
9523,0.00,0.00,13.67,13.20,183,0.94,4315,0.00,0.00,66.67,16,29.00,11.05,104,4.50,-2.61,2.88,13.33,23.53
9780,0.00,0.00,12.63,13.44,183,0.97,4584,0.00,0.00,66.67,16,36.50,13.69,104,4.50,-2.61,2.98,13.73,23.92
10037,0.00,0.00,12.06,13.36,183,1.03,4746,0.00,0.00,66.67,16,12.50,15.19,104,4.50,-2.32,3.12,13.73,24.31
10293,0.00,0.00,11.94,13.44,183,1.06,5084,0.00,0.00,66.67,16,33.00,17.36,102,4.50,-1.74,3.20,10.59,24.71
10552,0.00,0.00,11.94,13.36,183,1.11,5353,0.00,0.00,66.67,16,13.50,19.41,102,4.50,-1.60,3.32,9.02,24.71
10808,0.00,0.00,11.94,13.44,183,1.17,5564,0.00,0.00,66.67,16,29.00,20.18,102,4.50,-1.31,3.38,9.02,24.71
11067,0.00,0.00,12.06,13.28,183,1.16,5774,0.00,0.00,66.67,16,12.00,20.94,102,4.50,-1.31,3.44,9.02,24.71
11325,0.00,0.00,12.06,13.44,183,0.62,5854,0.00,0.00,66.67,16,29.00,16.24,102,0.00,-7.25,2.80,0.00,0.00
11582,0.00,0.00,12.75,13.52,183,0.65,5278,0.00,0.00,66.67,16,13.50,12.39,102,0.00,-10.59,2.58,0.00,0.00
11839,0.00,0.00,12.52,13.20,183,0.67,4562,0.00,0.00,66.67,16,10.50,9.73,100,3.00,-4.50,2.50,0.00,29.02
12096,0.00,0.00,12.75,13.36,183,1.10,3630,0.00,0.00,66.67,16,29.00,11.62,100,4.50,0.00,2.86,9.02,31.76
12354,0.00,0.00,12.52,13.36,183,1.23,3698,0.00,0.00,66.67,16,12.00,12.62,100,4.50,1.16,3.00,17.25,31.76
12611,0.00,0.00,12.29,13.44,183,1.28,3769,0.00,0.00,66.67,16,29.00,13.67,100,4.50,1.60,3.06,22.35,32.16
12869,0.00,0.00,12.17,13.44,183,1.32,3796,0.00,0.00,66.67,16,12.00,14.71,99,4.50,2.76,3.18,24.31,34.51
13130,0.00,0.00,12.06,13.44,183,1.47,4056,0.00,0.00,66.67,16,12.00,17.35,99,4.50,4.35,3.30,25.10,35.29
13388,0.00,0.00,12.06,13.44,183,1.57,4136,0.00,0.00,66.67,16,29.00,18.50,99,4.50,5.95,3.42,16.86,36.47
13645,0.00,0.00,12.06,13.28,183,1.69,4320,0.00,0.00,66.67,16,32.00,20.28,99,4.50,6.96,3.54,5.10,36.86
13903,0.00,0.00,12.06,13.28,183,1.75,4534,0.00,0.00,66.67,16,36.50,23.22,97,4.50,7.25,3.58,0.00,37.25
14160,0.00,0.00,12.06,13.36,183,1.71,4667,0.00,0.00,66.67,16,29.00,23.89,97,4.50,6.96,3.64,0.00,37.25
14418,0.00,0.00,12.06,13.36,183,1.72,4820,0.00,0.00,66.67,16,29.00,24.68,97,4.50,6.82,3.68,0.00,37.25
14675,0.00,0.00,12.06,13.28,183,1.71,5006,0.00,0.00,66.67,16,31.50,25.63,97,4.50,6.53,3.70,0.00,36.86
14932,0.00,0.00,12.06,13.36,183,1.65,5256,0.00,0.00,66.67,16,12.00,26.91,97,4.50,6.09,3.74,0.00,36.86
15190,0.00,0.00,11.94,13.36,183,1.68,5312,0.00,0.00,66.67,16,29.00,27.19,95,4.50,5.95,3.78,0.00,36.47
15447,0.00,0.00,11.94,13.36,183,1.57,5368,0.00,0.00,66.67,16,12.50,27.49,95,4.50,4.79,3.76,0.00,33.73
15705,0.00,0.00,12.06,13.28,183,1.31,5584,0.00,0.00,66.67,16,33.00,27.40,95,0.00,-7.40,3.50,0.00,0.00
15962,0.00,0.00,12.63,13.52,183,0.78,4774,0.00,0.00,66.67,16,10.50,0.00,95,0.00,-9.72,2.72,0.00,0.00
16219,0.00,-0.78,20.56,13.52,183,0.52,4305,0.00,0.00,66.67,16,15.00,7.36,95,1.00,-9.58,2.24,0.00,18.04
16477,0.00,0.00,14.13,13.44,183,1.16,3878,0.00,0.00,66.67,16,32.00,13.28,95,4.50,-0.29,3.00,8.63,29.80
16733,0.00,0.00,12.06,13.36,183,1.25,3966,0.00,0.00,66.67,16,12.00,14.38,95,4.50,1.16,3.08,16.08,30.20
16991,0.00,0.00,11.94,13.28,183,1.33,3985,0.00,0.00,66.67,16,35.50,15.30,93,4.50,2.61,3.16,18.04,31.76
17248,0.00,0.00,11.94,13.20,183,1.43,4054,0.00,0.00,66.67,16,30.50,17.30,93,4.50,4.64,3.28,17.65,35.29
17505,0.00,0.00,11.83,13.20,183,1.60,4132,0.00,0.00,66.67,16,13.00,19.39,93,4.50,6.67,3.42,7.06,37.25
17762,0.00,0.00,11.83,13.20,183,1.68,4237,0.00,0.00,66.67,16,29.00,21.69,93,4.50,7.84,3.50,0.00,39.22
18020,0.00,0.00,11.83,13.20,183,1.76,4235,0.00,0.00,66.67,14,32.50,22.59,93,4.00,8.56,3.56,0.00,43.14
18277,0.00,0.00,11.94,13.36,183,1.83,4332,-4.22,0.00,66.67,14,26.00,23.11,93,0.00,8.71,3.62,0.00,43.92
18535,0.00,0.00,11.94,13.36,183,1.87,4376,-8.44,0.00,66.67,14,20.00,24.27,93,-4.50,8.85,3.68,0.00,44.31
18792,0.00,0.00,11.83,13.36,181,1.83,4596,-8.44,0.00,66.67,14,20.00,24.51,93,-4.50,8.85,3.66,0.00,44.31
19049,0.00,0.00,11.83,13.28,181,1.88,4682,-8.44,0.00,66.67,14,3.50,24.97,91,-4.50,8.71,3.68,0.00,43.92
19307,0.00,0.00,11.83,13.36,181,1.77,4735,-8.44,0.00,66.67,14,4.50,25.25,91,-4.50,8.27,3.72,0.00,40.78
19564,0.00,0.00,11.83,13.44,181,0.92,4644,0.00,0.00,66.67,14,3.00,4.98,91,-6.00,-0.15,2.70,0.00,0.00
19822,0.00,0.00,12.06,13.36,181,0.89,4783,0.00,0.00,66.67,14,13.50,0.00,91,0.00,-9.43,2.90,0.00,0.00
20080,0.00,-0.78,21.36,13.44,181,0.56,4085,0.00,0.00,66.67,14,13.50,0.00,91,0.00,-9.14,2.24,0.00,0.00
20337,0.00,-0.78,22.62,13.44,181,0.48,3563,0.00,0.00,66.67,14,15.50,0.00,91,0.00,-8.85,2.02,0.00,0.00
20595,0.00,-0.78,22.39,13.44,181,0.41,3036,0.00,0.00,66.67,14,15.50,0.00,91,0.00,-9.00,1.88,0.00,0.00
20852,0.00,-0.78,22.39,13.68,181,0.36,2596,0.00,0.00,33.33,14,13.00,0.00,91,0.00,-9.29,1.80,0.00,0.00
21109,0.00,-0.78,22.62,13.60,181,0.32,2193,0.00,0.00,33.33,14,13.00,0.00,91,0.00,-8.71,1.68,0.00,0.00
21367,0.00,-0.78,22.74,13.52,181,0.39,1885,0.00,0.00,33.33,14,13.00,0.00,91,0.00,-8.27,1.70,0.00,0.00
21624,0.00,-1.56,22.51,13.52,181,0.38,1502,0.00,0.00,33.33,14,21.00,0.00,91,0.00,-7.98,1.56,0.00,0.00
21881,0.00,-1.56,22.62,13.84,181,0.34,1301,0.00,0.00,33.33,14,13.00,1.94,91,0.00,-7.55,1.48,0.00,0.00
22139,-2.34,0.78,12.17,13.52,181,0.16,1599,0.00,0.00,33.33,14,13.00,1.71,91,0.00,-9.58,1.30,0.00,0.00
22396,0.00,0.78,15.16,13.52,181,0.09,1469,0.00,0.00,33.33,14,13.50,1.57,91,0.00,-10.59,1.12,0.00,0.00
22653,3.12,0.78,16.54,13.44,181,0.09,1385,0.00,0.00,33.33,14,18.00,1.48,90,0.00,-10.74,1.12,0.00,0.00
22910,2.34,0.78,14.24,13.44,180,0.10,1358,0.00,0.00,33.33,14,18.00,1.45,90,0.00,-11.03,1.12,0.00,0.00
23167,0.00,0.78,12.75,13.60,180,0.06,1772,0.00,0.00,33.33,14,15.50,1.89,90,0.00,-11.61,0.98,0.00,0.00
23425,0.00,0.78,12.06,13.44,180,0.06,2329,0.00,0.00,33.33,14,15.50,2.48,90,0.00,-11.90,1.12,0.00,0.00
23682,0.00,0.78,12.40,13.60,180,0.07,2356,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-12.04,1.16,0.00,0.00
23939,0.00,0.78,13.44,13.60,180,0.05,2290,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.90,1.06,0.00,0.00
24196,0.00,0.78,16.88,13.60,180,0.05,2225,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.90,1.04,0.00,0.00
24453,0.00,0.78,22.74,13.60,180,0.09,1999,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.75,1.22,0.00,0.00
24711,0.00,0.78,22.85,13.52,180,0.10,1682,0.00,0.00,33.33,14,13.00,0.00,90,0.00,-11.61,1.18,0.00,0.00
24968,0.00,0.78,23.08,13.44,180,0.10,1272,0.00,0.00,33.33,14,21.00,1.30,90,0.00,-11.17,1.08,0.00,0.00
25225,0.00,0.78,22.74,13.68,180,0.11,1128,0.00,0.00,33.33,14,19.00,1.20,90,0.00,-10.59,1.10,0.00,0.00
25483,0.00,0.78,20.79,13.60,180,0.09,1230,0.00,0.00,33.33,14,6.00,1.31,90,0.00,-10.74,1.04,0.00,0.00
25740,0.00,0.78,11.94,13.44,181,0.10,1330,0.00,0.00,33.33,14,4.50,1.42,90,0.00,-11.17,1.16,0.00,0.00
25997,0.00,0.78,12.63,13.36,181,0.11,1276,0.00,0.00,33.33,14,10.50,1.36,90,0.00,-11.32,1.10,0.00,0.00
26254,0.00,0.78,12.17,13.28,181,0.10,1152,0.00,0.00,33.33,14,21.00,1.23,90,0.00,-11.03,1.02,0.00,0.00
26511,-0.78,0.78,11.94,13.20,181,0.11,1076,0.00,0.00,33.33,14,21.00,1.15,90,0.00,-10.74,1.10,0.00,0.00
26768,-3.12,0.78,11.83,13.20,181,0.15,1080,0.00,0.00,33.33,14,21.00,1.15,90,0.00,-10.59,1.20,0.00,0.00
27026,-5.47,0.78,11.94,13.20,181,0.17,1088,0.00,0.00,33.33,14,19.00,1.16,90,0.00,-10.45,1.22,0.00,0.00
27283,-7.03,0.78,12.29,13.28,181,0.12,1082,0.00,0.00,33.33,14,17.50,1.15,90,0.00,-10.45,1.18,0.00,0.00
27541,0.00,0.78,12.98,13.60,181,0.09,1424,0.00,0.00,33.33,14,4.50,1.52,90,0.00,-11.17,1.12,0.00,0.00
27798,0.00,0.78,13.09,13.60,181,0.09,1972,0.00,0.00,33.33,14,15.50,2.10,90,0.00,-11.75,1.18,0.00,0.00
28055,0.00,0.78,12.63,13.60,181,0.06,2254,0.00,0.00,33.33,14,15.50,2.40,90,0.00,-11.75,1.14,0.00,0.00
28313,0.00,0.78,12.98,13.60,181,0.09,2176,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.90,1.24,0.00,0.00
28569,0.00,0.78,14.13,13.60,181,0.09,2187,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.75,1.24,0.00,0.00
28826,0.00,0.78,19.29,13.60,181,0.07,2118,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.75,1.18,0.00,0.00
29084,0.00,0.78,23.08,13.44,181,0.09,2091,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.75,1.24,0.00,0.00
29342,0.00,0.78,23.08,13.44,181,0.08,2047,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.61,1.18,0.00,0.00
29599,0.00,0.78,23.43,13.44,181,0.10,2005,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.61,1.18,0.00,0.00
29856,0.00,0.78,23.20,13.36,181,0.11,1980,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.61,1.30,0.00,0.00
30113,0.00,0.78,23.20,13.36,181,0.11,1960,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.61,1.28,0.00,0.00
30370,0.00,0.78,23.20,13.36,181,0.12,1895,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.61,1.30,0.00,0.00
30628,0.00,0.78,23.43,13.52,181,0.12,1886,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.75,1.28,0.00,0.00
30886,0.00,0.78,23.54,13.52,181,0.13,1835,0.00,0.00,33.33,14,15.50,0.00,90,0.00,-11.61,1.34,0.00,0.78
31144,0.00,-1.56,23.20,13.52,181,0.29,1825,0.00,0.00,33.33,14,23.50,2.34,90,0.00,-11.03,1.54,0.00,3.92
31401,0.00,-0.78,23.08,13.52,181,0.34,1825,0.00,0.00,33.33,14,10.50,2.34,90,0.00,-10.45,1.64,0.00,5.10
31659,-8.59,-0.78,13.09,13.52,181,0.44,1789,0.00,0.00,33.33,14,13.00,2.67,90,0.00,-9.43,1.76,0.00,7.06
31916,-7.03,-0.78,13.67,13.52,181,0.62,1787,0.00,0.00,33.33,14,29.50,3.01,90,0.50,-8.13,1.86,0.00,8.24
32172,-11.72,-0.78,13.32,13.52,181,0.64,1802,0.00,0.00,33.33,14,9.00,3.53,90,1.00,-7.40,1.86,0.00,8.63
32431,-14.06,-0.78,13.21,13.44,181,0.67,1769,0.00,0.00,33.33,14,26.00,3.40,90,2.00,-7.11,1.90,0.00,8.63
32688,-21.88,-0.78,13.21,13.44,181,0.68,1774,0.00,0.00,33.33,14,10.50,3.03,90,2.00,-6.96,1.90,0.00,8.63
32945,-21.09,-0.78,14.47,13.36,181,0.67,1704,0.00,0.00,33.33,14,34.00,2.91,90,2.00,-6.96,1.90,0.00,8.63
33203,-21.09,-0.78,14.59,13.28,181,0.73,1845,0.00,0.00,33.33,14,10.00,3.15,90,2.00,-6.82,1.92,0.00,8.63
33460,-25.00,-0.78,14.36,13.36,181,0.68,1786,0.00,0.00,33.33,14,10.00,3.05,90,2.00,-6.96,1.90,0.00,8.63
33717,-24.22,-0.78,14.59,13.28,181,0.72,1778,0.00,0.00,33.33,14,10.00,3.03,90,2.00,-6.96,1.94,0.00,8.63
33974,-25.00,-0.78,14.59,13.28,181,0.67,1853,0.00,0.00,33.33,14,11.00,3.16,90,2.00,-6.96,1.92,0.00,8.63
34231,-25.00,-0.78,14.59,13.52,181,0.73,1745,0.00,0.00,33.33,14,33.00,2.98,88,2.00,-6.96,1.92,0.00,8.63
34489,-25.00,-0.78,14.47,13.60,181,0.71,1810,0.00,0.00,33.33,14,32.50,3.09,88,2.00,-6.96,1.94,0.00,8.63
34746,-25.00,-0.78,14.36,13.60,181,0.67,1855,0.00,0.00,33.33,14,10.50,3.17,88,2.00,-6.96,1.92,0.00,8.63
35004,-25.00,-0.78,14.70,13.60,181,0.68,1820,0.00,0.00,33.33,14,30.50,3.11,88,2.00,-6.96,1.92,0.00,8.63
35261,-25.00,-0.78,14.47,13.60,181,0.73,1751,0.00,0.00,33.33,14,26.50,2.99,88,2.00,-6.96,1.94,0.00,8.63
35519,-25.00,-0.78,14.47,13.60,181,0.73,1854,0.00,0.00,33.33,14,9.50,3.12,88,2.00,-6.96,1.94,0.00,9.02
35776,-25.00,-0.78,14.59,13.60,181,0.77,1822,0.00,0.00,33.33,14,10.00,3.17,88,2.00,-6.53,1.96,0.00,9.80
36033,-25.00,-0.78,14.47,13.52,181,1.08,1820,0.00,0.00,33.33,14,30.50,3.88,88,3.00,-4.79,2.14,0.78,12.94
36290,-25.00,-0.78,13.09,13.44,181,1.05,1825,0.00,0.00,33.33,14,10.50,4.28,88,3.50,-3.92,2.14,1.18,13.33
36548,-25.00,-0.78,13.21,13.44,181,1.03,1804,0.00,0.00,33.33,14,30.00,4.23,88,3.50,-3.92,2.12,0.39,10.20
36805,-25.00,-1.56,12.17,13.44,181,0.22,1852,0.00,0.00,33.33,14,25.00,2.37,88,0.00,-9.43,1.38,0.00,0.00
37062,0.00,0.78,12.29,13.36,181,0.14,1842,0.00,0.00,33.33,14,9.50,1.96,88,0.00,-11.61,1.32,0.00,0.00
37319,0.00,0.78,11.94,13.28,181,0.14,1521,0.00,0.00,33.33,14,14.00,0.00,86,0.00,-11.75,1.28,0.00,0.00
37576,0.00,0.78,12.06,13.04,181,0.17,1120,0.00,0.00,33.33,14,21.00,1.19,86,0.00,-11.03,1.24,0.00,0.00
37833,0.00,0.78,13.21,13.52,181,0.22,998,0.00,0.00,33.33,14,21.00,1.07,86,0.00,-10.59,1.28,0.00,0.00
38090,0.00,0.78,13.44,13.60,181,0.21,978,0.00,0.00,33.33,14,21.00,1.04,86,0.00,-10.30,1.26,0.00,0.00
38347,0.00,0.78,11.71,13.68,181,0.21,1002,0.00,0.00,33.33,14,19.00,1.07,86,0.00,-10.30,1.26,0.00,0.00
38604,0.00,0.78,11.60,13.60,181,0.20,996,0.00,0.00,33.33,14,18.00,1.06,86,0.00,-10.45,1.24,0.00,0.00
38862,0.00,0.78,12.17,13.60,181,0.21,969,0.00,0.00,33.33,14,19.00,1.03,86,0.00,-10.30,1.26,0.00,0.00
39119,0.00,0.78,12.86,13.60,181,0.25,976,0.00,0.00,33.33,14,17.50,1.03,86,0.00,-10.16,1.34,0.00,1.96
39376,0.00,-0.78,13.32,13.84,181,0.55,1047,0.00,0.00,33.33,14,2.50,1.56,86,0.00,-8.56,1.66,0.00,5.49
39633,-7.03,-0.78,13.44,13.52,181,0.43,1797,0.00,0.00,33.33,14,9.50,2.68,86,0.00,-8.85,1.72,0.00,6.27
39890,-11.72,-0.78,13.67,13.44,181,0.44,1653,0.00,0.00,33.33,14,33.00,2.47,86,0.00,-8.85,1.72,0.00,6.27
40148,-13.28,-0.78,14.24,13.44,181,0.49,1745,0.00,0.00,33.33,14,26.00,2.61,86,0.00,-8.71,1.76,0.00,6.67
40405,-14.84,-0.78,14.47,13.44,181,0.52,1676,0.00,0.00,33.33,14,9.50,2.50,86,0.50,-7.98,1.82,0.00,9.02
40662,-14.84,-0.78,14.70,13.36,181,0.78,1712,0.00,0.00,33.33,14,10.00,3.29,86,2.00,-6.53,1.96,0.00,10.20
40918,-25.00,-0.78,12.63,13.36,181,0.99,1708,0.00,0.00,33.33,14,27.00,3.28,86,2.50,-4.93,2.08,0.00,12.55
41175,-25.00,-0.78,13.55,13.52,181,1.07,1744,0.00,0.00,33.33,14,30.50,4.09,86,2.50,-4.06,2.10,0.78,12.94
41433,-25.00,-0.78,13.67,13.60,181,1.10,1756,0.00,0.00,33.33,14,14.00,4.12,86,3.00,-3.77,2.12,1.18,13.33
41690,-25.00,-0.78,13.55,13.52,180,1.10,1759,0.00,0.00,33.33,14,11.00,4.13,86,2.50,-3.77,2.12,1.18,13.33
41947,-25.00,-0.78,13.55,13.52,181,1.11,1752,0.00,0.00,33.33,14,10.50,4.11,86,3.00,-3.77,2.12,1.18,12.94
42204,-25.00,-0.78,13.55,13.60,181,1.07,1832,0.00,0.00,33.33,14,29.50,4.28,86,3.00,-3.92,2.12,0.78,12.94
42461,-25.00,-0.78,13.21,13.52,181,1.08,1880,0.00,0.00,33.33,14,35.50,4.42,86,3.00,-4.06,2.14,0.39,12.55
42718,-25.00,-0.78,13.09,13.52,181,1.01,1888,0.00,0.00,33.33,14,12.00,4.03,86,3.50,-4.35,2.12,0.00,12.16
42975,-25.00,-0.78,12.98,13.44,181,0.96,1907,0.00,0.00,33.33,14,12.00,4.07,84,3.50,-4.79,2.08,0.00,11.37
43232,-25.00,-0.78,12.75,13.44,181,0.88,1909,0.00,0.00,33.33,14,31.00,4.07,84,3.50,-5.22,2.06,0.00,10.98
43489,-25.00,-0.78,13.21,13.36,181,0.80,1918,0.00,0.00,33.33,14,33.00,3.68,84,3.00,-5.66,2.04,0.00,10.20
43746,-25.00,-0.78,13.67,13.36,181,0.69,1965,0.00,0.00,33.33,14,26.50,3.35,84,2.00,-6.53,1.96,0.00,9.02
44004,-25.00,-0.78,13.90,13.36,181,0.64,1958,0.00,0.00,33.33,14,30.50,3.34,84,2.00,-7.11,1.92,0.00,8.24
44261,-25.00,-0.78,13.90,13.36,181,0.54,1984,0.00,0.00,33.33,14,25.50,2.96,84,1.00,-7.69,1.86,0.00,7.45
44518,-25.00,-0.78,14.13,13.52,181,0.48,1978,0.00,0.00,33.33,14,25.00,2.95,84,0.50,-8.27,1.82,0.00,7.06
44776,-25.00,-0.78,14.59,13.52,181,0.42,1968,0.00,0.00,33.33,14,26.00,2.52,84,0.00,-8.71,1.78,0.00,6.67
45033,-21.09,-0.78,15.04,13.52,181,0.41,1996,0.00,0.00,33.33,14,28.50,2.55,84,0.00,-8.85,1.74,0.00,6.27
45290,-14.84,-0.78,15.73,13.52,181,0.39,2029,0.00,0.00,33.33,14,32.00,2.60,84,0.00,-9.00,1.76,0.00,6.27
45547,-14.06,-0.78,14.93,13.52,181,0.40,1988,0.00,0.00,33.33,14,26.00,2.61,84,0.00,-9.00,1.74,0.00,6.27
45805,-15.62,-0.78,14.47,13.52,181,0.41,1960,0.00,0.00,33.33,14,26.00,2.52,84,0.00,-9.00,1.76,0.00,6.27
46062,-16.41,-0.78,14.59,13.44,181,0.40,1936,0.00,0.00,33.33,14,27.00,2.48,84,0.00,-9.00,1.72,0.00,6.27
46319,-14.84,-0.78,14.81,13.44,181,0.18,1894,0.00,0.00,33.33,14,33.00,2.42,84,0.00,-10.01,1.68,0.00,0.00
46576,0.00,0.78,14.36,13.28,181,0.13,1875,0.00,0.00,33.33,14,21.50,2.00,84,0.00,-11.61,1.30,0.00,0.00
