Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
41665,-7.03,-0.78,11.94,14.00,181,0.29,2570,0.00,0.00,33.33,16,15.50,3.29,84,0.00,-9.00,1.70,0.00,3.53
41922,4.69,-0.78,14.70,13.68,181,0.24,3071,0.00,0.00,66.67,16,9.00,3.33,84,0.00,-10.74,1.72,0.00,3.53
42180,-6.25,-3.12,12.86,13.76,180,0.26,3040,0.00,0.00,66.67,16,28.50,3.26,84,0.00,-10.74,1.76,0.00,3.53
42437,-15.62,-3.12,12.98,13.76,180,0.24,3068,0.00,0.00,66.67,16,28.00,3.27,84,0.00,-10.88,1.72,0.00,3.92
42694,-25.00,-3.12,13.21,13.68,180,0.25,3039,0.00,0.00,66.67,16,5.50,3.24,84,0.00,-10.74,1.70,0.00,4.31
42951,-25.00,-3.12,13.78,13.68,180,0.28,3010,0.00,0.00,66.67,16,8.00,3.21,84,0.00,-10.45,1.78,0.00,4.71
43208,-23.44,-3.12,14.59,13.60,180,0.35,2977,0.00,0.00,66.67,16,28.00,3.18,84,0.00,-10.16,1.84,0.00,5.88
43466,-7.81,-3.12,18.03,13.60,180,0.42,3051,0.00,0.00,66.67,16,6.00,3.91,84,0.00,-9.72,1.94,0.00,6.67
43723,-14.06,-3.12,13.78,13.52,180,0.49,3035,0.00,0.00,66.67,16,32.00,3.88,84,0.50,-9.43,2.02,0.00,8.24
43981,-17.19,-3.12,13.67,13.52,180,0.62,2972,0.00,0.00,66.67,16,5.00,4.44,84,1.00,-8.71,2.08,0.00,9.41
44239,-10.16,-3.12,14.13,13.60,180,0.68,2996,0.00,0.00,66.67,16,27.00,4.47,84,2.00,-8.27,2.14,0.00,10.59
44495,-5.47,-3.12,14.59,13.60,180,0.71,3018,0.00,0.00,66.67,16,-2.50,4.51,84,3.00,-7.84,2.18,0.00,10.98
44752,-3.12,-3.12,14.70,13.68,180,0.73,3010,0.00,0.00,66.67,16,7.00,4.50,84,3.00,-7.55,2.18,0.00,11.76
45010,7.03,-3.12,15.62,13.76,180,0.74,3084,0.00,0.00,66.67,16,28.50,5.26,84,3.00,-7.11,2.24,0.00,12.55
45267,12.50,-3.12,15.39,13.68,180,0.80,3064,0.00,0.00,66.67,16,16.50,5.87,84,3.50,-6.67,2.30,1.96,14.51
45524,10.94,-3.12,14.59,13.68,178,0.95,3078,0.00,0.00,66.67,16,30.50,6.47,84,4.50,-5.37,2.42,5.10,16.47
45781,10.16,-1.56,14.70,13.68,178,1.00,3086,0.00,0.00,66.67,16,8.00,7.24,84,4.50,-4.21,2.50,6.67,18.04
46038,3.12,-1.56,13.90,13.60,178,1.01,3103,0.00,0.00,66.67,16,31.00,6.62,84,4.50,-4.06,2.52,7.45,18.43
46295,1.56,-1.56,14.47,13.60,178,1.04,3198,0.00,0.00,66.67,16,30.50,7.50,84,4.50,-3.34,2.56,8.24,19.22
46552,1.56,-1.56,14.70,13.52,178,1.09,3140,0.00,0.00,66.67,16,11.50,7.37,84,4.50,-2.61,2.62,9.80,20.39
46810,2.34,-1.56,14.70,13.52,178,1.16,3104,0.00,0.00,66.67,16,11.50,7.95,84,4.50,-1.89,2.68,10.98,21.57
47068,0.00,-1.56,14.59,13.44,178,1.14,3258,0.00,0.00,66.67,16,34.50,8.34,84,4.50,-1.45,2.74,11.76,22.35
47325,-2.34,-1.56,14.59,13.44,178,1.16,3269,0.00,0.00,66.67,16,8.00,9.07,84,4.50,-0.73,2.76,12.94,23.14
47582,-5.47,-1.56,14.59,13.52,178,1.18,3284,0.00,0.00,66.67,16,8.50,9.11,84,4.50,-0.29,2.82,13.33,23.53
47839,-10.16,-1.56,14.36,13.68,178,1.19,3362,0.00,0.00,66.67,16,8.50,9.32,84,4.50,0.00,2.84,13.73,23.92
48097,-10.16,-1.56,14.70,13.68,178,1.21,3364,0.00,0.00,66.67,16,32.00,9.33,84,4.50,0.44,2.88,13.73,23.92
48353,-10.16,-1.56,14.70,13.68,178,1.19,3400,0.00,0.00,66.67,16,31.50,9.76,84,4.50,0.58,2.90,14.12,24.31
48610,-10.16,-1.56,14.81,13.68,176,1.25,3521,0.00,0.00,66.67,16,8.00,9.55,84,4.50,1.02,2.94,14.51,24.31
48867,-8.59,-1.56,14.81,13.60,176,1.23,3588,0.00,0.00,66.67,16,30.50,9.95,84,4.50,1.16,2.94,14.51,24.71
49125,-10.16,-1.56,14.81,13.60,176,1.27,3626,0.00,0.00,66.67,16,31.50,10.83,84,4.50,1.60,3.00,14.90,24.71
49382,-7.81,-1.56,14.93,13.52,176,1.34,3585,0.00,0.00,66.67,16,30.50,10.71,84,4.50,1.89,3.04,14.90,25.10
49641,-9.38,-1.56,15.27,13.44,176,1.39,3599,0.00,0.00,66.67,16,30.50,11.52,84,4.50,2.32,3.12,13.73,25.10
49898,-9.38,-1.56,14.81,13.52,176,1.39,3797,0.00,0.00,66.67,16,8.50,12.15,84,4.50,3.05,3.16,6.27,26.27
50155,-7.81,-1.56,15.04,13.60,176,1.49,3830,0.00,-2.11,66.67,16,8.50,13.07,84,4.50,4.21,3.24,0.00,27.84
50411,-7.81,-1.56,14.70,13.60,176,1.55,3920,0.00,-2.11,66.67,16,6.50,14.22,84,2.50,5.37,3.32,0.00,28.63
50667,-10.94,-1.56,14.36,13.60,176,1.63,3954,0.00,-2.11,66.67,16,28.50,13.23,84,2.50,6.09,3.36,0.00,29.02
50925,-8.59,-1.56,14.81,13.60,176,1.65,4056,0.00,-2.11,66.67,16,30.00,14.22,84,2.50,6.38,3.38,0.00,29.02
51182,-7.03,-1.56,15.39,13.52,176,1.66,3941,0.00,-2.11,66.67,16,32.00,15.13,84,2.50,6.53,3.40,0.00,29.41
51438,-8.59,-1.56,14.81,13.44,176,1.58,4112,0.00,-2.11,66.67,16,6.50,14.91,84,2.50,6.24,3.40,0.00,29.41
51695,-7.81,-1.56,14.93,13.36,176,1.65,4074,0.00,-2.11,66.67,16,6.00,14.77,84,2.50,6.38,3.44,0.00,29.80
51953,-3.91,-1.56,14.81,13.60,176,1.67,4123,0.00,-2.11,66.67,16,9.50,15.83,84,2.50,5.80,3.44,0.00,29.80
52210,0.00,-1.56,13.21,13.60,174,1.57,4268,0.00,0.00,66.67,16,11.50,20.03,84,4.50,5.66,3.42,0.00,29.02
52467,0.00,-1.56,11.60,13.60,174,1.53,4365,0.00,0.00,66.67,16,35.50,18.47,86,4.50,4.64,3.42,0.00,27.06
52725,0.00,-1.56,11.37,13.68,174,0.77,4383,0.00,0.00,66.67,16,30.50,10.29,86,0.00,-1.60,2.46,0.00,0.00
52982,0.00,-1.56,12.06,13.60,174,0.89,4134,0.00,0.00,66.67,16,13.50,0.00,86,0.00,-8.85,2.72,0.00,0.00
53239,0.00,-3.12,22.16,13.52,174,0.58,3556,0.00,0.00,66.67,16,13.50,0.00,86,0.00,-9.29,2.12,0.00,0.00
53496,0.00,-3.12,23.31,13.44,174,0.23,3085,0.00,0.00,66.67,16,13.00,0.00,86,0.00,-9.58,1.94,0.00,0.00
53754,0.00,-3.12,23.43,13.60,174,0.29,2611,0.00,0.00,66.67,16,13.00,0.00,86,0.00,-10.30,1.90,0.00,0.00
54011,0.00,-3.12,23.54,13.68,174,0.31,2291,0.00,0.00,33.33,16,13.00,0.00,86,0.00,-10.30,1.76,0.00,0.00
54268,0.00,-3.12,23.77,13.76,174,0.35,1909,0.00,0.00,33.33,16,13.00,0.00,86,0.00,-9.87,1.74,0.00,0.00
54524,0.00,-3.12,23.89,13.68,174,0.32,1518,0.00,0.00,33.33,16,13.00,0.00,86,0.00,-9.72,1.50,0.00,0.00
54782,0.00,-3.12,23.66,13.60,174,0.35,1253,0.00,0.00,33.33,16,21.00,1.60,86,0.00,-9.14,1.44,0.00,0.00
55039,0.00,-2.34,23.20,13.84,174,0.16,1364,0.00,0.00,33.33,16,9.50,1.46,86,0.00,-9.58,1.24,0.00,0.00
55297,-2.34,-2.34,11.83,13.76,174,0.12,1293,0.00,0.00,33.33,16,16.00,1.37,86,0.00,-10.16,1.18,0.00,0.00
55554,-1.56,0.00,13.78,13.76,174,0.10,1271,0.00,0.00,33.33,16,17.00,1.36,86,0.00,-10.30,1.12,0.00,0.00
55811,-0.78,0.00,14.59,13.76,174,0.20,1248,0.00,0.00,33.33,16,16.50,1.33,86,0.00,-10.30,1.32,0.00,0.00
56069,-0.78,0.00,14.47,13.76,174,0.15,1244,0.00,0.00,33.33,16,17.00,1.33,86,0.00,-10.30,1.24,0.00,0.00
56326,-1.56,0.00,14.36,13.76,174,0.13,1220,0.00,0.00,33.33,16,17.50,1.30,86,0.00,-10.16,1.14,0.00,0.00
56583,-1.56,0.00,14.47,13.60,174,0.18,1191,0.00,0.00,33.33,16,19.00,1.27,86,0.00,-10.16,1.32,0.00,0.00
56839,-1.56,0.00,14.59,13.60,174,0.19,1203,0.00,0.00,33.33,16,16.00,1.28,86,0.00,-10.16,1.28,0.00,0.00
