Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
30416,-10.16,-7.81,14.59,13.76,171,0.42,1250,0.00,0.00,33.33,16,26.00,1.60,93,0.00,-9.43,1.54,0.00,3.14
30673,-8.59,-7.81,14.93,13.68,171,0.44,1306,0.00,0.00,33.33,16,40.00,1.67,93,0.00,-9.29,1.58,0.00,3.53
30931,-1.56,-7.03,15.85,13.68,171,0.45,1371,0.00,0.00,33.33,16,30.50,2.14,93,0.00,-9.00,1.64,0.00,4.71
31188,2.34,-6.25,15.96,13.60,171,0.45,1568,0.00,0.00,33.33,16,26.00,2.34,93,0.00,-8.71,1.68,0.00,4.71
31446,0.78,-5.47,14.81,13.52,171,0.42,1676,0.00,0.00,33.33,16,29.00,2.53,93,0.00,-9.14,1.68,0.00,4.71
31703,-3.12,-4.69,14.13,13.52,171,0.41,1712,0.00,0.00,33.33,16,29.50,2.55,93,0.00,-9.43,1.68,0.00,4.71
31961,-8.59,-3.91,13.90,13.44,171,0.41,1709,0.00,0.00,33.33,16,32.00,2.55,93,0.00,-9.58,1.68,0.00,4.71
32219,-11.72,-3.91,14.01,13.44,171,0.42,1664,0.00,0.00,33.33,16,26.00,2.13,93,0.00,-9.58,1.68,0.00,4.71
32476,-13.28,-3.12,14.24,13.60,171,0.43,1609,0.00,0.00,33.33,16,33.50,2.06,93,0.00,-9.43,1.66,0.00,4.71
32733,-14.06,-3.12,14.59,13.60,171,0.44,1574,0.00,0.00,33.33,16,26.00,2.35,93,0.00,-9.14,1.68,0.00,4.71
32990,-14.06,-0.78,14.70,13.60,171,0.44,1550,0.00,0.00,33.33,16,31.00,2.31,93,0.00,-9.00,1.66,0.00,4.71
33247,-13.28,-0.78,14.70,13.68,171,0.43,1604,0.00,0.00,33.33,16,26.00,2.40,93,0.00,-9.14,1.68,0.00,4.71
33504,-14.06,-0.78,14.70,13.68,171,0.43,1600,0.00,0.00,33.33,16,26.00,2.39,93,0.00,-9.14,1.66,0.00,4.71
33761,-14.06,-0.78,14.70,13.68,171,0.44,1579,0.00,0.00,33.33,16,40.50,2.36,93,0.00,-9.00,1.68,0.00,4.71
34018,-13.28,-0.78,14.81,13.60,171,0.44,1580,0.00,0.00,33.33,16,40.00,2.36,91,0.00,-9.00,1.68,0.00,4.71
34275,-12.50,-0.78,14.93,13.52,171,0.44,1578,0.00,0.00,33.33,16,34.00,2.36,91,0.00,-9.00,1.66,0.00,4.71
34533,-12.50,-0.78,14.93,13.44,172,0.47,1493,0.00,0.00,33.33,16,26.00,2.23,91,0.00,-8.85,1.68,0.00,4.71
34790,-13.28,-0.78,14.70,13.44,172,0.49,1419,0.00,0.00,33.33,16,26.50,2.12,91,0.00,-8.56,1.66,0.00,4.71
35046,-14.06,-0.78,14.59,13.44,172,0.49,1379,0.00,0.00,33.33,16,26.50,2.07,91,0.00,-8.42,1.66,0.00,4.71
35303,-14.06,0.00,14.70,13.44,172,0.19,1366,0.00,0.00,33.33,16,36.50,1.47,91,0.00,-10.01,1.34,0.00,0.00
35561,-14.84,0.00,14.59,13.44,172,0.18,1451,0.00,0.00,33.33,16,18.00,1.55,91,0.00,-11.03,1.34,0.00,0.00
35818,0.00,0.00,13.78,13.36,172,0.19,1449,0.00,0.00,33.33,16,15.50,1.55,91,0.00,-11.32,1.34,0.00,0.00
36075,0.00,0.00,13.21,13.60,172,0.20,1401,0.00,0.00,33.33,16,18.00,1.49,91,0.00,-11.17,1.36,0.00,0.00
36332,0.00,0.00,12.52,13.68,172,0.19,1394,0.00,0.00,33.33,16,16.50,1.49,91,0.00,-11.17,1.34,0.00,0.00
36590,0.00,0.00,12.29,13.76,172,0.19,1382,0.00,0.00,33.33,16,16.50,1.47,91,0.00,-11.17,1.34,0.00,0.00
36847,0.00,0.00,12.63,13.68,172,0.19,1372,0.00,0.00,33.33,16,15.50,1.46,91,0.00,-11.32,1.34,0.00,0.00
37104,0.00,0.00,12.75,13.68,172,0.19,1364,0.00,0.00,33.33,16,14.50,1.45,91,0.00,-11.32,1.34,0.00,0.00
37362,0.00,0.00,12.75,13.68,172,0.20,1357,0.00,0.00,33.33,16,14.00,1.45,91,0.00,-11.32,1.34,0.00,0.00
37619,0.00,0.00,12.86,13.60,172,0.21,1330,0.00,0.00,33.33,16,16.00,1.42,91,0.00,-11.32,1.36,0.00,0.00
37877,0.00,-0.78,12.86,13.60,172,0.26,1306,0.00,0.00,33.33,16,17.50,1.39,91,0.00,-11.03,1.40,0.00,0.78
38134,-0.78,-1.56,13.09,13.52,172,0.37,1246,0.00,0.00,33.33,16,18.00,1.59,91,0.00,-10.59,1.48,0.00,1.96
38391,-3.91,-2.34,13.67,13.52,174,0.46,1284,0.00,0.00,33.33,16,30.50,1.99,91,0.00,-9.58,1.62,0.00,4.31
38654,-9.38,-0.78,14.01,13.52,174,0.46,1459,0.00,0.00,33.33,16,34.00,2.26,91,0.00,-8.71,1.68,0.00,4.71
38911,-13.28,-0.78,13.78,13.52,174,0.44,1607,0.00,0.00,33.33,16,26.00,2.44,91,0.00,-8.85,1.70,0.00,5.10
39169,-12.50,-0.78,14.59,13.52,174,0.47,1571,0.00,0.00,33.33,16,31.50,2.35,91,0.00,-8.71,1.70,0.00,5.10
39426,-11.72,-0.78,14.81,13.44,174,0.52,1454,0.00,0.00,33.33,16,26.50,2.17,91,0.00,-8.27,1.72,0.00,5.10
39682,-12.50,-0.78,14.70,13.68,174,0.56,1351,0.00,0.00,33.33,16,29.50,2.02,91,0.00,-7.84,1.70,0.00,5.10
39940,-13.28,-0.78,14.59,13.68,174,0.56,1306,0.00,0.00,33.33,16,24.50,2.23,91,0.00,-7.55,1.72,0.00,5.10
40197,-13.28,-0.78,14.70,13.76,174,0.58,1330,0.00,0.00,33.33,16,24.50,2.27,91,0.00,-7.40,1.72,0.00,5.10
40453,-13.28,-0.78,14.70,13.76,174,0.56,1347,0.00,0.00,33.33,16,24.50,2.30,91,0.00,-7.55,1.72,0.00,5.10
40710,-12.50,-0.78,14.93,13.68,174,0.58,1312,0.00,0.00,33.33,16,28.00,2.24,91,0.00,-7.40,1.72,0.00,5.10
40967,-11.72,-0.78,15.04,13.60,174,0.59,1262,0.00,0.00,33.33,16,26.50,2.15,91,0.00,-7.11,1.72,0.00,5.10
41225,-11.72,-0.78,14.81,13.60,174,0.57,1217,0.00,0.00,33.33,16,30.50,2.08,91,0.00,-7.11,1.68,0.00,5.10
41483,-14.06,-0.78,14.59,13.44,174,0.61,1134,0.00,0.00,33.33,16,24.00,1.94,91,0.00,-6.82,1.68,0.00,5.49
41740,-14.84,-0.78,14.47,13.60,174,0.57,1212,0.00,0.00,33.33,16,39.00,2.07,91,0.00,-6.82,1.68,0.00,5.49
41997,-14.84,-0.78,14.70,13.52,174,0.54,1246,0.00,0.00,33.33,16,24.00,2.23,91,0.00,-7.25,1.68,0.00,5.49
42255,-11.72,-0.78,15.16,13.52,174,0.51,1370,0.00,0.00,33.33,16,24.50,2.09,91,0.00,-7.69,1.70,0.00,5.49
42513,-10.16,-0.78,15.27,13.52,174,0.49,1467,0.00,0.00,33.33,16,38.50,2.22,91,0.50,-7.98,1.70,0.00,5.49
42770,-9.38,-0.78,15.04,13.52,174,0.47,1547,0.00,0.00,33.33,16,27.00,2.31,91,0.50,-8.27,1.70,0.00,5.49
43028,-7.81,-0.78,14.93,13.60,174,0.46,1634,0.00,0.00,33.33,16,26.50,2.44,91,0.00,-8.56,1.72,0.00,5.88
43285,-7.81,-0.78,14.81,13.76,174,0.46,1693,0.00,0.00,33.33,16,31.50,2.53,91,0.00,-8.85,1.74,0.00,6.27
43542,-7.03,-0.78,14.81,13.76,174,0.46,1772,0.00,0.00,33.33,16,31.00,2.65,93,0.00,-8.85,1.76,0.00,6.67
43799,-5.47,-0.78,14.93,13.76,174,0.46,1837,0.00,0.00,33.33,16,40.50,2.74,93,0.00,-8.85,1.78,0.00,6.67
44057,-5.47,-0.78,14.81,13.68,174,0.48,1902,0.00,0.00,33.33,16,26.50,2.84,93,0.00,-8.85,1.80,0.00,7.06
44313,-6.25,-0.78,14.47,13.60,176,0.47,1950,0.00,0.00,33.33,16,26.50,2.91,93,0.00,-8.85,1.82,0.00,7.06
44571,-10.16,-0.78,14.13,13.52,176,0.46,2021,0.00,0.00,33.33,16,29.50,3.02,93,0.00,-8.85,1.82,0.00,7.06
44828,-10.94,-0.78,14.36,13.52,176,0.46,2075,0.00,0.00,33.33,16,41.00,3.10,93,0.00,-9.00,1.82,0.00,7.06
45086,-10.94,-0.78,14.59,13.52,176,0.44,2124,0.00,0.00,33.33,16,26.00,3.17,91,0.00,-9.14,1.82,0.00,7.06
45343,-10.94,-0.78,14.59,13.52,176,0.44,2170,0.00,0.00,33.33,16,26.00,3.24,93,0.00,-9.29,1.82,0.00,7.06
45601,-10.94,-0.78,14.59,13.52,176,0.42,2284,0.00,0.00,33.33,16,40.50,2.84,93,0.00,-9.43,1.82,0.00,7.06
45858,-10.94,-0.78,14.59,13.52,176,0.42,2291,0.00,0.00,33.33,16,26.00,2.92,93,0.00,-9.58,1.82,0.00,7.06
46115,0.00,0.00,14.59,13.52,176,0.11,2279,0.00,0.00,33.33,16,22.50,2.43,91,0.00,-11.90,1.30,0.00,0.00
46372,0.00,0.00,13.78,13.44,176,0.12,1974,0.00,0.00,33.33,16,18.00,0.00,91,0.00,-11.90,1.30,0.00,0.00
