Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
9521,-25.00,0.00,12.06,13.52,192,0.17,1004,0.00,0.00,33.33,16,11.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
9779,-25.00,0.00,12.06,13.52,192,0.17,1002,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.24,0.00,0.00
10036,-25.00,0.00,12.06,13.52,192,0.18,992,0.00,0.00,33.33,16,13.50,1.26,86,0.00,-11.03,1.26,0.00,0.00
10294,-25.00,0.00,12.06,13.52,192,0.18,988,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
10550,-25.00,0.00,12.06,13.52,192,0.18,983,0.00,0.00,33.33,16,13.50,1.26,86,0.00,-10.88,1.24,0.00,0.00
10808,-25.00,0.00,12.06,13.52,192,0.18,984,0.00,0.00,33.33,16,13.50,1.27,86,0.00,-10.88,1.26,0.00,0.00
11066,-25.00,0.00,12.06,13.44,192,0.18,995,0.00,0.00,33.33,16,12.00,1.28,86,0.00,-10.88,1.26,0.00,0.00
11323,-25.00,0.00,12.06,13.44,194,0.18,995,0.00,0.00,33.33,16,12.50,1.26,86,0.00,-11.03,1.24,0.00,0.00
11581,-25.00,0.00,12.06,13.44,194,0.18,992,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-10.88,1.26,0.00,0.00
11838,-25.00,0.00,12.06,13.44,194,0.18,1005,0.00,0.00,33.33,16,11.00,1.29,86,0.00,-10.88,1.26,0.00,0.00
12095,-25.00,0.00,12.06,13.36,194,0.17,999,0.00,0.00,33.33,16,12.00,1.28,86,0.00,-11.03,1.24,0.00,0.00
12352,-25.00,0.00,12.06,13.44,194,0.18,997,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
12609,-25.00,0.00,12.06,13.44,194,0.18,993,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
12867,-25.00,0.00,12.06,13.52,194,0.18,988,0.00,0.00,33.33,16,13.00,1.26,86,0.00,-11.03,1.26,0.00,0.00
13125,-25.00,0.00,12.06,13.52,194,0.18,998,0.00,0.00,33.33,16,12.50,1.27,86,0.00,-11.03,1.26,0.00,0.00
13382,-25.00,0.00,12.06,13.52,194,0.18,994,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
13639,-25.00,0.00,12.06,13.60,194,0.18,986,0.00,0.00,33.33,16,13.00,1.26,86,0.00,-10.88,1.26,0.00,0.00
13897,-25.00,0.00,12.06,13.60,194,0.18,986,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-10.88,1.26,0.00,0.00
14154,-25.00,0.00,12.06,13.52,194,0.18,1001,0.00,0.00,33.33,16,11.50,1.28,86,0.00,-10.88,1.26,0.00,0.00
14411,-25.00,0.00,12.17,13.44,194,0.17,1000,0.00,0.00,33.33,16,12.00,1.28,86,0.00,-11.03,1.24,0.00,0.00
14668,-25.00,0.00,12.17,13.36,194,0.17,997,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.24,0.00,0.00
14925,-25.00,0.00,12.17,13.36,194,0.18,982,0.00,0.00,33.33,16,14.00,1.26,86,0.00,-10.88,1.26,0.00,0.00
15183,-25.00,0.00,12.06,13.44,194,0.19,985,0.00,0.00,33.33,16,13.00,1.26,86,0.00,-10.88,1.26,0.00,0.00
15440,-25.00,0.00,12.06,13.44,194,0.18,982,0.00,0.00,33.33,16,13.00,1.26,86,0.00,-10.88,1.28,0.00,0.00
15698,-25.00,0.00,12.06,13.44,194,0.17,1008,0.00,0.00,33.33,16,10.50,1.29,86,0.00,-10.88,1.24,0.00,0.00
15955,-25.00,0.00,12.06,13.44,194,0.17,986,0.00,0.00,33.33,16,13.50,1.26,86,0.00,-11.03,1.24,0.00,0.00
16213,-25.00,0.00,12.06,13.52,194,0.18,993,0.00,0.00,33.33,16,13.50,1.27,86,0.00,-11.03,1.26,0.00,0.00
16470,-25.00,0.00,12.06,13.52,194,0.18,1003,0.00,0.00,33.33,16,11.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
16727,-25.00,0.00,12.17,13.52,194,0.18,994,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.24,0.00,0.00
16984,-25.00,0.00,12.06,13.60,194,0.18,999,0.00,0.00,33.33,16,12.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
17240,-25.00,0.00,12.17,13.60,194,0.18,1001,0.00,0.00,33.33,16,12.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
17497,-25.00,0.00,12.06,13.60,194,0.18,1001,0.00,0.00,33.33,16,12.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
17755,-25.00,0.00,12.06,13.36,194,0.18,996,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
18012,-25.00,0.00,12.06,13.36,194,0.18,1006,0.00,0.00,33.33,16,11.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
18269,-25.00,0.00,12.06,13.36,194,0.18,1000,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.24,0.00,0.00
18526,-25.00,0.00,12.06,13.28,194,0.17,1001,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.24,0.00,0.00
18784,-25.00,0.00,12.17,13.36,194,0.18,997,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
19041,-25.00,0.00,12.06,13.36,194,0.18,996,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
19298,-25.00,0.00,12.06,13.44,194,0.18,997,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-10.88,1.26,0.00,0.00
19556,-25.00,0.00,12.06,13.44,194,0.18,996,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.24,0.00,0.00
19813,-25.00,0.00,12.06,13.44,194,0.18,996,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
20070,-25.00,0.00,12.06,13.52,194,0.18,1002,0.00,0.00,33.33,16,11.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
20327,-25.00,0.00,12.17,13.52,194,0.17,1004,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.24,0.00,0.00
20584,-25.00,0.00,12.17,13.52,194,0.17,1000,0.00,0.00,33.33,16,13.50,1.28,86,0.00,-11.03,1.24,0.00,0.00
20842,-25.00,0.00,12.06,13.52,194,0.18,998,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
21099,-25.00,0.00,12.06,13.44,194,0.18,996,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
21357,-25.00,0.00,12.06,13.44,194,0.18,1002,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
21614,-25.00,0.00,12.06,13.44,194,0.18,1004,0.00,0.00,33.33,16,12.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
21872,-25.00,0.00,12.06,13.36,194,0.18,992,0.00,0.00,33.33,16,13.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
22129,-25.00,0.00,12.06,13.44,194,0.18,1008,0.00,0.00,33.33,16,11.50,1.29,86,0.00,-11.03,1.24,0.00,0.00
22386,-25.00,0.00,12.06,13.44,194,0.18,989,0.00,0.00,33.33,16,14.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
22643,-25.00,0.00,12.06,13.52,194,0.18,995,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-10.88,1.26,0.00,0.00
22901,-25.00,0.00,12.06,13.52,194,0.18,1009,0.00,0.00,33.33,16,11.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
23158,-25.00,0.00,12.06,13.52,194,0.18,999,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
23416,-25.00,0.00,12.06,13.52,194,0.17,1009,0.00,0.00,33.33,16,11.50,1.29,86,0.00,-11.03,1.24,0.00,0.00
23673,-25.00,0.00,12.06,13.52,194,0.17,1016,0.00,0.00,33.33,16,11.50,1.29,86,0.00,-11.03,1.24,0.00,0.00
23930,-25.00,0.00,12.17,13.60,194,0.18,997,0.00,0.00,33.33,16,13.50,1.27,86,0.00,-11.03,1.24,0.00,0.00
24187,-25.00,0.00,12.06,13.60,194,0.18,1002,0.00,0.00,33.33,16,13.00,1.29,86,0.00,-11.03,1.24,0.00,0.00
24444,-25.00,0.00,12.06,13.60,194,0.18,1005,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
24702,-25.00,0.00,12.06,13.44,194,0.18,994,0.00,0.00,33.33,16,13.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
24959,-25.00,0.00,12.06,13.44,194,0.18,994,0.00,0.00,33.33,16,13.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
25216,-25.00,0.00,12.06,13.36,194,0.18,996,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-10.88,1.26,0.00,0.00
25474,-25.00,0.00,12.06,13.36,194,0.18,1001,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
25731,-25.00,0.00,12.17,13.52,194,0.18,1008,0.00,0.00,33.33,16,11.50,1.29,86,0.00,-10.88,1.26,0.00,0.00
25989,-25.00,0.00,12.17,13.52,194,0.17,1004,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.24,0.00,0.00
26246,-25.00,0.00,12.17,13.52,194,0.17,1006,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.24,0.00,0.00
26504,-25.00,0.00,12.06,13.52,194,0.17,1005,0.00,0.00,33.33,16,13.00,1.29,86,0.00,-11.03,1.24,0.00,0.00
26761,-25.00,0.00,12.06,13.60,194,0.18,994,0.00,0.00,33.33,16,14.00,1.27,86,0.00,-11.03,1.28,0.00,0.00
27018,-25.00,0.00,12.06,13.60,194,0.17,1016,0.00,0.00,33.33,16,11.50,1.30,86,0.00,-11.03,1.26,0.00,0.00
27275,-25.00,0.00,12.06,13.60,194,0.18,1002,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.24,0.00,0.00
27533,-25.00,0.00,12.17,13.60,194,0.18,1005,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
27790,-25.00,0.00,12.06,13.60,196,0.18,1002,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
28047,-25.00,0.00,12.06,13.60,196,0.18,998,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
28305,-25.00,0.00,12.06,13.36,196,0.17,1005,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.24,0.00,0.00
28563,-25.00,0.00,12.06,13.44,196,0.18,1006,0.00,0.00,33.33,16,12.50,1.30,86,0.00,-11.03,1.26,0.00,0.00
28820,-25.00,0.00,12.06,13.44,196,0.18,1003,0.00,0.00,33.33,16,13.00,1.30,86,0.00,-11.03,1.26,0.00,0.00
29077,-25.00,0.00,12.06,13.52,196,0.17,1008,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
29334,-25.00,0.00,12.06,13.52,196,0.18,1002,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.24,0.00,0.00
29592,-25.00,0.00,12.06,13.52,196,0.18,1004,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
29849,-25.00,0.00,12.06,13.52,196,0.18,999,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
30107,-25.00,0.00,12.06,13.60,196,0.18,1006,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
30365,-25.00,0.00,12.06,13.60,196,0.17,1015,0.00,0.00,33.33,16,11.50,1.30,86,0.00,-11.03,1.24,0.00,0.00
30622,-25.00,0.00,12.06,13.60,196,0.17,1012,0.00,0.00,33.33,16,12.00,1.30,86,0.00,-11.03,1.24,0.00,0.00
30879,-25.00,0.00,12.17,13.60,196,0.17,1010,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
31137,-25.00,0.00,12.06,13.60,196,0.18,1014,0.00,0.00,33.33,16,11.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
31394,-25.00,0.00,12.06,13.60,196,0.18,998,0.00,0.00,33.33,16,13.50,1.28,86,0.00,-11.03,1.24,0.00,0.00
31651,-25.00,0.00,12.06,13.60,196,0.17,1006,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.24,0.00,0.00
31908,-25.00,0.00,12.06,13.36,196,0.18,994,0.00,0.00,33.33,16,13.50,1.27,86,0.00,-11.03,1.26,0.00,0.00
32165,-25.00,0.00,12.06,13.36,196,0.18,996,0.00,0.00,33.33,16,13.00,1.29,86,0.00,-10.88,1.26,0.00,0.00
32423,-25.00,0.00,12.06,13.44,196,0.17,1020,0.00,0.00,33.33,16,10.50,1.30,86,0.00,-11.03,1.24,0.00,0.00
32680,-25.00,0.00,12.17,13.44,196,0.17,1009,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.24,0.00,0.00
32937,-25.00,0.00,12.29,13.44,196,0.17,1004,0.00,0.00,33.33,16,13.00,1.29,86,0.00,-11.03,1.24,0.00,0.00
33194,-25.00,0.00,12.17,13.52,196,0.18,1002,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.26,0.00,0.00
33451,-25.00,0.00,12.06,13.52,196,0.17,1004,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
33709,-25.00,0.00,12.06,13.52,196,0.17,1009,0.00,0.00,33.33,16,12.00,1.29,86,0.00,-11.03,1.24,0.00,0.00
33966,-25.00,0.00,12.06,13.52,196,0.18,1002,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.24,0.00,0.00
34223,-25.00,0.00,12.17,13.52,196,0.18,994,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
34481,-25.00,0.00,12.06,13.52,196,0.18,1013,0.00,0.00,33.33,16,12.00,1.29,86,0.00,-11.03,1.26,0.00,0.00
34738,-25.00,0.00,12.06,13.52,196,0.17,1002,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.24,0.00,0.00
34994,-25.00,0.00,12.06,13.52,196,0.18,1000,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
35251,-25.00,0.00,12.06,13.36,196,0.18,1000,0.00,0.00,33.33,16,13.00,1.27,86,0.00,-11.03,1.28,0.00,0.00
35509,-25.00,0.00,12.06,13.44,196,0.18,1004,0.00,0.00,33.33,16,12.50,1.30,86,0.00,-10.88,1.26,0.00,0.00
35766,-25.00,0.00,12.17,13.52,196,0.17,1016,0.00,0.00,33.33,16,11.50,1.30,86,0.00,-11.03,1.24,0.00,0.00
36023,-25.00,0.00,12.17,13.52,196,0.18,996,0.00,0.00,33.33,16,14.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
36280,-25.00,0.00,12.17,13.52,196,0.19,993,0.00,0.00,33.33,16,14.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
36538,-25.00,0.00,12.17,13.60,196,0.18,1012,0.00,0.00,33.33,16,11.50,1.30,86,0.00,-10.88,1.28,0.00,0.00
36795,-25.00,0.00,12.17,13.60,196,0.17,1021,0.00,0.00,33.33,16,11.50,1.31,86,0.00,-11.03,1.26,0.00,0.00
37053,-25.00,0.00,12.17,13.60,196,0.17,1020,0.00,0.00,33.33,16,11.50,1.31,86,0.00,-11.03,1.26,0.00,0.00
37310,-25.00,0.00,12.29,13.60,196,0.18,1001,0.00,0.00,33.33,16,14.00,1.28,86,0.00,-11.03,1.24,0.00,0.00
37568,-25.00,0.00,12.29,13.60,196,0.18,1004,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
37826,-25.00,0.00,12.17,13.60,196,0.18,1008,0.00,0.00,33.33,16,14.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
38083,-25.00,0.00,12.17,13.60,196,0.19,998,0.00,0.00,33.33,16,14.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
38341,-25.00,0.00,12.06,13.60,196,0.18,1012,0.00,0.00,33.33,16,11.50,1.30,86,0.00,-11.03,1.26,0.00,0.00
38598,-25.00,0.00,12.06,13.60,196,0.18,1003,0.00,0.00,33.33,16,13.00,1.29,86,0.00,-11.03,1.26,0.00,0.00
38856,-25.00,0.00,12.06,13.44,196,0.18,1014,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
39114,-25.00,0.00,12.17,13.52,196,0.18,1007,0.00,0.00,33.33,16,12.50,1.28,86,0.00,-11.03,1.28,0.00,0.00
39371,-25.00,0.00,12.17,13.52,196,0.19,996,0.00,0.00,33.33,16,13.50,1.28,86,0.00,-10.88,1.26,0.00,0.00
39629,-25.00,0.00,12.17,13.52,196,0.18,1018,0.00,0.00,33.33,16,11.50,1.30,86,0.00,-11.03,1.26,0.00,0.00
39886,-25.00,0.00,12.17,13.52,196,0.18,1008,0.00,0.00,33.33,16,13.00,1.29,86,0.00,-11.03,1.26,0.00,0.00
40144,-25.00,0.00,12.17,13.52,196,0.18,1006,0.00,0.00,33.33,16,13.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
40401,-25.00,0.00,12.17,13.60,196,0.18,1015,0.00,0.00,33.33,16,11.50,1.30,86,0.00,-11.03,1.26,0.00,0.00
40659,-25.00,0.00,12.17,13.60,196,0.18,1003,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
40915,-25.00,0.00,12.17,13.60,196,0.18,995,0.00,0.00,33.33,16,14.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
41173,-25.00,0.00,12.06,13.60,196,0.20,1003,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-10.74,1.28,0.00,0.00
41430,-25.00,0.00,12.06,13.60,196,0.17,1027,0.00,0.00,33.33,16,10.50,1.32,86,0.00,-11.03,1.26,0.00,0.00
41687,-25.00,0.00,12.17,13.60,196,0.17,1026,0.00,0.00,33.33,16,11.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
41945,-25.00,0.00,12.17,13.68,196,0.18,1012,0.00,0.00,33.33,16,13.00,1.30,86,0.00,-11.03,1.26,0.00,0.00
42202,-25.00,0.00,12.29,13.68,196,0.17,1022,0.00,0.00,33.33,16,11.50,1.31,86,0.00,-11.03,1.26,0.00,0.00
42461,-25.00,0.00,12.17,13.52,196,0.17,1017,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.24,0.00,0.00
42718,-25.00,0.00,12.17,13.52,196,0.18,1019,0.00,0.00,33.33,16,12.00,1.30,86,0.00,-11.03,1.26,0.00,0.00
42976,-25.00,0.00,12.06,13.52,196,0.18,1013,0.00,0.00,33.33,16,13.00,1.29,86,0.00,-11.03,1.26,0.00,0.00
43233,-25.00,0.00,12.06,13.52,196,0.18,1008,0.00,0.00,33.33,16,13.00,1.30,86,0.00,-11.03,1.26,0.00,0.00
43490,-25.00,0.00,12.06,13.52,196,0.18,1009,0.00,0.00,33.33,16,13.00,1.29,86,0.00,-11.03,1.26,0.00,0.00
43747,-25.00,0.00,12.17,13.60,196,0.19,995,0.00,0.00,33.33,16,14.00,1.27,86,0.00,-11.03,1.26,0.00,0.00
44005,-25.00,0.00,12.06,13.60,196,0.19,1014,0.00,0.00,33.33,16,11.50,1.30,86,0.00,-10.88,1.26,0.00,0.00
44262,-25.00,0.00,12.17,13.60,196,0.18,1017,0.00,0.00,33.33,16,12.00,1.30,86,0.00,-11.03,1.26,0.00,0.00
44519,-25.00,0.00,12.17,13.60,198,0.17,1013,0.00,0.00,33.33,16,13.00,1.30,86,0.00,-11.03,1.26,0.00,0.00
44776,-25.00,0.00,12.17,13.60,198,0.18,1013,0.00,0.00,33.33,16,12.50,1.30,86,0.00,-11.03,1.26,0.00,0.00
45034,-25.00,0.00,12.17,13.60,198,0.18,1011,0.00,0.00,33.33,16,13.00,1.29,86,0.00,-11.03,1.26,0.00,0.00
45291,-25.00,0.00,12.17,13.60,198,0.18,1020,0.00,0.00,33.33,16,12.00,1.30,86,0.00,-11.03,1.26,0.00,0.00
45549,-25.00,0.00,12.17,13.60,198,0.18,1012,0.00,0.00,33.33,16,13.00,1.28,86,0.00,-11.03,1.26,0.00,0.00
45806,-25.00,0.00,12.17,13.60,198,0.18,1016,0.00,0.00,33.33,16,12.00,1.30,86,0.00,-11.03,1.26,0.00,0.00
46064,-25.00,0.00,12.17,13.44,198,0.18,1004,0.00,0.00,33.33,16,12.50,1.29,86,0.00,-11.03,1.26,0.00,0.00
46321,-25.00,0.00,12.06,13.44,198,0.18,1002,0.00,0.00,33.33,16,13.50,1.30,86,0.00,-11.03,1.26,0.00,0.00
46579,-25.00,0.00,12.17,13.52,198,0.18,1012,0.00,0.00,33.33,16,12.50,1.30,86,0.00,-11.03,1.26,0.00,0.00
46836,-25.00,0.00,12.17,13.52,198,0.18,1023,0.00,0.00,33.33,16,11.50,1.30,86,0.00,-11.03,1.26,0.00,0.00
