Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
8486,0.00,0.78,13.21,13.68,187,0.21,1055,0.00,0.00,33.33,15,17.00,1.13,93,0.00,-10.59,1.28,0.00,0.00
8743,0.00,3.12,12.06,13.52,187,0.21,1073,0.00,0.00,33.33,15,14.00,1.14,93,0.00,-10.59,1.28,0.00,0.00
9000,0.00,3.12,11.94,13.60,187,0.21,1070,0.00,0.00,33.33,15,15.00,1.14,93,0.00,-10.59,1.28,0.00,0.00
9257,0.00,3.12,12.52,13.44,187,0.21,1054,0.00,0.00,33.33,15,14.00,1.12,93,0.00,-10.59,1.28,0.00,0.00
9514,0.00,3.12,13.32,13.44,187,0.21,1055,0.00,0.00,33.33,15,14.50,1.13,95,0.00,-10.59,1.28,0.00,0.00
9771,0.00,3.12,13.32,13.44,187,0.21,1027,0.00,0.00,33.33,15,16.50,1.09,95,0.00,-10.45,1.28,0.00,0.00
10027,0.00,3.12,13.55,13.44,187,0.22,1003,0.00,0.00,33.33,15,19.00,1.05,95,0.00,-10.45,1.28,0.00,0.00
10285,0.00,3.12,13.90,13.36,187,0.24,957,0.00,0.00,33.33,15,20.50,1.23,95,0.00,-10.30,1.30,0.00,0.00
10542,0.00,3.12,14.13,13.44,187,0.27,920,0.00,0.00,33.33,15,21.00,1.18,95,0.00,-9.87,1.32,0.00,0.00
10799,0.00,2.34,14.13,13.44,187,0.48,886,0.00,0.00,33.33,15,26.00,1.32,95,0.00,-9.14,1.50,0.00,3.14
11056,0.00,1.56,14.59,14.00,187,0.49,1140,0.00,0.00,33.33,15,26.00,1.95,95,0.00,-7.84,1.56,0.00,3.92
11312,0.00,1.56,12.86,13.92,187,0.41,1420,0.00,0.00,33.33,15,26.00,2.12,95,0.00,-8.42,1.60,0.00,3.92
11569,0.00,0.78,12.98,13.76,187,0.44,1381,0.00,0.00,33.33,15,33.00,2.06,95,0.00,-8.71,1.60,0.00,4.31
11826,0.00,0.78,12.98,13.60,187,0.48,1248,0.00,0.00,33.33,15,41.00,1.86,95,0.00,-8.71,1.60,0.00,4.31
12083,-0.78,0.00,12.98,13.52,187,0.53,1136,0.00,0.00,33.33,15,29.00,1.94,95,0.00,-8.13,1.62,0.00,4.31
12340,-14.06,-2.34,12.40,13.36,187,0.57,1070,0.00,0.00,33.33,15,26.50,1.60,95,0.00,-7.40,1.62,0.00,4.31
12596,-20.31,-2.34,12.17,13.52,187,0.57,1078,0.00,0.00,33.33,15,38.00,1.61,95,0.00,-6.96,1.62,0.00,4.31
12853,-15.62,-2.34,14.36,13.52,187,0.61,1101,0.00,0.00,33.33,15,29.00,1.66,95,0.00,-6.67,1.66,0.00,4.71
13110,-11.72,-2.34,15.73,13.44,187,0.64,1101,0.00,0.00,33.33,15,32.00,1.62,95,0.00,-6.38,1.68,0.00,4.71
13367,0.78,-2.34,17.23,13.28,189,0.82,912,0.00,0.00,33.33,15,32.00,1.56,95,0.00,-5.51,1.70,0.00,5.10
13624,18.75,-2.34,19.06,13.60,189,0.72,986,0.00,0.00,33.33,15,29.50,1.89,95,0.00,-4.64,1.68,0.00,5.49
13880,19.53,-2.34,16.65,13.60,189,0.61,1208,0.00,0.00,33.33,15,28.50,2.06,95,0.00,-5.66,1.70,0.00,5.49
14138,25.00,-2.34,16.31,13.60,189,0.58,1286,0.00,0.00,33.33,15,24.00,2.19,95,0.00,-6.38,1.72,0.00,5.49
14395,24.22,-2.34,16.19,13.76,189,0.58,1275,0.00,0.00,33.33,15,28.50,2.18,95,0.00,-6.82,1.72,0.00,5.49
14652,25.00,-2.34,15.73,13.68,189,0.60,1268,0.00,0.00,33.33,15,29.50,2.16,95,0.00,-6.82,1.72,0.00,5.49
14909,25.00,-2.34,15.50,13.68,189,0.56,1364,0.00,0.00,33.33,15,27.50,2.04,95,0.00,-6.96,1.72,0.00,5.88
15166,25.00,-2.34,15.50,13.68,189,0.56,1463,0.00,0.00,33.33,15,27.00,2.18,95,0.00,-7.25,1.78,0.00,6.67
15422,25.00,-2.34,15.50,13.68,189,0.83,1616,0.00,0.00,33.33,15,28.50,3.45,95,2.50,-6.24,1.92,0.00,9.41
15680,13.28,-2.34,13.44,13.60,189,0.79,1774,0.00,0.00,33.33,15,42.00,3.41,95,2.50,-5.95,1.96,0.00,9.80
15937,14.06,-2.34,14.47,13.60,189,0.78,1913,0.00,0.00,33.33,15,35.00,3.26,95,3.00,-6.24,1.98,0.00,9.80
16194,11.72,-2.34,14.24,13.52,189,0.74,1975,0.00,0.00,33.33,15,27.00,3.43,95,2.50,-6.38,2.00,0.00,10.20
16450,11.72,-2.34,14.36,13.52,189,0.71,2094,0.00,0.00,33.33,15,27.00,3.67,95,2.50,-6.67,2.00,0.00,10.20
16708,11.72,-2.34,14.59,13.52,189,0.67,2237,0.00,0.00,33.33,15,26.50,3.82,95,2.00,-7.11,2.02,0.00,10.20
16965,9.38,-2.34,14.36,13.44,189,0.65,2346,0.00,0.00,33.33,15,34.00,4.00,95,2.00,-7.40,2.02,0.00,10.20
17222,8.59,-2.34,14.24,13.52,189,0.64,2426,0.00,0.00,33.33,15,31.50,3.62,95,1.50,-7.84,2.02,0.00,10.20
17478,7.03,-2.34,14.47,13.60,189,0.64,2519,0.00,0.00,33.33,15,26.00,3.76,95,1.50,-8.13,2.04,0.00,10.20
17735,6.25,-2.34,14.36,13.76,189,0.26,2574,0.00,0.00,33.33,15,25.00,2.75,95,1.00,-9.72,1.56,0.00,0.00
17992,0.00,-0.78,12.75,13.76,189,0.11,2351,0.00,0.00,33.33,15,21.00,0.00,95,0.00,-12.04,1.34,0.00,0.00
18249,0.00,-0.78,13.55,13.68,189,0.14,1880,0.00,0.00,33.33,15,15.50,0.00,95,0.00,-11.61,1.34,0.00,0.00
18506,0.00,-2.34,16.65,13.60,189,1.12,1585,0.00,0.00,33.33,15,8.50,3.38,95,0.50,-8.71,2.02,0.00,11.76
18763,0.00,-2.34,15.50,13.52,189,1.11,1441,0.00,0.00,33.33,15,10.50,4.00,93,1.00,-4.64,2.06,0.00,12.16
19020,-14.06,-2.34,11.48,13.52,189,1.03,1562,0.00,0.00,33.33,15,19.50,3.67,93,1.50,-3.63,2.04,0.00,12.16
19276,-19.53,-2.34,12.40,13.52,189,1.01,1628,0.00,0.00,33.33,15,28.50,3.82,93,2.50,-3.77,2.06,0.00,12.55
19533,-19.53,-2.34,13.44,13.52,189,1.06,1665,0.00,0.00,33.33,15,34.50,3.93,93,2.50,-3.92,2.08,0.39,12.55
19789,-19.53,-2.34,13.78,13.52,189,1.09,1742,0.00,0.00,33.33,15,27.00,3.35,93,3.00,-3.92,2.10,0.39,12.94
20047,-9.38,-2.34,15.96,13.44,189,1.08,1784,0.00,0.00,33.33,15,32.00,3.81,93,3.50,-3.92,2.12,0.78,12.94
20304,0.00,-2.34,16.19,13.44,189,1.06,1857,0.00,0.00,33.33,15,9.50,3.96,93,3.50,-4.06,2.14,0.78,13.33
20561,3.12,-2.34,15.39,13.60,189,1.04,1933,0.00,0.00,33.33,15,28.00,4.12,91,3.50,-4.06,2.14,0.78,13.33
20818,5.47,-2.34,14.93,13.68,189,1.03,1956,0.00,0.00,33.33,15,28.50,4.17,91,4.00,-4.21,2.16,0.78,12.94
21075,6.25,-2.34,14.70,13.68,189,1.01,2053,0.00,0.00,33.33,15,36.00,4.38,91,4.50,-4.35,2.16,0.78,13.33
21331,5.47,-2.34,14.47,13.76,189,1.00,2106,0.00,0.00,33.33,15,28.50,4.49,91,4.50,-4.35,2.18,0.78,13.33
21589,4.69,-2.34,14.47,13.76,189,1.00,2133,0.00,0.00,33.33,15,42.50,4.10,91,4.50,-4.64,2.18,0.78,12.94
21845,5.47,-2.34,14.47,13.68,189,0.95,2244,0.00,0.00,33.33,15,36.50,4.31,90,4.50,-4.79,2.18,0.39,12.94
22102,7.03,-2.34,14.59,13.68,189,0.94,2282,0.00,0.00,33.33,15,28.50,4.38,90,4.50,-5.08,2.20,0.39,12.94
22359,7.03,-2.34,14.47,13.60,189,0.94,2339,0.00,0.00,33.33,15,43.50,4.49,90,4.50,-5.22,2.20,0.39,12.94
22616,6.25,-2.34,14.36,13.52,189,0.90,2380,0.00,0.00,33.33,15,32.00,4.55,90,4.50,-5.51,2.20,0.39,12.94
22872,7.03,-2.34,14.59,13.52,189,0.89,2433,0.00,0.00,33.33,15,35.00,4.67,90,4.50,-5.80,2.20,0.39,12.94
23129,6.25,-2.34,14.47,13.52,189,0.47,2464,0.00,0.00,33.33,15,27.00,3.68,88,2.50,-7.69,1.76,0.00,0.00
23385,0.00,-1.56,12.06,13.44,189,0.20,2306,0.00,0.00,33.33,15,27.00,0.00,88,0.00,-11.61,1.50,0.00,0.00
23643,0.00,-1.56,13.32,13.36,189,0.16,1882,0.00,0.00,33.33,15,13.50,0.00,88,0.00,-11.75,1.30,0.00,0.00
23899,0.00,-1.56,17.80,13.28,189,0.40,1480,0.00,0.00,33.33,15,4.50,1.89,88,0.00,-10.74,1.74,0.00,7.45
24157,0.00,-2.34,23.20,14.00,189,0.79,1808,0.00,0.00,33.33,15,13.00,3.86,88,2.00,-6.67,2.00,0.00,9.80
24413,-13.28,-2.34,11.71,13.76,189,0.83,1724,0.00,0.00,33.33,15,30.50,3.68,86,2.50,-5.80,2.00,0.00,10.20
24670,-17.19,-2.34,12.75,13.76,189,0.83,1732,0.00,0.00,33.33,15,32.00,3.33,86,3.00,-5.66,1.98,0.00,10.20
24926,-19.53,-2.34,13.44,13.76,189,0.56,1738,0.00,0.00,33.33,15,42.00,2.97,86,2.50,-5.95,1.92,0.00,7.06
25183,-21.88,-1.56,13.32,13.76,189,0.19,1754,0.00,0.00,33.33,15,26.00,1.87,86,0.00,-9.43,1.44,0.00,0.00
25440,0.00,-0.78,13.90,13.76,189,0.16,1708,0.00,0.00,33.33,15,21.00,1.82,86,0.00,-11.17,1.34,0.00,0.00
25697,0.00,0.00,13.90,13.68,190,0.12,1748,0.00,0.00,33.33,15,16.00,0.00,84,0.00,-11.90,1.26,0.00,0.00
25953,0.00,0.00,13.55,13.68,190,0.13,1703,0.00,0.00,33.33,15,15.50,0.00,84,0.00,-11.90,1.28,0.00,0.00
26210,0.00,0.78,15.39,13.60,190,0.12,1688,0.00,0.00,33.33,15,15.50,0.00,84,0.00,-11.90,1.26,0.00,0.00
26467,0.00,3.12,24.23,13.52,190,0.12,1644,0.00,0.00,33.33,15,15.50,0.00,84,0.00,-11.90,1.26,0.00,0.00
26724,0.00,3.12,23.54,13.52,190,0.13,1610,0.00,0.00,33.33,15,15.50,0.00,84,0.00,-11.90,1.26,0.00,0.00
26981,0.00,3.12,23.43,13.52,190,0.11,1588,0.00,0.00,33.33,15,15.50,0.00,84,0.00,-11.90,1.22,0.00,0.00
27238,0.00,3.12,23.43,13.60,190,0.14,1320,0.00,0.00,33.33,15,21.00,0.00,84,0.00,-11.61,1.24,0.00,0.00
27494,0.00,3.12,23.08,13.52,190,0.22,1068,0.00,0.00,33.33,15,21.00,1.14,82,0.00,-10.74,1.30,0.00,0.00
27751,0.00,3.12,22.28,13.76,190,0.20,1101,0.00,0.00,33.33,15,17.50,1.17,82,0.00,-10.59,1.26,0.00,0.00
28008,-1.56,3.12,14.01,13.68,190,0.20,1092,0.00,0.00,33.33,15,16.50,1.16,82,0.00,-10.59,1.28,0.00,0.00
28265,-3.12,3.12,12.06,13.60,190,0.21,1104,0.00,0.00,33.33,15,15.50,1.18,82,0.00,-10.59,1.30,0.00,0.00
28522,-3.91,3.12,12.29,13.60,190,0.21,1096,0.00,0.00,33.33,15,14.00,1.17,82,0.00,-10.59,1.30,0.00,0.00
28779,-4.69,3.12,12.86,13.76,190,0.21,1172,0.00,0.00,33.33,15,11.00,1.25,82,0.00,-10.59,1.30,0.00,0.00
29036,-5.47,3.12,13.09,13.68,190,0.18,1262,0.00,0.00,33.33,15,4.50,1.38,82,0.00,-10.88,1.30,0.00,0.00
29293,0.00,3.12,13.55,13.52,190,0.17,1402,0.00,0.00,33.33,15,4.50,1.49,82,0.00,-11.32,1.30,0.00,0.00
29550,0.00,3.12,13.09,13.60,190,0.16,1536,0.00,0.00,33.33,15,14.50,1.64,82,0.00,-11.46,1.30,0.00,0.00
29807,0.00,3.12,12.06,13.52,190,0.17,1427,0.00,0.00,33.33,15,5.50,1.52,82,0.00,-11.61,1.30,0.00,0.00
30064,0.00,3.12,11.71,13.52,190,0.17,1348,0.00,0.00,33.33,15,14.50,1.44,82,0.00,-11.46,1.30,0.00,0.00
30321,0.00,3.12,11.37,13.44,190,0.19,1248,0.00,0.00,33.33,15,21.00,1.33,81,0.00,-11.32,1.30,0.00,0.00
30578,0.00,3.12,11.37,13.60,190,0.21,1109,0.00,0.00,33.33,15,21.00,1.18,81,0.00,-11.03,1.30,0.00,0.00
30835,-0.78,3.12,11.48,13.60,190,0.21,1152,0.00,0.00,33.33,15,19.00,1.23,81,0.00,-10.88,1.30,0.00,0.00
31091,-3.12,3.12,11.60,13.44,190,0.21,1154,0.00,0.00,33.33,15,17.00,1.48,81,0.00,-10.74,1.32,0.00,0.00
31347,-5.47,3.12,11.83,13.44,190,0.20,1162,0.00,0.00,33.33,15,16.00,1.49,81,0.00,-10.74,1.30,0.00,0.00
31605,-7.81,3.12,12.29,13.36,190,0.19,1114,0.00,0.00,33.33,15,17.50,1.43,81,0.00,-10.88,1.26,0.00,0.00
31861,-9.38,3.12,12.40,13.36,190,0.19,1088,0.00,0.00,33.33,15,19.00,1.39,81,0.00,-10.88,1.26,0.00,0.00
32118,-11.72,3.12,12.17,13.36,190,0.19,1080,0.00,0.00,33.33,15,19.00,1.38,81,0.00,-10.88,1.26,0.00,0.00
32375,-14.06,3.12,11.94,13.44,190,0.20,1066,0.00,0.00,33.33,15,18.50,1.13,81,0.00,-10.88,1.26,0.00,0.00
32632,-16.41,3.12,11.83,13.36,190,0.20,1067,0.00,0.00,33.33,15,17.00,1.14,81,0.00,-10.74,1.28,0.00,0.00
32889,-17.97,3.12,11.94,13.52,190,0.22,1073,0.00,0.00,33.33,15,15.00,1.14,81,0.00,-10.59,1.30,0.00,0.00
33146,-20.31,3.12,12.17,13.52,190,0.22,1070,0.00,0.00,33.33,15,14.50,1.14,81,0.00,-10.45,1.30,0.00,0.00
33402,-21.88,3.12,12.52,13.44,190,0.28,1062,0.00,0.00,33.33,15,14.00,1.13,81,0.00,-10.30,1.38,0.00,0.78
33659,-25.00,2.34,13.21,13.60,190,0.52,1084,0.00,0.00,33.33,15,27.50,1.39,81,0.00,-9.14,1.58,0.00,4.31
33915,-23.44,1.56,14.59,13.68,190,0.49,1243,0.00,0.00,33.33,15,41.00,1.86,81,0.00,-8.27,1.62,0.00,4.31
34172,-21.88,0.78,15.04,13.36,190,0.60,1096,0.00,0.00,33.33,15,39.00,1.87,81,0.00,-7.98,1.66,0.00,4.71
34428,-19.53,0.78,15.27,12.96,190,0.91,762,0.00,0.00,33.33,15,24.00,1.46,81,0.00,-6.24,1.66,0.00,4.71
34694,-20.31,0.00,15.04,13.92,190,0.74,946,0.00,0.00,33.33,15,28.50,1.82,81,0.00,-4.93,1.70,0.00,5.49
34951,-21.09,-2.34,14.70,13.84,190,0.69,1056,0.00,0.00,33.33,15,29.50,1.80,81,0.00,-4.64,1.70,0.00,5.49
35209,-12.50,-2.34,15.50,13.68,190,0.66,1152,0.00,0.00,33.33,15,24.00,1.97,81,0.00,-5.08,1.72,0.00,5.88
35465,-3.91,-2.34,16.88,13.68,190,0.68,1240,0.00,0.00,33.33,15,30.50,2.12,81,0.00,-5.37,1.76,0.00,6.27
35722,-3.12,-2.34,15.85,13.60,190,0.65,1301,0.00,0.00,33.33,15,24.00,2.25,81,0.00,-5.80,1.80,0.00,6.67
35979,5.47,-2.34,16.19,13.60,190,0.66,1420,0.00,0.00,33.33,15,31.00,2.44,81,0.50,-6.24,1.82,0.00,7.06
36236,8.59,-2.34,15.73,13.52,190,0.64,1536,0.00,0.00,33.33,15,29.00,2.62,81,1.00,-6.53,1.82,0.00,7.06
36492,8.59,-2.34,14.93,13.44,190,0.61,1639,0.00,0.00,33.33,15,30.00,2.80,81,1.50,-6.82,1.84,0.00,7.45
36749,13.28,-2.34,15.39,13.44,190,0.62,1708,0.00,0.00,33.33,15,40.00,2.55,81,1.00,-7.25,1.86,0.00,7.84
37005,21.09,-2.34,15.85,13.68,189,0.68,1804,0.00,0.00,33.33,15,9.50,3.08,81,2.00,-7.11,1.92,0.00,8.63
37263,18.75,-2.34,14.24,13.68,189,0.74,1904,0.00,0.00,33.33,15,27.00,3.25,81,2.50,-6.82,1.96,0.00,9.41
37519,14.84,-2.34,14.01,13.68,189,0.72,2008,0.00,0.00,33.33,15,33.00,3.43,81,2.50,-6.67,1.98,0.00,9.80
37776,14.06,-2.34,14.47,13.68,189,0.71,2114,0.00,0.00,33.33,15,32.00,3.61,81,2.50,-6.67,2.02,0.00,9.80
38033,14.06,-2.34,14.47,13.76,189,0.71,2240,0.00,0.00,33.33,15,26.50,3.82,81,2.00,-6.96,2.02,0.00,10.20
38290,13.28,-2.34,14.59,13.76,189,0.73,2359,0.00,0.00,33.33,15,31.50,4.03,81,2.50,-7.11,2.06,0.00,10.59
38547,9.38,-2.34,14.01,13.76,189,0.75,2468,0.00,0.00,33.33,15,27.00,4.21,81,2.50,-7.40,2.10,0.00,11.37
38804,4.69,-2.34,13.90,13.76,189,0.82,2598,0.00,0.00,33.33,15,7.50,5.06,81,3.50,-6.96,2.20,0.78,13.33
39061,8.59,-2.34,14.70,13.68,189,0.86,2656,0.00,0.00,33.33,15,34.00,5.24,81,4.00,-6.24,2.26,1.57,14.51
39318,14.06,-2.34,14.93,13.44,189,0.89,2836,0.00,0.00,66.67,15,28.50,5.45,81,4.50,-5.95,2.32,2.35,15.29
39575,11.72,-2.34,14.36,13.44,189,0.88,2997,0.00,0.00,66.67,15,28.50,5.75,81,4.50,-5.66,2.36,2.75,15.69
39833,8.59,-2.34,14.13,13.44,189,0.87,3196,0.00,0.00,66.67,15,28.50,6.14,81,4.50,-5.51,2.40,3.14,15.69
40090,4.69,-2.34,14.24,13.44,189,0.87,3344,0.00,0.00,66.67,15,31.50,6.42,81,4.00,-5.51,2.44,3.53,16.47
40347,3.12,-0.78,14.36,13.60,189,0.88,3528,0.00,0.00,66.67,15,42.50,6.77,81,4.50,-5.08,2.50,4.31,18.04
40604,3.12,-0.78,14.59,13.60,189,0.88,3718,0.00,0.00,66.67,15,35.50,7.93,81,4.50,-5.08,2.56,4.71,18.43
40862,4.69,-0.78,14.70,13.60,189,0.87,3937,0.00,0.00,66.67,15,43.50,8.40,81,4.50,-4.93,2.62,5.10,18.82
41119,5.47,-0.78,14.59,13.60,189,0.90,4096,0.00,0.00,66.67,15,42.00,8.74,81,4.50,-4.50,2.72,6.67,20.78
41376,7.03,-0.78,14.70,13.60,189,0.91,4325,0.00,0.00,66.67,15,34.50,11.07,81,4.50,-4.06,2.80,7.45,21.96
41634,0.00,-0.78,14.24,13.60,189,0.96,4502,0.00,0.00,66.67,15,33.00,12.83,81,4.50,-3.63,2.92,8.24,22.35
41892,0.00,-0.78,11.83,13.44,189,0.99,4823,0.00,0.00,66.67,15,28.50,15.43,81,4.50,-3.48,3.02,8.24,22.75
42149,0.00,-0.78,11.37,13.52,189,1.05,5095,0.00,0.00,66.67,15,31.50,17.39,81,4.50,-3.19,3.14,6.27,22.75
42406,0.00,-0.78,11.25,13.36,189,1.06,5338,0.00,0.00,66.67,15,43.00,18.22,81,4.50,-2.90,3.24,4.31,23.14
42663,0.00,-0.78,11.25,13.44,189,1.04,5622,0.00,0.00,66.67,15,31.50,19.19,81,4.50,-2.90,3.30,4.31,23.14
42920,0.00,-0.78,11.25,13.52,189,1.06,5896,0.00,0.00,66.67,15,28.50,20.13,81,4.50,-3.05,3.32,4.31,23.92
43177,0.00,-0.78,11.25,13.60,189,1.13,6172,0.00,0.00,66.67,15,34.00,22.39,81,4.50,-2.18,3.48,5.10,26.27
43435,0.00,-0.78,11.25,13.52,189,1.15,6345,0.00,0.00,66.67,15,30.50,24.36,81,4.50,-1.60,3.52,5.10,26.27
43693,0.00,-0.78,11.25,13.52,189,1.09,6666,0.00,0.00,66.67,15,30.50,24.18,81,4.50,-1.45,3.52,5.10,26.67
43950,0.00,-0.78,11.25,13.60,189,1.25,7016,0.00,0.00,66.67,15,36.00,0.00,81,4.50,0.87,3.72,5.10,31.37
44207,0.00,-0.78,11.37,13.36,189,1.13,6906,0.00,0.00,66.67,15,36.50,17.81,81,4.50,2.47,3.60,1.57,10.98
44465,0.00,-0.78,13.32,13.52,189,0.65,6522,0.00,0.00,66.67,15,15.50,15.30,81,0.00,-9.72,2.88,0.00,0.00
44722,0.00,-0.78,11.25,13.44,189,0.48,5466,0.00,0.00,66.67,15,13.50,0.00,81,0.00,-10.74,2.46,0.00,0.00
44979,0.00,-0.78,11.48,13.52,187,0.65,4829,0.00,0.00,66.67,15,19.50,12.36,81,2.50,-9.14,2.64,1.96,20.78
45236,0.00,-0.78,11.83,13.60,187,0.96,4102,0.00,0.00,66.67,15,36.00,11.84,81,4.50,-2.76,2.82,7.45,22.75
45494,0.00,-0.78,11.83,13.60,187,1.04,4225,0.00,0.00,66.67,15,32.00,12.17,79,4.50,-2.32,2.96,8.63,23.14
45751,0.00,-0.78,11.71,13.60,187,1.07,4197,0.00,0.00,66.67,15,43.50,13.43,79,4.50,-1.74,2.96,8.63,23.14
46008,0.00,-0.78,11.60,13.44,187,1.12,4376,0.00,0.00,66.67,15,42.50,14.94,79,4.50,-1.45,3.06,9.02,23.53
46264,0.00,-0.78,11.48,13.52,187,1.16,4432,0.00,0.00,66.67,15,28.50,16.08,79,4.50,-0.87,3.12,9.41,23.92
46522,0.00,-0.78,11.48,13.52,187,1.19,4581,0.00,0.00,66.67,15,28.50,16.61,79,4.50,-0.29,3.18,9.41,24.31
