Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
13888,-21.88,3.12,12.98,13.68,187,0.21,1104,0.00,0.00,33.33,16,11.50,1.41,79,0.00,-10.74,1.30,0.00,0.00
14145,-22.66,3.12,13.09,13.68,187,0.21,1110,0.00,0.00,33.33,16,11.50,1.18,79,0.00,-10.74,1.30,0.00,0.00
14402,-21.88,3.12,12.98,13.76,187,0.20,1117,0.00,0.00,33.33,16,11.00,1.20,79,0.00,-10.74,1.30,0.00,0.00
14660,-22.66,3.12,12.98,13.68,187,0.20,1108,0.00,0.00,33.33,16,13.00,1.18,79,0.00,-10.74,1.30,0.00,0.00
14917,-22.66,3.12,13.09,13.76,187,0.21,1100,0.00,0.00,33.33,16,13.50,1.17,79,0.00,-10.74,1.30,0.00,0.00
15175,-21.88,3.12,12.86,13.76,187,0.20,1106,0.00,0.00,33.33,16,12.50,1.18,79,0.00,-10.74,1.28,0.00,0.00
15431,-21.88,3.12,13.21,13.60,187,0.21,1093,0.00,0.00,33.33,16,13.50,1.17,79,0.00,-10.74,1.28,0.00,0.00
15689,-22.66,3.12,13.21,13.68,187,0.20,1108,0.00,0.00,33.33,16,12.00,1.18,79,0.00,-10.74,1.30,0.00,0.00
15946,-22.66,3.12,13.21,13.68,187,0.21,1097,0.00,0.00,33.33,16,13.50,1.17,79,0.00,-10.74,1.28,0.00,0.00
16203,-22.66,3.12,13.21,13.68,187,0.21,1095,0.00,0.00,33.33,16,13.50,1.17,79,0.00,-10.74,1.30,0.00,0.00
16460,-22.66,3.12,13.09,13.68,187,0.20,1106,0.00,0.00,33.33,16,12.50,1.18,79,0.00,-10.74,1.28,0.00,0.00
16717,-22.66,3.12,12.98,13.68,187,0.20,1102,0.00,0.00,33.33,16,12.00,1.18,79,0.00,-10.74,1.30,0.00,0.00
16974,-22.66,3.12,13.09,13.68,187,0.20,1112,0.00,0.00,33.33,16,11.50,1.19,79,0.00,-10.74,1.30,0.00,0.00
17232,-22.66,3.12,12.98,13.68,189,0.20,1107,0.00,0.00,33.33,16,13.00,1.18,79,0.00,-10.74,1.30,0.00,0.00
17489,-21.88,3.12,12.86,13.68,187,0.20,1100,0.00,0.00,33.33,16,14.00,1.17,79,0.00,-10.74,1.30,0.00,0.00
17746,-22.66,3.12,12.98,13.76,189,0.20,1104,0.00,0.00,33.33,16,12.50,1.18,79,0.00,-10.74,1.28,0.00,0.00
18004,-22.66,3.12,12.86,13.68,189,0.20,1110,0.00,0.00,33.33,16,12.50,1.19,79,0.00,-10.74,1.28,0.00,0.00
18260,-22.66,3.12,12.98,13.76,189,0.20,1105,0.00,0.00,33.33,16,13.00,1.18,79,0.00,-10.74,1.30,0.00,0.00
18517,-22.66,3.12,13.09,13.68,189,0.20,1115,0.00,0.00,33.33,16,11.50,1.19,79,0.00,-10.74,1.28,0.00,0.00
18775,-22.66,3.12,13.09,13.60,189,0.20,1100,0.00,0.00,33.33,16,13.00,1.17,79,0.00,-10.74,1.30,0.00,0.00
19032,-22.66,3.12,13.21,13.60,189,0.21,1097,0.00,0.00,33.33,16,13.00,1.17,79,0.00,-10.74,1.28,0.00,0.00
19290,-22.66,3.12,13.09,13.60,189,0.20,1101,0.00,0.00,33.33,16,13.00,1.17,79,0.00,-10.74,1.28,0.00,0.00
19547,-22.66,3.12,12.98,13.68,189,0.20,1102,0.00,0.00,33.33,16,11.50,1.18,79,0.00,-10.74,1.28,0.00,0.00
19804,-21.88,3.12,13.09,13.68,189,0.20,1112,0.00,0.00,33.33,16,11.50,1.19,79,0.00,-10.74,1.28,0.00,0.00
20062,-22.66,3.12,12.98,13.68,189,0.20,1110,0.00,0.00,33.33,16,12.00,1.18,81,0.00,-10.74,1.28,0.00,0.00
20319,-22.66,3.12,12.86,13.68,189,0.20,1113,0.00,0.00,33.33,16,13.00,1.19,81,0.00,-10.74,1.30,0.00,0.00
20576,-22.66,3.12,13.09,13.68,189,0.21,1088,0.00,0.00,33.33,16,14.00,1.16,81,0.00,-10.74,1.28,0.00,0.00
20833,-22.66,3.12,12.86,13.68,189,0.21,1094,0.00,0.00,33.33,16,12.50,1.17,81,0.00,-10.74,1.30,0.00,0.00
21091,-22.66,3.12,13.09,13.68,189,0.21,1092,0.00,0.00,33.33,16,13.50,1.16,81,0.00,-10.74,1.28,0.00,0.00
21348,-22.66,3.12,13.09,13.68,189,0.21,1086,0.00,0.00,33.33,16,13.50,1.17,81,0.00,-10.74,1.30,0.00,0.00
21605,-22.66,3.12,12.98,13.68,189,0.21,1093,0.00,0.00,33.33,16,13.00,1.17,81,0.00,-10.74,1.28,0.00,0.00
21862,-22.66,3.12,13.32,13.52,189,0.21,1080,0.00,0.00,33.33,16,13.00,1.15,81,0.00,-10.74,1.28,0.00,0.00
22119,-22.66,3.12,13.09,13.60,189,0.20,1092,0.00,0.00,33.33,16,13.00,1.16,81,0.00,-10.74,1.28,0.00,0.00
22376,-22.66,3.12,13.21,13.52,189,0.20,1104,0.00,0.00,33.33,16,11.50,1.18,81,0.00,-10.74,1.28,0.00,0.00
22634,-22.66,3.12,13.32,13.52,189,0.21,1097,0.00,0.00,33.33,16,13.00,1.17,81,0.00,-10.74,1.28,0.00,0.00
22891,-22.66,3.12,13.21,13.60,189,0.20,1102,0.00,0.00,33.33,16,12.50,1.18,81,0.00,-10.74,1.28,0.00,0.00
23148,-22.66,3.12,13.09,13.60,189,0.20,1101,0.00,0.00,33.33,16,13.00,1.17,81,0.00,-10.74,1.28,0.00,0.00
23405,-22.66,3.12,13.09,13.60,189,0.20,1101,0.00,0.00,33.33,16,13.00,1.17,81,0.00,-10.74,1.28,0.00,0.00
23663,-22.66,3.12,12.98,13.68,189,0.20,1110,0.00,0.00,33.33,16,13.00,1.18,81,0.00,-10.74,1.28,0.00,0.00
23920,-22.66,3.12,12.98,13.60,189,0.20,1108,0.00,0.00,33.33,16,13.00,1.18,81,0.00,-10.74,1.28,0.00,0.00
24178,-22.66,3.12,12.98,13.60,189,0.20,1105,0.00,0.00,33.33,16,13.00,1.18,81,0.00,-10.74,1.28,0.00,0.00
24435,-22.66,3.12,12.98,13.60,189,0.20,1102,0.00,0.00,33.33,16,12.00,1.18,81,0.00,-10.74,1.28,0.00,0.00
24692,-22.66,3.12,12.98,13.60,189,0.20,1113,0.00,0.00,33.33,16,11.50,1.17,81,0.00,-10.74,1.28,0.00,0.00
24949,-22.66,3.12,12.98,13.60,189,0.20,1108,0.00,0.00,33.33,16,12.50,1.18,81,0.00,-10.74,1.28,0.00,0.00
25207,-22.66,3.12,12.98,13.60,189,0.20,1099,0.00,0.00,33.33,16,13.00,1.17,81,0.00,-10.74,1.28,0.00,0.00
25464,-23.44,3.12,13.09,13.52,189,0.20,1094,0.00,0.00,33.33,16,14.00,1.17,81,0.00,-10.74,1.28,0.00,0.00
25721,-23.44,3.12,13.09,13.44,189,0.20,1094,0.00,0.00,33.33,16,13.50,1.17,81,0.00,-10.74,1.28,0.00,0.00
25978,-23.44,3.12,13.09,13.44,189,0.20,1099,0.00,0.00,33.33,16,13.00,1.17,81,0.00,-10.74,1.28,0.00,0.00
26235,-22.66,3.12,13.21,13.68,189,0.20,1103,0.00,0.00,33.33,16,12.00,1.18,81,0.00,-10.74,1.28,0.00,0.00
26493,-23.44,3.12,13.09,13.68,189,0.20,1104,0.00,0.00,33.33,16,12.00,1.18,81,0.00,-10.74,1.28,0.00,0.00
26750,-22.66,3.12,13.09,13.68,189,0.20,1104,0.00,0.00,33.33,16,12.00,1.18,81,0.00,-10.74,1.28,0.00,0.00
27008,-23.44,3.12,13.09,13.68,189,0.20,1102,0.00,0.00,33.33,16,13.00,1.41,82,0.00,-10.74,1.28,0.00,0.00
27265,-23.44,3.12,12.98,13.68,189,0.20,1102,0.00,0.00,33.33,16,13.00,1.18,82,0.00,-10.74,1.28,0.00,0.00
27522,-22.66,3.12,12.98,13.68,189,0.20,1102,0.00,0.00,33.33,16,13.00,1.17,82,0.00,-10.74,1.28,0.00,0.00
27779,-22.66,3.12,13.09,13.68,189,0.20,1105,0.00,0.00,33.33,16,12.50,1.18,82,0.00,-10.74,1.28,0.00,0.00
28036,-23.44,3.12,12.98,13.68,189,0.21,1099,0.00,0.00,33.33,16,14.00,1.17,82,0.00,-10.74,1.28,0.00,0.00
28293,-23.44,3.12,13.09,13.76,189,0.20,1100,0.00,0.00,33.33,16,12.50,1.16,82,0.00,-10.74,1.28,0.00,0.00
28551,-22.66,3.12,13.09,13.68,189,0.20,1110,0.00,0.00,33.33,16,11.50,1.18,82,0.00,-10.74,1.28,0.00,0.00
28807,-22.66,3.12,13.09,13.60,189,0.20,1099,0.00,0.00,33.33,16,12.50,1.17,82,0.00,-10.74,1.28,0.00,0.00
29065,-22.66,3.12,13.21,13.52,190,0.20,1087,0.00,0.00,33.33,16,14.00,1.16,82,0.00,-10.74,1.28,0.00,0.00
29322,-22.66,3.12,13.21,13.52,190,0.20,1094,0.00,0.00,33.33,16,13.00,1.17,82,0.00,-10.74,1.28,0.00,0.00
29579,-23.44,3.12,13.21,13.68,190,0.20,1096,0.00,0.00,33.33,16,13.00,1.17,82,0.00,-10.74,1.28,0.00,0.00
29836,-23.44,3.12,13.21,13.68,190,0.21,1064,0.00,0.00,33.33,16,15.50,1.14,82,0.00,-10.74,1.28,0.00,0.00
30093,-23.44,3.12,13.09,13.68,190,0.21,1054,0.00,0.00,33.33,16,15.50,1.12,82,0.00,-10.74,1.28,0.00,0.00
30350,-23.44,3.12,13.21,13.76,190,0.21,1065,0.00,0.00,33.33,16,13.50,1.14,82,0.00,-10.74,1.28,0.00,0.00
30607,-23.44,3.12,13.32,13.76,190,0.20,1095,0.00,0.00,33.33,16,11.50,1.17,82,0.00,-10.74,1.28,0.00,0.00
30864,-22.66,3.12,13.44,13.68,190,0.21,1080,0.00,0.00,33.33,16,13.00,1.15,82,0.00,-10.74,1.28,0.00,0.00
31122,-22.66,3.12,13.21,13.76,190,0.19,1080,0.00,0.00,33.33,16,11.50,1.15,82,0.00,-10.74,1.28,0.00,0.00
31379,-23.44,3.12,13.32,13.68,190,0.20,1084,0.00,0.00,33.33,16,12.50,1.16,82,0.00,-10.74,1.28,0.00,0.00
31637,-22.66,3.12,13.44,13.68,190,0.20,1083,0.00,0.00,33.33,16,13.00,1.17,82,0.00,-10.59,1.28,0.00,0.00
31894,-22.66,3.12,13.55,13.60,190,0.20,1084,0.00,0.00,33.33,16,13.00,1.17,84,0.00,-10.74,1.28,0.00,0.00
32151,-22.66,3.12,13.78,13.60,190,0.20,1096,0.00,0.00,33.33,16,11.50,1.17,84,0.00,-10.74,1.28,0.00,0.00
32408,-22.66,3.12,13.78,13.52,190,0.20,1096,0.00,0.00,33.33,16,11.50,1.17,84,0.00,-10.74,1.28,0.00,0.00
32665,-22.66,3.12,13.55,13.52,190,0.20,1091,0.00,0.00,33.33,16,12.50,1.16,84,0.00,-10.74,1.28,0.00,0.00
32923,-22.66,3.12,13.55,13.52,190,0.20,1099,0.00,0.00,33.33,16,11.50,1.17,84,0.00,-10.74,1.28,0.00,0.00
33180,-22.66,3.12,13.44,13.68,190,0.20,1092,0.00,0.00,33.33,16,12.00,1.17,84,0.00,-10.74,1.28,0.00,0.00
33437,-23.44,3.12,13.21,13.68,190,0.20,1104,0.00,0.00,33.33,16,11.50,1.18,84,0.00,-10.74,1.28,0.00,0.00
33693,-22.66,3.12,13.09,13.68,190,0.20,1095,0.00,0.00,33.33,16,13.00,1.17,84,0.00,-10.74,1.28,0.00,0.00
33951,-22.66,3.12,13.09,13.68,190,0.21,1087,0.00,0.00,33.33,16,13.00,1.16,84,0.00,-10.74,1.28,0.00,0.00
34208,-23.44,3.12,12.98,13.68,190,0.21,1085,0.00,0.00,33.33,16,13.00,1.16,84,0.00,-10.74,1.30,0.00,0.00
34466,-23.44,3.12,13.09,13.68,190,0.20,1080,0.00,0.00,33.33,16,12.50,1.15,84,0.00,-10.74,1.28,0.00,0.00
34723,-22.66,3.12,13.09,13.68,190,0.20,1086,0.00,0.00,33.33,16,14.00,1.16,84,0.00,-10.74,1.28,0.00,0.00
34979,-22.66,3.12,13.32,13.68,190,0.21,1074,0.00,0.00,33.33,16,14.00,1.14,84,0.00,-10.74,1.28,0.00,0.00
35237,-22.66,3.12,13.78,13.60,190,0.20,1080,0.00,0.00,33.33,16,13.00,1.15,84,0.00,-10.74,1.28,0.00,0.00
35494,-22.66,3.12,13.67,13.52,190,0.21,1072,0.00,0.00,33.33,16,13.50,1.14,84,0.00,-10.74,1.28,0.00,0.00
35751,-22.66,3.12,13.67,13.52,190,0.21,1079,0.00,0.00,33.33,16,13.00,1.15,84,0.00,-10.74,1.28,0.00,0.00
36008,-22.66,3.12,13.67,13.52,190,0.21,1082,0.00,0.00,33.33,16,12.00,1.15,84,0.00,-10.74,1.28,0.00,0.00
36265,-23.44,3.12,13.55,13.44,190,0.20,1093,0.00,0.00,33.33,16,11.50,1.17,86,0.00,-10.74,1.28,0.00,0.00
36522,-23.44,3.12,13.44,13.60,190,0.21,1064,0.00,0.00,33.33,16,14.50,1.13,86,0.00,-10.74,1.30,0.00,0.00
36780,-22.66,3.12,13.32,13.60,190,0.21,1080,0.00,0.00,33.33,16,13.00,1.15,86,0.00,-10.74,1.28,0.00,0.00
37037,-22.66,3.12,13.32,13.60,190,0.20,1084,0.00,0.00,33.33,16,12.50,1.16,86,0.00,-10.74,1.28,0.00,0.00
37294,-23.44,3.12,13.21,13.60,190,0.20,1096,0.00,0.00,33.33,16,11.50,1.17,86,0.00,-10.74,1.28,0.00,0.00
37551,-23.44,3.12,13.09,13.60,190,0.21,1074,0.00,0.00,33.33,16,13.00,1.15,86,0.00,-10.74,1.28,0.00,0.00
37809,-22.66,3.12,13.32,13.60,190,0.20,1089,0.00,0.00,33.33,16,12.00,1.16,86,0.00,-10.74,1.28,0.00,0.00
38066,-22.66,3.12,13.32,13.60,190,0.25,1088,0.00,0.00,33.33,16,13.50,1.16,86,0.00,-10.59,1.36,0.00,2.75
38323,-23.44,2.34,13.44,13.60,190,0.63,1110,0.00,0.00,33.33,16,33.00,1.80,86,0.00,-8.56,1.70,0.00,6.27
38579,-17.19,1.56,15.04,13.60,190,0.54,1511,0.00,0.00,33.33,16,25.00,2.39,86,0.50,-7.40,1.76,0.00,7.06
38837,-9.38,0.78,16.08,13.44,190,0.49,1750,0.00,0.00,33.33,16,32.00,2.61,86,1.00,-7.98,1.80,0.00,7.06
39094,-6.25,0.78,15.50,13.36,190,0.62,1587,0.00,0.00,33.33,16,28.00,2.71,86,1.00,-7.84,1.84,0.00,7.45
39351,-16.41,0.00,13.32,13.36,190,0.68,1462,0.00,0.00,33.33,16,25.50,2.49,86,1.00,-6.82,1.84,0.00,7.84
39609,-23.44,-1.56,12.98,13.36,190,0.72,1427,0.00,0.00,33.33,16,28.00,2.44,86,1.50,-6.38,1.84,0.00,7.84
39866,-20.31,-1.56,15.04,13.60,190,0.69,1420,0.00,0.00,33.33,16,40.50,2.42,86,1.00,-6.24,1.84,0.00,7.84
40123,-15.62,-1.56,15.50,13.68,190,0.50,1503,0.00,0.00,33.33,16,39.00,2.56,86,1.00,-7.11,1.64,0.00,3.92
40381,-16.41,-0.78,14.70,13.68,190,0.14,1574,0.00,0.00,33.33,16,24.50,1.68,86,0.00,-10.16,1.28,0.00,0.00
40638,0.00,0.00,13.90,13.68,190,0.14,1599,0.00,0.00,33.33,16,16.50,0.00,86,0.00,-11.75,1.28,0.00,0.00
40896,0.00,0.78,13.55,13.52,190,0.18,1254,0.00,0.00,33.33,16,21.00,1.60,86,0.00,-11.46,1.30,0.00,0.00
41152,0.00,0.78,13.78,13.68,190,0.21,1078,0.00,0.00,33.33,16,21.00,1.15,88,0.00,-10.88,1.30,0.00,0.00
41410,0.00,3.12,14.47,13.76,190,0.20,1141,0.00,0.00,33.33,16,15.00,1.22,88,0.00,-10.88,1.28,0.00,0.00
41667,0.00,3.12,12.29,13.60,190,0.20,1136,0.00,0.00,33.33,16,13.50,1.21,88,0.00,-10.74,1.28,0.00,0.00
41924,0.00,3.12,12.06,13.52,190,0.20,1134,0.00,0.00,33.33,16,14.00,1.20,88,0.00,-10.74,1.30,0.00,0.00
42182,0.00,3.12,12.75,13.52,190,0.20,1107,0.00,0.00,33.33,16,16.50,1.19,88,0.00,-10.74,1.28,0.00,0.00
42439,0.00,3.12,12.98,13.52,190,0.20,1102,0.00,0.00,33.33,16,15.50,1.18,88,0.00,-10.74,1.28,0.00,0.00
42696,0.00,3.12,13.21,13.52,190,0.21,1069,0.00,0.00,33.33,16,18.00,1.14,88,0.00,-10.74,1.28,0.00,0.00
42953,0.00,3.12,13.44,13.44,190,0.21,1056,0.00,0.00,33.33,16,17.50,1.13,88,0.00,-10.74,1.30,0.00,0.00
43210,0.00,3.12,13.32,13.44,190,0.26,1025,0.00,0.00,33.33,16,13.00,1.31,88,0.00,-10.59,1.38,0.00,1.57
43468,0.00,2.34,13.67,13.76,190,0.49,1068,0.00,0.00,33.33,16,26.00,1.59,88,0.00,-9.29,1.54,0.00,3.53
43725,0.00,1.56,14.24,13.84,190,0.41,1376,0.00,0.00,33.33,16,31.00,2.06,88,0.00,-8.85,1.58,0.00,4.31
43982,0.00,1.56,12.86,13.76,190,0.37,1612,0.00,0.00,33.33,16,30.00,2.41,88,0.00,-9.29,1.60,0.00,4.31
44239,0.00,0.78,12.86,13.68,190,0.38,1599,0.00,0.00,33.33,16,26.00,2.39,88,0.00,-9.87,1.60,0.00,4.31
44496,0.00,0.78,12.86,13.68,192,0.40,1525,0.00,0.00,33.33,16,30.50,2.28,88,0.00,-9.72,1.62,0.00,4.31
44753,-13.28,0.00,12.52,13.68,192,0.43,1440,0.00,0.00,33.33,16,26.00,1.84,88,0.00,-9.43,1.62,0.00,4.31
45010,-21.09,-1.56,12.86,13.60,192,0.48,1306,0.00,0.00,33.33,16,32.00,1.95,88,0.00,-9.00,1.62,0.00,4.71
45268,-19.53,-1.56,14.24,13.52,192,0.55,1196,0.00,0.00,33.33,16,26.00,1.73,88,0.00,-8.42,1.64,0.00,4.71
45524,-17.97,-1.56,15.04,13.52,192,0.60,1121,0.00,0.00,33.33,16,38.00,1.71,88,0.00,-7.25,1.66,0.00,5.10
45782,-20.31,-0.78,14.59,13.68,192,0.22,1397,0.00,0.00,33.33,16,24.00,1.79,90,0.00,-8.71,1.34,0.00,0.00
46039,0.00,0.00,14.59,13.52,192,0.13,1636,0.00,0.00,33.33,16,21.00,1.75,90,0.00,-11.17,1.28,0.00,0.00
46297,0.00,0.00,14.70,13.44,192,0.15,1538,0.00,0.00,33.33,16,14.50,1.64,90,0.00,-11.75,1.28,0.00,0.00
46554,0.00,0.78,13.09,13.36,192,0.16,1373,0.00,0.00,33.33,16,19.50,1.46,90,0.00,-11.61,1.28,0.00,0.00
