Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
46898,0.00,5.47,12.52,13.60,180,0.17,2319,0.00,0.00,33.33,16,15.50,0.00,88,3.19,-11.61,1.44,0.00,0.00
47155,0.00,4.69,20.10,13.60,180,0.17,2312,0.00,0.00,33.33,16,15.50,0.00,88,3.34,-11.46,1.44,0.00,0.39
47413,0.00,3.91,22.51,13.68,180,0.21,2296,0.00,0.00,33.33,16,17.00,0.00,88,3.48,-11.32,1.50,0.00,1.57
47671,0.00,3.12,22.51,13.60,180,0.28,2271,0.00,0.00,33.33,16,25.50,2.91,88,3.77,-11.03,1.62,0.00,3.14
47928,0.00,2.34,20.90,13.68,180,0.27,2270,0.00,0.00,33.33,16,27.50,2.91,88,3.92,-10.88,1.60,0.00,3.92
48185,-7.03,2.34,13.55,13.68,180,0.31,2228,0.00,0.00,33.33,16,28.50,2.85,88,4.06,-10.74,1.66,0.00,5.10
48443,-13.28,1.56,12.98,13.68,180,0.34,2217,0.00,0.00,33.33,16,30.50,2.84,88,4.50,-10.30,1.70,0.00,5.49
48700,-9.38,0.00,14.24,13.68,180,0.36,2216,0.00,0.00,33.33,16,32.00,2.84,88,4.79,-10.01,1.74,0.00,6.27
48958,-2.34,0.00,14.81,13.68,180,0.39,2204,0.00,0.00,33.33,16,33.50,2.82,88,5.22,-9.72,1.78,0.00,6.67
49215,-2.34,0.00,14.70,13.68,180,0.65,2203,0.00,0.00,33.33,16,33.00,3.76,88,6.24,-9.14,1.90,0.00,10.20
49472,-7.03,0.00,14.13,13.68,180,0.83,2221,0.00,0.00,33.33,16,30.50,4.26,88,8.27,-7.11,2.10,0.00,12.55
49729,-10.94,0.00,14.59,13.68,180,0.98,2183,0.00,0.00,33.33,16,28.50,4.19,88,10.01,-5.22,2.22,1.57,14.90
49986,7.81,0.00,16.88,13.68,180,1.05,2225,0.00,0.00,33.33,16,24.00,4.75,88,10.74,-4.06,2.28,2.35,15.29
50243,6.25,0.00,14.81,13.68,180,1.08,2222,0.00,0.00,33.33,16,22.50,4.74,88,11.03,-3.77,2.30,2.35,15.69
50500,6.25,0.00,14.59,13.52,180,1.08,2261,0.00,0.00,33.33,16,22.00,5.31,88,11.17,-3.63,2.30,2.75,15.69
50759,3.12,0.00,14.47,13.60,180,1.08,2271,0.00,0.00,33.33,16,21.50,5.33,88,11.17,-3.63,2.30,2.75,15.69
51016,3.12,0.00,14.59,13.60,180,1.09,2309,0.00,0.00,33.33,16,20.00,5.42,88,11.32,-3.48,2.32,3.14,16.47
51274,2.34,0.00,14.70,13.60,180,1.13,2304,0.00,0.00,33.33,16,18.50,5.41,88,11.75,-3.05,2.36,3.53,17.25
51531,1.56,0.00,14.59,13.60,180,1.13,2361,0.00,0.00,33.33,16,18.50,5.54,88,12.04,-2.76,2.38,3.92,17.65
51788,0.00,0.00,14.36,13.60,180,1.14,2377,0.00,0.00,33.33,16,18.50,5.58,88,12.04,-2.76,2.40,3.92,18.04
52045,-0.78,0.00,14.70,13.60,180,1.17,2378,0.00,0.00,33.33,16,18.00,5.58,88,12.33,-2.47,2.42,4.71,18.43
52302,-0.78,0.00,14.81,13.60,180,1.17,2418,0.00,0.00,33.33,16,18.50,6.19,88,12.48,-2.32,2.44,5.10,19.22
52559,-1.56,0.00,14.59,13.68,180,1.17,2409,0.00,0.00,33.33,16,18.00,6.17,88,12.77,-2.18,2.46,5.49,19.61
52817,-2.34,0.00,14.47,13.60,180,1.15,2463,0.00,0.00,33.33,16,18.00,6.14,88,12.91,-1.89,2.48,5.88,20.00
53074,-2.34,0.00,14.59,13.68,180,1.19,2440,0.00,0.00,33.33,16,18.50,6.41,88,13.06,-1.74,2.50,6.27,20.78
53331,-3.12,0.00,14.70,13.68,180,1.21,2470,0.00,0.00,33.33,16,18.50,6.32,88,13.20,-1.60,2.50,6.27,20.78
53588,-4.69,0.00,14.47,13.68,180,1.23,2490,0.00,0.00,33.33,16,18.50,6.37,88,13.64,-1.45,2.54,7.06,21.96
53846,-3.91,0.00,14.70,13.52,180,1.21,2532,0.00,0.00,33.33,16,18.50,7.02,88,13.64,-1.16,2.54,7.45,21.96
54103,-6.25,0.00,14.59,13.60,180,1.21,2583,0.00,0.00,33.33,16,18.50,7.16,88,13.78,-1.02,2.56,7.45,22.35
54361,-8.59,0.00,14.47,13.60,180,1.19,2630,0.00,0.00,33.33,16,18.50,6.73,88,13.93,-0.87,2.58,7.45,22.35
54618,-8.59,0.00,14.81,13.60,180,1.21,2635,0.00,0.00,33.33,16,18.50,7.31,88,13.93,-0.87,2.60,7.45,22.35
54875,-8.59,0.00,14.81,13.60,180,1.19,2679,0.00,0.00,33.33,16,19.00,6.86,88,13.93,-0.87,2.60,7.45,22.35
55133,-7.81,0.00,14.81,13.60,180,1.21,2678,0.00,0.00,33.33,16,19.00,7.43,88,13.93,-0.87,2.60,7.45,22.35
55390,-7.81,0.00,14.70,13.60,180,1.21,2698,0.00,0.00,33.33,16,19.00,7.48,88,13.93,-0.87,2.62,7.45,22.35
55648,-7.81,0.00,14.93,13.60,180,1.20,2720,0.00,0.00,33.33,16,19.00,7.54,88,13.93,-0.73,2.62,7.45,22.35
55905,-8.59,0.00,14.70,13.68,180,1.20,2739,0.00,0.00,33.33,16,19.00,7.60,88,14.07,-0.73,2.64,7.45,22.75
56163,-7.81,0.00,14.70,13.52,180,1.19,2790,0.00,0.00,66.67,16,19.00,7.74,88,14.07,-0.73,2.66,7.84,22.75
56421,-10.16,0.00,14.59,13.60,180,1.21,2782,0.00,0.00,66.67,16,19.50,7.89,88,14.36,-0.44,2.68,8.24,23.53
56678,-10.94,0.00,14.70,13.60,180,1.21,2829,0.00,0.00,66.67,16,19.50,7.85,88,14.51,-0.44,2.70,8.24,23.53
56934,-11.72,0.00,14.81,13.60,180,1.19,2906,0.00,0.00,66.67,16,20.00,8.06,88,14.51,-0.29,2.70,8.24,23.53
57192,-10.94,0.00,14.81,13.44,178,1.18,2919,0.00,0.00,66.67,16,20.00,8.10,88,14.51,-0.29,2.70,8.24,23.53
57450,-11.72,0.00,14.70,13.52,178,1.19,2930,0.00,0.00,66.67,16,20.00,8.12,88,14.51,-0.29,2.72,8.24,23.53
57707,-10.94,0.00,14.81,13.52,178,1.17,2982,0.00,0.00,66.67,16,20.50,8.27,88,14.65,-0.15,2.70,8.24,23.53
57965,-11.72,0.00,14.81,13.52,178,1.18,2990,0.00,0.00,66.67,16,21.00,8.29,88,14.51,-0.29,2.72,8.24,23.53
58222,-10.16,0.00,14.93,13.52,178,1.16,3031,0.00,0.00,66.67,16,21.00,8.41,88,14.51,-0.29,2.72,8.24,23.53
58480,-10.16,0.00,14.81,13.52,178,1.15,3081,0.00,0.00,66.67,16,21.50,8.55,88,14.51,-0.29,2.74,8.24,23.53
58737,-11.72,0.00,14.70,13.52,178,1.14,3095,0.00,0.00,66.67,16,21.50,7.92,88,14.51,-0.29,2.74,7.84,22.75
58994,-10.94,0.00,14.93,13.52,178,1.12,3143,0.00,0.00,66.67,16,22.50,8.05,88,14.22,-0.58,2.72,7.45,22.35
59252,-10.94,0.00,14.93,13.52,178,1.11,3180,0.00,0.00,66.67,16,23.00,8.14,88,14.07,-0.73,2.72,7.06,21.96
59509,-14.06,-0.78,14.47,13.60,178,1.05,3164,0.00,0.00,66.67,16,27.00,7.58,88,12.77,-1.31,2.64,4.31,18.04
59767,-23.44,0.00,11.83,13.60,178,0.26,3187,0.00,0.00,66.67,16,35.00,4.08,88,5.22,-8.13,1.94,0.00,0.00
60024,0.00,0.00,11.60,13.52,178,0.25,2950,0.00,0.00,66.67,16,23.50,0.00,88,3.19,-11.46,1.82,0.00,0.00
60282,0.00,0.00,12.40,13.68,178,0.36,2528,0.00,0.00,33.33,16,15.50,0.00,88,3.05,-11.75,1.86,0.00,0.00
60539,0.00,0.00,17.23,13.60,178,0.91,2308,0.00,0.00,33.33,16,4.50,4.92,88,8.42,-7.69,2.22,0.39,12.94
60797,-17.97,0.00,11.83,13.60,178,0.96,2298,0.00,0.00,33.33,16,18.00,5.39,88,9.87,-4.93,2.22,0.78,13.33
61055,-23.44,0.00,12.86,13.60,178,0.96,2307,0.00,0.00,33.33,16,28.50,4.92,88,10.16,-4.64,2.22,0.78,13.33
61313,-24.22,0.00,13.90,13.60,178,0.97,2314,0.00,0.00,33.33,16,28.50,4.94,88,10.16,-4.64,2.24,0.78,13.33
61570,-22.66,0.00,13.67,13.60,178,0.96,2330,0.00,0.00,33.33,16,28.50,4.47,88,10.16,-4.64,2.24,0.78,13.33
61827,-17.19,0.00,15.39,13.60,178,0.92,2328,0.00,0.00,33.33,16,28.50,4.47,88,9.87,-4.93,2.20,0.00,10.98
62084,-20.31,0.00,13.90,13.68,178,0.24,2324,0.00,0.00,33.33,16,35.00,2.48,88,5.08,-9.72,1.56,0.00,0.00
62342,0.00,0.00,13.44,13.68,178,0.16,2338,0.00,0.00,33.33,16,20.00,2.49,88,3.19,-11.61,1.38,0.00,0.00
62599,0.00,0.00,11.94,13.68,178,0.14,2347,0.00,0.00,33.33,16,15.50,0.00,86,3.05,-11.75,1.36,0.00,0.00
62857,0.00,0.00,12.63,13.76,178,0.09,2347,0.00,0.00,33.33,16,15.50,0.00,86,3.05,-11.75,1.32,0.00,0.00
63114,0.00,0.78,19.75,13.76,178,0.11,2333,0.00,0.00,33.33,16,15.50,0.00,88,3.05,-11.75,1.34,0.00,0.00
63371,0.00,1.56,22.62,13.76,178,0.10,2338,0.00,0.00,33.33,16,15.50,0.00,88,3.05,-11.75,1.30,0.00,0.00
63629,0.00,2.34,22.97,13.76,178,0.10,2354,0.00,0.00,33.33,16,15.50,0.00,88,3.05,-11.75,1.30,0.00,0.00
63887,0.00,3.12,22.97,13.76,178,0.09,2338,0.00,0.00,33.33,16,15.50,0.00,88,3.05,-11.75,1.26,0.00,0.00
64144,0.00,3.91,22.85,13.76,178,0.11,2258,0.00,0.00,33.33,16,15.50,0.00,88,3.19,-11.61,1.30,0.00,0.00
64401,0.00,3.91,22.97,13.60,178,0.13,1828,0.00,0.00,33.33,16,15.50,0.00,88,3.63,-11.17,1.30,0.00,0.00
64658,0.00,6.25,22.97,13.52,178,0.17,1416,0.00,0.00,33.33,16,21.00,0.00,88,3.92,-10.88,1.32,0.00,0.00
64915,0.00,6.25,23.08,13.68,178,0.18,1248,0.00,0.00,33.33,16,16.50,1.33,88,4.50,-10.30,1.28,0.00,0.00
65172,0.00,6.25,22.85,13.44,178,0.15,1260,0.00,0.00,33.33,16,17.50,1.34,88,4.35,-10.45,1.24,0.00,0.00
65429,-2.34,6.25,12.52,13.60,178,0.17,1252,0.00,0.00,33.33,16,16.50,1.34,88,4.21,-10.59,1.24,0.00,0.00
65687,-0.78,6.25,14.47,13.68,178,0.11,1390,0.00,0.00,33.33,16,4.50,1.48,88,4.06,-10.74,1.18,0.00,0.00
65945,0.00,6.25,14.70,13.68,178,0.16,1527,0.00,0.00,33.33,16,14.00,1.63,88,3.92,-10.88,1.28,0.00,0.00
66202,0.00,6.25,14.24,13.76,178,0.12,1784,0.00,0.00,33.33,16,13.00,1.90,88,3.34,-11.46,1.24,0.00,0.00
66459,0.00,6.25,13.09,13.76,178,0.09,2001,0.00,0.00,33.33,16,13.00,0.00,88,3.19,-11.61,1.22,0.00,0.00
66716,0.00,6.25,13.55,13.68,178,0.10,2128,0.00,0.00,33.33,16,13.00,0.00,88,3.19,-11.61,1.26,0.00,0.00
66973,0.00,6.25,19.75,13.76,178,0.06,2320,0.00,0.00,33.33,16,13.00,0.00,88,2.90,-11.75,1.16,0.00,0.00
67231,0.00,6.25,22.97,13.76,178,0.07,2729,0.00,0.00,66.67,16,13.00,0.00,88,2.47,-12.33,1.24,0.00,0.00
67488,0.00,6.25,23.08,13.60,178,0.08,2813,0.00,0.00,66.67,16,13.00,0.00,88,2.32,-12.33,1.28,0.00,0.00
67746,0.00,6.25,23.20,13.44,176,0.07,2785,0.00,0.00,66.67,16,15.50,0.00,88,2.32,-12.48,1.28,0.00,0.00
68003,0.00,6.25,23.20,13.52,176,0.14,2727,0.00,0.00,66.67,16,15.50,0.00,88,2.61,-12.19,1.44,0.00,0.00
68261,0.00,6.25,23.31,13.68,176,0.10,2664,0.00,0.00,33.33,16,15.50,0.00,88,2.61,-12.19,1.36,0.00,0.00
68518,0.00,5.47,23.20,13.60,176,0.14,2634,0.00,0.00,33.33,16,15.50,0.00,88,2.76,-12.04,1.40,0.00,0.00
68775,0.00,6.25,23.43,13.60,176,0.15,2279,0.00,0.00,33.33,16,15.50,0.00,88,2.90,-11.90,1.42,0.00,0.00
69032,0.00,6.25,23.20,13.60,176,0.17,1838,0.00,0.00,33.33,16,13.00,0.00,88,3.63,-11.17,1.38,0.00,0.00
69290,0.00,6.25,23.20,13.52,176,0.27,1418,0.00,0.00,33.33,16,21.00,0.00,88,3.92,-10.88,1.42,0.00,0.00
69547,0.00,5.47,23.08,13.68,176,0.28,1209,0.00,0.00,33.33,16,21.00,1.55,88,4.64,-10.16,1.42,0.00,0.00
69804,0.00,6.25,22.51,13.52,176,0.24,1343,0.00,0.00,33.33,16,9.00,1.43,88,4.50,-10.30,1.36,0.00,0.00
70062,-3.12,6.25,11.83,13.60,176,0.21,1289,0.00,0.00,33.33,16,15.00,1.37,88,4.35,-10.45,1.36,0.00,0.00
70319,-3.12,6.25,13.44,13.60,176,0.19,1246,0.00,0.00,33.33,16,18.50,1.33,88,4.35,-10.45,1.34,0.00,0.00
70576,-2.34,6.25,14.47,13.44,176,0.20,1177,0.00,0.00,33.33,16,21.00,1.26,88,4.50,-10.30,1.32,0.00,0.00
70834,-0.78,6.25,15.39,13.44,176,0.22,1158,0.00,0.00,33.33,16,21.00,1.23,88,4.64,-10.16,1.32,0.00,0.00
71090,0.78,6.25,16.08,13.44,176,0.18,1147,0.00,0.00,33.33,16,20.50,1.22,88,4.64,-10.16,1.24,0.00,0.00
71348,1.56,6.25,16.19,13.36,176,0.15,1096,0.00,0.00,33.33,16,21.00,1.17,88,4.64,-10.16,1.20,0.00,0.00
71605,2.34,6.25,16.19,13.52,176,0.19,1101,0.00,0.00,33.33,16,20.50,1.17,88,4.50,-10.30,1.24,0.00,0.00
71863,2.34,6.25,15.85,13.60,176,0.12,1065,0.00,0.00,33.33,16,21.00,1.14,88,4.35,-10.45,1.10,0.00,0.00
72121,2.34,6.25,15.50,13.60,176,0.12,1048,0.00,0.00,33.33,16,20.50,1.12,88,4.35,-10.45,1.14,0.00,0.00
72378,3.12,6.25,15.16,13.60,176,0.15,1039,0.00,0.00,33.33,16,19.00,1.11,88,4.35,-10.45,1.16,0.00,0.00
72634,2.34,6.25,14.93,13.60,176,0.14,1012,0.00,0.00,33.33,16,20.00,1.08,88,4.35,-10.45,1.14,0.00,0.00
72891,2.34,6.25,14.70,13.60,176,0.18,1008,0.00,0.00,33.33,16,19.50,1.08,88,4.21,-10.59,1.20,0.00,0.00
73149,2.34,6.25,14.59,13.68,176,0.17,1009,0.00,0.00,33.33,16,16.50,1.08,88,4.21,-10.59,1.22,0.00,0.00
73406,1.56,6.25,14.47,13.68,176,0.13,962,0.00,0.00,33.33,16,20.00,1.03,88,4.35,-10.59,1.08,0.00,0.00
73663,1.56,6.25,14.36,13.60,176,0.15,927,0.00,0.00,33.33,16,21.00,0.99,88,4.50,-10.45,1.14,0.00,0.00
73921,0.78,6.25,14.36,13.68,176,0.16,906,0.00,0.00,33.33,16,21.00,0.97,88,4.64,-10.16,1.14,0.00,0.00
74178,0.78,6.25,14.47,13.68,176,0.14,832,0.00,0.00,33.33,16,20.00,0.96,88,4.79,-10.01,1.08,0.00,0.00
74435,0.00,6.25,14.47,13.60,176,0.15,881,0.00,0.00,33.33,16,20.00,0.94,88,4.79,-10.01,1.14,0.00,0.00
74693,0.00,6.25,14.59,13.68,176,0.14,863,0.00,0.00,33.33,16,19.50,0.92,88,4.79,-10.01,1.08,0.00,0.00
74950,0.00,6.25,14.93,13.60,176,0.16,854,0.00,0.00,33.33,16,20.00,0.91,88,4.93,-9.87,1.10,0.00,0.00
75207,0.78,6.25,15.50,13.60,176,0.16,839,0.00,0.00,33.33,16,19.50,0.89,88,4.93,-9.87,1.08,0.00,0.00
75465,1.56,6.25,15.96,13.68,176,0.14,830,0.00,0.00,33.33,16,20.00,0.89,88,4.93,-9.87,1.12,0.00,0.00
75722,2.34,6.25,15.96,13.68,176,0.16,814,0.00,0.00,33.33,16,20.00,0.87,88,4.93,-9.87,1.10,0.00,0.00
75979,3.12,6.25,16.19,13.60,176,0.13,785,0.00,0.00,33.33,16,20.00,0.84,88,4.93,-9.87,0.98,0.00,0.00
76237,3.91,6.25,16.42,13.68,176,0.15,791,0.00,0.00,33.33,16,19.00,0.84,88,5.08,-9.72,1.10,0.00,0.00
76494,4.69,6.25,16.19,13.76,176,0.19,770,0.00,0.00,33.33,16,19.00,0.82,88,5.22,-9.58,1.16,0.00,0.00
76751,4.69,6.25,16.19,13.60,176,0.17,740,0.00,0.00,33.33,16,21.00,0.79,88,5.37,-9.43,1.10,0.00,0.00
77008,6.25,6.25,16.54,13.52,176,0.20,730,0.00,0.00,33.33,16,20.50,0.78,88,5.51,-9.29,1.16,0.00,0.00
77266,7.03,6.25,16.77,13.52,176,0.27,672,0.00,0.00,33.33,16,21.00,0.86,88,5.95,-9.00,1.24,0.00,0.00
77523,7.81,6.25,17.11,13.76,176,0.37,710,0.00,0.00,33.33,16,13.00,1.16,88,6.82,-7.98,1.38,0.00,0.00
77781,10.94,6.25,18.26,13.68,176,0.21,862,0.00,0.00,33.33,16,5.00,1.10,88,6.09,-8.56,1.22,0.00,0.00
78038,12.50,6.25,18.15,13.68,176,0.22,786,0.00,0.00,33.33,16,12.50,1.01,88,6.09,-8.71,1.20,0.00,0.00
78296,14.06,6.25,17.57,13.84,176,0.33,802,0.00,0.00,33.33,16,10.00,1.03,88,6.53,-8.27,1.36,0.00,0.00
78553,15.62,6.25,17.80,13.84,176,0.17,924,0.00,0.00,33.33,16,4.50,1.18,88,5.95,-8.85,1.14,0.00,0.00
78811,15.62,6.25,16.31,13.60,176,0.14,879,0.00,0.00,33.33,16,7.50,0.94,88,5.37,-9.43,1.14,0.00,0.00
79068,17.19,6.25,16.31,13.76,176,0.18,1002,0.00,0.00,33.33,16,4.50,1.07,88,4.93,-9.87,1.24,0.00,0.00
79326,20.31,6.25,17.46,13.84,176,0.11,1302,0.00,0.00,33.33,16,4.50,1.39,88,4.06,-10.74,1.14,0.00,0.00
79584,0.00,6.25,17.00,13.84,176,0.08,1754,0.00,0.00,33.33,16,15.50,1.87,88,3.05,-11.75,1.14,0.00,0.00
79840,0.00,6.25,15.04,13.76,176,0.09,2112,0.00,0.00,33.33,16,15.50,2.25,88,2.90,-11.90,1.22,0.00,0.00
80098,0.00,6.25,14.36,13.68,176,0.08,2338,0.00,0.00,33.33,16,15.50,0.00,88,2.61,-12.19,1.18,0.00,0.00
80355,0.00,6.25,14.36,13.68,176,0.08,2304,0.00,0.00,33.33,16,15.50,0.00,88,2.61,-12.19,1.18,0.00,0.00
80613,0.00,6.25,17.34,13.68,176,0.09,2262,0.00,0.00,33.33,16,13.00,0.00,88,2.61,-12.19,1.26,0.00,0.00
80871,0.00,6.25,23.20,13.76,176,0.07,2281,0.00,0.00,33.33,16,15.50,0.00,88,2.61,-12.19,1.22,0.00,0.00
81128,0.00,6.25,23.54,13.76,176,0.08,2191,0.00,0.00,33.33,16,15.50,0.00,88,2.61,-12.19,1.22,0.00,0.00
81386,0.00,6.25,23.66,13.68,176,0.07,2227,0.00,0.00,33.33,16,15.50,0.00,88,2.76,-12.04,1.18,0.00,0.00
81642,0.00,6.25,23.54,13.60,176,0.09,2218,0.00,0.00,33.33,16,13.00,0.00,88,2.76,-12.04,1.24,0.00,0.00
81900,0.00,6.25,23.54,13.60,176,0.10,2172,0.00,0.00,33.33,16,13.00,0.00,88,2.76,-12.04,1.26,0.00,0.78
82157,0.00,6.25,23.31,13.60,178,0.13,2179,0.00,0.00,33.33,16,21.00,2.32,88,3.05,-11.75,1.36,0.00,1.96
82415,0.00,6.25,23.20,13.60,178,0.19,2128,0.00,0.00,33.33,16,23.00,2.27,88,3.05,-11.75,1.44,0.00,2.35
82673,0.00,6.25,12.06,13.60,178,0.17,2146,0.00,0.00,33.33,16,22.50,2.29,88,3.34,-11.46,1.40,0.00,2.75
82931,0.00,5.47,11.60,13.60,178,0.28,2132,0.00,0.00,33.33,16,25.00,2.27,88,3.77,-11.03,1.60,0.00,4.71
83188,-10.16,4.69,12.17,13.60,178,0.30,2115,0.00,0.00,33.33,16,27.00,2.26,88,4.35,-10.45,1.64,0.00,5.10
83445,-10.94,3.91,13.55,13.60,178,0.32,2088,0.00,0.00,33.33,16,28.50,2.67,88,4.50,-10.30,1.64,0.00,5.10
